PLAYER,POS,TGT,TGT/G,COMPLETION %,RUSHING ATT,RA/G,G,FPTS,FPTS/G
Marvin Jones Jr. (JAC),WR,103,6.44,63.11,5,0.31,16,173.9,10.9
Donte Moncrief (HOU),WR,105,6.56,60.95,0,0.0,16,173.3,10.8
Michael Floyd (FA),WR,89,5.93,58.43,0,0.0,15,172.9,11.5
Julian Edelman (FA),WR,88,9.78,69.32,3,0.33,9,172.5,19.2
Martavis Bryant (FA),WR,92,8.36,54.35,5,0.45,11,170.2,15.5
Anquan Boldin (FA),WR,111,7.93,62.16,0,0.0,14,169.9,12.1
Keenan Allen (LAC),WR,89,11.12,75.28,0,0.0,8,161.5,20.2
Alshon Jeffery (FA),WR,94,10.44,57.45,0,0.0,9,158.7,17.6
Terrance Williams (FA),WR,93,5.81,55.91,0,0.0,16,154.0,9.6
Tyler Lockett (SEA),WR,69,4.31,73.91,5,0.31,16,153.4,9.6
Markus Wheaton (FA),WR,79,4.94,55.7,0,0.0,16,150.9,9.4
Stefon Diggs (BUF),WR,84,6.46,61.9,3,0.23,13,149.3,11.5
Danny Amendola (HOU),WR,87,6.21,74.71,2,0.14,14,148.3,10.6
Jermaine Kearse (FA),WR,68,4.25,72.06,0,0.0,16,147.5,9.2
Nate Washington (FA),WR,94,6.71,50.0,0,0.0,14,136.8,9.8
Rishard Matthews (FA),WR,61,5.55,70.49,1,0.09,11,133.6,12.1
Jamison Crowder (NYJ),WR,78,4.88,75.64,2,0.12,16,133.6,8.4
Cole Beasley (BUF),WR,75,4.69,69.33,0,0.0,16,131.6,8.2
Steve Smith (FA),WR,73,10.43,63.01,0,0.0,7,131.0,18.7
Torrey Smith (FA),WR,62,3.88,53.23,0,0.0,16,125.3,7.8
Kenny Britt (FA),WR,72,4.5,50.0,0,0.0,16,122.1,7.6
Marques Colston (FA),WR,67,5.15,67.16,0,0.0,13,121.0,9.3
Robert Woods (LAR),WR,80,5.71,58.75,1,0.07,14,118.2,8.4
Andre Johnson (FA),WR,77,4.81,53.25,0,0.0,16,115.3,7.2
Dorial Green-Beckham (FA),WR,67,4.19,47.76,0,0.0,16,112.9,7.1
Steve Johnson (FA),WR,65,6.5,69.23,0,0.0,10,112.7,11.3
Seth Roberts (FA),WR,55,3.44,58.18,0,0.0,16,112.0,7.0
Brian Hartline (FA),WR,77,6.42,59.74,0,0.0,12,110.3,9.2
Cecil Shorts (FA),WR,75,6.82,56.0,10,0.91,11,109.9,10.0
Vincent Jackson (FA),WR,62,6.2,53.23,0,0.0,10,107.3,10.7
Jerricho Cotchery (FA),WR,54,3.86,72.22,1,0.07,14,107.1,7.7
Devin Funchess (FA),WR,63,3.94,49.21,0,0.0,16,106.3,6.6
Davante Adams (GB),WR,94,7.23,53.19,0,0.0,13,106.3,8.2
DeSean Jackson (LV),WR,49,5.44,61.22,0,0.0,9,104.8,11.6
Corey Brown (FA),WR,54,3.86,57.41,6,0.43,14,103.5,7.4
Malcom Floyd (FA),WR,69,4.6,43.48,0,0.0,15,102.1,6.8
Dwayne Harris (FA),WR,57,3.8,63.16,2,0.13,15,100.8,6.7
Dontrelle Inman (FA),WR,63,4.5,55.56,0,0.0,14,99.6,7.1
Roddy White (FA),WR,70,4.38,61.43,0,0.0,16,99.6,6.2
Mike Wallace (FA),WR,72,4.5,54.17,1,0.06,16,98.9,6.2
Kendall Wright (FA),WR,60,6.0,60.0,5,0.5,10,96.5,9.7
Albert Wilson (MIA),WR,57,4.07,61.4,5,0.36,14,94.7,6.8
Chris Hogan (FA),WR,59,3.69,61.02,1,0.06,16,93.6,5.9
DeVante Parker (MIA),WR,50,3.57,52.0,0,0.0,14,93.4,6.7
Mohamed Sanu Sr. (SF),WR,49,3.06,67.35,10,0.62,16,91.5,5.7
Brandon LaFell (FA),WR,74,6.73,50.0,2,0.18,11,89.4,8.1
Dez Bryant (FA),WR,72,8.0,43.06,0,0.0,9,89.1,9.9
Kenny Stills (NO),WR,63,3.94,42.86,0,0.0,16,89.0,5.6
Brandon Coleman (FA),WR,49,3.06,61.22,0,0.0,16,87.4,5.5
Harry Douglas (FA),WR,72,5.14,50.0,1,0.07,14,86.5,6.2
Lance Moore (FA),WR,43,3.07,67.44,0,0.0,14,84.7,6.1
Marquess Wilson (FA),WR,51,4.64,54.9,0,0.0,11,80.4,7.3
Jarius Wright (FA),WR,50,3.12,68.0,1,0.06,16,79.1,4.9
Leonard Hankerson (FA),WR,46,4.6,56.52,0,0.0,10,76.7,7.7
Josh Huff (FA),WR,40,2.67,67.5,0,0.0,15,76.2,5.1
Quinton Patton (FA),WR,57,3.56,52.63,1,0.06,16,75.9,4.7
Bryan Walters (FA),WR,45,4.09,71.11,0,0.0,11,74.8,6.8
Jeremy Butler (FA),WR,44,5.5,70.45,0,0.0,8,67.3,8.4
Eddie Royal (FA),WR,50,5.56,74.0,1,0.11,9,66.7,7.4
Riley Cooper (FA),WR,41,2.56,51.22,0,0.0,16,65.7,4.1
Darrius Heyward-Bey (FA),WR,39,2.44,53.85,0,0.0,16,64.4,4.0
Chris Givens (FA),WR,54,3.6,37.04,4,0.27,15,63.1,4.2
Ryan Grant (FA),WR,42,2.62,54.76,0,0.0,16,61.8,3.9
Keshawn Martin (FA),WR,37,4.11,64.86,1,0.11,9,61.5,6.8
Adam Humphries (WAS),WR,40,3.08,67.5,0,0.0,13,59.0,4.5
Andre Holmes (FA),WR,33,2.06,42.42,0,0.0,16,58.1,3.6
Nelson Agholor (NE),WR,44,3.38,52.27,0,0.0,13,55.3,4.3
Andrew Hawkins (FA),WR,43,5.38,62.79,0,0.0,8,54.6,6.8
Justin Hunter (FA),WR,31,3.44,70.97,0,0.0,9,54.4,6.0
Quincy Enunwa (FA),WR,46,3.83,47.83,0,0.0,12,53.5,4.5
Josh Bellamy (FA),WR,34,2.12,55.88,0,0.0,16,53.4,3.3
Taylor Gabriel (FA),WR,48,3.69,58.33,0,0.0,13,52.1,4.0
J.J. Nelson (IND),WR,27,2.45,40.74,1,0.09,11,50.9,4.6
Percy Harvin (FA),WR,30,6.0,63.33,5,1.0,5,49.9,10.0
Marc Mariani (FA),WR,33,2.06,66.67,0,0.0,16,49.7,3.1
Jaelen Strong (FA),WR,24,2.4,58.33,0,0.0,10,48.1,4.8
Phillip Dorsett II (SEA),WR,39,3.55,46.15,3,0.27,11,46.2,4.2
Greg Jennings (FA),WR,36,2.25,52.78,0,0.0,16,45.8,2.9
Nick Williams (FA),WR,25,1.79,68.0,0,0.0,14,44.9,3.2
Marqise Lee (FA),WR,32,3.2,46.88,5,0.5,10,43.9,4.4
Jeremy Kerley (FA),WR,26,1.62,61.54,0,0.0,16,43.2,2.7
Chris Conley (HOU),WR,31,1.94,54.84,0,0.0,16,42.9,2.7
Javontee Herndon (FA),WR,33,4.12,72.73,1,0.12,8,42.8,5.4
Jordan Norwood (FA),WR,32,2.91,68.75,0,0.0,11,42.7,3.9
Ty Montgomery (NO),WR,19,3.17,78.95,3,0.5,6,42.0,7.0
Griff Whalen (FA),WR,26,1.86,73.08,0,0.0,14,41.5,3.0
Miles Austin (FA),WR,31,2.82,41.94,0,0.0,11,41.4,3.8
Justin Hardy (CHI),WR,36,4.0,58.33,0,0.0,9,40.4,4.5
Rashad Greene (FA),WR,35,3.89,54.29,0,0.0,9,40.3,4.5
Brice Butler (FA),WR,26,3.71,46.15,0,0.0,7,37.8,5.4
Bennie Fowler III (SF),WR,25,1.56,64.0,0,0.0,16,36.3,2.3
Stedman Bailey (FA),WR,25,3.12,48.0,0,0.0,8,36.2,4.5
Adam Thielen (MIN),WR,18,1.12,66.67,4,0.25,16,35.3,2.2
Chris Matthews (FA),WR,25,1.92,52.0,0,0.0,13,34.1,2.6
Kenbrell Thompkins (FA),WR,33,4.71,51.52,0,0.0,7,33.5,4.8
Rashad Ross (FA),WR,13,1.0,61.54,0,0.0,13,32.4,2.5
Jaron Brown (ARI),WR,23,1.44,47.83,0,0.0,16,31.4,2.0
Donteea Dye (FA),WR,30,3.0,36.67,0,0.0,10,30.2,3.0
Louis Murphy (FA),WR,18,3.0,55.56,0,0.0,6,29.8,5.0
Andre Caldwell (FA),WR,22,1.57,45.45,1,0.07,14,29.5,2.1
Aaron Dobson (FA),WR,21,2.62,61.9,0,0.0,8,27.1,3.4
Bruce Ellington (FA),WR,19,1.46,68.42,1,0.08,13,27.0,2.1
TJ Jones (FA),WR,18,1.8,55.56,1,0.1,10,26.9,2.7
Keith Mumphery (FA),WR,32,2.0,43.75,0,0.0,16,26.9,1.7
Jason Avant (FA),WR,24,1.5,62.5,0,0.0,16,26.9,1.7
Darius Jennings (DET),WR,21,5.25,66.67,0,0.0,4,25.7,6.4
Marlon Brown (FA),WR,30,3.0,46.67,0,0.0,10,25.2,2.5
Andre Roberts (LAC),WR,21,2.33,52.38,0,0.0,9,24.5,2.7
Devin Smith (FA),WR,28,2.8,32.14,0,0.0,10,24.5,2.5
Wes Welker (FA),WR,22,2.75,59.09,0,0.0,8,23.2,2.9
Cameron Meredith (FA),WR,16,1.45,68.75,0,0.0,11,23.0,2.1
Devin Street (FA),WR,13,0.87,53.85,0,0.0,15,22.4,1.5
Myles White (FA),WR,20,1.67,35.0,0,0.0,12,21.8,1.8
Bradley Marquez (FA),WR,22,1.38,59.09,0,0.0,16,21.8,1.4
Charles Johnson (FA),WR,13,1.18,69.23,0,0.0,11,21.7,2.0
Marlon Moore (FA),WR,10,0.71,70.0,0,0.0,14,21.1,1.5
Brian Quick (FA),WR,32,2.46,31.25,0,0.0,13,20.2,1.6
Jared Abbrederis (FA),WR,16,1.6,56.25,0,0.0,10,20.1,2.0
Brenton Bersin (FA),WR,11,1.22,81.82,0,0.0,9,18.9,2.1
Cody Latimer (FA),WR,11,0.79,54.55,2,0.14,14,18.0,1.3
Tyrell Williams (FA),WR,6,0.86,33.33,0,0.0,7,17.0,2.4
Ricardo Lockette (FA),WR,7,0.88,57.14,0,0.0,8,16.9,2.1
Jerome Simpson (FA),WR,19,3.17,26.32,0,0.0,6,16.4,2.7
Lucky Whitehead (FA),WR,8,0.53,75.0,10,0.67,15,16.3,1.1
Michael Campanaro (FA),WR,6,1.5,83.33,2,0.5,4,16.2,4.1
Chris Owusu (FA),WR,13,4.33,46.15,0,0.0,3,14.0,4.7
Brandon Tate (FA),WR,3,0.19,66.67,0,0.0,16,13.9,0.9
Marcus Easley (FA),WR,3,0.23,33.33,0,0.0,13,12.8,1.0
Hakeem Nicks (FA),WR,14,2.33,50.0,0,0.0,6,12.4,2.1
Jeremy Ross (FA),WR,14,1.27,64.29,1,0.09,11,12.0,1.1
Russell Shepard (FA),WR,9,0.69,33.33,0,0.0,13,11.8,0.9
Dwayne Bowe (FA),WR,13,1.86,38.46,0,0.0,7,10.3,1.5
Deonte Thompson (FA),WR,3,0.43,66.67,0,0.0,7,10.1,1.4
Jeff Janis (FA),WR,12,0.75,16.67,0,0.0,16,9.9,0.6
Tre McBride III (FA),WR,4,0.57,50.0,1,0.14,7,9.6,1.4
Corey Fuller (FA),WR,9,0.75,44.44,0,0.0,12,9.6,0.8
Preston Parker (FA),WR,12,6.0,41.67,0,0.0,2,9.3,4.7
Kevin Smith (FA),WR,5,0.71,60.0,0,0.0,7,7.3,1.0
Greg Salas (FA),WR,5,2.5,60.0,0,0.0,2,7.1,3.6
Trevor Graham (FA),WR,4,1.0,100.0,0,0.0,4,6.4,1.6
Paul Richardson Jr. (FA),WR,1,1.0,100.0,0,0.0,1,5.0,5.0
Andrew Turzilli (FA),WR,2,0.67,100.0,0,0.0,3,4.5,1.5
Marquise Goodwin (CHI),WR,2,1.0,100.0,0,0.0,2,4.4,2.2
Chandler Worthy (FA),WR,4,1.33,75.0,0,0.0,3,4.4,1.5
Geremy Davis (FA),WR,3,0.3,66.67,0,0.0,10,4.1,0.4
DeAndrew White (FA),WR,2,0.5,100.0,0,0.0,4,3.8,1.0
Vincent Brown (FA),WR,2,2.0,50.0,0,0.0,1,3.2,3.2
Jonathan Krause (FA),WR,4,2.0,50.0,0,0.0,2,3.1,1.6
Mario Alford (FA),WR,1,1.0,100.0,0,0.0,1,2.5,2.5
Eric Weems (FA),WR,1,0.06,100.0,1,0.06,16,2.5,0.2
Cordarrelle Patterson (ATL),WR,2,0.12,100.0,2,0.12,16,2.5,0.2
Kasen Williams (FA),WR,1,0.5,100.0,1,0.5,2,2.3,1.2
Sammie Coates (FA),WR,2,0.33,50.0,0,0.0,6,2.1,0.4
Ben Edwards (FA),WR,2,1.0,50.0,0,0.0,2,1.9,1.0
Rod Streater (FA),WR,1,1.0,100.0,0,0.0,1,1.8,1.8
Brittan Golden (FA),WR,1,0.07,100.0,0,0.0,14,1.5,0.1
Seyi Ajirotutu (FA),WR,3,0.23,33.33,0,0.0,13,1.4,0.1
Tony Washington (FA),WR,0,0.0,,1,0.25,4,0.8,0.2
Damaris Johnson (FA),WR,0,0.0,,1,1.0,1,0.6,0.6
Keke Coutee (IND),WR,0,,,0,,0,0.0,0.0
Stephen Sullivan (CAR),WR,0,,,0,,0,0.0,0.0
Trishton Jackson (MIN),WR,0,,,0,,0,0.0,0.0
Binjimen Victor (BAL),WR,0,,,0,,0,0.0,0.0
DeVonta Smith (PHI),WR,0,,,0,,0,0.0,0.0
Laviska Shenault Jr. (JAC),WR,0,,,0,,0,0.0,0.0
Tyrie Cleveland (DEN),WR,0,,,0,,0,0.0,0.0
Justin Jefferson (MIN),WR,0,,,0,,0,0.0,0.0
James Proche II (BAL),WR,0,,,0,,0,0.0,0.0
Jalen Reagor (PHI),WR,0,,,0,,0,0.0,0.0
Jerry Jeudy (DEN),WR,0,,,0,,0,0.0,0.0
Chris Finke (KC),WR,0,,,0,,0,0.0,0.0
D.J. Chark Jr. (JAC),WR,0,,,0,,0,0.0,0.0
Allen Lazard (GB),WR,0,,,0,,0,0.0,0.0
CeeDee Lamb (DAL),WR,0,,,0,,0,0.0,0.0
Tee Higgins (CIN),WR,0,,,0,,0,0.0,0.0
Mason Kinsey (TEN),WR,0,,,0,,0,0.0,0.0
Lawrence Cager (CLE),WR,0,,,0,,0,0.0,0.0
Brandon Aiyuk (SF),WR,0,,,0,,0,0.0,0.0
Lynn Bowden Jr. (MIA),WR,0,,,0,,0,0.0,0.0
Kalija Lipscomb (TEN),WR,0,,,0,,0,0.0,0.0
Joe Reed (LAC),WR,0,,,0,,0,0.0,0.0
KJ Hill Jr. (LAC),WR,0,,,0,,0,0.0,0.0
Braxton Berrios (NYJ),WR,0,,,0,,0,0.0,0.0
Antonio Gandy-Golden (WAS),WR,0,,,0,,0,0.0,0.0
Robert Foster (DAL),WR,0,,,0,,0,0.0,0.0
Richie James Jr. (SF),WR,0,,,0,,0,0.0,0.0
Auden Tate (CIN),WR,0,,,0,,0,0.0,0.0
Equanimeous St. Brown (GB),WR,0,,,0,,0,0.0,0.0
Gabriel Davis (BUF),WR,0,,,0,,0,0.0,0.0
Quintez Cephus (DET),WR,0,,,0,,0,0.0,0.0
Denzel Mims (NYJ),WR,0,,,0,,0,0.0,0.0
Isaiah Hodgins (BUF),WR,0,,,0,,0,0.0,0.0
Van Jefferson (LAR),WR,0,,,0,,0,0.0,0.0
Michael Pittman Jr. (IND),WR,0,,,0,,0,0.0,0.0
Jauan Jennings (SF),WR,0,,,0,,0,0.0,0.0
Javon Wims (LV),WR,0,,,0,,0,0.0,0.0
Juwan Johnson (NO),WR,0,,,0,,0,0.0,0.0
KJ Hamler (DEN),WR,0,,,0,,0,0.0,0.0
Quartney Davis (IND),WR,0,,,0,,0,0.0,0.0
Devin Duvernay (BAL),WR,0,,,0,,0,0.0,0.0
Tarik Black (IND),WR,0,,,0,,0,0.0,0.0
DaeSean Hamilton (DEN),WR,0,,,0,,0,0.0,0.0
Tyler Vaughns (PIT),WR,0,,,0,,0,0.0,0.0
Donovan Peoples-Jones (CLE),WR,0,,,0,,0,0.0,0.0
Aaron Fuller (SEA),WR,0,,,0,,0,0.0,0.0
Marquez Callaway (NO),WR,0,,,0,,0,0.0,0.0
John Hightower (PHI),WR,0,,,0,,0,0.0,0.0
Easop Winston Jr. (NO),WR,0,,,0,,0,0.0,0.0
J'Mon Moore (ATL),WR,0,,,0,,0,0.0,0.0
JoJo Ward (CLE),WR,0,,,0,,0,0.0,0.0
River Cracraft (SF),WR,0,,,0,,0,0.0,0.0
Aleva Hifo (ARI),WR,0,,,0,,0,0.0,0.0
Josh Hammond (JAC),WR,0,,,0,,0,0.0,0.0
DeMichael Harris (IND),WR,0,,,0,,0,0.0,0.0
Matt Cole (CAR),WR,0,,,0,,0,0.0,0.0
J.J. Koski (LAR),WR,0,,,0,,0,0.0,0.0
Chris Rowland (TEN),WR,0,,,0,,0,0.0,0.0
Jalen McCleskey (NO),WR,0,,,0,,0,0.0,0.0
Josh Pearson (TB),WR,0,,,0,,0,0.0,0.0
Travis Jonsen (DET),WR,0,,,0,,0,0.0,0.0
Derrick Dillon (NYG),WR,0,,,0,,0,0.0,0.0
Manasseh Bailey (NYJ),WR,0,,,0,,0,0.0,0.0
Dez Fitzpatrick (TEN),WR,0,,,0,,0,0.0,0.0
Dazz Newsome (CHI),WR,0,,,0,,0,0.0,0.0
Kadarius Toney (NYG),WR,0,,,0,,0,0.0,0.0
Seth Williams (DEN),WR,0,,,0,,0,0.0,0.0
T.J. Vasher (DAL),WR,0,,,0,,0,0.0,0.0
Ihmir Smith-Marsette (MIN),WR,0,,,0,,0,0.0,0.0
Elijah Moore (NYJ),WR,0,,,0,,0,0.0,0.0
Dyami Brown (WAS),WR,0,,,0,,0,0.0,0.0
Demetric Felton (CLE),WR,0,,,0,,0,0.0,0.0
Pooka Williams Jr. (CIN),WR,0,,,0,,0,0.0,0.0
Dan Chisena (MIN),WR,0,,,0,,0,0.0,0.0
Andre Baccellia (ARI),WR,0,,,0,,0,0.0,0.0
Maurice Ffrench (LAC),WR,0,,,0,,0,0.0,0.0
Jeff Cotton (JAC),WR,0,,,0,,0,0.0,0.0
Rysen John (NYG),WR,0,,,0,,0,0.0,0.0
D.J. Moore (CAR),WR,0,,,0,,0,0.0,0.0
Isaiah Coulter (CHI),WR,0,,,0,,0,0.0,0.0
Tre'Quan Smith (NO),WR,0,,,0,,0,0.0,0.0
Kirk Merritt (MIA),WR,0,,,0,,0,0.0,0.0
Cedrick Wilson Jr. (DAL),WR,0,,,0,,0,0.0,0.0
Nick Westbrook-Ikhine (TEN),WR,0,,,0,,0,0.0,0.0
Deon Cain (PHI),WR,0,,,0,,0,0.0,0.0
Dante Pettis (NYG),WR,0,,,0,,0,0.0,0.0
Malcolm Perry (NE),WR,0,,,0,,0,0.0,0.0
Cody White (PIT),WR,0,,,0,,0,0.0,0.0
Jaylen Waddle (MIA),WR,0,,,0,,0,0.0,0.0
Dezmon Patmon (IND),WR,0,,,0,,0,0.0,0.0
Ja'Marcus Bradley (CLE),WR,0,,,0,,0,0.0,0.0
Freddie Swain (SEA),WR,0,,,0,,0,0.0,0.0
Quez Watkins (PHI),WR,0,,,0,,0,0.0,0.0
K.J. Osborn (MIN),WR,0,,,0,,0,0.0,0.0
Aaron Parker (CAR),WR,0,,,0,,0,0.0,0.0
Christian Kirk (ARI),WR,0,,,0,,0,0.0,0.0
Jester Weah (CHI),WR,0,,,0,,0,0.0,0.0
Ja'Marr Chase (CIN),WR,0,,,0,,0,0.0,0.0
Rashod Bateman (BAL),WR,0,,,0,,0,0.0,0.0
Brandon Zylstra (CAR),WR,0,,,0,,0,0.0,0.0
Tyler Simmons (PIT),WR,0,,,0,,0,0.0,0.0
Courtland Sutton (DEN),WR,0,,,0,,0,0.0,0.0
James Washington (PIT),WR,0,,,0,,0,0.0,0.0
Anthony Miller (PIT),WR,0,,,0,,0,0.0,0.0
Marcell Ateman (LV),WR,0,,,0,,0,0.0,0.0
Kendall Hinton (DEN),WR,0,,,0,,0,0.0,0.0
Calvin Ridley (ATL),WR,0,,,0,,0,0.0,0.0
Kristian Wilkerson (NE),WR,0,,,0,,0,0.0,0.0
Michael Gallup (DAL),WR,0,,,0,,0,0.0,0.0
Rondale Moore (ARI),WR,0,,,0,,0,0.0,0.0
Jaylon Moore (BAL),WR,0,,,0,,0,0.0,0.0
Isaiah Zuber (CLE),WR,0,,,0,,0,0.0,0.0
Darnell Mooney (CHI),WR,0,,,0,,0,0.0,0.0
Tylan Wallace (BAL),WR,0,,,0,,0,0.0,0.0
Amon-Ra St. Brown (DET),WR,0,,,0,,0,0.0,0.0
Marquez Valdes-Scantling (GB),WR,0,,,0,,0,0.0,0.0
Brandon Powell (LAR),WR,0,,,0,,0,0.0,0.0
Collin Johnson (NYG),WR,0,,,0,,0,0.0,0.0
Deebo Samuel (SF),WR,0,,,0,,0,0.0,0.0
J.J. Arcega-Whiteside (PHI),WR,0,,,0,,0,0.0,0.0
Hakeem Butler (PHI),WR,0,,,0,,0,0.0,0.0
Kelvin Harmon (WAS),WR,0,,,0,,0,0.0,0.0
Marquise Brown (BAL),WR,0,,,0,,0,0.0,0.0
N'Keal Harry (NE),WR,0,,,0,,0,0.0,0.0
D.K. Metcalf (SEA),WR,0,,,0,,0,0.0,0.0
A.J. Brown (TEN),WR,0,,,0,,0,0.0,0.0
Shaq Roland (CHI),WR,0,,,0,,0,0.0,0.0
Davion Davis (HOU),WR,0,,,0,,0,0.0,0.0
DeAndre Thompkins (GB),WR,0,,,0,,0,0.0,0.0
Travis Fulgham (MIA),WR,0,,,0,,0,0.0,0.0
Terry McLaurin (WAS),WR,0,,,0,,0,0.0,0.0
Parris Campbell (IND),WR,0,,,0,,0,0.0,0.0
J.J. Jones (FA),WR,0,0.0,,0,0.0,16,0.0,0.0
Andy Isabella (ARI),WR,0,,,0,,0,0.0,0.0
Byron Pringle (KC),WR,0,,,0,,0,0.0,0.0
Terry Godwin (JAC),WR,0,,,0,,0,0.0,0.0
Alexander Hollins (CLE),WR,0,,,0,,0,0.0,0.0
Hunter Renfrow (LV),WR,0,,,0,,0,0.0,0.0
Caleb Scott (LV),WR,0,,,0,,0,0.0,0.0
Cam Sims (WAS),WR,0,,,0,,0,0.0,0.0
De'Mornay Pierson-El (DEN),WR,0,,,0,,0,0.0,0.0
Keith Kirkwood (CAR),WR,0,,,0,,0,0.0,0.0
Devin Ross (NE),WR,0,,,0,,0,0.0,0.0
Rico Gafford (DEN),WR,0,,,0,,0,0.0,0.0
Jordan Veasy (HOU),WR,0,,,0,,0,0.0,0.0
Cameron Batson (TEN),WR,0,,,0,,0,0.0,0.0
Trent Sherfield (SF),WR,0,,,0,,0,0.0,0.0
Malik Turner (DAL),WR,0,,,0,,0,0.0,0.0
KhaDarel Hodge (DET),WR,0,,,0,,0,0.0,0.0
Christian Blake (ATL),WR,0,,,0,,0,0.0,0.0
Deonte Harris (NO),WR,0,,,0,,0,0.0,0.0
Jason Moore Jr. (LAC),WR,0,,,0,,0,0.0,0.0
Nsimba Webster (CHI),WR,0,,,0,,0,0.0,0.0
Alex Bachman (NYG),WR,0,,,0,,0,0.0,0.0
Dylan Cantrell (WAS),WR,0,,,0,,0,0.0,0.0
Jeff Badet (LV),WR,0,,,0,,0,0.0,0.0
Malik Henry (NO),WR,0,,,0,,0,0.0,0.0
Damion Ratley (DAL),WR,0,,,0,,0,0.0,0.0
Jayson Stanley (SEA),WR,0,,,0,,0,0.0,0.0
Justin Watson (TB),WR,0,,,0,,0,0.0,0.0
Olamide Zaccheaus (ATL),WR,0,,,0,,0,0.0,0.0
Malik Taylor (GB),WR,0,,,0,,0,0.0,0.0
Russell Gage (ATL),WR,0,,,0,,0,0.0,0.0
Jalen Guyton (LAC),WR,0,,,0,,0,0.0,0.0
Tom Kennedy (DET),WR,0,,,0,,0,0.0,0.0
Ray-Ray McCloud (PIT),WR,0,,,0,,0,0.0,0.0
Gunner Olszewski (NE),WR,0,,,0,,0,0.0,0.0
Damion Willis (WAS),WR,0,,,0,,0,0.0,0.0
Thomas Ives (CHI),WR,0,,,0,,0,0.0,0.0
D.J. Montgomery (NYJ),WR,0,,,0,,0,0.0,0.0
Steven Sims Jr. (PIT),WR,0,,,0,,0,0.0,0.0
Kabion Ento (GB),WR,0,,,0,,0,0.0,0.0
Jody Fortson (KC),WR,0,,,0,,0,0.0,0.0
Anthony Ratliff-Williams (SEA),WR,0,,,0,,0,0.0,0.0
Miles Boykin (BAL),WR,0,,,0,,0,0.0,0.0
Bryan Edwards (LV),WR,0,,,0,,0,0.0,0.0
Tyler Johnson (TB),WR,0,,,0,,0,0.0,0.0
Chase Claypool (PIT),WR,0,,,0,,0,0.0,0.0
Stanley Morgan Jr. (CIN),WR,0,,,0,,0,0.0,0.0
KeeSean Johnson (PHI),WR,0,,,0,,0,0.0,0.0
Diontae Johnson (PIT),WR,0,,,0,,0,0.0,0.0
Preston Williams (MIA),WR,0,,,0,,0,0.0,0.0
Antoine Wesley (ARI),WR,0,,,0,,0,0.0,0.0
