Receiver,Team,Avg. Raw Fpts,Avg. Targets,Avg. Air Yards,Avg. Target Share,Avg. Air Yards Share,Redzone Looks,Avg. WOPR,total_fpts
A.Toomer,NYG,8.4125,3.125,28.75,16.45125,22.18875,2,40.21,134.6
N.Washington,PIT,7.899999999999999,3.0,35.705882352941174,14.62705882352941,24.310000000000002,2,38.96,134.3
B.Scaife,TEN,7.794117647058823,3.823529411764706,15.235294117647058,20.414117647058823,13.292352941176471,1,39.93,132.5
C.Johnson,CIN,10.076923076923077,4.076923076923077,32.76923076923077,20.664615384615384,33.333846153846146,2,54.33,131.0
M.Jones-Drew,JAX,8.175000000000002,4.125,0.625,18.758749999999996,0.050624999999999754,0,28.17,130.8
C.Chambers,LAC,9.292857142857143,3.357142857142857,40.0,16.456428571428575,27.45214285714286,2,43.9,130.1
D.Henderson,NO,8.08125,2.0625,33.0625,8.124375,19.93375,2,26.14,129.3
G.Camarillo,MIA,11.663636363636364,5.0,40.81818181818182,23.35,25.94818181818182,2,53.19,128.3
K.Faulk,NE,8.306666666666667,4.0,2.3333333333333335,17.221333333333334,1.2253333333333336,1,26.69,124.6
S.Smith,NYG,7.300000000000002,3.4705882352941178,26.529411764705884,19.082941176470587,23.72176470588235,0,45.23,124.1
D.Sproles,LAC,7.6875,2.5,0.5625,12.899999999999999,-0.23749999999999982,0,19.18,123.0
D.Bess,MIA,7.223529411764708,3.411764705882353,20.0,16.396470588235296,14.219411764705882,1,34.55,122.80000000000001
T.Scheffler,DEN,11.136363636363637,3.6363636363636362,36.63636363636363,13.634545454545457,20.679999999999996,3,34.93,122.5
Jo.Reed,BUF,9.36153846153846,4.615384615384615,39.46153846153846,23.17615384615385,30.17615384615385,1,55.89,121.7
A.Fasano,MIA,9.33846153846154,2.6153846153846154,24.307692307692307,11.92923076923077,16.265384615384612,4,29.28,121.4
D.Hixon,NYG,8.607142857142858,3.2857142857142856,33.57142857142857,17.460714285714285,24.061428571428568,2,43.03,120.5
R.Bush,NO,11.98,5.3,5.0,20.299,2.755,0,32.38,119.80000000000001
D.Keller,NYJ,8.535714285714288,4.0,32.0,16.490714285714287,24.388571428571424,3,41.81,119.5
B.Stokley,DEN,7.966666666666667,3.2666666666666666,24.066666666666666,14.028,14.442000000000002,0,31.15,119.5
P.Crayton,DAL,9.076923076923077,3.0,26.153846153846153,14.114615384615385,19.86307692307692,1,35.08,118.0
B.Johnson,SF,9.046153846153846,3.923076923076923,36.23076923076923,17.234615384615385,24.063846153846157,3,42.7,117.6
K.Curtis,PHI,9.758333333333335,4.25,43.25,16.432499999999997,25.360833333333332,2,42.4,117.1
B.Celek,PHI,7.793333333333334,3.2666666666666666,16.333333333333332,12.962666666666667,9.576,3,26.15,116.9
K.Boss,NYG,9.633333333333335,3.0,21.75,15.910833333333334,17.663333333333338,4,36.23,115.6
J.Urban,ARI,7.1000000000000005,2.625,20.5,8.915,11.826249999999998,2,21.65,113.6
I.Hilliard,TB,7.5600000000000005,3.2666666666666666,20.066666666666666,12.920666666666666,16.014666666666663,1,30.59,113.4
D.Northcutt,JAX,8.423076923076923,3.4615384615384617,34.0,15.416923076923077,22.574615384615388,0,38.93,109.5
B.Miller,NO,9.075000000000001,3.75,32.416666666666664,13.828333333333333,15.771666666666667,1,31.78,108.9
T.Heap,BAL,6.252941176470589,2.588235294117647,19.176470588235293,15.40764705882353,17.58058823529412,0,35.42,106.30000000000001
M.Barber,DAL,7.046666666666668,3.466666666666667,0.2,16.667333333333332,-0.8186666666666668,0,24.43,105.7
C.Taylor,MIN,6.59375,3.1875,2.625,19.83125,4.368125,0,32.8,105.5
P.Burress,NYG,11.600000000000001,4.0,43.77777777777778,22.096666666666664,32.358888888888885,4,55.8,104.4
J.Avant,PHI,6.5,3.125,27.75,11.5375,14.507500000000002,1,27.46,104.0
K.Winslow,CLE,10.38,4.3,28.3,26.605,33.67,2,63.48,103.80000000000001
M.Lewis,JAX,6.793333333333335,2.933333333333333,23.933333333333334,12.633999999999999,15.585333333333333,0,29.86,101.9
D.Lee,GB,7.092857142857143,2.7857142857142856,14.0,12.764999999999999,8.428571428571429,3,25.05,99.3
L.Tomlinson,LAC,7.071428571428572,3.7857142857142856,-1.3571428571428572,18.376428571428573,-1.5178571428571426,0,26.5,99.0
H.Baskett,PHI,6.6,3.066666666666667,29.266666666666666,10.629999999999999,15.442666666666666,6,26.75,99.0
J.Shockey,NO,8.191666666666668,4.416666666666667,24.0,17.311666666666667,17.46833333333333,1,38.2,98.30000000000001
D.Martin,MIA,6.1000000000000005,2.125,20.5,10.234375,14.954999999999998,2,25.82,97.6
M.Floyd,LAC,10.833333333333334,3.111111111111111,46.44444444444444,14.726666666666668,35.88444444444444,4,47.21,97.5
J.Gaffney,NE,8.818181818181818,3.727272727272727,36.54545454545455,14.18090909090909,24.925454545454546,2,38.72,97.0
B.Engram,SEA,7.991666666666666,4.25,29.75,23.088333333333335,30.451666666666664,0,55.95,95.9
L.Washington,NYJ,6.38,3.466666666666667,3.4,15.149333333333333,1.2346666666666666,0,23.59,95.7
B.Jones,TEN,6.366666666666668,2.933333333333333,24.6,15.331333333333333,22.55933333333333,0,38.79,95.5
D.Branch,SEA,11.899999999999999,4.5,38.25,20.882499999999997,25.567500000000003,6,49.22,95.2
D.Graham,DEN,6.778571428571429,2.2857142857142856,13.571428571428571,9.002142857142857,7.279285714285715,1,18.6,94.9
S.Slaton,HOU,6.692857142857142,3.857142857142857,-3.2857142857142856,14.897142857142857,-2.6957142857142857,1,20.46,93.7
R.Williams,JAX,6.678571428571428,2.857142857142857,20.857142857142858,12.24642857142857,13.226428571428572,3,27.63,93.5
D.Rhodes,IND,7.1692307692307695,3.5384615384615383,4.0,13.385384615384615,2.116923076923077,1,21.56,93.2
F.Gore,SF,6.607142857142856,3.2857142857142856,2.9285714285714284,16.37,0.6178571428571422,1,24.99,92.5
M.Clayton,TB,6.6000000000000005,3.0,22.642857142857142,12.799285714285714,15.217142857142857,0,29.85,92.4
R.Davis,CHI,6.1,2.466666666666667,21.866666666666667,11.975333333333333,15.920000000000003,1,29.11,91.5
R.Williams,DET,6.500000000000001,2.642857142857143,21.285714285714285,13.265000000000002,18.417857142857144,2,32.79,91.0
L.Smith,PHI,6.392857142857143,3.142857142857143,11.214285714285714,12.687142857142858,7.032857142857145,5,23.95,89.5
D.Ward,NYG,5.105882352941177,2.7058823529411766,-1.588235294117647,15.00294117647059,-1.6023529411764703,0,21.38,86.80000000000001
M.Bradley,KC,10.75,4.125,36.25,17.052500000000002,20.015,4,39.59,86.0
C.Stuckey,NYJ,7.158333333333332,2.9166666666666665,14.833333333333334,11.690833333333332,14.229999999999999,3,27.5,85.9
J.Norwood,ATL,5.035294117647059,2.176470588235294,2.235294117647059,12.811176470588235,1.1082352941176465,0,19.99,85.6
J.Stevens,TB,7.124999999999999,3.5833333333333335,27.75,14.553333333333333,15.826666666666663,2,32.91,85.5
M.Moore,PIT,5.633333333333334,3.0,5.866666666666666,15.102666666666666,4.431333333333333,0,25.76,84.5
S.Jackson,LA,7.627272727272728,4.181818181818182,6.636363636363637,21.364545454545457,2.277272727272728,0,33.64,83.9
D.Clark,CHI,5.23125,2.9375,11.6875,14.128125,9.905000000000001,2,28.13,83.7
M.Lynch,BUF,6.384615384615385,3.8461538461538463,-1.5384615384615385,18.699999999999996,-3.003846153846154,0,25.95,83.0
K.Robinson,SEA,7.545454545454546,2.909090909090909,25.181818181818183,16.899090909090912,26.65181818181818,1,44.0,83.0
J.Higgins,LV,10.325000000000001,2.875,27.0,16.75375,19.49875,1,38.78,82.6
J.Nelson,GB,5.44,2.2,18.466666666666665,10.649333333333335,13.033999999999995,1,25.1,81.6
W.Dunn,TB,5.714285714285714,3.4285714285714284,3.5714285714285716,15.835714285714285,2.2649999999999997,0,25.34,80.0
V.Davis,SF,5.628571428571429,2.642857142857143,15.214285714285714,11.030714285714286,9.293571428571429,3,23.05,78.80000000000001
C.Johnson,TEN,4.925,2.75,0.5625,16.426874999999995,1.555625,0,25.73,78.8
C.Buckhalter,PHI,6.458333333333333,2.75,2.75,11.24833333333333,2.4683333333333333,0,18.6,77.5
P.Thomas,NO,7.739999999999999,3.3,-0.9,11.341000000000001,-1.6979999999999997,0,15.82,77.4
J.McCareins,TEN,6.416666666666667,3.5833333333333335,44.333333333333336,17.76916666666667,29.10416666666666,2,47.03,77.0
J.Hill,SF,8.322222222222223,3.5555555555555554,25.666666666666668,17.404444444444444,17.167777777777776,2,38.12,74.9
S.McDonald,DET,7.490000000000002,3.5,27.1,19.732,21.215,1,44.45,74.9
R.Brown,MIA,4.66875,2.5,2.5625,10.996875,-0.5874999999999999,1,16.08,74.7
B.Lloyd,CHI,7.460000000000001,3.2,32.9,14.371,28.225,2,41.31,74.6
T.Hightower,ARI,4.959999999999998,2.533333333333333,1.5333333333333334,10.347999999999997,0.9266666666666665,0,16.17,74.4
J.Arrington,ARI,5.707692307692308,3.1538461538461537,-0.6153846153846154,10.916923076923077,-1.2538461538461538,1,15.5,74.2
R.Royal,BUF,5.699999999999999,2.6923076923076925,19.923076923076923,12.716923076923074,15.583076923076922,1,29.98,74.1
M.Bennett,DAL,6.025000000000001,1.6666666666666667,13.5,8.823333333333334,11.319166666666668,1,21.16,72.3
J.Morgan,SF,7.7666666666666675,2.6666666666666665,29.77777777777778,12.567777777777776,16.822222222222223,2,30.63,69.9
F.Jackson,BUF,5.284615384615384,2.8461538461538463,3.1538461538461537,13.733846153846155,2.416923076923077,0,22.29,68.7
T.Jones,NYJ,4.58,2.466666666666667,-1.4666666666666666,11.142,-2.4093333333333335,0,15.03,68.7
P.Cobbs,MIA,6.8,2.3,11.9,10.483999999999998,12.039999999999997,0,24.15,68.0
Kevin Smith,DET,5.200000000000001,3.0,2.076923076923077,15.16153846153846,1.6753846153846155,0,23.92,67.6
R.Rice,BAL,6.145454545454546,3.5454545454545454,0.0,18.575454545454544,-0.8236363636363635,0,27.29,67.6
J.Addai,IND,5.366666666666667,2.5833333333333335,5.166666666666667,9.569999999999999,2.8024999999999998,0,16.32,64.4
A.Smith,TB,5.836363636363637,2.3636363636363638,12.545454545454545,8.795454545454545,8.43181818181818,2,19.1,64.2
D.Looker,LA,6.21,2.3,21.6,13.116000000000003,21.723000000000003,1,34.88,62.1
H.Douglas,ATL,5.636363636363637,2.1818181818181817,18.363636363636363,12.80909090909091,11.201818181818181,1,27.05,62.0
J.Charles,KC,5.472727272727273,2.4545454545454546,-1.3636363636363635,13.356363636363636,-2.45,0,18.32,60.2
R.Meachem,NO,7.3625,1.625,29.375,5.885000000000001,13.971250000000001,2,18.61,58.900000000000006
M.Austin,DAL,8.4,1.8571428571428572,25.428571428571427,9.03,19.61285714285714,1,27.27,58.8
A.Crumpler,TEN,4.185714285714286,2.142857142857143,16.142857142857142,11.623571428571427,17.31714285714286,2,29.56,58.6
R.Williams,MIA,3.893333333333333,2.066666666666667,7.133333333333334,9.424666666666667,4.027333333333333,1,16.96,58.400000000000006
S.Rice,MIN,4.816666666666667,1.5833333333333333,11.416666666666666,10.7475,13.5675,2,25.62,57.8
D.McFadden,LV,4.658333333333334,2.4166666666666665,-0.3333333333333333,17.885833333333334,-4.139166666666667,0,23.93,55.900000000000006
A.Battle,SF,6.9750000000000005,3.625,26.25,17.12125,17.86,0,38.18,55.8
D.Anderson,HOU,5.009090909090909,1.8181818181818181,12.272727272727273,7.700909090909092,7.631818181818182,2,16.89,55.1
M.Gaines,DET,5.0,2.090909090909091,15.727272727272727,11.708181818181817,12.319999999999999,1,26.19,55.0
B.Watson,NE,5.49,2.9,24.2,10.372,12.091000000000001,5,24.02,54.900000000000006
L.Weaver,SEA,5.42,2.1,2.4,11.972,3.2800000000000002,0,20.25,54.2
J.Jones,GB,5.933333333333334,2.2222222222222223,25.0,10.121111111111112,14.344444444444447,1,25.22,53.400000000000006
R.Parrish,BUF,4.433333333333333,2.0833333333333335,13.833333333333334,10.926666666666668,12.819166666666668,0,25.36,53.2
J.Peelle,ATL,4.818181818181818,1.6363636363636365,4.818181818181818,9.794545454545453,3.317272727272727,3,17.01,53.0
C.Henry,CIN,5.299999999999999,1.9,18.7,11.067,24.162,2,33.51,53.0
R.Brown,PHI,5.877777777777778,2.5555555555555554,26.666666666666668,10.172222222222222,15.557777777777776,1,26.15,52.900000000000006
R.Kelly,CIN,3.976923076923077,2.3846153846153846,8.615384615384615,12.016153846153848,9.575384615384614,0,24.73,51.7
R.Curry,LV,6.3375,2.625,23.0,15.5475,18.5625,3,36.32,50.7
D.Rosario,CAR,7.242857142857143,3.142857142857143,28.428571428571427,13.65142857142857,13.871428571428572,1,30.19,50.7
G.Lewis,PHI,4.208333333333334,2.1666666666666665,24.916666666666668,7.565,10.714166666666666,1,18.85,50.5
C.Portis,WAS,3.5571428571428574,2.0714285714285716,-1.1428571428571428,9.468571428571426,-1.1157142857142854,0,13.42,49.8
C.Schilens,LV,7.085714285714286,2.5714285714285716,31.571428571428573,13.652857142857142,18.422857142857143,2,33.38,49.6
B.Jackson,GB,3.7307692307692304,2.3076923076923075,-0.15384615384615385,11.180769230769233,-0.07153846153846155,0,16.72,48.5
W.McGahee,BAL,3.193333333333333,1.9333333333333333,2.3333333333333335,11.896666666666668,1.0686666666666667,0,18.59,47.900000000000006
S.Heiden,CLE,4.79,2.7,13.8,13.716999999999999,11.879999999999999,0,28.89,47.900000000000006
D.Darling,KC,3.9749999999999996,1.4166666666666667,12.666666666666666,7.353333333333334,11.088333333333333,0,18.79,47.7
D.Williams,CAR,3.407142857142857,1.7142857142857142,-1.5,10.61857142857143,-1.6150000000000002,0,14.8,47.7
M.Booker,CHI,5.887499999999999,2.0,21.125,9.19375,13.084999999999999,1,22.95,47.1
B.Finneran,ATL,3.9166666666666665,1.9166666666666667,10.083333333333334,10.011666666666667,7.1641666666666675,1,20.03,47.0
J.King,CAR,3.576923076923077,1.6153846153846154,8.846153846153847,10.846923076923076,8.399999999999999,1,22.15,46.5
M.Morris,SEA,5.575,2.625,1.75,14.35375,1.2150000000000003,0,22.38,44.6
J.Wright,CLE,4.844444444444445,2.6666666666666665,3.5555555555555554,15.658888888888889,6.366666666666666,0,27.94,43.6
A.Lelie,LV,7.116666666666666,2.6666666666666665,37.333333333333336,17.94333333333333,39.96666666666667,4,54.89,42.7
B.Manumaleuna,LAC,3.8272727272727276,1.4545454545454546,5.909090909090909,6.882727272727274,4.347272727272727,1,13.37,42.1
L.Betts,WAS,4.666666666666667,2.5555555555555554,2.5555555555555554,12.450000000000001,1.5422222222222222,0,19.75,42.0
A.Hall,TEN,3.736363636363637,1.3636363636363635,0.36363636363636365,8.48181818181818,-1.315454545454546,1,11.8,41.1
J.Lewis,CLE,3.138461538461539,1.8461538461538463,-0.46153846153846156,10.423076923076925,-0.04230769230769233,0,15.61,40.8
J.Walker,LV,5.8,2.4285714285714284,24.857142857142858,15.790000000000001,36.1,1,48.96,40.6
A.Chatman,CIN,5.771428571428571,3.0,9.714285714285714,12.85,8.997142857142858,0,25.57,40.400000000000006
C.Baker,NYJ,3.6727272727272733,2.090909090909091,16.727272727272727,8.508181818181818,13.074545454545454,0,21.91,40.400000000000006
E.Graham,TB,5.05,3.0,6.75,11.568749999999998,5.33125,0,21.08,40.400000000000006
D.Stallworth,CLE,4.0,2.3,14.2,11.998999999999999,31.339999999999996,1,39.94,40.0
T.Choice,DAL,5.642857142857143,3.0,-1.8571428571428572,13.758571428571427,-1.197142857142857,0,19.8,39.5
J.Standeford,DET,5.628571428571428,2.142857142857143,26.857142857142858,13.122857142857143,25.64142857142857,0,37.63,39.400000000000006
S.Moss,NYG,5.614285714285714,1.7142857142857142,18.428571428571427,8.882857142857143,11.674285714285714,2,21.5,39.3
C.Benson,CIN,4.277777777777778,2.2222222222222223,-0.7777777777777778,11.137777777777778,-0.5766666666666667,0,16.3,38.5
P.Hillis,DEN,7.580000000000001,2.8,8.0,13.366,5.552,1,23.94,37.900000000000006
J.Gilmore,TB,3.4454545454545453,1.7272727272727273,6.7272727272727275,6.78909090909091,6.460909090909092,1,14.71,37.9
M.Walker,JAX,6.283333333333334,2.6666666666666665,32.166666666666664,14.56833333333333,26.938333333333333,0,40.71,37.7
K.Darby,LA,7.460000000000001,3.8,-0.4,13.922,-0.7540000000000001,0,20.36,37.3
L.McClain,BAL,3.390909090909091,2.0,-1.0909090909090908,10.976363636363635,-1.674545454545455,0,15.29,37.3
M.Tolbert,LAC,7.44,2.6,3.4,11.892000000000001,2.336,1,19.47,37.2
S.Steptoe,CLE,2.8615384615384616,1.6923076923076923,10.461538461538462,9.462307692307691,10.19153846153846,0,21.33,37.2
M.Robinson,SF,4.65,2.125,8.25,9.56,6.915000000000001,0,19.18,37.2
D.Jackson,DEN,4.111111111111111,1.3333333333333333,15.444444444444445,5.911111111111111,9.737777777777776,0,15.68,37.0
D.Williams,BAL,6.166666666666667,2.5,29.166666666666668,12.498333333333335,22.314999999999998,0,34.37,37.0
G.Robinson,IND,3.6900000000000004,2.1,6.7,7.968999999999999,3.87,0,14.66,36.900000000000006
D.McAllister,NO,4.0888888888888895,2.0,-3.4444444444444446,7.286666666666666,-1.3766666666666667,0,9.97,36.8
D.Schouman,BUF,4.033333333333333,1.6666666666666667,7.888888888888889,9.025555555555554,6.098888888888889,0,17.81,36.3
K.Burton,LA,3.62,1.4,13.0,7.022,8.022,1,16.15,36.2
R.Martin,GB,4.512499999999999,2.0,13.125,8.48125,7.86875,1,18.23,36.1
M.Campbell,NO,5.1571428571428575,1.7142857142857142,7.428571428571429,6.772857142857142,4.6899999999999995,2,13.44,36.1
R.Grant,GB,4.45,2.25,-4.125,10.739999999999998,-3.3412499999999996,0,13.77,35.6
M.Furrey,DET,5.8999999999999995,3.0,22.333333333333332,16.72,14.048333333333332,0,34.91,35.400000000000006
D.Foster,SF,4.4125000000000005,2.125,6.75,9.203750000000001,4.893750000000001,0,17.23,35.3
M.Bush,LV,5.028571428571429,2.857142857142857,-0.5714285714285714,21.02142857142857,-10.61,0,24.11,35.2
J.Porter,JAX,4.3875,2.125,24.625,8.918750000000001,16.2575,2,24.76,35.1
A.Davis,HOU,3.811111111111112,1.6666666666666667,24.22222222222222,7.01,15.405555555555553,1,21.3,34.3
E.James,ARI,3.063636363636364,1.8181818181818181,1.8181818181818181,6.8554545454545455,0.869090909090909,0,10.89,33.7
A.Peterson,MIN,3.0454545454545454,1.9090909090909092,0.09090909090909091,9.80818181818182,1.1500000000000001,0,15.52,33.5
D.Patten,NO,6.640000000000001,2.2,23.6,8.576,15.463999999999999,0,23.69,33.2
S.Morris,NE,4.1375,2.25,1.25,10.262500000000001,1.0449999999999997,0,16.13,33.1
M.Spaeth,PIT,4.025,2.25,8.375,9.255,4.741249999999999,0,17.2,32.2
St.Johnson,BUF,4.6000000000000005,1.4285714285714286,10.571428571428571,7.8999999999999995,14.475714285714286,2,21.98,32.2
J.Hester,LAC,4.571428571428571,2.142857142857143,0.8571428571428571,10.764285714285714,0.8728571428571428,1,16.76,32.0
D.Walker,SF,3.9375,1.625,14.5,7.137499999999999,8.18625,1,16.44,31.5
D.Hackett,CAR,5.183333333333334,3.0,28.333333333333332,13.843333333333334,18.941666666666666,1,34.02,31.1
A.Pittman,LA,4.414285714285714,2.5714285714285716,-2.857142857142857,13.86857142857143,-3.0671428571428576,0,18.66,30.9
G.Jones,JAX,3.825,1.75,2.75,7.944999999999999,2.1575,1,13.43,30.6
B.Patrick,ARI,3.388888888888889,1.8888888888888888,7.222222222222222,7.133333333333332,3.9099999999999997,1,13.44,30.5
J.Hardy,BUF,7.425000000000001,2.25,17.75,12.8925,15.4425,1,30.15,29.700000000000003
K.Colbert,SEA,2.96,1.2,7.3,8.379,9.91,1,19.51,29.6
J.Harrison,CLE,3.288888888888889,1.3333333333333333,0.4444444444444444,10.166666666666666,-100.42555555555556,0,-55.05,29.6
C.Perry,CIN,2.6,1.9090909090909092,0.45454545454545453,9.755454545454546,0.32454545454545464,0,14.86,28.6
B.Utecht,CIN,3.5374999999999996,2.125,9.375,11.422500000000001,9.86875,0,24.04,28.3
M.Sellers,WAS,3.4749999999999996,1.625,4.5,7.5424999999999995,5.52875,1,15.18,27.8
T.Humphrey,GB,3.885714285714286,1.5714285714285714,11.142857142857142,7.218571428571428,7.1899999999999995,0,15.86,27.2
D.Thomas,WAS,3.3749999999999996,1.875,10.0,8.481250000000001,13.120000000000001,0,21.91,27.0
J.Galloway,TB,5.36,3.0,29.2,11.7,20.352,1,31.8,26.8
R.Johnson,DET,3.8285714285714283,1.7142857142857142,2.2857142857142856,9.522857142857143,2.11,0,15.76,26.8
C.Fitzsimmons,DET,3.3374999999999995,1.625,8.25,8.6125,7.095,1,17.89,26.700000000000003
D.Jarrett,CAR,3.3249999999999997,2.0,16.625,9.13125,9.75375,2,20.52,26.6
F.Taylor,JAX,2.15,1.3333333333333333,0.4166666666666667,6.676666666666667,0.7825000000000001,0,10.56,25.8
D.Fine,BUF,5.08,2.0,13.0,9.388,9.374,1,20.64,25.4
N.Jackson,DEN,3.614285714285714,1.5714285714285714,7.142857142857143,7.4885714285714275,3.0014285714285713,1,13.33,25.3
R.McMichael,LA,6.225,2.75,16.75,17.145,11.887500000000001,0,34.04,24.9
L.Naanee,LAC,3.0625000000000004,1.375,6.375,7.045,4.1875,0,13.5,24.5
