Receiver,Team,Avg. Raw Fpts,Avg. Targets,Avg. Air Yards,Avg. Target Share,Avg. Air Yards Share,Redzone Looks,Avg. WOPR,total_fpts
C.Kupp,LA,13.725000000000003,8.3125,58.9375,23.77875,24.18125,5,52.6,219.60000000000002
M.Brown,BAL,11.86111111111111,6.444444444444445,86.33333333333333,27.012777777777778,40.205555555555556,14,68.66,213.5
D.Moore,CAR,13.953333333333331,7.866666666666666,104.06666666666666,24.469999999999995,40.79866666666667,10,65.26,209.3
J.Landry,CLE,12.305882352941175,7.0,53.411764705882355,24.302352941176473,23.512352941176477,10,52.91,209.2
R.Tonyan,GB,11.694117647058825,3.9411764705882355,29.058823529411764,12.270588235294117,11.541176470588235,8,26.48,198.8
C.Lamb,DAL,12.34375,6.9375,64.4375,18.335625000000004,23.171875000000004,10,43.72,197.5
A.Kamara,NO,11.605882352941178,6.764705882352941,4.882352941176471,20.427058823529407,1.4547058823529413,1,31.66,197.3
T.Higgins,CIN,12.92,7.2,82.73333333333333,21.766000000000002,28.169333333333338,9,52.37,193.8
C.Davis,TEN,12.893333333333334,6.266666666666667,72.8,21.31,30.504000000000005,8,53.32,193.4
W.Fuller,HOU,18.89,7.5,94.0,23.655,33.272000000000006,6,58.77,188.9
L.Thomas,WAS,11.023529411764704,7.117647058823529,51.588235294117645,19.750588235294117,21.73705882352941,9,44.84,187.4
T.Boyd,CIN,12.473333333333333,7.333333333333333,62.666666666666664,19.998,22.956666666666667,7,46.07,187.10000000000002
N.Agholor,LV,11.6,5.125,79.3125,15.368125,26.612500000000004,13,41.68,185.60000000000002
M.Andrews,BAL,11.5625,6.5625,63.5625,25.231249999999996,27.709999999999997,17,57.24,185.0
C.Samuel,CAR,12.026666666666666,6.466666666666667,47.4,19.319333333333336,18.162,2,41.69,180.4
R.Gronkowski,TB,9.015,4.55,48.5,12.529,15.240499999999997,17,29.46,180.3
E.Sanders,NO,11.043750000000003,5.875,50.4375,18.373124999999998,23.4225,7,43.96,176.7
T.Hockenson,DET,10.968750000000002,6.375,44.375,17.88,15.526250000000001,9,37.69,175.5
R.Gage,ATL,10.912499999999998,6.8125,57.9375,17.755,17.568125,10,38.93,174.60000000000002
M.Gallup,DAL,10.831249999999999,6.5625,77.3125,17.550625000000004,27.3525,11,45.47,173.3
T.Hilton,IND,10.475,6.1875,77.9375,18.808125,32.624375,11,51.05,167.60000000000002
M.Valdes-Scantling,GB,10.425,4.8125,87.4375,14.477500000000001,33.11,5,44.89,166.8
D.Parker,MIA,11.87857142857143,7.428571428571429,71.57142857142857,21.055,25.842857142857138,13,49.67,166.3
B.Aiyuk,SF,13.758333333333335,8.0,75.16666666666667,21.712500000000002,30.5925,7,53.98,165.10000000000002
J.Crowder,NYJ,13.741666666666665,7.416666666666667,56.083333333333336,24.455,20.54083333333333,4,51.06,164.9
T.Patrick,DEN,10.746666666666668,5.333333333333333,65.73333333333333,17.303333333333335,20.86466666666667,5,40.56,161.2
E.Ebron,PIT,10.075000000000001,6.4375,43.6875,14.789375,15.637500000000001,8,33.13,161.2
M.Gesicki,MIA,10.62,5.666666666666667,62.666666666666664,16.050666666666665,23.760666666666665,12,40.71,159.3
J.Jeudy,DEN,9.737499999999999,7.1875,95.5625,20.41375,30.839375,8,52.21,155.8
J.Graham,CHI,9.064705882352941,4.588235294117647,31.764705882352942,12.12176470588235,10.507058823529412,13,25.54,154.1
J.McKissic,WAS,9.60625,7.0625,11.3125,18.712499999999995,3.0368749999999998,1,30.19,153.7
M.Williams,LAC,10.971428571428572,6.071428571428571,88.28571428571429,16.494285714285716,30.19714285714286,12,45.88,153.60000000000002
D.Chark,JAX,11.815384615384612,7.230769230769231,100.0,19.849230769230772,33.62692307692308,9,53.31,153.60000000000002
S.Shepard,NYG,12.483333333333333,7.666666666666667,62.166666666666664,24.224166666666665,24.070000000000004,3,53.19,149.8
Z.Pascal,IND,8.799999999999999,4.529411764705882,47.64705882352941,13.650588235294117,19.705294117647057,8,34.27,149.60000000000002
G.Davis,BUF,7.863157894736841,3.8421052631578947,58.78947368421053,10.57736842105263,19.49,13,29.51,149.4
K.Cole,JAX,9.324999999999998,5.5625,59.8125,14.934999999999999,19.73375,8,36.22,149.2
H.Hurst,ATL,9.31875,5.5625,37.125,14.863125,11.931249999999999,5,30.65,149.1
D.Schultz,DAL,9.28125,5.5625,35.8125,14.550625,12.391874999999999,4,30.5,148.5
D.Mooney,CHI,9.26875,6.1875,70.5,16.314375,22.57,8,40.27,148.3
L.Shenault,JAX,10.571428571428571,5.642857142857143,35.214285714285715,15.187142857142856,13.250000000000002,6,32.06,148.0
N.Fant,DEN,10.535714285714288,6.714285714285714,44.714285714285715,20.153571428571432,16.825,4,42.01,147.5
J.Jones,ATL,16.233333333333334,7.555555555555555,84.88888888888889,19.88111111111111,25.306666666666665,8,47.54,146.10000000000002
C.Kirk,ARI,10.435714285714285,5.642857142857143,66.78571428571429,16.295,24.680714285714284,9,41.72,146.1
A.Brown,TB,13.218181818181817,6.7272727272727275,61.27272727272727,18.21090909090909,17.87727272727273,5,39.83,145.4
H.Henry,LAC,10.37857142857143,6.642857142857143,52.92857142857143,17.805714285714284,17.819999999999997,10,39.18,145.3
J.Cook,NO,8.541176470588237,4.352941176470588,47.294117647058826,13.320588235294117,24.87176470588235,10,37.39,145.2
D.Slayton,NYG,8.94375,6.0,81.4375,19.185624999999998,33.46812500000001,9,52.21,143.10000000000002
M.Hardman,KC,7.463157894736843,4.0,37.0,9.977894736842103,10.393684210526317,3,22.24,141.8
R.Higgins,CLE,9.964285714285714,4.714285714285714,63.92857142857143,15.877142857142857,27.549285714285713,7,43.1,139.5
N.Hines,IND,8.058823529411764,4.647058823529412,3.235294117647059,13.595882352941175,1.1941176470588237,1,21.23,137.0
J.Smith,TEN,9.113333333333335,4.6,24.533333333333335,15.995333333333331,10.538000000000002,9,31.37,136.7
J.Reynolds,LA,7.958823529411766,5.0,54.88235294117647,14.175882352941178,22.471176470588233,6,36.99,135.3
A.Hooper,CLE,8.98,5.6,37.93333333333333,18.775333333333332,14.689999999999998,9,38.45,134.7
E.Engram,NYG,8.4,6.8125,49.0625,21.373124999999998,20.784374999999997,4,46.61,134.4
H.Renfrow,LV,8.350000000000001,4.8125,34.1875,14.294375,12.458125000000003,2,30.16,133.60000000000002
J.Meyers,NE,11.008333333333335,6.833333333333333,68.83333333333333,28.994999999999994,38.775,3,70.63,132.10000000000002
G.Ward,PHI,8.193749999999998,5.0,27.75,14.53625,10.1125,5,28.88,131.1
T.Higbee,LA,7.658823529411768,3.8823529411764706,30.235294117647058,11.50705882352941,13.527058823529412,3,26.73,130.2
K.Bourne,SF,8.526666666666667,5.0,45.733333333333334,13.808,20.395333333333337,5,34.99,127.9
T.Smith,NO,9.021428571428572,3.7857142857142856,36.214285714285715,11.037857142857144,17.58785714285714,5,28.87,126.30000000000001
A.Lazard,GB,10.408333333333333,5.0,54.5,15.872500000000002,21.083333333333332,6,38.57,124.9
G.Kittle,SF,15.425,8.0,57.5,24.388749999999998,28.62625,1,56.62,123.4
S.Miller,TB,7.005882352941177,3.4705882352941178,53.8235294117647,9.319411764705881,15.908235294117647,6,25.11,119.1
C.Edmonds,ARI,7.324999999999999,4.1875,8.4375,12.190624999999999,3.15125,3,20.49,117.2
D.Goedert,PHI,10.581818181818184,5.909090909090909,50.54545454545455,16.812727272727273,17.046363636363637,4,37.15,116.4
T.Fulgham,PHI,9.658333333333333,5.583333333333333,66.91666666666667,15.893333333333333,21.56,10,38.93,115.9
J.Brown,BUF,9.616666666666669,5.916666666666667,71.0,16.496666666666666,22.481666666666666,7,40.48,115.4
D.Robinson,KC,6.711764705882353,3.764705882352941,35.294117647058826,9.972352941176469,13.697058823529414,8,24.55,114.1
D.Moore,SEA,6.694117647058823,2.823529411764706,24.235294117647058,8.63470588235294,8.479411764705883,8,18.89,113.80000000000001
A.Miller,CHI,6.688235294117647,4.647058823529412,44.94117647058823,12.46470588235294,14.088823529411762,8,28.56,113.7
D.Byrd,NE,8.1,5.5,63.0,20.319285714285716,31.94857142857143,1,52.84,113.4
J.Washington,PIT,6.552941176470589,3.6470588235294117,45.411764705882355,9.419411764705883,16.158823529411762,9,25.44,111.4
A.Green,CIN,6.956250000000001,6.5,89.1875,18.016875,29.99125,12,48.02,111.30000000000001
M.Pittman,IND,7.878571428571429,5.071428571428571,41.142857142857146,14.824285714285713,15.592857142857143,1,33.15,110.30000000000001
D.Montgomery,CHI,6.8625,4.3125,4.25,11.394374999999998,1.344375,0,18.03,109.80000000000001
M.Davis,CAR,8.330769230769233,5.384615384615385,-2.6923076923076925,16.41,-1.506153846153846,1,23.56,108.30000000000001
A.Ekeler,LAC,10.629999999999999,6.5,-7.8,15.593,-2.6210000000000004,0,21.55,106.30000000000001
D.Amendola,DET,7.585714285714284,4.928571428571429,39.857142857142854,13.918571428571425,13.748571428571427,2,30.5,106.2
C.Brate,TB,6.2176470588235295,3.1176470588235294,27.294117647058822,8.312941176470588,7.340000000000001,5,17.61,105.7
W.Snead,BAL,6.973333333333334,3.6666666666666665,29.933333333333334,13.844666666666663,13.657333333333334,3,30.33,104.6
C.Sims,WAS,8.591666666666667,5.083333333333333,56.916666666666664,12.460833333333333,20.370833333333334,3,32.95,103.1
M.Thomas,NO,11.344444444444445,7.333333333333333,68.33333333333333,26.88888888888889,41.97666666666667,3,69.72,102.1
K.Hunt,CLE,5.994117647058824,3.1176470588235294,3.6470588235294117,10.43235294117647,1.390588235294118,1,16.62,101.9
A.Jones,GB,6.350000000000001,4.5,4.3125,14.2475,1.0981250000000002,5,22.14,101.6
J.Robinson,JAX,7.242857142857142,4.428571428571429,-3.5,12.042142857142855,-1.3378571428571429,0,17.13,101.4
L.Fitzgerald,ARI,7.761538461538461,5.538461538461538,33.23076923076923,15.874615384615387,11.713846153846154,3,32.01,100.9
G.Bernard,CIN,6.700000000000002,3.933333333333333,5.133333333333334,10.658666666666667,2.062666666666667,1,17.43,100.5
R.Cobb,HOU,10.01,5.0,32.3,15.132000000000001,12.379000000000001,5,31.36,100.1
D.Knox,BUF,7.092857142857143,4.071428571428571,28.642857142857142,10.47642857142857,7.450714285714286,6,20.93,99.30000000000001
C.Conley,JAX,7.078571428571429,4.5,46.57142857142857,12.165000000000003,16.479999999999997,6,29.78,99.1
D.Arnold,ARI,7.057142857142858,3.2142857142857144,40.357142857142854,9.23857142857143,14.589285714285714,4,24.07,98.80000000000001
I.McKenzie,BUF,6.1625000000000005,2.3125,9.4375,6.08625,2.23125,2,10.69,98.6
B.Perriman,NYJ,8.208333333333334,5.0,75.5,18.10916666666667,28.284166666666668,7,46.96,98.5
L.Fournette,TB,6.131250000000001,4.25,0.625,11.31625,0.3525,0,17.22,98.1
E.Elliott,DAL,6.533333333333333,4.8,-1.1333333333333333,11.539333333333335,-0.043333333333333446,0,17.28,98.0
J.Guyton,LAC,6.068749999999999,3.4375,55.9375,9.1725,19.075000000000003,8,27.11,97.1
I.Smith,MIN,8.058333333333334,3.6666666666666665,28.833333333333332,12.089166666666666,14.309999999999997,7,28.15,96.7
B.Berrios,NYJ,7.261538461538461,4.230769230769231,32.0,15.407692307692306,15.51769230769231,3,33.97,94.4
D.Swift,DET,7.207692307692307,4.384615384615385,3.8461538461538463,12.78076923076923,1.386153846153846,2,20.14,93.7
S.Watkins,KC,8.490909090909092,5.090909090909091,41.36363636363637,13.363636363636363,13.96,4,29.82,93.4
J.White,NE,6.607142857142857,4.428571428571429,-2.857142857142857,16.64142857142857,-1.4971428571428576,0,23.91,92.5
M.Gaskin,MIA,9.180000000000001,4.7,1.0,14.98,0.667,0,22.94,91.80000000000001
K.Coutee,HOU,11.4,5.125,47.125,14.92875,13.864999999999998,6,32.1,91.2
C.Carson,SEA,7.015384615384615,3.769230769230769,6.615384615384615,11.666923076923077,1.8269230769230769,1,18.78,91.2
A.Firkser,TEN,5.6312500000000005,3.4375,23.75,11.61875,10.325,4,24.66,90.1
M.Alie-Cox,IND,5.9733333333333345,2.8666666666666667,19.2,8.765333333333334,8.550666666666666,2,19.13,89.6
G.Everett,LA,5.2176470588235295,3.764705882352941,23.58823529411765,10.436470588235293,9.720588235294118,2,22.46,88.7
J.Doyle,IND,6.164285714285714,3.0714285714285716,21.428571428571427,8.582142857142857,7.442142857142858,5,18.08,86.30000000000001
K.Hamler,DEN,8.610000000000001,5.6,59.5,15.146,20.073,2,36.77,86.1
D.Cook,MIN,6.15,3.857142857142857,-6.857142857142857,13.157857142857141,-5.925,0,15.59,86.1
G.Tate,NYG,7.1499999999999995,4.333333333333333,38.666666666666664,13.910833333333336,15.96583333333333,3,32.04,85.80000000000001
J.Akins,HOU,6.407692307692309,3.769230769230769,28.384615384615383,11.743076923076924,10.343076923076922,6,24.85,83.30000000000001
H.Ruggs,LV,6.4,3.3076923076923075,57.53846153846154,10.878461538461538,23.94615384615384,2,33.08,83.2
T.Eifert,JAX,5.921428571428573,4.285714285714286,35.142857142857146,11.51,11.927142857142858,6,25.61,82.9
D.Sample,CIN,5.0562499999999995,3.3125,13.875,9.6575,4.9975000000000005,4,17.98,80.9
J.Grant,MIA,5.6642857142857155,3.857142857142857,40.5,11.92,14.691428571428572,1,28.16,79.30000000000001
D.Samuel,SF,13.016666666666666,7.333333333333333,16.166666666666668,21.67833333333333,3.6566666666666663,0,35.08,78.1
T.Johnson,LAC,7.779999999999999,2.6,53.4,6.758,18.956000000000003,2,23.41,77.80000000000001
C.Herndon,NYJ,7.0636363636363635,4.181818181818182,28.0,13.661818181818182,12.80181818181818,4,29.45,77.7
T.Burton,IND,6.45,4.166666666666667,30.833333333333332,11.770833333333336,11.469166666666666,4,25.68,77.4
D.Singletary,BUF,4.068421052631579,3.1052631578947367,3.0526315789473686,8.767894736842102,0.6768421052631579,0,13.63,77.3
C.Edwards-Helaire,KC,5.133333333333334,3.933333333333333,3.2666666666666666,10.506,0.7406666666666667,0,16.28,77.0
J.Reagor,PHI,6.9818181818181815,5.0,62.45454545454545,14.495454545454544,20.250909090909087,6,35.92,76.80000000000001
Da.Johnson,HOU,6.366666666666666,3.8333333333333335,14.0,10.9475,4.595833333333334,4,19.64,76.4
D.Fells,HOU,6.3500000000000005,2.3333333333333335,16.583333333333332,7.028333333333333,5.291666666666665,3,14.25,76.2
N.Harry,NE,5.838461538461539,4.384615384615385,35.15384615384615,16.06153846153846,19.959999999999997,4,38.06,75.9
Z.Ertz,PHI,6.881818181818181,6.636363636363637,48.72727272727273,18.69272727272727,15.193636363636363,2,38.67,75.7
M.Boykin,BAL,4.973333333333334,2.533333333333333,29.133333333333333,10.494666666666665,14.591333333333331,6,25.96,74.6
J.Taylor,IND,4.966666666666666,2.8666666666666667,-3.933333333333333,8.351999999999999,-1.3140000000000003,0,11.61,74.5
J.Reed,SF,7.31,4.6,37.0,13.502,17.667,4,32.62,73.1
O.Beckham,CLE,10.414285714285715,6.142857142857143,83.42857142857143,21.995714285714282,35.22428571428571,5,57.65,72.9
S.Sims,WAS,5.983333333333334,3.4166666666666665,24.916666666666668,9.080833333333333,8.759166666666667,3,19.75,71.8
P.Williams,MIA,8.9,4.625,63.5,15.7025,28.088749999999997,5,43.22,71.2
R.Rodgers,PHI,8.812499999999998,4.0,38.125,10.60875,13.32375,2,25.24,70.5
C.Kmet,CHI,4.593333333333333,3.2666666666666666,19.266666666666666,9.595333333333334,7.313999999999999,1,19.51,68.9
R.James,SF,9.72857142857143,5.0,53.285714285714285,13.82714285714286,21.321428571428573,0,35.67,68.1
K.Rudolph,MIN,5.616666666666666,3.1666666666666665,21.75,10.698333333333336,8.040000000000001,3,21.68,67.4
Q.Cephus,DET,6.081818181818181,3.272727272727273,46.27272727272727,8.91,12.986363636363636,2,22.46,66.9
J.Williams,GB,6.072727272727271,3.5454545454545454,1.3636363636363635,10.121818181818181,0.3563636363636363,0,15.43,66.8
K.Golladay,DET,13.16,6.4,93.2,19.924,31.597999999999995,3,52.0,65.80000000000001
H.Bryant,CLE,5.061538461538461,3.0,23.53846153846154,9.556153846153846,8.223076923076924,4,20.09,65.8
J.Conner,PIT,4.976923076923078,3.8461538461538463,-1.0,9.093076923076923,-0.35538461538461547,0,13.39,64.7
J.McKinnon,SF,4.946153846153846,3.6153846153846154,12.0,10.605384615384619,5.073846153846154,0,19.46,64.3
D.Hamilton,DEN,5.358333333333333,3.75,49.916666666666664,10.676666666666668,15.95666666666667,5,27.18,64.3
J.Hollister,SEA,4.578571428571428,3.2857142857142856,21.285714285714285,10.026428571428571,7.412857142857143,6,20.23,64.1
D.Njoku,CLE,4.915384615384616,2.6923076923076925,18.76923076923077,8.556153846153848,7.248461538461539,6,17.91,63.900000000000006
V.Jefferson,LA,4.542857142857143,2.7142857142857144,27.642857142857142,8.222857142857142,13.279285714285711,2,21.63,63.6
K.Juszczyk,SF,3.9499999999999997,1.8125,11.75,5.5475,5.515625,1,12.18,63.2
A.Gibson,WAS,4.507142857142857,3.357142857142857,-2.5714285714285716,9.916428571428568,-1.469285714285714,0,13.85,63.1
W.Dissly,SEA,4.146666666666667,2.066666666666667,9.533333333333333,5.992000000000001,2.9893333333333336,4,11.08,62.2
R.Burkhead,NE,7.7749999999999995,4.125,3.875,15.12375,4.398750000000001,3,25.76,62.2
D.Peoples-Jones,CLE,6.855555555555556,2.6666666666666665,42.44444444444444,8.684444444444445,15.735555555555557,2,24.04,61.7
D.Harris,NO,5.527272727272727,3.0,11.0,9.272727272727272,5.810909090909091,1,17.98,60.8
M.Hall,DET,5.4727272727272736,2.909090909090909,49.90909090909091,7.751818181818181,16.34181818181818,2,23.07,60.2
D.Johnson,HOU,5.354545454545454,3.1818181818181817,6.090909090909091,9.860909090909091,2.0654545454545454,0,16.24,58.900000000000006
D.Mims,NYJ,6.544444444444445,5.0,75.0,19.89555555555556,29.922222222222224,4,50.79,58.9
D.Smythe,MIA,4.523076923076923,2.230769230769231,8.76923076923077,6.882307692307692,3.753076923076923,2,12.95,58.8
A.Humphries,TEN,8.257142857142856,5.0,47.857142857142854,14.795714285714284,17.525714285714287,2,34.46,57.8
C.Johnson,JAX,5.739999999999999,3.3,37.5,8.685,11.972000000000001,5,21.41,57.400000000000006
J.Jacobs,LV,3.7866666666666666,3.0,2.2,9.469333333333333,0.744,1,14.72,56.8
L.Murray,NO,3.713333333333333,1.8666666666666667,-2.4,5.930666666666667,-1.4806666666666668,0,7.86,55.7
I.Ford,MIA,6.177777777777779,4.888888888888889,45.0,13.04888888888889,15.882222222222225,1,30.69,55.6
A.Isabella,ARI,5.036363636363637,3.1818181818181817,35.81818181818182,9.653636363636362,13.300000000000004,3,23.79,55.400000000000006
J.O'Shaughnessy,JAX,3.6133333333333337,2.6,18.266666666666666,7.055999999999999,5.704666666666667,0,14.58,54.2
G.Olsen,SEA,4.8999999999999995,3.3636363636363638,26.272727272727273,9.622727272727273,8.453636363636363,6,20.35,53.900000000000006
M.Gordon,DEN,4.483333333333333,3.6666666666666665,0.3333333333333333,10.331666666666669,-0.2483333333333334,1,15.32,53.8
O.Zaccheaus,ATL,6.675000000000001,4.0,55.0,10.825000000000001,16.7575,3,27.97,53.400000000000006
T.Pollard,DAL,3.5533333333333337,2.6666666666666665,-0.9333333333333333,7.395333333333332,-0.3593333333333334,1,10.84,53.3
J.Edelman,NE,8.75,6.5,66.83333333333333,22.808333333333334,36.01,2,59.42,52.5
B.Scott,PHI,4.015384615384615,2.769230769230769,7.3076923076923075,7.761538461538462,2.605384615384615,1,13.47,52.2
C.Beebe,MIN,5.21,3.0,18.1,8.483,8.332,2,18.56,52.1
R.Jones,TB,3.3666666666666667,2.933333333333333,2.466666666666667,7.886,0.7126666666666667,0,12.33,50.5
N.Chubb,CLE,4.191666666666666,2.25,3.3333333333333335,6.924166666666667,1.2950000000000002,0,11.29,50.3
R.Dwelley,SF,4.950000000000001,2.4,18.2,6.488000000000001,7.209999999999999,0,14.78,49.5
L.Bowden,MIA,7.014285714285713,5.285714285714286,26.428571428571427,12.932857142857143,8.111428571428572,1,25.08,49.1
C.Hansen,HOU,9.760000000000002,5.0,58.0,14.806000000000001,18.672,0,35.28,48.8
C.Wilson,DAL,5.987500000000001,3.5,30.5,7.803749999999999,8.09125,3,17.37,47.900000000000006
M.Sanders,PHI,3.9749999999999996,4.333333333333333,7.916666666666667,12.280833333333334,2.290833333333333,1,20.02,47.7
I.Wright,WAS,3.891666666666667,3.0,12.583333333333334,7.334999999999998,4.583333333333333,1,14.21,46.7
D.Inman,WAS,6.614285714285714,4.142857142857143,33.0,11.755714285714287,13.767142857142858,2,27.27,46.3
T.Johnson,TB,3.538461538461539,1.6153846153846154,17.384615384615383,4.265384615384616,4.977692307692307,4,9.88,46.0
K.Ballage,NYJ,5.066666666666666,4.111111111111111,-2.111111111111111,10.93888888888889,-1.7755555555555553,0,15.17,45.6
A.Shaheen,MIA,3.461538461538462,1.6923076923076923,7.3076923076923075,4.82923076923077,2.9946153846153845,3,9.34,45.0
B.Pringle,KC,5.612500000000001,3.375,28.5,9.07375,12.73375,2,22.52,44.900000000000006
B.Hill,ATL,3.2071428571428577,2.142857142857143,2.7142857142857144,5.687857142857143,0.8835714285714287,0,9.15,44.900000000000006
F.Swain,SEA,3.4384615384615387,1.6923076923076923,19.46153846153846,5.085384615384616,6.204615384615384,4,11.97,44.7
M.Lewis,GB,4.045454545454546,1.8181818181818181,11.181818181818182,5.6499999999999995,4.233636363636363,3,11.44,44.5
T.Conklin,MIN,6.3428571428571425,3.7142857142857144,16.285714285714285,10.214285714285714,6.752857142857143,1,20.05,44.400000000000006
J.Wilson,SF,4.922222222222222,3.111111111111111,5.666666666666667,8.953333333333333,2.34,1,15.07,44.3
D.Parham Jr.,LAC,4.39,2.0,17.5,5.466,6.764999999999999,7,12.93,43.9
K.Johnson,DET,3.641666666666667,2.1666666666666665,-0.25,6.052500000000001,-0.10083333333333333,0,9.01,43.7
D.Jackson,PHI,8.72,5.2,86.4,12.510000000000002,22.468,1,34.49,43.6
M.Brown,LA,2.4999999999999996,2.0588235294117645,0.0,6.215882352941176,-0.3670588235294117,0,9.07,42.5
P.Brown,HOU,5.2875,2.0,15.875,5.585000000000001,5.3987500000000015,2,12.16,42.3
M.Callaway,NO,6.042857142857144,4.142857142857143,32.285714285714285,12.144285714285715,14.712857142857143,0,28.52,42.3
M.Sanu,SF,5.985714285714286,3.5714285714285716,41.285714285714285,9.95,12.704285714285716,1,23.82,41.900000000000006
T.Kroft,BUF,6.983333333333333,2.6666666666666665,20.166666666666668,8.491666666666667,7.641666666666667,2,18.09,41.9
T.Gurley,ATL,3.184615384615385,2.6923076923076925,3.923076923076923,7.016153846153845,1.629230769230769,0,11.66,41.400000000000006
J.Mixon,CIN,6.8,4.333333333333333,-4.166666666666667,12.008333333333333,-1.235,1,17.15,40.8
C.Thompson,JAX,6.766666666666667,3.8333333333333335,10.666666666666666,9.891666666666666,3.3899999999999992,0,17.21,40.6
I.Thomas,CAR,3.1153846153846154,2.3846153846153846,15.076923076923077,7.191538461538462,6.072307692307692,1,15.04,40.5
D.Williams,KC,2.686666666666667,2.6,-2.0,6.463333333333334,-0.9,1,9.06,40.3
D.Duvernay,BAL,3.0846153846153843,2.0,12.384615384615385,8.087692307692308,5.463846153846155,0,15.96,40.1
M.Hollins,MIA,4.4,2.888888888888889,26.666666666666668,8.013333333333334,10.677777777777777,1,19.49,39.6
M.Johnson,IND,4.9375,3.5,60.875,9.58375,22.6525,1,30.23,39.5
A.Trautman,NO,3.590909090909091,1.7272727272727273,6.363636363636363,5.573636363636364,3.3381818181818192,1,10.7,39.5
J.James,DET,3.241666666666667,1.8333333333333333,9.833333333333334,5.409166666666668,4.069166666666666,3,10.96,38.9
J.Dobbins,BAL,2.976923076923077,2.3846153846153846,2.6923076923076925,8.573846153846153,0.3130769230769231,0,13.08,38.7
K.Drake,ARI,2.764285714285714,2.2142857142857144,-2.142857142857143,6.4764285714285705,-0.7464285714285713,0,9.19,38.7
J.Kelley,LAC,4.199999999999999,2.5555555555555554,-2.7777777777777777,6.707777777777779,-0.7311111111111112,0,9.55,37.8
D.Lewis,NYG,3.141666666666667,2.5833333333333335,5.75,7.864166666666667,2.4391666666666665,1,13.5,37.7
C.McCaffrey,CAR,12.533333333333333,6.333333333333333,9.0,15.553333333333333,3.5233333333333334,0,25.8,37.6
R.Mostert,SF,5.371428571428572,2.7142857142857144,2.857142857142857,7.8828571428571435,0.91,0,12.46,37.6
C.Akers,LA,4.177777777777777,2.0,7.444444444444445,6.5200000000000005,3.3644444444444446,0,12.14,37.6
O.Howard,TB,9.4,4.75,56.5,12.5375,17.48,2,31.04,37.6
D.Henderson,LA,3.409090909090909,2.1818181818181817,1.4545454545454546,6.379090909090909,0.24454545454545482,2,9.74,37.5
