RANK,PLAYER,REC,TGT,YDS,Y/R,LG,20+,TD,RUSHING ATT,RUSHING YDS,RUSHING TD,FL,G,FPTS,FPTS/G,ROST,POS
244,Seth Williams (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
245,T.J. Vasher (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
246,Ihmir Smith-Marsette (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
247,Elijah Moore (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,43.7%,WR
248,Dyami Brown (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6%,WR
249,Dez Fitzpatrick (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
250,Tutu Atwell (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%,WR
251,Demetric Felton (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.9%,WR
252,Pooka Williams Jr. (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
253,Dan Chisena (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
254,Andre Baccellia (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
255,Maurice Ffrench (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
256,Jeff Cotton (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
257,J.J. Koski (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
258,Anthony Schwartz (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4%,WR
259,Shi Smith (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
260,Marquez Stevenson (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
261,Amari Rodgers (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4%,WR
262,Nico Collins (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.2%,WR
263,Marvin Jones Jr. (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,75.7%,WR
264,Travis Benjamin (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
265,Patrick Edwards (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
266,T.Y. Hilton (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,34.2%,WR
267,Mohamed Sanu Sr. (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
268,Michael Calvin (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
269,Josh Gordon (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.1%,WR
270,Randall Cobb (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,15.7%,WR
271,Julio Jones (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,79.5%,WR
272,A.J. Green (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,41.1%,WR
273,Andy Fantuz (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
274,Taj Smith (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
275,Scotty McKnight (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
276,Eron Riley (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
277,Demario Ballard (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
278,Jaron Brown (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
279,Donte Moncrief (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
280,Jarvis Landry (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,76.9%,WR
281,Odell Beckham Jr. (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,85.2%,WR
282,Allen Robinson II (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,74.5%,WR
283,Jordan Matthews (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
284,Davante Adams (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,100.0%,WR
285,Brandin Cooks (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,92.8%,WR
286,Mike Evans (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.0%,WR
287,Sammy Watkins (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,9.4%,WR
288,Marquise Goodwin (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,WR
289,Cole Beasley (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,76.4%,WR
290,Tavon Austin (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
291,Keenan Allen (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.0%,WR
292,Cordarrelle Patterson (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,95.1%,WR
293,Kenny Stills (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
294,Robert Woods (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,60.6%,WR
295,DeAndre Hopkins (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.4%,WR
296,Jerricho Cotchery (FA),82,0,961,11.7,71,0,6,5,25,0,0,16,0.0,0.0,0.0%,WR
297,Jason Avant (FA),7,0,68,9.7,18,0,1,0,0,0,0,8,0.0,0.0,0.0%,WR
298,Greg Jennings (FA),45,0,632,14.0,75,0,3,0,0,0,0,14,0.0,0.0,0.0%,WR
299,John Standeford (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
300,Kenny McKinley (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
301,Malcom Floyd (FA),15,0,210,14.0,46,0,3,0,0,0,0,12,0.0,0.0,0.0%,WR
302,Lance Moore (FA),1,0,10,10.0,10,0,0,0,0,0,0,4,0.0,0.0,0.0%,WR
303,Lance Long (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
304,Kevin Walter (FA),17,0,160,9.4,15,0,0,1,3,0,0,16,0.0,0.0,0.0%,WR
305,Kassim Osgood (FA),0,0,0,0.0,0,0,0,0,0,0,0,15,0.0,0.0,0.0%,WR
306,Juaquin Iglesias (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
307,Josh Cribbs (FA),10,0,91,9.1,14,0,0,2,11,0,0,16,0.0,0.0,0.0%,WR
308,Braylon Edwards (FA),61,0,884,14.5,75,0,6,3,7,0,0,16,0.0,0.0,0.0%,WR
309,Brandon Stokley (FA),8,0,85,10.6,23,0,1,0,0,0,0,4,0.0,0.0,0.0%,WR
310,Brandon Marshall (FA),20,0,309,15.5,71,0,2,2,12,0,0,15,0.0,0.0,2.6%,WR
311,Brandon Lloyd (FA),23,0,365,15.9,52,0,0,0,0,0,0,15,0.0,0.0,0.0%,WR
312,Brad Smith (FA),9,0,61,6.8,19,0,0,18,103,0,0,16,0.0,0.0,0.0%,WR
313,Bobby Wade (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
314,Anquan Boldin (FA),83,0,1203,14.5,64,0,4,5,28,0,0,16,0.0,0.0,0.1%,WR
315,Andre Johnson (FA),103,0,1147,11.1,53,0,5,3,14,0,0,16,0.0,0.0,0.0%,WR
316,Donald Driver (FA),92,0,1295,14.1,82,0,8,7,16,0,0,16,0.0,0.0,0.0%,WR
317,Devin Hester (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.4%,WR
318,Devery Henderson (FA),32,0,745,23.3,76,0,5,2,14,1,0,12,0.0,0.0,0.0%,WR
319,DeSean Jackson (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,7.6%,WR
320,Derek Hagan (FA),21,0,221,10.5,24,0,1,0,0,0,0,16,0.0,0.0,0.0%,WR
321,Danny Amendola (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,WR
322,Courtney Roby (FA),2,0,28,14.0,21,0,0,1,3,0,0,11,0.0,0.0,0.0%,WR
323,Chris Henry (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
324,Dominique Edison (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
325,Emmanuel Sanders (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,79.4%,WR
326,Andre Roberts (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
327,Wes Welker (FA),67,0,687,10.3,38,0,1,0,0,0,0,16,0.0,0.0,0.0%,WR
328,Vincent Jackson (FA),27,0,453,16.8,55,0,6,3,16,0,0,16,0.0,0.0,0.0%,WR
329,Antonio Brown (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,91.5%,WR
330,Plaxico Burress (FA),63,0,988,15.7,55,0,10,0,0,0,0,15,0.0,0.0,0.0%,WR
331,Jeremy Williams (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
332,Onrea Jones (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
333,Tyler Grisham (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
334,Nate Washington (FA),35,0,624,17.8,49,0,4,3,8,0,0,16,0.0,0.0,0.0%,WR
335,Nate Hughes (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
336,Nate Burleson (FA),18,0,192,10.7,36,0,2,0,0,0,0,15,0.0,0.0,0.0%,WR
337,Miles Austin (FA),0,0,0,0.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0%,WR
338,Mike Furrey (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
339,Micheal Spurlock (FA),4,0,31,7.8,15,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
340,Michael Jenkins (FA),39,0,436,11.2,34,0,7,1,2,0,0,16,0.0,0.0,0.0%,WR
341,Maurice Purify (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
342,Matthew Slater (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
343,Marques Colston (FA),70,0,1038,14.8,86,0,8,0,0,0,0,14,0.0,0.0,0.0%,WR
344,Marko Mitchell (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
345,Todd Watkins (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
346,Terrance Copper (FA),23,0,385,16.7,48,0,3,1,8,0,0,15,0.0,0.0,0.0%,WR
347,Steve Smith (FA),83,0,1166,14.0,72,0,8,8,61,1,0,14,0.0,0.0,0.0%,WR
348,Reggie Wayne (FA),86,0,1310,15.2,51,0,9,0,0,0,0,16,0.0,0.0,0.0%,WR
349,Santonio Holmes (FA),49,0,824,16.8,67,0,2,1,13,0,0,16,0.0,0.0,0.0%,WR
350,Santana Moss (FA),55,0,790,14.4,68,0,6,7,82,0,0,14,0.0,0.0,0.0%,WR
351,Sam Giguere (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
352,Ruvell Martin (FA),21,0,358,17.0,36,0,1,0,0,0,0,13,0.0,0.0,0.0%,WR
353,Roscoe Parrish (FA),23,0,320,13.9,51,0,2,2,18,0,0,16,0.0,0.0,0.0%,WR
354,Roddy White (FA),30,0,506,16.9,55,0,0,0,0,0,0,16,0.0,0.0,0.0%,WR
355,Rod Harper (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
356,Sterling Shepard (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,42.0%,WR
357,Chris Moore (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
358,Will Fuller V (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,30.1%,WR
359,Tajae Sharpe (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.5%,WR
360,Rashard Higgins (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,WR
361,Demarcus Robinson (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,WR
362,Pharoh Cooper (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
363,Tyler Boyd (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,69.5%,WR
364,Michael Thomas (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,27.0%,WR
365,Laquon Treadwell (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
366,Marcus Johnson (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
367,Johnny Holton (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
368,Tyreek Hill (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,100.0%,WR
369,Jakeem Grant Sr. (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
370,Alex Erickson (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
371,Robby Anderson (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,45.6%,WR
372,Adam Humphries (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,WR
373,Darius Jennings (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
374,JuJu Smith-Schuster (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,21.6%,WR
375,Chris Godwin (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.6%,WR
376,John Ross (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,WR
377,Corey Davis (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,67.5%,WR
378,Mike Williams (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,96.0%,WR
379,Tommylee Lewis (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
380,Chad Hansen (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
381,Mack Hollins (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6%,WR
382,Trent Taylor (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
383,Robert Davis (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
384,Rodney Adams (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
385,Kenny Golladay (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,56.2%,WR
386,Zay Jones (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.8%,WR
387,Shelton Gibson (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
388,Noah Brown (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
389,Josh Reynolds (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,WR
390,Dede Westbrook (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
391,Amara Darboh (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
392,Curtis Samuel (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,18.0%,WR
393,Cooper Kupp (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.9%,WR
394,Isaiah Ford (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
395,Jake Lampman (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
396,Geronimo Allison (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
397,Mike Thomas (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
398,Chester Rogers (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,WR
399,Andy Jones (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
400,Marken Michel (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
401,Jaydon Mickens (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
402,Kalif Raymond (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,7.7%,WR
403,Reece Horn (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
404,Willie Snead IV (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
405,Allen Hurns (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
406,Adam Thielen (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.2%,WR
407,Bennie Fowler III (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
408,Albert Wilson (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
409,John Brown (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.3%,WR
410,Donte' Stallworth (FA),38,0,725,19.1,84,0,5,0,0,0,0,12,0.0,0.0,0.0%,WR
411,Stefon Diggs (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,100.0%,WR
412,Phillip Dorsett II (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
413,Ty Montgomery (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
414,Jamison Crowder (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,24.6%,WR
415,Breshad Perriman (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.8%,WR
416,Tyler Lockett (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,97.7%,WR
417,Justin Hardy (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
418,Nelson Agholor (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,17.4%,WR
419,J.J. Nelson (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
420,Damiere Byrd (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
421,Chris Conley (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4%,WR
422,DeAndre Carter (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,WR
423,Jake Kumerow (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
424,Diontae Spencer (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
425,Kevin White (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
426,DeVante Parker (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,44.2%,WR
427,Amari Cooper (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.1%,WR
1,Jason Witten (FA),64,0,754,11.8,42,0,1,0,0,0,0,16,145.4,9.1,0.1%,TE
2,Marcedes Lewis (GB),13,0,126,9.7,31,0,1,0,0,0,0,13,31.6,2.4,0.7%,TE
3,Alex Smith (FA),35,0,250,7.1,27,0,3,0,0,0,0,14,0.0,0.0,0.0%,TE
4,Austin Fort (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
5,Jody Fortson (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
6,Donald Parham Jr. (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,TE
7,Mitchell Fraboni (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
8,Matt Sokol (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
9,Matthew Orzech (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
10,Justin Johnson (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
11,Ian Bunting (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
12,Carson Meier (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
13,Drew Sample (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
14,Albert Okwuegbunam (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.4%,TE
15,T.J. Hockenson (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,96.8%,TE
16,Kaden Smith (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
17,Tommy Sweeney (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.5%,TE
18,Daniel Helm (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
19,Foster Moreau (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,TE
20,Brandon Dillon (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
21,Kendall Blanton (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
22,Jesper Horsted (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
23,Josh Oliver (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
24,Trevon Wesco (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
25,Tyree Jackson (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
26,Isaac Nauta (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
27,Irv Smith Jr. (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,8.0%,TE
28,Dawson Knox (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,73.8%,TE
29,Dax Raymond (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
30,Kahale Warring (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
31,Zach Gentry (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
32,Andrew Beck (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
33,Stephen Carlson (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
34,Parker Hesse (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
35,Rysen John (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
36,Tyler Mabry (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
37,Sean McKeon (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
38,Giovanni Ricci (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
39,Tyler Davis (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
40,Tommy Stevens (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
41,Reggie Gilliam (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
42,Rashod Berry (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
43,Eli Wolf (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
44,Tommy Hudson (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
45,Noah Togiai (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
46,Chase Harrell (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
47,Farrod Green (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
48,Nick Bowers (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
49,Jake Bargas (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
50,Brevin Jordan (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,TE
51,Pat Freiermuth (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,53.2%,TE
52,Kyle Pitts (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.9%,TE
53,Ben Ellefson (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
54,Charlie Woerner (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
55,Chris Myarick (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
56,Josiah Deguara (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,TE
57,Cole Kmet (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,14.6%,TE
58,Brycen Hopkins (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
59,Hunter Bryant (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
60,Jared Pinkney (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
61,Jake Breeland (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
62,Colby Parkinson (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
63,Harrison Bryant (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
