Rusher,Team,Avg. Raw Fpts,Avg. Rushing Attempt,Avg. Rushing Yards,Avg. Rushing Share,Avg. Rushing Yards Share,Redzone Looks,yards_gained,touchdown,total_fpts
J.Taylor,IND,17.00588235294118,19.529411764705884,106.52941176470588,66.84941176470588,71.9794117647059,18,1811.0,18.0,289.1
J.Mixon,CIN,11.835000000000003,18.05,73.35,71.369,73.838,14,1467.0,15.0,236.70000000000002
D.Harris,NE,11.618749999999999,13.1875,59.9375,47.52,70.479375,15,959.0,15.0,185.9
N.Chubb,CLE,12.421428571428573,16.285714285714285,89.92857142857143,57.04,60.83857142857143,8,1259.0,8.0,173.9
J.Conner,ARI,10.81875,12.875,48.1875,43.635625000000005,41.441875,16,771.0,16.0,173.10000000000002
D.Henry,TEN,18.455555555555556,26.77777777777778,111.0,83.32555555555557,74.91999999999999,11,1001.0,11.0,166.10000000000002
N.Harris,PIT,9.161111111111111,17.72222222222222,68.27777777777777,74.17722222222223,72.51944444444443,7,1229.0,7.0,164.9
E.Elliott,DAL,9.105555555555553,14.0,57.388888888888886,51.67388888888889,46.52722222222223,10,1039.0,10.0,163.9
A.Ekeler,LAC,10.20625,13.0,56.9375,53.824375,53.834999999999994,12,913.0,12.0,163.3
D.Singletary,BUF,8.299999999999999,11.263157894736842,51.421052631578945,40.02210526315789,37.64368421052632,10,977.0,10.0,157.7
J.Jacobs,LV,9.718750000000002,14.375,59.6875,63.65500000000001,60.925,9,955.0,10.0,155.5
D.Cook,MIN,11.700000000000001,19.307692307692307,89.15384615384616,72.97692307692309,74.65692307692308,6,1161.0,6.0,152.10000000000002
M.Gordon,DEN,9.4875,12.6875,57.375,47.78124999999999,44.149375,8,918.0,10.0,151.8
E.Mitchell,SF,10.657142857142857,18.714285714285715,80.85714285714286,63.53285714285715,65.69714285714285,6,1132.0,6.0,149.2
L.Fournette,TB,9.753333333333334,12.866666666666667,57.53333333333333,59.80866666666666,61.68,10,863.0,10.0,146.3
A.Gibson,WAS,9.11875,16.1875,64.8125,55.316874999999996,52.307500000000005,7,1039.0,7.0,145.9
J.Hurts,PHI,8.89375,9.1875,51.4375,33.42125,35.538125,10,823.0,10.0,142.3
D.Montgomery,CHI,9.76153846153846,17.307692307692307,65.07692307692308,65.53076923076922,61.910769230769226,7,849.0,7.0,126.9
J.Allen,BUF,6.647368421052631,7.421052631578948,47.21052631578947,28.58263157894737,37.13842105263157,6,903.0,6.0,126.30000000000001
J.Robinson,JAX,8.907142857142857,11.714285714285714,54.785714285714285,53.885000000000005,50.682142857142864,8,767.0,8.0,124.7
A.Dillon,GB,6.6,10.777777777777779,46.0,40.32833333333333,41.21833333333333,6,828.0,6.0,118.80000000000001
S.Michel,LA,5.547619047619048,11.142857142857142,44.04761904761905,43.286190476190484,43.174285714285716,4,925.0,4.0,116.5
J.Williams,DEN,6.723529411764706,11.941176470588236,53.11764705882353,44.364117647058826,46.546470588235294,4,903.0,4.0,114.30000000000001
A.Kamara,NO,8.753846153846153,18.53846153846154,69.07692307692308,56.96153846153846,51.916923076923084,4,898.0,4.0,113.80000000000001
R.Penny,SEA,11.090000000000002,11.9,74.9,42.595,42.926,6,749.0,6.0,110.9
A.Jones,GB,6.749999999999999,11.4375,52.5,44.2675,47.23875000000001,4,840.0,4.0,108.0
D.Samuel,SF,6.946666666666667,5.733333333333333,33.46666666666667,19.022666666666666,25.742000000000004,9,502.0,9.0,104.2
D.Henderson,LA,7.653846153846154,11.76923076923077,53.46153846153846,49.48076923076923,57.27846153846154,5,695.0,5.0,99.5
C.Patterson,ATL,6.112499999999999,9.5625,38.625,40.21,40.28437499999999,6,618.0,6.0,97.80000000000001
R.Stevenson,NE,7.176923076923076,10.846153846153847,48.69230769230769,34.68,34.034615384615385,5,633.0,5.0,93.30000000000001
Da.Williams,KC,5.122222222222223,8.055555555555555,31.22222222222222,31.714444444444446,27.60611111111111,6,562.0,6.0,92.2
D.Swift,DET,7.053846153846155,11.615384615384615,47.46153846153846,46.870769230769234,41.092307692307685,5,617.0,5.0,91.7
C.Hubbard,CAR,6.079999999999999,11.466666666666667,40.8,42.43733333333333,36.845333333333336,5,612.0,5.0,91.2
L.Jackson,BAL,7.391666666666667,11.166666666666666,63.916666666666664,35.3525,44.42666666666667,2,767.0,2.0,88.7
B.Scott,PHI,9.855555555555558,9.777777777777779,45.22222222222222,27.369999999999997,27.552222222222223,8,407.0,8.0,88.7
Mi.Carter,NYJ,6.278571428571429,10.571428571428571,45.642857142857146,48.62785714285714,48.11285714285713,4,639.0,4.0,87.9
D.Freeman,BAL,5.475,8.3125,36.0,28.339374999999997,26.533125000000005,5,576.0,5.0,87.6
