PLAYER,POS,TGT,TGT/G,COMPLETION %,RUSHING ATT,RA/G,G,FPTS,FPTS/G
Marquez Callaway (NO),WR,27,2.45,77.78,0,0.0,11,42.3,3.8
Byron Pringle (KC),WR,17,1.42,76.47,0,0.0,12,41.0,3.4
Freddie Swain (SEA),WR,21,1.31,61.9,0,0.0,16,40.9,2.6
Tyler Johnson (TB),WR,17,1.21,70.59,0,0.0,14,40.9,2.9
Marcus Johnson (TEN),WR,28,2.55,50.0,0,0.0,11,39.5,3.6
Mack Hollins (MIA),WR,25,1.56,64.0,0,0.0,16,37.6,2.4
Zay Jones (LV),WR,20,1.25,70.0,0,0.0,16,36.6,2.3
Bryan Edwards (LV),WR,15,1.25,73.33,0,0.0,12,36.3,3.0
Bisi Johnson (MIN),WR,19,1.19,73.68,0,0.0,16,34.9,2.2
Jeff Smith (NYJ),WR,37,3.08,45.95,0,0.0,12,33.7,2.8
KeeSean Johnson (SF),WR,23,2.88,65.22,0,0.0,8,32.3,4.0
Ray-Ray McCloud (PIT),WR,22,1.38,90.91,4,0.25,16,32.2,2.0
Kenny Stills (NO),WR,19,1.9,57.89,0,0.0,10,31.4,3.1
Mike Thomas (CIN),WR,21,1.5,61.9,1,0.07,14,30.3,2.2
Cameron Batson (TEN),WR,13,1.08,92.31,4,0.33,12,30.0,2.5
Noah Brown (DAL),WR,24,1.5,58.33,1,0.06,16,29.8,1.9
Brandon Powell (LAR),WR,18,1.2,66.67,2,0.13,15,29.6,2.0
Auden Tate (CIN),WR,22,2.44,63.64,0,0.0,9,29.0,3.2
KhaDarel Hodge (DET),WR,17,1.89,64.71,0,0.0,9,29.0,3.2
John Hightower (PHI),WR,29,2.23,34.48,1,0.08,13,28.8,2.2
Kalif Raymond (DET),WR,15,1.0,60.0,1,0.07,15,27.4,1.8
Christian Blake (ATL),WR,18,1.12,72.22,0,0.0,16,27.1,1.7
Chris Hogan (FA),WR,26,5.2,53.85,0,0.0,5,25.8,5.2
Gunner Olszewski (NE),WR,5,0.38,100.0,5,0.38,13,25.5,2.0
Equanimeous St. Brown (GB),WR,13,1.08,53.85,1,0.08,12,25.4,2.1
Malcolm Perry (FA),WR,13,1.44,69.23,3,0.33,9,24.7,2.7
Quez Watkins (PHI),WR,13,2.17,53.85,0,0.0,6,23.6,3.9
Alshon Jeffery (FA),WR,13,1.86,46.15,0,0.0,7,23.5,3.4
Laquon Treadwell (JAC),WR,7,1.4,85.71,0,0.0,5,22.9,4.6
Dez Bryant (FA),WR,11,1.83,54.55,0,0.0,6,22.7,3.8
Alex Erickson (CAR),WR,17,1.06,70.59,5,0.31,16,22.6,1.4
DeMichael Harris (IND),WR,10,1.43,100.0,6,0.86,7,22.5,3.2
C.J. Board (NYG),WR,16,1.14,68.75,1,0.07,14,21.4,1.5
Trent Taylor (CIN),WR,21,1.75,47.62,0,0.0,12,18.6,1.6
Malik Taylor (GB),WR,6,0.4,83.33,1,0.07,15,18.5,1.2
Jamal Agnew (JAC),WR,20,1.43,65.0,6,0.43,14,17.9,1.3
Javon Wims (LV),WR,12,0.92,50.0,1,0.08,13,17.0,1.3
Justin Watson (FA),WR,11,1.0,63.64,0,0.0,11,16.4,1.5
Austin Mack (SF),WR,11,1.0,63.64,0,0.0,11,16.1,1.5
Dante Pettis (NYG),WR,6,0.86,66.67,0,0.0,7,15.6,2.2
Parris Campbell (IND),WR,9,4.5,66.67,2,1.0,2,14.7,7.4
J.J. Arcega-Whiteside (PHI),WR,8,1.0,50.0,0,0.0,8,14.5,1.8
Lil'Jordan Humphrey (NO),WR,5,1.67,60.0,0,0.0,3,13.6,4.5
Diontae Spencer (DEN),WR,6,0.55,50.0,3,0.27,11,13.5,1.2
Jaydon Mickens (JAC),WR,10,1.0,70.0,0,0.0,10,12.8,1.3
Pharoh Cooper (FA),WR,8,0.5,62.5,0,0.0,16,12.3,0.8
KJ Hill Jr. (FA),WR,11,0.73,63.64,0,0.0,15,12.3,0.8
Tyrie Cleveland (DEN),WR,9,0.9,66.67,0,0.0,10,12.3,1.2
Austin Carr (FA),WR,4,0.67,75.0,0,0.0,6,11.7,2.0
Steven Mitchell Jr. (FA),WR,8,1.33,62.5,0,0.0,6,11.0,1.8
Ja'Marcus Bradley (CLE),WR,11,3.67,45.45,0,0.0,3,11.0,3.7
Damion Ratley (FA),WR,10,2.0,40.0,0,0.0,5,10.3,2.1
River Cracraft (FA),WR,9,1.0,66.67,0,0.0,9,10.1,1.1
Trent Sherfield (SF),WR,7,0.47,71.43,0,0.0,15,10.0,0.7
Courtland Sutton (DEN),WR,6,6.0,50.0,0,0.0,1,9.6,9.6
Ashton Dulin (IND),WR,6,0.46,50.0,2,0.15,13,9.4,0.7
Jake Kumerow (BUF),WR,1,0.17,100.0,0,0.0,6,9.2,1.5
Joe Reed (LAC),WR,1,0.09,0.0,5,0.45,11,8.9,0.8
Nick Westbrook-Ikhine (TEN),WR,8,0.57,37.5,0,0.0,14,8.3,0.6
Riley Ridley (FA),WR,4,0.8,100.0,0,0.0,5,7.9,1.6
Juwan Johnson (NO),WR,10,1.43,40.0,0,0.0,7,7.9,1.1
Darrius Shepherd (FA),WR,8,1.0,62.5,0,0.0,8,7.6,1.0
Seth Roberts (FA),WR,6,0.86,66.67,0,0.0,7,7.1,1.0
Isaiah Zuber (FA),WR,2,0.5,100.0,2,0.5,4,7.0,1.8
Ted Ginn Jr. (FA),WR,6,1.2,50.0,0,0.0,5,7.0,1.4
Josh Malone (FA),WR,6,1.5,66.67,1,0.25,4,6.8,1.7
Brandon Zylstra (CAR),WR,4,0.25,75.0,1,0.06,16,6.6,0.4
Terry Godwin (JAC),WR,6,2.0,50.0,1,0.33,3,6.5,2.2
Robert Foster (DAL),WR,6,1.5,33.33,0,0.0,4,5.7,1.4
Lawrence Cager (NYJ),WR,6,3.0,33.33,0,0.0,2,5.5,2.8
Tavon Austin (JAC),WR,5,1.25,100.0,0,0.0,4,5.0,1.3
Deontay Burnett (FA),WR,4,2.0,75.0,0,0.0,2,4.9,2.5
Daurice Fountain (KC),WR,3,0.6,66.67,0,0.0,5,4.3,0.9
Antonio Callaway (FA),WR,4,0.8,50.0,0,0.0,5,4.0,0.8
John Ross (NYG),WR,7,2.33,28.57,0,0.0,3,3.7,1.2
Antonio Gandy-Golden (WAS),WR,7,1.17,14.29,1,0.17,6,3.5,0.6
Penny Hart (SEA),WR,1,0.08,100.0,1,0.08,13,3.2,0.2
Bennie Fowler III (SF),WR,6,1.2,33.33,0,0.0,5,3.1,0.6
Andre Roberts (LAC),WR,5,0.33,80.0,1,0.07,15,3.1,0.2
Donte Moncrief (FA),WR,2,0.33,50.0,1,0.17,6,2.9,0.5
Tommylee Lewis (MIA),WR,3,0.6,33.33,2,0.4,5,2.9,0.6
Jaleel Scott (FA),WR,1,1.0,100.0,0,0.0,1,2.6,2.6
James Proche II (BAL),WR,3,0.21,33.33,0,0.0,14,2.4,0.2
Vyncint Smith (TB),WR,3,0.43,33.33,0,0.0,7,2.3,0.3
Keith Kirkwood (FA),WR,2,2.0,50.0,0,0.0,1,2.3,2.3
Cody Hollister (TEN),WR,1,0.5,100.0,0,0.0,2,2.2,1.1
Marcus Kemp (KC),WR,1,0.1,100.0,0,0.0,10,2.1,0.2
Gehrig Dieter (KC),WR,2,0.5,50.0,0,0.0,4,2.0,0.5
Trenton Irwin (CIN),WR,2,2.0,50.0,0,0.0,1,1.5,1.5
JoJo Natson (FA),WR,0,0.0,,1,0.33,3,0.3,0.1
Travis Jonsen (TB),WR,0,,,0,,0,0.0,0.0
Pooka Williams Jr. (CIN),WR,0,,,0,,0,0.0,0.0
Jason Moore Jr. (LAC),WR,0,0.0,,0,0.0,2,0.0,0.0
Ihmir Smith-Marsette (MIN),WR,0,,,0,,0,0.0,0.0
Demetric Felton (CLE),WR,0,,,0,,0,0.0,0.0
Alex Bachman (NYG),WR,0,0.0,,0,0.0,1,0.0,0.0
Malik Henry (NO),WR,0,,,0,,0,0.0,0.0
Dan Chisena (MIN),WR,0,0.0,,0,0.0,14,0.0,0.0
Tom Kennedy (DET),WR,0,,,0,,0,0.0,0.0
Manasseh Bailey (NYJ),WR,0,,,0,,0,0.0,0.0
Dez Fitzpatrick (TEN),WR,0,,,0,,0,0.0,0.0
Thomas Ives (CHI),WR,0,,,0,,0,0.0,0.0
Elijah Moore (NYJ),WR,0,,,0,,0,0.0,0.0
D.J. Montgomery (NYJ),WR,0,,,0,,0,0.0,0.0
Dyami Brown (WAS),WR,0,,,0,,0,0.0,0.0
Rysen John (NYG),WR,0,,,0,,0,0.0,0.0
Derrick Dillon (NYG),WR,0,,,0,,0,0.0,0.0
Andre Baccellia (ARI),WR,0,,,0,,0,0.0,0.0
Trishton Jackson (MIN),WR,0,,,0,,0,0.0,0.0
Stephen Sullivan (CAR),WR,0,0.0,,0,0.0,1,0.0,0.0
Binjimen Victor (BAL),WR,0,,,0,,0,0.0,0.0
Chris Finke (KC),WR,0,,,0,,0,0.0,0.0
Jauan Jennings (SF),WR,0,,,0,,0,0.0,0.0
Lynn Bowden Jr. (MIA),WR,37,3.7,75.68,9,0.9,10,0.0,0.0
Quartney Davis (IND),WR,0,,,0,,0,0.0,0.0
Tarik Black (NYJ),WR,0,,,0,,0,0.0,0.0
Tyler Vaughns (PIT),WR,0,,,0,,0,0.0,0.0
Mason Kinsey (TEN),WR,0,,,0,,0,0.0,0.0
Aaron Parker (CAR),WR,0,,,0,,0,0.0,0.0
Scotty Washington (CIN),WR,0,,,0,,0,0.0,0.0
Ja'Marr Chase (CIN),WR,0,,,0,,0,0.0,0.0
Amon-Ra St. Brown (DET),WR,0,,,0,,0,0.0,0.0
Rondale Moore (ARI),WR,0,,,0,,0,0.0,0.0
Rashod Bateman (BAL),WR,0,,,0,,0,0.0,0.0
Tylan Wallace (BAL),WR,0,,,0,,0,0.0,0.0
Jaylen Waddle (MIA),WR,0,,,0,,0,0.0,0.0
Isaiah Coulter (CHI),WR,0,0.0,,0,0.0,1,0.0,0.0
K.J. Osborn (MIN),WR,0,0.0,,0,0.0,9,0.0,0.0
Kirk Merritt (NO),WR,0,0.0,,0,0.0,1,0.0,0.0
Cody White (PIT),WR,0,,,0,,0,0.0,0.0
Dezmon Patmon (IND),WR,0,0.0,,0,0.0,1,0.0,0.0
Easop Winston Jr. (NO),WR,0,,,0,,0,0.0,0.0
Jaylon Moore (BAL),WR,0,,,0,,0,0.0,0.0
Josh Hammond (JAC),WR,0,,,0,,0,0.0,0.0
Aleva Hifo (ARI),WR,0,,,0,,0,0.0,0.0
DeVonta Smith (PHI),WR,0,,,0,,0,0.0,0.0
Kristian Wilkerson (NE),WR,0,0.0,,0,0.0,1,0.0,0.0
Josh Pearson (TB),WR,0,,,0,,0,0.0,0.0
Matt Cole (SEA),WR,0,0.0,,0,0.0,1,0.0,0.0
J.J. Koski (LAR),WR,0,,,0,,0,0.0,0.0
Jeff Cotton (JAC),WR,0,,,0,,0,0.0,0.0
Maurice Ffrench (LAC),WR,0,,,0,,0,0.0,0.0
Reggie Begelton (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Isaiah Hodgins (BUF),WR,0,,,0,,0,0.0,0.0
Kalija Lipscomb (TEN),WR,0,,,0,,0,0.0,0.0
Jalen McCleskey (NO),WR,0,,,0,,0,0.0,0.0
Chris Rowland (FA),WR,0,0.0,,0,0.0,2,0.0,0.0
JoJo Ward (CLE),WR,0,,,0,,0,0.0,0.0
Aaron Fuller (SEA),WR,0,,,0,,0,0.0,0.0
Tyler Simmons (PIT),WR,0,,,0,,0,0.0,0.0
Jayson Stanley (FA),WR,0,0.0,,0,0.0,8,0.0,0.0
Derrick Willies (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Jeff Badet (FA),WR,1,0.33,0.0,0,0.0,3,0.0,0.0
Dylan Cantrell (WAS),WR,0,,,0,,0,0.0,0.0
Devin Ross (NE),WR,0,,,0,,0,0.0,0.0
Rico Gafford (GB),WR,2,0.67,0.0,0,0.0,3,0.0,0.0
Fred Brown (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Cyril Grayson Jr. (TB),WR,3,1.0,0.0,0,0.0,3,0.0,0.0
J'Mon Moore (ATL),WR,0,,,0,,0,0.0,0.0
Jester Weah (CHI),WR,0,,,0,,0,0.0,0.0
Trey Quinn (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Deon Cain (PHI),WR,0,0.0,,0,0.0,2,0.0,0.0
Cody Thompson (SEA),WR,0,,,0,,0,0.0,0.0
Stanley Morgan Jr. (CIN),WR,0,0.0,,0,0.0,6,0.0,0.0
Antoine Wesley (ARI),WR,0,,,0,,0,0.0,0.0
Anthony Ratliff-Williams (SEA),WR,0,,,0,,0,0.0,0.0
Greg Dortch (ARI),WR,0,,,0,,0,0.0,0.0
David Sills V (NYG),WR,0,,,0,,0,0.0,0.0
Keelan Doss (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Davion Davis (HOU),WR,0,,,0,,0,0.0,0.0
DeAndre Thompkins (GB),WR,0,,,0,,0,0.0,0.0
Seth Williams (DEN),WR,0,,,0,,0,0.0,0.0
Trinity Benson (DET),WR,0,,,0,,0,0.0,0.0
Kabion Ento (GB),WR,0,,,0,,0,0.0,0.0
Jody Fortson (KC),WR,0,,,0,,0,0.0,0.0
Juwann Winfree (GB),WR,0,0.0,,0,0.0,2,0.0,0.0
John Ursua (SEA),WR,0,,,0,,0,0.0,0.0
Quinton Bell (ATL),WR,0,0.0,,0,0.0,5,0.0,0.0
Caleb Scott (TEN),WR,0,,,0,,0,0.0,0.0
Malik Turner (DAL),WR,0,0.0,,0,0.0,6,0.0,0.0
Hakeem Butler (PHI),WR,1,0.5,0.0,0,0.0,2,0.0,0.0
Kelvin Harmon (WAS),WR,0,,,0,,0,0.0,0.0
Shaq Roland (CHI),WR,0,,,0,,0,0.0,0.0
T.J. Vasher (DAL),WR,0,,,0,,0,0.0,0.0
Kadarius Toney (NYG),WR,0,,,0,,0,0.0,0.0
Frank Darby (ATL),WR,0,,,0,,0,0.0,0.0
Warren Jackson (LAR),WR,0,,,0,,0,0.0,0.0
Joshua Palmer (LAC),WR,0,,,0,,0,0.0,0.0
Ben Skowronek (LAR),WR,0,,,0,,0,0.0,0.0
Damon Hazelton (HOU),WR,0,,,0,,0,0.0,0.0
Cornell Powell (KC),WR,0,,,0,,0,0.0,0.0
Cade Johnson (SEA),WR,0,,,0,,0,0.0,0.0
Dax Milne (WAS),WR,0,,,0,,0,0.0,0.0
Austin Watkins Jr. (TB),WR,0,,,0,,0,0.0,0.0
Jaelon Darden (TB),WR,0,,,0,,0,0.0,0.0
D'Wayne Eskridge (SEA),WR,0,,,0,,0,0.0,0.0
Chris Blair (GB),WR,0,,,0,,0,0.0,0.0
Michael Bandy (LAC),WR,0,,,0,,0,0.0,0.0
Travis Toivonen (NYG),WR,0,,,0,,0,0.0,0.0
C.J. Saunders (CAR),WR,0,,,0,,0,0.0,0.0
Donte Sylencieux (BAL),WR,0,,,0,,0,0.0,0.0
Tim Jones (JAC),WR,0,,,0,,0,0.0,0.0
DJ Turner (LV),WR,0,,,0,,0,0.0,0.0
DeVonte Dedmon (MIA),WR,0,,,0,,0,0.0,0.0
Dillon Stoner (LV),WR,0,,,0,,0,0.0,0.0
Kawaan Baker (NO),WR,0,,,0,,0,0.0,0.0
Connor Wedington (SF),WR,0,,,0,,0,0.0,0.0
Mike Strachan (IND),WR,0,,,0,,0,0.0,0.0
Landen Akers (LAR),WR,0,,,0,,0,0.0,0.0
Myron Mitchell (MIN),WR,0,,,0,,0,0.0,0.0
Brandon Smith (DAL),WR,0,,,0,,0,0.0,0.0
Rico Bussey (PIT),WR,0,,,0,,0,0.0,0.0
Javon McKinley (DET),WR,0,,,0,,0,0.0,0.0
Osirus Mitchell (DAL),WR,0,,,0,,0,0.0,0.0
Tre Nixon (NE),WR,0,,,0,,0,0.0,0.0
Jalen Camp (HOU),WR,0,,,0,,0,0.0,0.0
Racey McMath (TEN),WR,0,,,0,,0,0.0,0.0
Austin Trammell (ATL),WR,0,,,0,,0,0.0,0.0
Jacob Harris (LAR),WR,0,,,0,,0,0.0,0.0
Terrace Marshall Jr. (CAR),WR,0,,,0,,0,0.0,0.0
Micah Simon (CAR),WR,0,,,0,,0,0.0,0.0
Simi Fehoko (DAL),WR,0,,,0,,0,0.0,0.0
Marquez Stevenson (BUF),WR,0,,,0,,0,0.0,0.0
Amari Rodgers (GB),WR,0,,,0,,0,0.0,0.0
Nico Collins (HOU),WR,0,,,0,,0,0.0,0.0
Shi Smith (CAR),WR,0,,,0,,0,0.0,0.0
Tutu Atwell (LAR),WR,0,,,0,,0,0.0,0.0
Anthony Schwartz (CLE),WR,0,,,0,,0,0.0,0.0
Dazz Newsome (CHI),WR,0,,,0,,0,0.0,0.0
Travis Benjamin (SF),WR,0,,,0,,0,0.0,0.0
Patrick Edwards (DET),WR,0,,,0,,0,0.0,0.0
Josh Gordon (KC),WR,0,,,0,,0,0.0,0.0
Michael Calvin (TEN),WR,0,,,0,,0,0.0,0.0
Andy Fantuz (CHI),WR,0,,,0,,0,0.0,0.0
Eron Riley (NYJ),WR,0,,,0,,0,0.0,0.0
Demario Ballard (DET),WR,0,,,0,,0,0.0,0.0
