RANK,PLAYER,RUSHING ATT,RUSHING YDS,RUSHING Y/A,RUSHING LG,RUSHING 20+,RUSHING TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,POS,IT,IT/G
45,Jaylen Samuels (HOU),66,175,2.7,13,0,1,47,57,305,6.5,1,1,14,105.4,7.5,0.1%,RB,123,8.785714285714286
46,Matt Breida (BUF),123,623,5.1,83,4,1,19,22,120,6.3,1,1,13,103.3,7.9,0.2%,RB,145,11.153846153846153
47,Kareem Hunt (CLE),43,179,4.2,16,0,2,37,44,285,7.7,1,0,9,101.4,11.3,89.1%,RB,87,9.666666666666666
48,Rex Burkhead (HOU),65,302,4.6,33,1,3,27,38,279,10.3,0,1,13,101.1,7.8,0.9%,RB,103,7.923076923076923
49,Boston Scott (PHI),61,245,4.0,25,1,5,24,26,204,8.5,0,1,11,96.9,8.8,34.0%,RB,87,7.909090909090909
50,Frank Gore (FA),166,599,3.6,41,4,2,13,16,100,7.7,0,0,16,94.9,5.9,12.1%,RB,182,11.375
51,Chris Thompson (FA),37,138,3.7,16,0,0,42,58,378,9.0,0,0,11,93.6,8.5,0.0%,RB,95,8.636363636363637
52,Gus Edwards (BAL),133,711,5.3,63,5,2,7,7,45,6.4,0,1,16,92.6,5.8,10.8%,RB,140,8.75
53,Tony Pollard (DAL),86,455,5.3,44,4,2,15,20,107,7.1,1,1,15,89.2,5.9,66.2%,RB,106,7.066666666666666
54,Kerryon Johnson (FA),113,403,3.6,20,1,3,10,15,127,12.7,1,1,8,85.0,10.6,0.1%,RB,128,16.0
55,J.D. McKissic (WAS),38,205,5.4,44,2,0,34,42,233,6.9,1,0,16,83.8,5.2,56.5%,RB,80,5.0
56,Jalen Richard (LV),39,145,3.7,13,0,0,36,43,323,9.0,0,0,16,82.8,5.2,0.2%,RB,82,5.125
57,Chase Edmonds (ARI),60,303,5.1,37,4,4,12,21,105,8.8,1,0,13,82.8,6.4,84.1%,RB,81,6.230769230769231
58,Dare Ogunbowale (JAC),11,17,1.5,12,0,2,35,46,286,8.2,0,1,16,75.3,4.7,0.1%,RB,57,3.5625
59,Rashaad Penny (SEA),65,370,5.7,58,4,3,8,11,83,10.4,1,1,10,75.3,7.5,5.5%,RB,76,7.6
60,Alexander Mattison (MIN),100,462,4.6,35,4,1,10,12,82,8.2,0,1,13,68.4,5.3,49.4%,RB,112,8.615384615384615
61,Giovani Bernard (TB),53,170,3.2,25,1,0,30,43,234,7.8,0,1,16,68.4,4.3,8.6%,RB,96,6.0
62,Patrick Laird (MIA),62,168,2.7,18,0,1,23,30,204,8.9,0,0,15,68.2,4.5,0.0%,RB,92,6.133333333333334
63,Darrel Williams (KC),41,141,3.4,41,1,3,15,20,167,11.1,1,1,12,67.8,5.7,85.2%,RB,61,5.083333333333333
64,Brian Hill (CLE),78,323,4.1,27,2,2,10,14,69,6.9,1,0,12,67.2,5.6,0.2%,RB,92,7.666666666666667
65,Dion Lewis (FA),54,209,3.9,17,0,0,25,32,164,6.6,1,1,16,66.3,4.1,2.0%,RB,86,5.375
66,Ty Johnson (NYJ),63,273,4.3,40,1,0,24,31,109,4.5,0,1,16,60.2,3.8,18.3%,RB,94,5.875
67,Malcolm Brown (MIA),69,255,3.7,17,0,5,2,6,16,8.0,0,0,14,59.1,4.2,3.2%,RB,75,5.357142857142857
68,Benny Snell Jr. (PIT),108,426,3.9,23,3,2,3,4,23,7.7,0,1,13,57.9,4.5,0.8%,RB,112,8.615384615384615
69,Derrius Guice (FA),42,245,5.8,60,3,2,7,9,79,11.3,1,0,5,57.4,11.5,1.1%,RB,51,10.2
70,Jordan Wilkins (JAC),51,307,6.0,55,2,2,7,11,43,6.1,0,0,14,54.0,3.9,0.0%,RB,62,4.428571428571429
71,Kalen Ballage (PIT),74,135,1.8,8,0,3,14,24,63,4.5,0,0,12,51.8,4.3,0.3%,RB,98,8.166666666666666
72,Ryquell Armstead (GB),35,108,3.1,16,0,0,14,24,144,10.3,2,0,16,51.2,3.2,0.0%,RB,59,3.6875
73,Brandon Bolden (NE),15,68,4.5,21,1,3,9,11,111,12.3,1,0,15,50.9,3.4,32.6%,RB,26,1.7333333333333334
74,Kyle Juszczyk (SF),3,7,2.3,6,0,0,20,24,239,12.0,1,0,12,50.6,4.2,1.2%,RB,27,2.25
75,Mike Boone (DEN),49,273,5.6,59,3,3,3,4,17,5.7,0,0,16,50.0,3.1,0.1%,RB,53,3.3125
76,Justice Hill (FA),58,225,3.9,18,0,2,8,15,70,8.8,0,0,16,49.5,3.1,0.1%,RB,73,4.5625
77,Wayne Gallman Jr. (ATL),29,110,3.8,22,1,2,11,16,102,9.3,1,1,10,48.2,4.8,0.8%,RB,45,4.5
78,Jeff Wilson Jr. (SF),27,105,3.9,25,1,4,3,5,34,11.3,1,0,11,46.9,4.3,14.7%,RB,32,2.909090909090909
79,Bo Scarbrough (LV),89,377,4.2,30,2,1,1,4,5,5.0,0,1,6,43.2,7.2,0.0%,RB,93,15.5
80,Mark Walton (FA),53,201,3.8,19,0,0,15,21,89,5.9,0,1,7,42.0,6.0,2.0%,RB,74,10.571428571428571
81,Jonathan Williams (FA),49,235,4.8,48,1,1,5,5,59,11.8,0,0,9,40.4,4.5,0.0%,RB,54,6.0
82,Ameer Abdullah (CAR),23,115,5.0,15,0,0,15,21,88,5.9,1,1,16,39.3,2.5,0.2%,RB,44,2.75
83,Dontrell Hilliard (TEN),13,49,3.8,11,0,2,12,15,92,7.7,0,0,14,38.1,2.7,0.1%,RB,28,2.0
84,C.J. Ham (MIN),7,17,2.4,9,0,0,17,26,149,8.8,1,1,16,37.6,2.4,0.1%,RB,33,2.0625
85,Ito Smith (FA),22,106,4.8,28,1,1,11,14,87,7.9,0,0,7,36.3,5.2,0.0%,RB,36,5.142857142857143
86,Bilal Powell (FA),59,229,3.9,17,0,0,7,12,33,4.7,0,0,14,33.2,2.4,0.0%,RB,71,5.071428571428571
87,Ty Montgomery (NO),32,103,3.2,15,0,0,13,17,90,6.9,0,0,16,32.3,2.0,0.1%,RB,49,3.0625
88,Darwin Thompson (TB),37,128,3.5,12,0,1,9,10,43,4.8,0,0,12,32.1,2.7,0.0%,RB,47,3.9166666666666665
89,Myles Gaskin (MIA),36,133,3.7,27,1,1,7,12,51,7.3,0,0,7,31.4,4.5,91.2%,RB,48,6.857142857142857
90,Justin Jackson (LAC),29,200,6.9,40,3,0,9,11,22,2.4,0,0,7,31.2,4.5,1.3%,RB,40,5.714285714285714
91,Qadree Ollison (ATL),22,50,2.3,6,0,4,1,2,7,7.0,0,0,8,30.7,3.8,0.3%,RB,24,3.0
92,T.J. Yeldon (FA),17,63,3.7,12,0,0,13,15,124,9.5,0,1,6,29.7,5.0,0.0%,RB,32,5.333333333333333
93,Reggie Bonnafon (CAR),16,116,7.3,59,1,1,6,10,57,9.5,0,0,16,29.3,1.8,0.0%,RB,26,1.625
94,C.J. Prosise (FA),23,72,3.1,17,0,1,10,12,76,7.6,0,1,9,28.8,3.2,0.0%,RB,35,3.888888888888889
95,Travis Homer (SEA),18,114,6.3,29,1,0,11,13,56,5.1,0,0,16,28.0,1.8,0.1%,RB,31,1.9375
96,Wendell Smallwood (WAS),22,81,3.7,17,0,0,9,13,64,7.1,0,0,15,23.5,1.6,0.0%,RB,35,2.3333333333333335
97,Darrell Henderson Jr. (LAR),39,147,3.8,22,1,0,4,6,37,9.3,0,0,13,22.4,1.7,98.9%,RB,45,3.4615384615384617
98,Trey Edmunds (PIT),22,92,4.2,45,1,0,6,7,48,8.0,0,0,12,20.0,1.7,0.0%,RB,29,2.4166666666666665
99,Alec Ingold (LV),10,17,1.7,4,0,0,6,6,44,7.3,1,0,16,18.1,1.1,0.1%,RB,16,1.0
100,Darren Sproles (FA),17,66,3.9,17,0,0,6,10,24,4.0,0,0,6,17.0,2.8,0.1%,RB,27,4.5
101,Danny Vitale (FA),1,3,3.0,3,0,0,7,12,97,13.9,0,0,15,17.0,1.1,0.0%,RB,13,0.8666666666666667
102,Wes Hills (FA),10,21,2.1,15,0,2,2,2,1,0.5,0,0,1,16.2,16.2,0.1%,RB,12,12.0
103,Andy Janovich (CLE),1,1,1.0,1,0,1,5,5,42,8.4,0,0,8,15.3,1.9,0.1%,RB,6,0.75
104,D'Ernest Johnson (CLE),4,21,5.3,13,0,0,6,7,71,11.8,0,0,16,15.2,1.0,83.8%,RB,11,0.6875
105,Kenjon Barner (FA),4,28,7.0,12,0,0,6,8,22,3.7,0,1,14,15.1,1.1,0.0%,RB,12,0.8571428571428571
106,Kerrith Whyte Jr. (FA),24,122,5.1,21,1,0,1,1,9,9.0,0,0,6,14.1,2.4,0.0%,RB,25,4.166666666666667
107,Derek Watt (PIT),7,10,1.4,3,0,1,3,5,32,10.7,0,0,16,13.2,0.8,0.1%,RB,12,0.75
108,Devontae Booker (NYG),2,9,4.5,5,0,0,6,9,57,9.5,0,0,16,12.6,0.8,66.2%,RB,11,0.6875
109,Spencer Ware (FA),17,51,3.0,6,0,0,5,7,22,4.4,0,0,3,12.3,4.1,0.0%,RB,24,8.0
110,Mike Davis (ATL),13,27,2.1,8,0,0,7,8,22,3.1,0,0,12,11.9,1.0,70.9%,RB,21,1.75
111,Zach Line (FA),7,20,2.9,5,0,0,6,10,36,6.0,0,0,12,11.6,1.0,0.0%,RB,17,1.4166666666666667
112,Javorius Allen (FA),10,36,3.6,19,0,1,1,2,9,9.0,0,0,11,11.5,1.0,0.1%,RB,12,1.0909090909090908
113,Tra Carson (FA),18,48,2.7,12,0,0,4,4,18,4.5,0,0,4,10.6,2.7,0.0%,RB,22,5.5
114,Patrick DiMarco (FA),3,7,2.3,4,0,0,5,7,41,8.2,0,0,16,9.8,0.6,0.0%,RB,10,0.625
115,Alex Armah Jr. (NO),6,11,1.8,4,0,1,2,2,6,3.0,0,0,16,9.7,0.6,0.0%,RB,8,0.5
116,Marshawn Lynch (FA),12,34,2.8,15,0,1,0,0,0,0.0,0,0,2,9.4,4.7,0.3%,RB,12,6.0
117,Troymaine Pope (FA),10,20,2.0,8,0,0,2,3,14,7.0,1,1,14,9.4,0.7,0.0%,RB,13,0.9285714285714286
118,Khari Blasingame (TEN),0,0,0.0,0,0,0,4,5,54,13.5,0,0,6,9.4,1.6,0.0%,RB,5,0.8333333333333334
119,Jon Hilliman (FA),30,91,3.0,10,0,0,3,4,1,0.3,0,2,3,8.2,2.7,0.1%,RB,34,11.333333333333334
120,Devine Ozigbo (JAC),9,27,3.0,9,0,0,3,5,23,7.7,0,0,10,8.0,0.8,0.0%,RB,14,1.4
121,Dwayne Washington (NO),8,60,7.5,31,1,0,1,1,6,6.0,0,0,16,7.6,0.5,0.1%,RB,9,0.5625
122,Elijhaa Penny (NYG),15,39,2.6,6,0,0,2,4,9,4.5,0,0,16,6.8,0.4,0.1%,RB,19,1.1875
123,Taiwan Jones (BUF),9,40,4.4,11,0,0,1,1,9,9.0,0,0,11,5.9,0.5,0.0%,RB,10,0.9090909090909091
124,Nick Bawden (NYJ),0,0,0.0,0,0,0,4,6,17,4.3,0,0,10,5.7,0.6,0.0%,RB,6,0.6
125,Anthony Sherman (FA),4,9,2.3,5,0,0,2,3,22,11.0,0,0,16,5.1,0.3,0.0%,RB,7,0.4375
126,Paul Perkins (FA),12,29,2.4,13,0,0,1,1,9,9.0,0,0,4,4.8,1.2,0.0%,RB,13,3.25
127,T.J. Logan (FA),3,10,3.3,6,0,0,2,3,13,6.5,0,0,12,4.3,0.4,0.0%,RB,6,0.5
128,C.J. Anderson (FA),16,43,2.7,9,0,0,0,0,0,0.0,0,0,2,4.3,2.2,1.0%,RB,16,8.0
129,Tyler Ervin (FA),1,10,10.0,10,0,0,2,4,11,5.5,0,0,10,4.1,0.4,0.0%,RB,5,0.5
130,Zach Zenner (FA),3,-2,-0.7,1,0,0,2,3,19,9.5,0,0,6,3.7,0.6,0.0%,RB,6,1.0
131,Keith Smith (ATL),5,8,1.6,3,0,0,1,4,13,13.0,0,0,16,3.1,0.2,0.0%,RB,9,0.5625
132,Jay Ajayi (FA),10,30,3.0,11,0,0,0,1,0,0.0,0,0,4,3.0,0.8,7.0%,RB,11,2.75
133,Dalyn Dawkins (DET),11,26,2.4,14,0,0,0,1,0,0.0,0,0,2,2.6,1.3,0.1%,RB,12,6.0
134,Roosevelt Nix (FA),0,0,0.0,0,0,0,2,3,4,2.0,0,0,3,2.4,0.8,0.0%,RB,3,1.0
135,Ricky Ortiz (FA),0,0,0.0,0,0,0,1,1,8,8.0,0,0,2,1.8,0.9,0.0%,RB,1,0.5
136,Samaje Perine (CIN),5,16,3.2,9,0,0,0,0,0,0.0,0,0,7,1.6,0.2,7.6%,RB,5,0.7142857142857143
137,Jakob Johnson (NE),0,0,0.0,0,0,0,1,2,5,5.0,0,0,4,1.5,0.4,0.0%,RB,2,0.5
138,Senorise Perry (FA),3,3,1.0,6,0,0,1,1,1,1.0,0,0,11,1.4,0.1,0.0%,RB,4,0.36363636363636365
139,Damien Harris (NE),4,12,3.0,13,0,0,0,0,0,0.0,0,0,2,1.2,0.6,91.5%,RB,4,2.0
140,Josh Adams (NO),8,12,1.5,10,0,0,0,0,0,0.0,0,0,3,1.2,0.4,0.0%,RB,8,2.6666666666666665
141,Dexter Williams (CLE),5,11,2.2,5,0,0,0,0,0,0.0,0,0,4,1.1,0.3,0.0%,RB,5,1.25
142,Buddy Howell (LAR),5,10,2.0,4,0,0,0,0,0,0.0,0,0,16,1.0,0.1,0.0%,RB,5,0.3125
143,Josh Ferguson (FA),3,9,3.0,7,0,0,0,0,0,0.0,0,0,2,0.9,0.5,0.0%,RB,3,1.5
144,John Kelly (CLE),3,9,3.0,6,0,0,0,0,0,0.0,0,0,5,0.9,0.2,0.1%,RB,3,0.6
145,Jordan Scarlett (FA),4,9,2.3,6,0,0,0,0,0,0.0,0,0,9,0.9,0.1,0.0%,RB,4,0.4444444444444444
146,Ryan Nall (CHI),2,8,4.0,7,0,0,0,0,0,0.0,0,0,8,0.8,0.1,0.0%,RB,2,0.25
147,Tony Brooks-James (FA),8,7,0.9,8,0,0,0,0,0,0.0,0,0,3,0.7,0.2,0.0%,RB,8,2.6666666666666665
148,De'Lance Turner (FA),4,6,1.5,5,0,0,0,0,0,0.0,0,0,9,0.6,0.1,0.1%,RB,4,0.4444444444444444
149,Alfred Morris (NYG),1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,RB,1,1.0
150,James Develin (FA),2,3,1.5,2,0,0,0,0,0,0.0,0,0,2,0.3,0.2,0.0%,RB,2,1.0
151,Malcolm Perry (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
152,Pete Guerriero (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
153,Sewo Olonilua (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
154,Patrick Taylor Jr. (GB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
155,Tony Jones Jr. (NO),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.0%,RB,0,
156,Darius Bradwell (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
157,Adrian Killins Jr. (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
158,DeeJay Dallas (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,RB,0,
159,Larry Rountree III (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,RB,0,
160,Chuba Hubbard (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,50.7%,RB,0,
161,Artavis Pierce (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
162,Jason Huntley (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
163,Scottie Phillips (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
164,Antonio Gibson (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,96.0%,RB,0,
165,JaMycal Hasty (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,RB,0,
166,James Robinson (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,97.7%,RB,0,
167,Ty'Son Williams (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,7.8%,RB,0,
168,Rico Dowdle (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
169,Giovanni Ricci (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
170,Antonio Williams (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
171,Mekhi Sargent (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
172,Jaret Patterson (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.5%,RB,0,
173,Trey Ragas (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
174,Sandro Platzgummer (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
175,Demetric Felton (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.9%,RB,0,
176,Reggie Gilliam (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
177,Jake Bargas (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
178,Cameron Scarlett (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
179,Mikey Daniel (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
180,Jonathan Ward (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
181,Nathan Cottrell (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
182,Gabe Nabers (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
183,Josh Hokit (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
184,Darius Anderson (IND),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
185,Deon Jackson (IND),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
186,Pooka Williams Jr. (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
187,Jermar Jefferson (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,RB,0,
188,Johnny Stanton (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
189,Elijah Holyfield (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
190,Godwin Igwebuike (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,RB,0,
191,Jason Cabinda (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,5,0.0,0.0,0.0%,RB,0,0.0
192,Trenton Cannon (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,4,0.0,0.0,0.1%,RB,0,0.0
193,Detrez Newsome (FA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,RB,0,0.0
194,Jordan Chunn (FA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,RB,0,0.0
195,Donnie Ernsberger (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,RB,0,0.0
196,Aca'Cedric Ware (TB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
197,Salvon Ahmed (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,4.0%,RB,0,
198,La'Mical Perine (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,RB,0,
199,Derrick Gore (KC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,7.9%,RB,0,
200,D'Andre Swift (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,98.8%,RB,0,
201,Jonathan Taylor (IND),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.9%,RB,0,
202,Travis Etienne Jr. (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,6.6%,RB,0,
203,J.K. Dobbins (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.6%,RB,0,
204,Zack Moss (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,82.6%,RB,0,
