Receiver,Team,Avg. Raw Fpts,Avg. Targets,Avg. Air Yards,Avg. Target Share,Avg. Air Yards Share,Redzone Looks,Avg. WOPR,total_fpts
S.Smith,CAR,21.56842105263158,6.894736842105263,0.0,39.91947368421052,,0,,409.8
S.Moss,WAS,17.41111111111111,5.5,0.0,29.993333333333332,,0,,313.4
C.Johnson,CIN,17.88823529411765,6.0588235294117645,0.0,24.83,,0,,304.1
L.Fitzgerald,ARI,18.993750000000002,6.4375,0.0,24.401875,,0,,303.9
H.Ward,PIT,15.342105263157896,4.684210526315789,0.0,29.59631578947368,,0,,291.5
T.Holt,LA,20.649999999999995,7.714285714285714,0.0,28.50142857142857,,0,,289.1
J.Galloway,TB,19.040000000000003,6.266666666666667,0.0,31.412666666666667,,0,,285.6
A.Boldin,ARI,21.846153846153847,8.0,0.0,29.633076923076924,,0,,284.0
M.Harrison,IND,17.237499999999997,5.3125,0.0,25.159999999999997,,0,,275.8
R.Smith,DEN,14.622222222222222,5.444444444444445,0.0,30.075000000000003,,0,,263.2
C.Chambers,MIA,16.237499999999997,5.125,0.0,28.424374999999994,,0,,259.8
A.Gates,LAC,17.27333333333333,6.333333333333333,0.0,27.77466666666667,,0,,259.1
P.Burress,NYG,14.9625,5.6875,0.0,29.471875000000004,,0,,239.4
D.Driver,GB,14.881250000000001,5.5625,0.0,22.291249999999998,,0,,238.10000000000002
D.Branch,NE,13.15,4.888888888888889,0.0,22.540000000000003,,0,,236.7
R.Wayne,IND,14.75625,5.75,0.0,26.458125,,0,,236.10000000000002
T.Houshmandzadeh,CIN,15.206666666666669,5.666666666666667,0.0,24.84466666666667,,0,,228.10000000000002
T.Glenn,DAL,13.556250000000002,4.3125,0.0,21.05375,,0,,216.9
K.McCardell,LAC,13.481250000000001,4.5625,0.0,20.70875,,0,,215.7
J.Smith,JAX,12.605882352941178,4.705882352941177,0.0,25.031764705882356,,0,,214.3
D.Mason,BAL,13.20625,5.5625,0.0,25.175625,,0,,211.3
R.Moss,LV,13.900000000000002,4.066666666666666,0.0,20.51466666666666,,0,,208.5
E.Kennison,KC,13.879999999999999,4.533333333333333,0.0,22.40066666666667,,0,,208.2
D.Stallworth,NO,13.766666666666664,4.666666666666667,0.0,23.752666666666666,,0,,206.5
C.Cooley,WAS,11.450000000000001,4.5,0.0,25.707222222222217,,0,,206.10000000000002
J.Jurevicius,SEA,11.355555555555558,3.7777777777777777,0.0,17.011666666666667,,0,,204.4
J.Shockey,NYG,12.768750000000004,5.4375,0.0,23.385624999999997,,0,,204.3
T.Heap,BAL,12.656249999999998,4.875,0.0,23.083125000000003,,0,,202.5
J.Porter,LV,12.512500000000001,4.8125,0.0,24.985,,0,,200.2
A.Bryant,CLE,12.118750000000002,4.3125,0.0,23.179375,,0,,193.9
K.Johnson,DAL,11.943749999999998,5.125,0.0,24.901875000000004,,0,,191.10000000000002
L.Coles,NYJ,11.71875,4.6875,0.0,27.731875,,0,,187.5
E.Moulds,BUF,13.328571428571427,5.785714285714286,0.0,31.798571428571428,,0,,186.60000000000002
B.Engram,SEA,11.556250000000002,5.125,0.0,24.73375,,0,,184.9
A.Crumpler,ATL,11.43125,4.25,0.0,27.664999999999992,,0,,182.9
T.Gonzalez,KC,11.281250000000002,4.875,0.0,24.294375000000002,,0,,180.5
K.Curtis,LA,11.200000000000001,3.9375,0.0,15.605625,,0,,179.2
J.Witten,DAL,11.10625,4.125,0.0,20.409375000000004,,0,,177.7
A.Toomer,NYG,11.766666666666667,4.6,0.0,21.188,,0,,176.5
M.Muhammad,CHI,11.453333333333335,4.8,0.0,30.987333333333332,,0,,171.8
D.Givens,NE,11.233333333333338,4.333333333333333,0.0,19.954666666666665,,0,,168.5
L.Evans,BUF,10.33125,3.0625,0.0,19.566249999999997,,0,,165.3
J.Stevens,SEA,9.100000000000001,3.4444444444444446,0.0,18.012222222222224,,0,,163.8
D.Jackson,SEA,18.11111111111111,6.666666666666667,0.0,31.41,,0,,163.0
R.Williams,DET,13.475,4.333333333333333,0.0,22.4375,,0,,161.7
E.Wilford,JAX,9.435294117647059,2.7058823529411766,0.0,14.576470588235296,,0,,160.4
T.Owens,PHI,22.75714285714286,6.714285714285714,0.0,26.131428571428575,,0,,159.3
D.Bennett,TEN,11.984615384615385,4.461538461538462,0.0,19.947692307692307,,0,,155.8
B.Lloyd,SF,10.086666666666668,3.4,0.0,28.796666666666667,,0,,151.3
A.Lelie,DEN,8.322222222222223,2.9444444444444446,0.0,16.506666666666668,,0,,149.8
R.McMichael,MIA,9.879999999999999,4.0,0.0,21.264666666666667,,0,,148.2
E.Parker,LAC,10.535714285714286,4.285714285714286,0.0,19.131428571428575,,0,,147.5
L.Smith,PHI,9.2,3.9375,0.0,16.786250000000003,,0,,147.2
B.Westbrook,PHI,12.233333333333334,5.166666666666667,0.0,23.870833333333337,,0,,146.8
H.Miller,PIT,9.0375,3.0625,0.0,20.955625,,0,,144.6
A.Johnson,HOU,11.983333333333334,5.833333333333333,0.0,28.350833333333338,,0,,143.8
L.Jordan,LV,9.87857142857143,5.0,0.0,26.044285714285714,,0,,138.3
T.Taylor,MIN,8.399999999999999,3.125,0.0,15.38125,,0,,134.4
B.Troupe,TEN,10.153846153846153,4.230769230769231,0.0,18.61076923076923,,0,,132.0
J.Wiggins,MIN,8.719999999999999,4.533333333333333,0.0,21.892,,0,,130.8
D.Clark,IND,8.546666666666669,2.7333333333333334,0.0,12.732000000000001,,0,,128.2
A.Chatman,GB,9.135714285714286,3.642857142857143,0.0,14.495000000000001,,0,,127.9
A.Randle El,PIT,7.038888888888888,3.111111111111111,0.0,18.236666666666665,,0,,126.7
J.McCareins,NYJ,8.42,3.2666666666666666,0.0,19.747999999999998,,0,,126.3
M.Booker,MIA,9.661538461538461,3.0,0.0,16.78230769230769,,0,,125.60000000000001
T.Barber,NYG,7.352941176470589,3.588235294117647,0.0,18.315882352941177,,0,,125.0
M.Jones,JAX,8.9,3.2142857142857144,0.0,15.907142857142858,,0,,124.6
R.Brown,PHI,8.864285714285716,3.2857142857142856,0.0,16.302142857142858,,0,,124.1
B.Finneran,ATL,9.515384615384615,4.153846153846154,0.0,24.87538461538462,,0,,123.7
E.Kinney,TEN,9.453846153846154,4.230769230769231,0.0,18.697692307692304,,0,,122.9
J.Horn,NO,10.033333333333333,4.083333333333333,0.0,20.4275,,0,,120.4
B.Watson,NE,7.813333333333333,2.2666666666666666,0.0,11.289333333333335,,0,,117.2
C.Henry,CIN,9.733333333333334,2.6666666666666665,0.0,12.125,,0,,116.80000000000001
M.Pollard,DET,7.773333333333334,3.3333333333333335,0.0,16.47133333333333,,0,,116.6
J.Gaffney,HOU,8.3,4.5,0.0,26.068571428571428,,0,,116.2
C.Wilson,PIT,7.10625,2.625,0.0,15.686875,,0,,113.7
M.Robinson,MIN,8.05,2.2857142857142856,0.0,11.664999999999997,,0,,112.7
D.Gabriel,LV,9.200000000000001,3.0833333333333335,0.0,14.284999999999997,,0,,110.4
G.Lewis,PHI,7.34,3.533333333333333,0.0,15.510000000000002,,0,,110.1
T.Brown,NE,8.461538461538462,3.230769230769231,0.0,13.347692307692306,,0,,110.0
C.Bradford,HOU,8.983333333333333,3.25,0.0,15.749166666666667,,0,,107.80000000000001
S.Parker,KC,9.754545454545454,3.272727272727273,0.0,18.495454545454546,,0,,107.30000000000001
I.Bruce,LA,9.681818181818182,3.6363636363636362,0.0,13.978181818181817,,0,,106.5
M.Jenkins,ATL,8.076923076923077,2.923076923076923,0.0,17.49692307692308,,0,,105.0
B.Stokley,IND,7.9692307692307685,3.230769230769231,0.0,14.08,,0,,103.6
C.Perry,CIN,7.3500000000000005,4.071428571428571,0.0,17.662857142857145,,0,,102.9
M.Clayton,BAL,7.838461538461539,3.6153846153846154,0.0,16.191538461538464,,0,,101.9
R.Proehl,CAR,7.271428571428572,2.0714285714285716,0.0,12.012142857142857,,0,,101.80000000000001
J.Putzier,DEN,5.970588235294118,2.6470588235294117,0.0,14.502941176470587,,0,,101.5
B.Edwards,CLE,10.120000000000001,3.2,0.0,19.529,,0,,101.2
S.Heiden,CLE,6.739999999999999,2.8666666666666667,0.0,16.29666666666667,,0,,101.1
L.Tomlinson,LAC,7.142857142857145,3.857142857142857,0.0,17.23785714285714,,0,,100.0
S.McDonald,LA,7.0214285714285705,3.2857142857142856,0.0,12.892142857142858,,0,,98.30000000000001
D.Northcutt,CLE,7.007142857142857,3.0,0.0,15.376428571428573,,0,,98.1
D.Davis,HOU,8.790909090909091,3.6363636363636362,0.0,22.15727272727273,,0,,96.7
D.Hall,KC,6.373333333333333,2.2666666666666666,0.0,11.193333333333333,,0,,95.6
A.Hakim,NO,10.544444444444444,3.7777777777777777,0.0,19.02111111111111,,0,,94.9
A.Smith,TB,5.8812500000000005,3.0,0.0,13.785000000000002,,0,,94.1
