RANK,PLAYER,RUSHING ATT,RUSHING YDS,RUSHING Y/A,RUSHING LG,RUSHING 20+,RUSHING TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,POS,IT,IT/G
57,AJ Dillon (GB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,65.8%,RB,0,
58,Ke'Shawn Vaughn (TB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
59,LeVante Bellamy (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
60,La'Mical Perine (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,RB,0,
61,Giovanni Ricci (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
62,Antonio Williams (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
63,Sandro Platzgummer (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
64,Reggie Gilliam (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
65,Jonathan Ward (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
66,Jermar Jefferson (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,RB,0,
67,Josh Hokit (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
68,Jake Bargas (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
69,Gabe Nabers (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
70,Nathan Cottrell (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
71,Mikey Daniel (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
72,Cameron Scarlett (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
73,Pooka Williams Jr. (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
74,Trey Ragas (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
75,Jaret Patterson (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.5%,RB,0,
76,Mekhi Sargent (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
77,Demetric Felton (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.9%,RB,0,
78,Deon Jackson (IND),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
79,Trenton Cannon (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
80,Darrel Williams (KC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,85.2%,RB,0,
81,Phillip Lindsay (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,10.8%,RB,0,
82,Jordan Wilkins (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
83,Chase Edmonds (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,84.1%,RB,0,
84,Nick Bawden (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
85,Jason Cabinda (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
86,Godwin Igwebuike (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,RB,0,
87,Sony Michel (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,30.0%,RB,0,
88,Rashaad Penny (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,5.5%,RB,0,
89,John Kelly (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
90,Justin Jackson (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.3%,RB,0,
91,Boston Scott (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,34.0%,RB,0,
92,Nyheim Hines (IND),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,60.4%,RB,0,
93,Ryan Nall (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
94,Donnie Ernsberger (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
95,Mike Boone (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
96,Buddy Howell (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
97,Gus Edwards (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,10.8%,RB,0,
98,Bo Scarbrough (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
99,Reggie Bonnafon (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
100,Matt Breida (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,RB,0,
101,Dare Ogunbowale (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
102,Jaylen Samuels (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
103,Myles Gaskin (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,91.2%,RB,0,
104,Kalen Ballage (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,RB,0,
105,Josh Adams (NO),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
106,Nick Chubb (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.6%,RB,0,
107,Royce Freeman (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.9%,RB,0,
108,Ronald Jones II (TB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,20.9%,RB,0,
109,Saquon Barkley (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,98.1%,RB,0,
110,Trey Edmunds (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
111,Patrick Ricard (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
112,Darwin Thompson (TB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
113,Mike Weber (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
114,Damarea Crockett (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
115,Travis Homer (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
116,Benny Snell Jr. (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,RB,0,
117,Trayveon Williams (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
118,Darrell Henderson Jr. (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,98.9%,RB,0,
119,Alec Ingold (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
120,Trevon Wesco (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
121,Ryquell Armstead (GB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
122,Aca'Cedric Ware (TB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
123,Qadree Ollison (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,RB,0,
124,Dexter Williams (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
125,Alexander Mattison (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,49.4%,RB,0,
126,Khari Blasingame (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
127,Andrew Beck (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
128,Tony Pollard (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,66.2%,RB,0,
129,Cullen Gillaspia (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
130,Jakob Johnson (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
131,Sutton Smith (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
132,Devine Ozigbo (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
133,Johnny Stanton (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
134,Dontrell Hilliard (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
135,Jeff Wilson Jr. (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,14.7%,RB,0,
136,Dalyn Dawkins (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
137,Ty Johnson (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,18.3%,RB,0,
138,Devin Singletary (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,69.3%,RB,0,
139,Patrick Laird (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
140,Elijah Holyfield (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
141,Miles Sanders (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,72.6%,RB,0,
142,Josh Jacobs (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,97.6%,RB,0,
143,David Montgomery (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,91.7%,RB,0,
144,Damien Harris (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,91.5%,RB,0,
145,Elijah Mitchell (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,86.3%,RB,0,
146,Chris Evans (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,RB,0,
147,Khalil Herbert (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,43.7%,RB,0,
148,Javian Hawkins (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
149,Javonte Williams (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,86.9%,RB,0,
150,Michael Carter (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,87.4%,RB,0,
151,Rhamondre Stevenson (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,21.0%,RB,0,
152,Kenneth Gainwell (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,26.9%,RB,0,
153,Gary Brightwell (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
154,Gerrid Doaks (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
155,Mason Stokke (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
156,Spencer Brown (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
157,Kene Nwangwu (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,RB,0,
158,Jake Funk (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,RB,0,
159,JaQuan Hardy (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
160,Tory Carter (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
161,A.J. Rose Jr. (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
162,Nate McCrary (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
163,Josh Johnson (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
164,Tre Harbison (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
165,Bilal Powell (FA),176,697,4.0,39,3,1,36,57,272,7.6,0,0,16,0.0,0.0,0.0%,RB,233,14.5625
166,Shane Bannon (KC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
167,Da'Rel Scott (FA),20,73,3.7,16,0,0,11,19,102,9.3,1,0,5,0.0,0.0,0.0%,RB,39,7.8
168,Bruce Miller (FA),7,13,1.9,4,0,0,25,36,243,9.7,0,0,14,0.0,0.0,0.0%,RB,43,3.0714285714285716
169,Evan Royster (FA),2,0,0.0,0,0,0,1,1,3,3.0,0,0,10,0.0,0.0,0.0%,RB,3,0.3
170,Taiwan Jones (BUF),5,23,4.6,19,0,0,2,3,55,27.5,0,1,16,0.0,0.0,0.0%,RB,8,0.5
171,Roy Helu (FA),62,274,4.4,24,2,4,31,42,251,8.1,0,0,16,0.0,0.0,0.0%,RB,104,6.5
172,Alex Green (FA),11,35,3.2,9,0,0,2,2,8,4.0,0,0,13,0.0,0.0,0.0%,RB,13,1.0
173,Stevan Ridley (FA),178,773,4.3,29,3,7,10,12,62,6.2,0,4,14,0.0,0.0,0.0%,RB,190,13.571428571428571
174,Kendall Hunter (FA),78,358,4.6,45,5,3,2,4,13,6.5,0,1,16,0.0,0.0,0.0%,RB,82,5.125
175,Delone Carter (FA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,RB,0,0.0
176,Shane Vereen (FA),44,208,4.7,21,2,1,47,69,427,9.1,3,0,8,0.0,0.0,0.0%,RB,113,14.125
177,Stanley Havili (FA),7,7,1.0,4,0,0,18,21,128,7.1,1,0,13,0.0,0.0,0.0%,RB,28,2.1538461538461537
178,Jordan Todman (FA),76,256,3.4,33,1,2,14,26,116,8.3,1,0,16,0.0,0.0,0.0%,RB,102,6.375
179,Isaac Odim (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
180,Henry Hynoski (FA),0,0,0.0,0,0,0,1,2,5,5.0,0,0,3,0.0,0.0,0.0%,RB,2,0.6666666666666666
181,Tyler Clutts (FA),0,0,0.0,0,0,0,1,2,4,4.0,0,1,8,0.0,0.0,0.0%,RB,2,0.25
182,Phillip Tanner (FA),9,12,1.3,9,0,1,3,4,33,11.0,0,0,16,0.0,0.0,0.0%,RB,13,0.8125
183,Nick Bellore (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,16,0.0,0.0,0.0%,RB,0,0.0
184,Armond Smith (FA),4,5,1.3,5,0,0,0,0,0,0.0,0,0,5,0.0,0.0,0.0%,RB,4,0.8
185,Jay Finley (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
186,Chad Spann (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
187,DeMarco Murray (FA),217,1121,5.2,43,8,9,53,66,350,6.6,1,1,14,0.0,0.0,0.1%,RB,283,20.214285714285715
188,Jacquizz Rodgers (FA),96,332,3.5,19,0,2,52,62,341,6.6,2,1,15,0.0,0.0,0.0%,RB,158,10.533333333333333
189,Isaac Redman (FA),10,12,1.2,8,0,0,4,5,14,3.5,0,0,3,0.0,0.0,0.0%,RB,15,5.0
190,Chris Ivory (FA),182,833,4.6,69,8,3,2,7,10,5.0,0,0,15,0.0,0.0,0.0%,RB,189,12.6
191,Spencer Larsen (FA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,13,0.0,0.0,0.0%,RB,0,0.0
192,Cedric Peerman (FA),8,17,2.1,5,0,0,0,0,0,0.0,0,0,16,0.0,0.0,0.0%,RB,8,0.5
193,LeGarrette Blount (FA),153,772,5.0,47,5,7,2,5,38,19.0,0,2,16,0.0,0.0,0.1%,RB,158,9.875
194,Andre Brown (FA),139,492,3.5,23,1,3,20,29,103,5.2,0,3,8,0.0,0.0,0.0%,RB,168,21.0
195,James Starks (FA),89,493,5.5,41,6,3,10,13,89,8.9,1,0,13,0.0,0.0,0.0%,RB,102,7.846153846153846
196,Deji Karim (FA),12,51,4.3,14,0,0,1,2,-1,-1.0,0,0,7,0.0,0.0,0.0%,RB,14,2.0
197,Anthony Dixon (FA),28,56,2.0,9,0,2,3,3,30,10.0,0,0,16,0.0,0.0,0.0%,RB,31,1.9375
198,Toby Gerhart (FA),36,283,7.9,41,4,2,13,19,88,6.8,0,1,14,0.0,0.0,0.0%,RB,55,3.9285714285714284
199,Daniel Thomas (FA),109,406,3.7,55,1,4,15,17,63,4.2,2,0,15,0.0,0.0,0.0%,RB,126,8.4
200,Josh Vaughan (FA),1,1,1.0,1,0,0,1,1,-5,-5.0,0,0,6,0.0,0.0,0.0%,RB,2,0.3333333333333333
201,Mikel Leshoure (FA),2,9,4.5,5,0,0,0,0,0,0.0,0,0,3,0.0,0.0,0.0%,RB,2,0.6666666666666666
202,Darrel Young (FA),12,41,3.4,19,0,3,4,9,71,17.8,1,0,13,0.0,0.0,0.0%,RB,21,1.6153846153846154
203,Garrett Mills (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
204,Andre Anderson (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
205,Antone Smith (FA),5,145,29.0,50,3,2,2,3,10,5.0,0,0,16,0.0,0.0,0.0%,RB,8,0.5
206,Joique Bell (FA),166,650,3.9,20,1,8,53,69,547,10.3,0,3,16,0.0,0.0,0.2%,RB,235,14.6875
207,John Conner (FA),0,0,0.0,0,0,0,6,11,31,5.2,0,0,13,0.0,0.0,0.0%,RB,11,0.8461538461538461
208,Alfonso Smith (FA),18,54,3.0,21,1,1,10,13,68,6.8,0,1,16,0.0,0.0,0.0%,RB,31,1.9375
209,Dexter McCluster (FA),8,5,0.6,5,0,0,53,83,511,9.6,2,0,15,0.0,0.0,0.0%,RB,91,6.066666666666666
210,Robert Hughes (FA),0,0,0.0,0,0,0,1,2,6,6.0,0,0,1,0.0,0.0,0.0%,RB,2,2.0
211,Mario Harvey (FA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,12,0.0,0.0,0.0%,RB,0,0.0
212,Will Johnson (FA),0,0,0.0,0,0,0,8,11,41,5.1,1,0,15,0.0,0.0,0.0%,RB,11,0.7333333333333333
