RANK,PLAYER,REC,TGT,YDS,Y/R,LG,20+,TD,RUSHING ATT,RUSHING YDS,RUSHING TD,FL,G,FPTS,FPTS/G,ROST,POS
244,Mike Strachan (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
245,Dez Fitzpatrick (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
246,Anthony Schwartz (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4%,WR
247,Dazz Newsome (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
248,Kadarius Toney (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,45.2%,WR
249,Seth Williams (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
250,T.J. Vasher (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
251,Ihmir Smith-Marsette (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
252,Elijah Moore (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,43.7%,WR
253,Dyami Brown (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6%,WR
254,Shi Smith (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
255,Demetric Felton (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.9%,WR
256,Pooka Williams Jr. (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
257,Dan Chisena (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
258,Andre Baccellia (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
259,Maurice Ffrench (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
260,Jeff Cotton (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
261,Bug Howard (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
262,Tutu Atwell (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%,WR
263,Marquez Stevenson (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
264,Amari Rodgers (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4%,WR
265,Nico Collins (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.2%,WR
266,Marvin Jones Jr. (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,75.7%,WR
267,Travis Benjamin (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
268,Patrick Edwards (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
269,T.Y. Hilton (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,34.2%,WR
270,Mohamed Sanu Sr. (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
271,Josh Gordon (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.1%,WR
272,Michael Calvin (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
273,Scotty McKnight (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
274,Randall Cobb (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,15.7%,WR
275,Julio Jones (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,79.5%,WR
276,Eron Riley (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
277,Demario Ballard (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
278,Andy Fantuz (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
279,Jaron Brown (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
280,Jarvis Landry (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,76.9%,WR
281,Odell Beckham Jr. (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,85.2%,WR
282,Allen Robinson II (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,74.5%,WR
283,Donte Moncrief (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
284,Jordan Matthews (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
285,Davante Adams (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,100.0%,WR
286,Brandin Cooks (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,92.8%,WR
287,Mike Evans (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.0%,WR
288,Sammy Watkins (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,9.4%,WR
289,Cole Beasley (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,76.4%,WR
290,Marquise Goodwin (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,WR
291,Tavon Austin (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
292,DeAndre Hopkins (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.4%,WR
293,Keenan Allen (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.0%,WR
294,Cordarrelle Patterson (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,95.1%,WR
295,Kenny Stills (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
296,Robert Woods (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,60.6%,WR
297,A.J. Green (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,41.1%,WR
298,John Standeford (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
299,Jerricho Cotchery (FA),57,96,821,14.4,53,0,3,2,7,1,0,14,0.0,0.0,0.0%,WR
300,Jerome Simpson (FA),0,1,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
301,Jeremy Maclin (FA),56,92,773,13.8,56,0,4,2,-7,0,0,15,0.0,0.0,0.0%,WR
302,Jason Avant (FA),41,58,587,14.3,58,0,3,0,0,0,0,16,0.0,0.0,0.0%,WR
303,Jarett Dillard (FA),6,8,106,17.7,33,0,0,0,0,0,0,7,0.0,0.0,0.0%,WR
304,James Jones (FA),32,62,440,13.8,74,0,5,0,0,0,0,16,0.0,0.0,0.0%,WR
305,Jacoby Jones (FA),27,40,437,16.2,45,0,6,3,22,0,0,14,0.0,0.0,0.0%,WR
306,Hakeem Nicks (FA),47,74,790,16.8,68,0,6,2,8,0,0,14,0.0,0.0,0.0%,WR
307,Greg Jennings (FA),68,119,1113,16.4,83,0,4,0,0,0,0,16,0.0,0.0,0.0%,WR
308,Eric Weems (FA),6,6,50,8.3,30,0,2,8,53,0,2,16,0.0,0.0,0.0%,WR
309,Eddie Royal (FA),37,79,345,9.3,20,0,0,1,1,0,0,14,0.0,0.0,0.0%,WR
310,Kevin Ogletree (FA),7,8,96,13.7,21,0,0,1,6,0,0,11,0.0,0.0,0.0%,WR
311,Mario Manningham (FA),57,99,822,14.4,49,0,5,0,0,0,1,14,0.0,0.0,0.0%,WR
312,Malcom Floyd (FA),45,76,776,17.2,53,0,1,0,0,0,0,16,0.0,0.0,0.0%,WR
313,Louis Murphy (FA),34,96,521,15.3,75,0,4,6,31,0,0,16,0.0,0.0,0.0%,WR
314,Lavelle Hawkins (FA),7,14,110,15.7,32,0,0,0,0,0,0,10,0.0,0.0,0.0%,WR
315,Lance Moore (FA),14,19,153,10.9,22,0,2,0,0,0,0,7,0.0,0.0,0.0%,WR
316,Lance Long (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
317,Kevin Walter (FA),53,70,611,11.5,41,0,2,4,26,0,0,14,0.0,0.0,0.0%,WR
318,Kenny McKinley (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
319,Kenny Britt (FA),42,75,701,16.7,57,0,3,0,0,0,1,16,0.0,0.0,0.0%,WR
320,Kassim Osgood (FA),1,5,17,17.0,17,0,0,0,0,0,0,16,0.0,0.0,0.0%,WR
321,Juaquin Iglesias (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
322,Josh Morgan (FA),52,81,527,10.1,61,0,3,5,61,0,0,16,0.0,0.0,0.0%,WR
323,Josh Cribbs (FA),20,37,135,6.8,35,0,1,55,381,1,2,16,0.0,0.0,0.0%,WR
324,Jordy Nelson (FA),22,31,320,14.5,51,0,2,0,0,0,1,13,0.0,0.0,0.1%,WR
325,Earl Bennett (FA),54,88,717,13.3,71,0,2,0,0,0,0,16,0.0,0.0,0.0%,WR
326,Dwayne Bowe (FA),47,87,589,12.5,41,0,4,0,0,0,0,11,0.0,0.0,0.0%,WR
327,Brandon Gibson (FA),34,69,348,10.2,23,0,1,0,0,0,1,10,0.0,0.0,0.0%,WR
328,Brian Robiskie (FA),7,20,106,15.1,43,0,0,0,0,0,0,11,0.0,0.0,0.0%,WR
329,Brian Hartline (FA),31,56,506,16.3,67,0,3,4,29,1,0,16,0.0,0.0,0.0%,WR
330,Brett Swain (FA),0,1,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%,WR
331,Braylon Edwards (FA),45,95,680,15.1,65,0,4,0,0,0,1,16,0.0,0.0,0.0%,WR
332,Brandon Tate (FA),0,2,0,0.0,0,0,0,1,11,0,0,2,0.0,0.0,0.0%,WR
333,Brandon Stokley (FA),19,33,327,17.2,87,0,4,0,0,0,0,16,0.0,0.0,0.0%,WR
334,Brandon Marshall (FA),101,154,1120,11.1,75,0,10,7,39,0,0,15,0.0,0.0,2.6%,WR
335,Brandon Lloyd (FA),8,18,117,14.6,44,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
336,Brad Smith (FA),7,12,63,9.0,19,0,0,18,207,1,0,13,0.0,0.0,0.0%,WR
337,Bobby Wade (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
338,Ben Obomanu (FA),4,5,41,10.3,12,0,0,0,0,0,1,14,0.0,0.0,0.0%,WR
339,Austin Collie (FA),60,89,676,11.3,39,0,7,2,1,0,0,16,0.0,0.0,0.0%,WR
340,Anquan Boldin (FA),84,127,1024,12.2,44,0,4,3,12,1,2,15,0.0,0.0,0.1%,WR
341,Andre Johnson (FA),101,171,1569,15.5,72,0,9,2,10,0,0,16,0.0,0.0,0.0%,WR
342,Calvin Johnson (FA),67,137,984,14.7,75,0,5,7,73,0,2,14,0.0,0.0,0.1%,WR
343,Donnie Avery (FA),47,97,589,12.5,50,0,5,4,30,0,2,16,0.0,0.0,0.0%,WR
344,Donald Driver (FA),70,112,1061,15.2,71,0,6,1,13,0,1,16,0.0,0.0,0.0%,WR
345,Domenik Hixon (FA),15,28,187,12.5,61,0,1,0,0,0,2,14,0.0,0.0,0.0%,WR
346,Devin Thomas (FA),25,47,325,13.0,40,0,3,3,-2,0,0,14,0.0,0.0,0.0%,WR
347,Devin Hester (FA),57,91,757,13.3,48,0,3,6,-1,0,1,13,0.0,0.0,0.4%,WR
348,Devin Aromashodu (FA),24,43,298,12.4,39,0,4,0,0,0,0,10,0.0,0.0,0.0%,WR
349,Devery Henderson (FA),51,83,804,15.8,75,0,2,4,13,0,0,16,0.0,0.0,0.0%,WR
350,Derek Hagan (FA),8,8,101,12.6,23,0,1,0,0,0,0,16,0.0,0.0,0.0%,WR
351,Deon Butler (FA),15,42,175,11.7,32,0,0,0,0,0,0,16,0.0,0.0,0.0%,WR
352,Davone Bess (FA),76,113,758,10.0,34,0,2,2,11,0,3,16,0.0,0.0,0.0%,WR
353,Darrius Heyward-Bey (FA),9,40,124,13.8,24,0,1,2,19,0,0,11,0.0,0.0,0.0%,WR
354,Danny Amendola (HOU),43,63,326,7.6,25,0,1,3,-2,0,1,14,0.0,0.0,0.2%,WR
355,Courtney Roby (FA),1,1,6,6.0,6,0,0,0,0,0,1,15,0.0,0.0,0.0%,WR
356,Chris Henry (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
357,Chaz Schilens (FA),29,52,365,12.6,25,0,2,0,0,0,0,8,0.0,0.0,0.0%,WR
358,Charly Martin (FA),1,2,6,6.0,6,0,0,0,0,0,0,7,0.0,0.0,0.0%,WR
359,Taj Smith (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
360,Jordan Norwood (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
361,Dominique Edison (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
362,Emmanuel Sanders (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,79.4%,WR
363,Andre Roberts (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
364,Onrea Jones (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
365,Wes Welker (FA),123,162,1348,11.0,58,0,4,5,36,0,0,14,0.0,0.0,0.0%,WR
366,Antonio Brown (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,91.5%,WR
367,Jeremy Williams (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
368,Marko Mitchell (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
369,Miles Austin (FA),81,124,1320,16.3,60,0,11,2,-2,0,0,16,0.0,0.0,0.0%,WR
370,Ramses Barden (FA),1,1,16,16.0,16,0,0,0,0,0,0,3,0.0,0.0,0.0%,WR
371,Pierre Garcon (FA),47,92,765,16.3,66,0,4,2,10,0,0,14,0.0,0.0,0.0%,WR
372,Percy Harvin (FA),60,91,790,13.2,51,0,6,15,135,0,0,15,0.0,0.0,0.1%,WR
373,Nate Washington (FA),47,95,569,12.1,35,0,6,2,15,0,0,16,0.0,0.0,0.0%,WR
374,Nate Hughes (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
375,Nate Burleson (FA),63,103,812,12.9,44,0,3,2,4,0,2,13,0.0,0.0,0.0%,WR
376,Mohamed Massaquoi (FA),34,95,624,18.4,59,0,3,1,-3,0,1,16,0.0,0.0,0.0%,WR
377,Mike Wallace (FA),39,72,756,19.4,60,0,6,5,48,0,1,16,0.0,0.0,0.0%,WR
378,Mike Thomas (FA),48,62,453,9.4,28,0,1,12,86,0,1,14,0.0,0.0,0.0%,WR
379,Mike Furrey (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
380,Micheal Spurlock (FA),0,0,0,0.0,0,0,0,1,3,0,0,6,0.0,0.0,0.0%,WR
381,Michael Jenkins (FA),50,90,635,12.7,50,0,1,0,0,0,0,15,0.0,0.0,0.0%,WR
382,Michael Crabtree (FA),48,86,625,13.0,50,0,2,0,0,0,1,11,0.0,0.0,0.1%,WR
383,Maurice Purify (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
384,Matt Willis (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
385,Marques Colston (FA),70,107,1074,15.3,68,0,9,1,6,0,2,16,0.0,0.0,0.0%,WR
386,Reggie Wayne (FA),100,149,1264,12.6,65,0,10,0,0,0,0,16,0.0,0.0,0.0%,WR
387,Robert Meachem (FA),45,64,722,16.0,54,0,9,6,82,0,1,16,0.0,0.0,0.0%,WR
388,Vincent Jackson (FA),68,108,1167,17.2,55,0,9,3,11,0,0,15,0.0,0.0,0.0%,WR
389,Tyler Grisham (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
390,Todd Watkins (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
391,Tiquan Underwood (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,WR
392,Terrance Copper (FA),4,6,68,17.0,50,0,0,0,0,0,0,15,0.0,0.0,0.0%,WR
393,Steve Smith (FA),65,128,982,15.1,66,0,7,5,22,0,0,15,0.0,0.0,0.0%,WR
394,Steve Johnson (FA),2,3,10,5.0,5,0,0,0,0,0,0,5,0.0,0.0,0.0%,WR
395,Rod Harper (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
396,Sidney Rice (FA),83,121,1312,15.8,63,0,8,0,0,0,1,16,0.0,0.0,0.0%,WR
397,Santonio Holmes (FA),79,138,1248,15.8,57,0,5,3,6,0,0,16,0.0,0.0,0.0%,WR
398,Santana Moss (FA),70,120,902,12.9,59,0,3,2,8,0,1,16,0.0,0.0,0.0%,WR
399,Sammie Stroughter (FA),31,58,334,10.8,35,0,1,0,0,0,0,13,0.0,0.0,0.0%,WR
400,Sam Giguere (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
401,Ruvell Martin (FA),6,12,99,16.5,33,0,0,0,0,0,0,8,0.0,0.0,0.0%,WR
402,Roscoe Parrish (FA),3,4,34,11.3,16,0,0,2,4,0,3,12,0.0,0.0,0.0%,WR
403,Roddy White (FA),85,165,1153,13.6,90,0,11,1,2,0,0,16,0.0,0.0,0.0%,WR
404,Tim Patrick (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,29.7%,WR
405,Tajae Sharpe (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.5%,WR
406,Demarcus Robinson (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,WR
407,Chris Moore (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
408,Will Fuller V (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,30.1%,WR
409,Rashard Higgins (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,WR
410,Jakeem Grant Sr. (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
411,Sterling Shepard (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,42.0%,WR
412,Pharoh Cooper (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
413,Tyler Boyd (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,69.5%,WR
414,Michael Thomas (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,27.0%,WR
415,Laquon Treadwell (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
416,Marcus Johnson (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
417,Johnny Holton (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
418,Tyreek Hill (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,100.0%,WR
419,Robby Anderson (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,45.6%,WR
420,Alex Erickson (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
421,Geronimo Allison (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
422,Adam Humphries (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,WR
423,Darius Jennings (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
424,JuJu Smith-Schuster (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,21.6%,WR
425,Chris Godwin (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.6%,WR
426,John Ross (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,WR
427,Corey Davis (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,67.5%,WR
428,Mike Williams (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,96.0%,WR
429,Zay Jones (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.8%,WR
430,Chad Hansen (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
431,Isaiah Ford (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
432,Tommylee Lewis (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
433,Andre Caldwell (FA),51,80,432,8.5,24,0,3,3,22,0,2,16,0.0,0.0,0.0%,WR
434,Trent Taylor (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
435,Robert Davis (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
436,Rodney Adams (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
437,Cooper Kupp (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.9%,WR
438,Mack Hollins (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6%,WR
439,Kenny Golladay (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,56.2%,WR
440,Shelton Gibson (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
441,Noah Brown (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
442,Josh Reynolds (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,WR
443,Dede Westbrook (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
444,Amara Darboh (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
445,Curtis Samuel (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,18.0%,WR
446,Jake Lampman (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
447,Mike Thomas (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
448,Chester Rogers (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,WR
449,Marken Michel (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
450,Andy Jones (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
451,Jaydon Mickens (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
452,Kalif Raymond (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,7.7%,WR
453,Reece Horn (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
454,Allen Hurns (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
455,Willie Snead IV (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
456,Adam Thielen (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.2%,WR
457,Bennie Fowler III (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
458,Albert Wilson (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
459,John Brown (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.3%,WR
460,Tom Nelson (FA),0,0,0,0.0,0,0,0,0,0,0,0,12,0.0,0.0,0.0%,WR
461,Stefon Diggs (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,100.0%,WR
462,Phillip Dorsett II (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
463,Ty Montgomery (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
464,Jamison Crowder (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,24.6%,WR
465,Breshad Perriman (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.8%,WR
466,Tyler Lockett (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,97.7%,WR
467,Justin Hardy (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
468,Jake Kumerow (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
469,J.J. Nelson (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
470,Damiere Byrd (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
471,Chris Conley (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4%,WR
472,DeAndre Carter (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,WR
473,Nelson Agholor (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,17.4%,WR
474,Diontae Spencer (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
475,Kevin White (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
476,DeVante Parker (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,44.2%,WR
477,Amari Cooper (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.1%,WR
1,Jason Witten (FA),94,124,1030,11.0,69,0,2,0,0,0,0,16,209.0,13.1,0.1%,TE
2,Greg Olsen (FA),60,108,612,10.2,41,0,8,0,0,0,0,16,169.2,10.6,7.0%,TE
3,Marcedes Lewis (GB),32,59,518,16.2,47,0,2,0,0,0,0,15,95.8,6.4,0.7%,TE
4,Jared Cook (LAC),9,15,74,8.2,17,0,0,0,0,0,0,14,16.4,1.2,60.9%,TE
5,Tommy Sweeney (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.5%,TE
6,Donald Parham Jr. (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,TE
7,Kaden Smith (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
8,Mitchell Fraboni (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
9,Matt Sokol (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
10,T.J. Hockenson (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,96.8%,TE
11,Matthew Orzech (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
12,Justin Johnson (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
13,Ian Bunting (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
