Receiver,Team,Avg. Raw Fpts,Avg. Targets,Avg. Air Yards,Avg. Target Share,Avg. Air Yards Share,Redzone Looks,Avg. WOPR,total_fpts
M.Harrison,IND,22.947058823529417,12.588235294117647,0.0,34.295882352941184,,0,,390.1
H.Ward,PIT,20.672222222222224,10.61111111111111,0.0,29.942777777777778,,0,,372.1
T.Owens,SF,22.1625,11.4375,0.0,31.880000000000003,,0,,354.6
A.Toomer,NYG,17.876470588235296,8.529411764705882,0.0,24.57764705882353,,0,,303.9
J.Rice,LV,15.86315789473684,8.947368421052632,0.0,23.62578947368421,,0,,301.4
E.Moulds,BUF,18.075000000000003,11.25,0.0,30.038750000000004,,0,,289.20000000000005
R.Moss,MIN,17.793749999999996,11.5,0.0,33.793749999999996,,0,,284.70000000000005
P.Burress,PIT,15.727777777777776,9.055555555555555,0.0,26.28277777777778,,0,,283.1
P.Price,BUF,17.075,9.25,0.0,23.961250000000007,,0,,273.2
J.Horn,NO,16.3375,9.375,0.0,29.183125,,0,,261.4
L.Coles,NYJ,14.455555555555557,8.277777777777779,0.0,27.590555555555554,,0,,260.20000000000005
K.Johnson,TB,13.4,9.210526315789474,0.0,26.71736842105263,,0,,254.6
M.Booker,CHI,15.656249999999998,10.5,0.0,31.246249999999996,,0,,250.5
D.Driver,GB,14.458823529411763,6.882352941176471,0.0,18.951176470588237,,0,,245.8
C.Garner,LV,13.627777777777776,7.777777777777778,0.0,20.370555555555555,,0,,245.3
T. Holt,LA,15.325,10.0,0.0,25.708124999999992,,0,,245.20000000000002
K.Robinson,SEA,14.500000000000002,8.8125,0.0,24.348125000000003,,0,,232.0
J.Porter,LV,12.099999999999998,5.0,0.0,13.309473684210523,,0,,229.9
D.Mason,TEN,14.312499999999998,8.875,0.0,29.322499999999998,,0,,229.0
I. Bruce,LA,14.3,8.125,0.0,21.47375,,0,,228.8
J.Smith,JAX,14.056250000000002,8.6875,0.0,31.946250000000003,,0,,224.9
R.Smith,DEN,13.85625,9.1875,0.0,27.990624999999998,,0,,221.7
R.Gardner,WAS,13.725000000000001,8.8125,0.0,26.064375,,0,,219.60000000000002
C.Johnson,CIN,13.475000000000003,8.5625,0.0,24.180625,,0,,215.60000000000002
T.Brown,LV,11.178947368421053,7.842105263157895,0.0,20.658947368421053,,0,,212.4
T.Streets,SF,12.094117647058823,7.470588235294118,0.0,20.396470588235296,,0,,205.60000000000002
T.Brown,NE,14.585714285714287,10.142857142857142,0.0,27.217142857142846,,0,,204.2
Q.Morgan,CLE,11.78235294117647,6.0,0.0,17.82588235294118,,0,,200.3
T.Pinkston,PHI,11.747058823529413,7.705882352941177,0.0,23.04588235294118,,0,,199.7
J.Shockey,NYG,12.200000000000001,8.875,0.0,24.798749999999995,,0,,195.2
B.Finneran,ATL,10.833333333333332,6.555555555555555,0.0,22.656666666666663,,0,,195.0
K.McCardell,TB,11.058823529411764,6.705882352941177,0.0,18.960588235294114,,0,,188.0
J.Galloway,DAL,11.737500000000002,7.5,0.0,26.7625,,0,,187.8
T.Heap,BAL,11.737499999999999,7.6875,0.0,26.304375000000004,,0,,187.8
T.Taylor,BAL,11.49375,7.375,0.0,25.365625,,0,,183.9
T.Gonzalez,KC,11.393750000000002,6.1875,0.0,21.783125,,0,,182.3
W.Chrebet,NYJ,10.717647058823529,5.470588235294118,0.0,17.84647058823529,,0,,182.2
K.Johnson,CLE,10.547058823529412,7.764705882352941,0.0,22.689411764705884,,0,,179.3
D.Jackson,SEA,13.361538461538462,8.615384615384615,0.0,23.873076923076926,,0,,173.7
J.Thrash,PHI,9.638888888888891,6.388888888888889,0.0,19.117222222222225,,0,,173.5
D.Patten,NE,10.837499999999999,7.5625,0.0,21.03375,,0,,173.4
C.Conway,LAC,14.350000000000001,7.916666666666667,0.0,25.30333333333333,,0,,172.2
E.McCaffrey,DEN,10.70625,6.4375,0.0,20.18375,,0,,171.3
M.Muhammad,CAR,11.664285714285715,7.714285714285714,0.0,27.995714285714282,,0,,163.3
S.Smith,CAR,10.580000000000002,6.466666666666667,0.0,22.77733333333334,,0,,158.7
E. Kennison,KC,9.725000000000001,5.75,0.0,19.81375,,0,,155.60000000000002
P. Holmes,KC,11.085714285714285,5.785714285714286,0.0,19.967857142857145,,0,,155.2
D.Northcutt,CLE,12.875000000000002,4.833333333333333,0.0,13.739166666666668,,0,,154.5
D.Thompson,WAS,10.286666666666667,6.2,0.0,18.496000000000002,,0,,154.3
A.Bryant,DAL,9.58125,5.8125,0.0,21.266875,,0,,153.3
T.Glenn,GB,9.487499999999999,6.75,0.0,18.992499999999996,,0,,151.8
C.Bradford,HOU,9.418750000000003,6.625,0.0,25.933124999999997,,0,,150.7
P.Warrick,CIN,9.973333333333333,5.4,0.0,15.527999999999999,,0,,149.6
D.Stallworth,NO,11.492307692307692,5.3076923076923075,0.0,15.686923076923078,,0,,149.4
R.Wayne,IND,9.33125,4.875,0.0,13.646250000000002,,0,,149.3
S.Sharpe,DEN,11.353846153846153,6.846153846153846,0.0,19.936923076923076,,0,,147.60000000000002
M. Faulk,LA,10.407142857142857,7.285714285714286,0.0,19.672857142857143,,0,,145.7
B.Franks,GB,8.482352941176472,4.470588235294118,0.0,12.331764705882353,,0,,144.2
A.Freeman,PHI,8.441176470588236,5.294117647058823,0.0,14.649411764705883,,0,,143.5
