RANK,PLAYER,RUSHING ATT,RUSHING YDS,RUSHING Y/A,RUSHING LG,RUSHING 20+,RUSHING TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,POS,IT,IT/G
36,Robert Kelley (FA),168,704,4.2,66,4,6,12,18,82,6.8,1,0,15,132.6,8.8,0.0%,RB,186,12.4
37,Matt Asiata (FA),121,402,3.3,29,2,6,32,38,263,8.2,0,1,16,132.5,8.3,0.0%,RB,159,9.9375
38,Tim Hightower (FA),133,548,4.1,30,4,4,22,26,200,9.1,1,0,16,126.8,7.9,0.0%,RB,159,9.9375
39,Mike Gillislee (FA),101,577,5.7,44,7,8,9,11,50,5.6,1,0,15,125.6,8.4,0.0%,RB,112,7.466666666666667
40,Giovani Bernard (TB),91,337,3.7,17,0,2,39,51,336,8.6,1,1,10,122.3,12.2,8.6%,RB,142,14.2
41,Jalen Richard (LV),83,491,5.9,75,5,1,29,39,194,6.7,2,0,16,115.6,7.2,0.2%,RB,122,7.625
42,Shaun Draughn (FA),74,196,2.6,18,0,4,29,39,263,9.1,2,1,16,108.9,6.8,0.0%,RB,113,7.0625
43,Robert Turbin (FA),47,164,3.5,18,0,7,26,35,179,6.9,1,0,15,108.3,7.2,0.0%,RB,82,5.466666666666667
44,Derrick Henry (TEN),110,490,4.5,22,1,5,13,15,137,10.5,0,0,15,105.7,7.0,86.5%,RB,125,8.333333333333334
45,C.J. Anderson (FA),110,437,4.0,28,1,4,16,24,128,8.0,1,0,7,102.5,14.6,1.0%,RB,134,19.142857142857142
46,Kenneth Dixon (FA),88,382,4.3,20,1,2,30,41,162,5.4,1,0,12,102.4,8.5,0.1%,RB,129,10.75
47,DeAngelo Williams (FA),98,343,3.5,17,0,4,18,27,118,6.6,2,0,9,100.1,11.1,0.1%,RB,125,13.88888888888889
48,Chris Ivory (FA),117,439,3.8,42,2,3,20,28,186,9.3,0,3,11,94.5,8.6,0.0%,RB,145,13.181818181818182
49,Charcandrick West (FA),88,293,3.3,28,2,1,28,34,188,6.7,2,0,15,94.1,6.3,0.0%,RB,122,8.133333333333333
50,Travaris Cadet (FA),4,19,4.8,16,0,0,40,54,281,7.0,4,0,15,94.0,6.3,0.0%,RB,58,3.8666666666666667
51,Damien Williams (CHI),35,115,3.3,23,1,3,23,32,249,10.8,3,1,15,93.4,6.2,10.1%,RB,67,4.466666666666667
52,Zach Zenner (FA),88,334,3.8,20,1,4,18,23,196,10.9,0,1,14,93.0,6.6,0.0%,RB,111,7.928571428571429
53,Jacquizz Rodgers (FA),129,560,4.3,45,3,2,13,16,98,7.5,0,0,10,90.8,9.1,0.0%,RB,145,14.5
54,Doug Martin (FA),144,421,2.9,17,0,3,14,16,134,9.6,0,1,8,85.5,10.7,0.0%,RB,160,20.0
55,DeAndre Washington (FA),87,467,5.4,30,7,2,17,23,115,6.8,0,1,14,85.2,6.1,11.0%,RB,110,7.857142857142857
56,Paul Perkins (FA),112,456,4.1,22,2,0,15,24,162,10.8,0,0,14,76.8,5.5,0.0%,RB,136,9.714285714285714
57,Rex Burkhead (HOU),74,344,4.6,17,0,2,17,20,145,8.5,0,1,16,75.9,4.7,0.9%,RB,94,5.875
58,Thomas Rawls (FA),109,349,3.2,45,1,3,13,17,96,7.4,0,0,9,75.5,8.4,0.1%,RB,126,14.0
59,Matt Jones (FA),99,460,4.6,57,3,3,8,8,73,9.1,0,2,7,75.3,10.8,0.0%,RB,107,15.285714285714286
60,Kyle Juszczyk (SF),5,22,4.4,10,0,1,37,49,266,7.2,0,0,16,73.8,4.6,1.2%,RB,54,3.375
61,Jeremy Langford (FA),62,200,3.2,23,1,4,19,27,142,7.5,0,2,12,73.2,6.1,0.0%,RB,89,7.416666666666667
62,Fozzy Whittaker (FA),57,265,4.6,25,1,0,25,33,226,9.0,0,1,16,72.1,4.5,0.0%,RB,90,5.625
63,Charles Sims (FA),51,149,2.9,23,1,1,24,32,190,7.9,1,1,7,67.9,9.7,0.0%,RB,83,11.857142857142858
64,Justin Forsett (FA),87,291,3.3,64,1,1,20,27,85,4.3,0,1,9,62.6,7.0,0.0%,RB,114,12.666666666666666
65,Alfred Blue (FA),100,420,4.2,25,2,1,12,16,40,3.3,0,1,14,62.0,4.4,0.0%,RB,116,8.285714285714286
66,C.J. Prosise (FA),30,172,5.7,72,1,1,17,19,208,12.2,0,0,6,61.0,10.2,0.0%,RB,49,8.166666666666666
67,James Starks (FA),63,145,2.3,11,0,0,19,25,134,7.1,2,0,9,58.9,6.5,0.0%,RB,88,9.777777777777779
68,Jamize Olawale (DAL),17,47,2.8,17,0,2,12,14,227,18.9,1,0,16,57.4,3.6,0.0%,RB,31,1.9375
69,John Kuhn (FA),18,37,2.1,4,0,4,16,20,70,4.4,1,0,16,56.7,3.5,0.0%,RB,38,2.375
70,Dion Lewis (FA),64,283,4.4,15,0,0,17,24,94,5.5,0,0,7,54.7,7.8,2.0%,RB,88,12.571428571428571
71,Dwayne Washington (NO),90,265,2.9,28,1,1,10,15,62,6.2,0,0,12,48.7,4.1,0.1%,RB,105,8.75
72,Wendell Smallwood (WAS),77,312,4.1,19,0,1,6,13,55,9.2,0,1,13,46.7,3.6,0.0%,RB,90,6.923076923076923
73,Aaron Ripkowski (FA),34,150,4.4,15,0,2,9,10,46,5.1,1,0,16,46.6,2.9,0.0%,RB,44,2.75
74,Kenyan Drake (LV),33,179,5.4,45,1,2,9,10,46,5.1,0,0,16,43.5,2.7,67.1%,RB,43,2.6875
75,Eddie Lacy (FA),71,360,5.1,31,4,0,4,7,28,7.0,0,0,5,42.8,8.6,0.3%,RB,78,15.6
76,Alfred Morris (NYG),69,243,3.5,17,0,2,3,6,11,3.7,0,0,14,40.4,2.9,0.0%,RB,75,5.357142857142857
77,Bobby Rainey (FA),17,63,3.7,14,0,0,20,25,153,7.7,0,1,15,39.6,2.6,0.0%,RB,42,2.8
78,Shane Vereen (FA),33,158,4.8,25,1,1,11,19,94,8.5,0,2,5,38.2,7.6,0.0%,RB,52,10.4
79,Lance Dunbar (FA),9,31,3.4,10,0,1,16,24,122,7.6,0,0,13,37.3,2.9,0.0%,RB,33,2.5384615384615383
80,Kenneth Farrow (FA),60,192,3.2,11,0,0,13,16,70,5.4,0,1,13,37.2,2.9,0.0%,RB,76,5.846153846153846
81,Peyton Barber (LV),55,223,4.1,44,1,1,5,6,28,5.6,0,0,15,36.1,2.4,1.1%,RB,61,4.066666666666666
82,Alex Collins (SEA),31,125,4.0,26,1,1,11,11,84,7.6,0,1,11,35.9,3.3,42.0%,RB,42,3.8181818181818183
83,Corey Grant (FA),32,164,5.1,57,1,1,4,7,35,8.8,1,0,11,35.9,3.3,0.0%,RB,39,3.5454545454545454
84,Josh Ferguson (FA),15,20,1.3,11,0,0,20,25,136,6.8,0,0,16,35.6,2.2,0.0%,RB,40,2.5
85,DuJuan Harris (FA),38,138,3.6,19,0,0,8,9,115,14.4,1,2,10,35.3,3.5,0.0%,RB,47,4.7
86,Benny Cunningham Jr. (FA),21,101,4.8,24,2,0,16,21,91,5.7,0,0,11,35.2,3.2,0.0%,RB,42,3.8181818181818183
87,Mike Tolbert (FA),35,114,3.3,14,0,0,10,15,72,7.2,1,0,16,34.6,2.2,0.0%,RB,50,3.125
88,Kenjon Barner (FA),27,129,4.8,19,0,2,5,11,42,8.4,0,0,13,34.1,2.6,0.0%,RB,38,2.923076923076923
89,Jonathan Grimes (FA),23,105,4.6,14,0,0,13,18,94,7.2,0,0,10,32.9,3.3,0.0%,RB,41,4.1
90,Andre Ellington (FA),34,96,2.8,13,0,0,12,19,85,7.1,0,0,16,30.1,1.9,0.1%,RB,53,3.3125
91,Ronnie Hillman (FA),41,131,3.2,17,0,0,7,15,93,13.3,0,0,8,29.4,3.7,0.0%,RB,56,7.0
92,Kerwynn Williams (FA),18,157,8.7,49,3,2,1,2,6,6.0,0,0,10,29.3,2.9,0.0%,RB,20,2.0
93,Cameron Artis-Payne (FA),36,144,4.0,14,0,2,1,1,11,11.0,0,0,3,28.5,9.5,0.0%,RB,37,12.333333333333334
94,Kapri Bibbs (FA),29,129,4.4,24,1,0,2,4,75,37.5,1,0,12,28.4,2.4,0.1%,RB,33,2.75
95,Danny Woodhead (FA),19,116,6.1,23,2,0,6,8,35,5.8,1,0,2,27.1,13.6,20.6%,RB,27,13.5
96,Ameer Abdullah (CAR),18,101,5.6,24,1,0,5,5,57,11.4,1,0,2,26.8,13.4,0.2%,RB,23,11.5
97,Orleans Darkwa (FA),30,111,3.7,17,0,2,2,4,12,6.0,0,0,10,26.3,2.6,0.0%,RB,34,3.4
98,Reggie Bush (FA),12,-3,-0.3,5,0,1,7,10,90,12.9,0,0,13,23.7,1.8,0.0%,RB,22,1.6923076923076923
99,Ka'Deem Carey (FA),32,126,3.9,24,1,0,5,7,55,11.0,0,0,12,23.1,1.9,0.0%,RB,39,3.25
100,Denard Robinson (FA),41,144,3.5,9,0,0,3,5,22,7.3,0,0,13,19.6,1.5,0.2%,RB,46,3.5384615384615383
101,Arian Foster (FA),22,55,2.5,9,0,0,6,10,78,13.0,0,0,4,19.3,4.8,0.0%,RB,32,8.0
102,C.J. Spiller (FA),6,18,3.0,13,0,0,6,13,50,8.3,1,0,6,18.8,3.1,0.1%,RB,19,3.1666666666666665
103,Andy Janovich (CLE),4,33,8.3,28,1,1,5,7,44,8.8,0,0,11,18.7,1.7,0.1%,RB,11,1.0
104,Patrick DiMarco (FA),0,0,0.0,0,0,0,7,10,52,7.4,1,0,16,18.2,1.1,0.0%,RB,10,0.625
105,Terron Ward (FA),31,151,4.9,45,2,0,1,2,11,11.0,0,0,5,17.2,3.4,0.0%,RB,33,6.6
106,Akeem Hunt (FA),20,109,5.5,19,0,0,3,4,29,9.7,0,0,8,16.8,2.1,0.0%,RB,24,3.0
107,Antone Smith (FA),10,47,4.7,8,0,0,6,9,77,12.8,0,1,3,16.4,5.5,0.0%,RB,19,6.333333333333333
108,Chris Johnson (FA),25,95,3.8,18,0,1,0,1,0,0.0,0,0,4,15.5,3.9,0.6%,RB,26,6.5
109,Mack Brown (FA),8,82,10.3,61,1,1,1,1,-2,-2.0,0,0,9,15.0,1.7,0.0%,RB,9,1.0
110,Mike Davis (ATL),19,50,2.6,8,0,1,3,5,25,8.3,0,1,8,14.5,1.8,70.9%,RB,24,3.0
111,Marcel Reece (FA),2,0,0.0,0,0,0,5,5,73,14.6,0,0,4,14.2,3.6,0.0%,RB,7,1.75
112,Jamaal Charles (FA),12,40,3.3,17,0,1,2,3,14,7.0,0,0,3,13.4,4.5,0.1%,RB,15,5.0
113,Darren McFadden (FA),24,87,3.6,24,1,0,3,5,17,5.7,0,0,3,13.4,4.5,7.0%,RB,29,9.666666666666666
114,Jerome Felton (FA),8,13,1.6,6,0,0,6,9,57,9.5,0,0,15,13.0,0.9,0.0%,RB,17,1.1333333333333333
115,Derek Watt (PIT),2,4,2.0,2,0,0,4,4,83,20.8,0,0,16,12.7,0.8,0.1%,RB,6,0.375
116,Jonathan Williams (FA),27,94,3.5,20,1,1,1,2,0,0.0,0,2,11,12.4,1.1,0.0%,RB,29,2.6363636363636362
117,Fitzgerald Toussaint (FA),14,58,4.1,16,0,0,3,3,33,11.0,0,0,16,12.1,0.8,0.0%,RB,17,1.0625
118,Dexter McCluster (FA),3,2,0.7,2,0,0,7,11,36,5.1,0,0,6,10.8,1.8,0.0%,RB,14,2.3333333333333335
119,Terrell Watson (FA),9,28,3.1,8,0,1,1,1,5,5.0,0,0,1,10.3,10.3,0.0%,RB,10,10.0
120,Knile Davis (FA),18,28,1.6,6,0,0,5,7,25,5.0,0,0,11,10.3,0.9,0.0%,RB,25,2.272727272727273
121,Malcolm Brown (MIA),18,39,2.2,10,0,0,3,3,46,15.3,0,1,17,9.5,0.6,3.2%,RB,21,1.2352941176470589
122,George Atkinson III (FA),7,34,4.9,11,0,1,0,0,0,0.0,0,0,16,9.4,0.6,0.0%,RB,7,0.4375
123,Adrian Peterson (TEN),37,72,1.9,13,0,0,3,6,8,2.7,0,1,3,9.0,3.0,59.8%,RB,43,14.333333333333334
124,Andre Williams (FA),18,87,4.8,14,0,0,0,2,0,0.0,0,0,1,8.7,8.7,0.0%,RB,20,20.0
125,Juwan Thompson (FA),8,26,3.3,14,0,1,0,1,0,0.0,0,0,8,8.6,1.1,0.0%,RB,9,1.125
126,Mike James (FA),4,19,4.8,9,0,0,4,4,22,5.5,0,0,4,8.1,2.0,0.0%,RB,8,2.0
127,Javorius Allen (FA),9,34,3.8,7,0,0,3,4,15,5.0,0,0,8,7.9,1.0,0.1%,RB,13,1.625
128,Malcolm Johnson (FA),1,2,2.0,2,0,0,5,7,44,8.8,0,1,7,7.6,1.1,0.0%,RB,8,1.1428571428571428
129,Taiwan Jones (BUF),1,-8,-8.0,0,0,0,4,4,43,10.8,0,0,13,7.5,0.6,0.0%,RB,5,0.38461538461538464
130,Danny Vitale (FA),0,0,0.0,0,0,0,4,5,27,6.8,0,0,9,6.7,0.7,0.0%,RB,5,0.5555555555555556
131,Brandon Wilds (FA),10,27,2.7,6,0,0,2,2,20,10.0,0,0,4,6.7,1.7,0.0%,RB,12,3.0
132,Daniel Lasco (FA),11,32,2.9,6,0,0,2,4,11,5.5,0,0,7,6.3,0.9,0.0%,RB,15,2.142857142857143
133,Troymaine Pope (FA),12,44,3.7,18,0,0,1,2,5,5.0,0,0,4,5.9,1.5,0.0%,RB,14,3.5
134,Jordan Todman (FA),9,59,6.6,19,0,0,0,1,0,0.0,0,0,16,5.9,0.4,0.0%,RB,10,0.625
135,Byron Marshall (FA),19,64,3.4,12,0,0,3,5,10,3.3,0,0,3,5.6,1.9,0.1%,RB,24,8.0
136,Anthony Sherman (FA),0,0,0.0,0,0,0,4,6,11,2.8,0,0,16,5.1,0.3,0.0%,RB,6,0.375
137,James Develin (FA),0,0,0.0,0,0,0,3,6,18,6.0,0,0,16,4.8,0.3,0.0%,RB,6,0.375
138,Lorenzo Taliaferro (FA),1,0,0.0,0,0,0,3,3,10,3.3,0,0,3,4.0,1.3,0.0%,RB,4,1.3333333333333333
139,Brandon Bolden (NE),1,4,4.0,4,0,0,2,4,15,7.5,0,0,14,3.9,0.3,32.6%,RB,5,0.35714285714285715
140,Isaiah Pead (FA),8,22,2.8,4,0,0,1,1,6,6.0,0,0,3,3.8,1.3,0.0%,RB,9,3.0
141,D.J. Foster (FA),7,24,3.4,7,0,0,1,2,2,2.0,0,0,3,3.6,1.2,0.0%,RB,9,3.0
142,Don Jackson (FA),10,32,3.2,7,0,0,0,1,0,0.0,0,0,3,3.2,1.1,0.0%,RB,11,3.6666666666666665
143,Jalston Fowler (FA),1,3,3.0,3,0,0,1,2,14,14.0,0,0,16,2.7,0.2,0.0%,RB,3,0.1875
144,Jay Prosch (FA),4,9,2.3,5,0,0,1,1,6,6.0,0,0,15,2.5,0.2,0.0%,RB,5,0.3333333333333333
145,Roosevelt Nix (FA),0,0,0.0,0,0,0,2,2,5,2.5,0,0,10,2.5,0.3,0.0%,RB,2,0.2
146,Paul Lasike (FA),3,8,2.7,5,0,0,1,1,3,3.0,0,0,10,2.1,0.2,0.0%,RB,4,0.4
147,Antonio Andrews (FA),2,15,7.5,9,0,0,0,0,0,0.0,0,0,16,1.5,0.1,0.0%,RB,2,0.125
148,Zach Line (FA),7,15,2.1,5,0,0,0,3,0,0.0,0,0,15,1.5,0.1,0.0%,RB,10,0.6666666666666666
149,Cedric Peerman (FA),6,15,2.5,4,0,0,0,1,0,0.0,0,0,6,1.5,0.3,0.0%,RB,7,1.1666666666666667
150,Joique Bell (FA),3,6,2.0,6,0,0,1,1,-2,-2.0,0,0,7,1.4,0.2,0.2%,RB,4,0.5714285714285714
151,Rod Smith (FA),0,0,0.0,0,0,0,1,1,4,4.0,0,0,7,1.4,0.2,0.0%,RB,1,0.14285714285714285
152,Chase Reynolds (FA),0,0,0.0,0,0,0,1,1,4,4.0,0,0,16,1.4,0.1,0.0%,RB,1,0.0625
153,Marcus Murphy (FA),0,0,0.0,0,0,0,1,1,3,3.0,0,0,3,1.3,0.4,0.0%,RB,1,0.3333333333333333
154,Stepfan Taylor (FA),4,12,3.0,12,0,0,0,0,0,0.0,0,0,15,1.2,0.1,0.2%,RB,4,0.26666666666666666
155,Terrence Magee (FA),3,12,4.0,5,0,0,0,0,0,0.0,0,0,2,1.2,0.6,0.0%,RB,3,1.5
156,Keith Smith (ATL),2,5,2.5,3,0,0,3,3,20,6.7,0,0,16,1.1,0.1,0.0%,RB,5,0.3125
157,Tyler Ervin (FA),1,3,3.0,3,0,0,3,5,18,6.0,0,2,12,1.1,0.1,0.0%,RB,6,0.5
158,Bronson Hill (FA),2,11,5.5,7,0,0,0,1,0,0.0,0,0,3,1.1,0.4,0.0%,RB,3,1.0
159,Joe Banyard (FA),2,7,3.5,7,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.0%,RB,2,2.0
160,Stevan Ridley (FA),3,7,2.3,7,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.0%,RB,3,3.0
161,Daryl Richardson (FA),2,7,3.5,6,0,0,0,0,0,0.0,0,0,3,0.7,0.2,0.0%,RB,2,0.6666666666666666
162,Raheem Mostert (SF),1,6,6.0,6,0,0,0,0,0,0.0,0,0,3,0.6,0.2,14.3%,RB,1,0.3333333333333333
163,Khiry Robinson (FA),8,22,2.8,10,0,0,0,0,0,0.0,0,1,1,0.2,0.2,0.0%,RB,8,8.0
164,Will Tukuafu (FA),2,2,1.0,2,0,0,0,1,0,0.0,0,0,7,0.2,0.0,0.0%,RB,3,0.42857142857142855
165,Giovanni Ricci (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
166,Mikey Daniel (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
167,Pete Guerriero (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
168,Jonathan Ward (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
169,Cameron Scarlett (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
170,Reggie Gilliam (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
171,Antonio Williams (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
172,Chuba Hubbard (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,50.7%,RB,0,
173,Deon Jackson (IND),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
174,Jaret Patterson (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.5%,RB,0,
175,Jermar Jefferson (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,RB,0,
176,Pooka Williams Jr. (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
177,Mekhi Sargent (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
178,Josh Hokit (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
179,Demetric Felton (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.9%,RB,0,
180,Trey Ragas (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
181,Nathan Cottrell (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
182,Sandro Platzgummer (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
183,Gabe Nabers (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
184,Jake Bargas (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
185,Malcolm Perry (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
186,Ty Johnson (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,18.3%,RB,0,
187,Ryquell Armstead (GB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
188,Aca'Cedric Ware (TB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
189,Qadree Ollison (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,RB,0,
190,Dexter Williams (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
191,Trevon Wesco (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
192,Patrick Laird (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
193,Elijah Holyfield (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
194,Miles Sanders (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,72.6%,RB,0,
195,Devin Singletary (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,69.3%,RB,0,
196,Josh Jacobs (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,97.6%,RB,0,
197,Alec Ingold (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
198,Jakob Johnson (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
199,Sutton Smith (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
200,Devine Ozigbo (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
201,Alexander Mattison (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,49.4%,RB,0,
202,Darrell Henderson Jr. (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,98.9%,RB,0,
203,Darwin Thompson (TB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
204,Mike Weber (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
205,Damarea Crockett (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
