RANK,PLAYER,REC,TGT,YDS,Y/R,LG,20+,TD,RUSHING ATT,RUSHING YDS,RUSHING TD,FL,G,FPTS,FPTS/G,ROST,POS
244,Seth Williams (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
245,T.J. Vasher (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
246,Ihmir Smith-Marsette (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
247,Elijah Moore (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,43.7%,WR
248,Dyami Brown (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6%,WR
249,Dez Fitzpatrick (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
250,Tutu Atwell (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%,WR
251,Demetric Felton (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.9%,WR
252,Pooka Williams Jr. (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
253,Dan Chisena (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
254,Andre Baccellia (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
255,Maurice Ffrench (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
256,Jeff Cotton (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
257,J.J. Koski (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
258,Anthony Schwartz (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4%,WR
259,Shi Smith (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
260,Marquez Stevenson (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
261,Amari Rodgers (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4%,WR
262,Nico Collins (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.2%,WR
263,Marvin Jones Jr. (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,75.7%,WR
264,Travis Benjamin (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
265,Patrick Edwards (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
266,T.Y. Hilton (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,34.2%,WR
267,Mohamed Sanu Sr. (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
268,Michael Calvin (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
269,Josh Gordon (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.1%,WR
270,Randall Cobb (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,15.7%,WR
271,Julio Jones (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,79.5%,WR
272,A.J. Green (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,41.1%,WR
273,Andy Fantuz (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
274,Taj Smith (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
275,Scotty McKnight (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
276,Eron Riley (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
277,Demario Ballard (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
278,Jaron Brown (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
279,Donte Moncrief (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
280,Jarvis Landry (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,76.9%,WR
281,Odell Beckham Jr. (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,85.2%,WR
282,Allen Robinson II (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,74.5%,WR
283,Jordan Matthews (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
284,Davante Adams (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,100.0%,WR
285,Brandin Cooks (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,92.8%,WR
286,Mike Evans (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.0%,WR
287,Sammy Watkins (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,9.4%,WR
288,Marquise Goodwin (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,WR
289,Cole Beasley (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,76.4%,WR
290,Tavon Austin (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
291,Keenan Allen (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.0%,WR
292,Cordarrelle Patterson (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,95.1%,WR
293,Kenny Stills (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
294,Robert Woods (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,60.6%,WR
295,DeAndre Hopkins (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.4%,WR
296,Jerricho Cotchery (FA),19,0,251,13.2,45,0,0,1,4,0,0,16,0.0,0.0,0.0%,WR
297,John Standeford (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
298,Kenny McKinley (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
299,Lance Long (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
300,Kevin Walter (FA),19,0,211,11.1,33,0,1,0,0,0,0,16,0.0,0.0,0.0%,WR
301,Kassim Osgood (FA),2,1,21,10.5,15,0,0,1,4,0,0,12,0.0,0.0,0.0%,WR
302,Juaquin Iglesias (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
303,Josh Cribbs (FA),1,0,7,7.0,7,0,0,0,0,0,0,14,0.0,0.0,0.0%,WR
304,Braylon Edwards (FA),32,0,512,16.0,80,0,3,0,0,0,0,10,0.0,0.0,0.0%,WR
305,Brandon Stokley (FA),41,0,543,13.2,45,0,1,0,0,0,0,13,0.0,0.0,0.0%,WR
306,Brandon Lloyd (FA),48,7,733,15.3,89,0,5,0,0,0,0,16,0.0,0.0,0.0%,WR
307,Bobby Wade (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
308,Anquan Boldin (FA),102,0,1402,13.7,54,0,7,12,45,0,0,14,0.0,0.0,0.1%,WR
309,Andre Johnson (FA),63,20,688,10.9,53,0,2,6,10,0,0,12,0.0,0.0,0.0%,WR
310,Donald Driver (FA),86,7,1221,14.2,59,0,5,2,13,0,0,16,0.0,0.0,0.0%,WR
311,Devery Henderson (FA),22,0,343,15.6,66,0,3,1,9,0,0,14,0.0,0.0,0.0%,WR
312,DeSean Jackson (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,7.6%,WR
313,Danny Amendola (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,WR
314,Courtney Roby (FA),21,0,289,13.8,32,0,1,2,16,0,0,12,0.0,0.0,0.0%,WR
315,Chris Henry (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
316,Dominique Edison (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
317,Emmanuel Sanders (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,79.4%,WR
318,Andre Roberts (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
319,Wes Welker (FA),29,0,434,15.0,47,0,0,1,5,0,0,16,0.0,0.0,0.0%,WR
320,Vincent Jackson (FA),3,3,59,19.7,21,0,0,0,0,0,0,8,0.0,0.0,0.0%,WR
321,Antonio Brown (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,91.5%,WR
322,Plaxico Burress (FA),76,28,1214,16.0,78,0,7,0,0,0,1,16,0.0,0.0,0.0%,WR
323,Jeremy Williams (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
324,Onrea Jones (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
325,Tyler Grisham (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
326,Nate Washington (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
327,Nate Hughes (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
328,Nate Burleson (FA),30,0,328,10.9,20,0,1,2,-6,0,0,12,0.0,0.0,0.0%,WR
329,Mike Furrey (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
330,Michael Jenkins (FA),36,6,508,14.1,58,0,3,0,0,0,0,14,0.0,0.0,0.0%,WR
331,Maurice Purify (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
332,Matthew Slater (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
333,Marko Mitchell (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
334,Todd Watkins (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
335,Terrance Copper (FA),1,1,5,5.0,5,0,0,0,0,0,0,15,0.0,0.0,0.0%,WR
336,Steve Smith (FA),103,0,1563,15.2,80,0,12,4,25,1,0,16,0.0,0.0,0.0%,WR
337,Reggie Wayne (FA),83,0,1055,12.7,66,0,5,0,0,0,0,15,0.0,0.0,0.0%,WR
338,Santana Moss (FA),84,18,1483,17.7,78,0,9,3,-3,0,0,16,0.0,0.0,0.0%,WR
339,Sam Giguere (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
340,Roscoe Parrish (FA),15,0,148,9.9,28,0,1,2,-2,0,0,10,0.0,0.0,0.0%,WR
341,Roddy White (FA),29,8,446,15.4,54,0,3,4,12,0,0,14,0.0,0.0,0.0%,WR
342,Rod Harper (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
343,Sterling Shepard (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,42.0%,WR
344,Chris Moore (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
345,Will Fuller V (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,30.1%,WR
346,Tajae Sharpe (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.5%,WR
347,Rashard Higgins (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,WR
348,Demarcus Robinson (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,WR
349,Pharoh Cooper (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
350,Tyler Boyd (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,69.5%,WR
351,Michael Thomas (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,27.0%,WR
352,Laquon Treadwell (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
353,Marcus Johnson (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
354,Johnny Holton (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
355,Tyreek Hill (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,100.0%,WR
356,Jakeem Grant Sr. (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
357,Alex Erickson (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
358,Robby Anderson (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,45.6%,WR
359,Adam Humphries (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,WR
360,Darius Jennings (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
361,JuJu Smith-Schuster (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,21.6%,WR
362,Chris Godwin (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.6%,WR
363,John Ross (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,WR
364,Corey Davis (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,67.5%,WR
365,Mike Williams (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,96.0%,WR
366,Tommylee Lewis (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
367,Chad Hansen (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
368,Mack Hollins (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6%,WR
369,Trent Taylor (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
370,Robert Davis (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
371,Rodney Adams (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
372,Kenny Golladay (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,56.2%,WR
373,Zay Jones (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.8%,WR
374,Shelton Gibson (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
375,Noah Brown (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
376,Josh Reynolds (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,WR
377,Dede Westbrook (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
378,Amara Darboh (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
379,Curtis Samuel (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,18.0%,WR
380,Cooper Kupp (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.9%,WR
381,Isaiah Ford (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
382,Jake Lampman (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
383,Geronimo Allison (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
384,Mike Thomas (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
385,Chester Rogers (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,WR
386,Andy Jones (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
387,Marken Michel (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
388,Jaydon Mickens (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
389,Kalif Raymond (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,7.7%,WR
390,Reece Horn (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
391,Willie Snead IV (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
392,Allen Hurns (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
393,Adam Thielen (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.2%,WR
394,Bennie Fowler III (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
395,Albert Wilson (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
396,John Brown (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.3%,WR
397,Donte' Stallworth (FA),70,0,945,13.5,43,0,7,2,2,0,0,16,0.0,0.0,0.0%,WR
398,Stefon Diggs (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,100.0%,WR
399,Phillip Dorsett II (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
400,Ty Montgomery (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
401,Jamison Crowder (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,24.6%,WR
402,Breshad Perriman (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.8%,WR
403,Tyler Lockett (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,97.7%,WR
404,Justin Hardy (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
405,Nelson Agholor (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,17.4%,WR
406,J.J. Nelson (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
407,Damiere Byrd (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
408,Chris Conley (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4%,WR
409,DeAndre Carter (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,WR
410,Jake Kumerow (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
411,Diontae Spencer (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
412,Kevin White (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
413,DeVante Parker (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,44.2%,WR
414,Amari Cooper (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.1%,WR
1,Jason Witten (FA),66,14,757,11.5,34,0,6,0,0,0,0,16,177.7,11.1,0.1%,TE
2,Austin Fort (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
3,Jody Fortson (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
4,Donald Parham Jr. (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,TE
5,Mitchell Fraboni (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
6,Matt Sokol (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
7,Matthew Orzech (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
8,Justin Johnson (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
9,Ian Bunting (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
10,Alex Smith (FA),41,12,367,9.0,24,0,2,0,0,0,0,16,0.0,0.0,0.0%,TE
11,Parker Hesse (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
12,Drew Sample (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
13,Albert Okwuegbunam (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.4%,TE
14,T.J. Hockenson (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,96.8%,TE
15,Kaden Smith (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
16,Tommy Sweeney (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.5%,TE
17,Daniel Helm (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
18,Foster Moreau (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,TE
19,Brandon Dillon (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
20,Kendall Blanton (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
21,Jesper Horsted (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
22,Josh Oliver (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
23,Trevon Wesco (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
24,Tyree Jackson (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
25,Isaac Nauta (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
26,Irv Smith Jr. (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,8.0%,TE
27,Dawson Knox (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,73.8%,TE
28,Dax Raymond (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
29,Kahale Warring (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
30,Zach Gentry (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
31,Andrew Beck (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
32,Stephen Carlson (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
33,Carson Meier (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
34,Chris Myarick (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
35,Rysen John (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
36,Tyler Mabry (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
37,Sean McKeon (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
38,Giovanni Ricci (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
39,Tyler Davis (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
40,Tommy Stevens (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
41,Reggie Gilliam (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
42,Rashod Berry (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
43,Eli Wolf (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
44,Tommy Hudson (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
45,Noah Togiai (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
46,Chase Harrell (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
47,Farrod Green (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
48,Nick Bowers (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
49,Jake Bargas (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
50,Brevin Jordan (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,TE
51,Pat Freiermuth (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,53.2%,TE
52,Kyle Pitts (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.9%,TE
53,Ben Ellefson (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
54,Charlie Woerner (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
55,Cole Kmet (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,14.6%,TE
56,Brycen Hopkins (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
57,Hunter Bryant (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
58,Jared Pinkney (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
59,Jake Breeland (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
60,Colby Parkinson (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
61,Harrison Bryant (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
62,Adam Trautman (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.8%,TE
63,Devin Asiasi (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
64,Josiah Deguara (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,TE
65,Charlie Taumoepeau (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
66,Luke Farrell (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
67,Mitchell Wilcox (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
68,Noah Gray (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
69,Juwan Johnson (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.6%,TE
70,Dalton Keene (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
71,Thaddeus Moss (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
72,Stephen Sullivan (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
73,Hakeem Butler (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
74,Jaeden Graham (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
75,Pharaoh Brown (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
