PLAYER,POS,TGT,TGT/G,COMPLETION %,RUSHING ATT,RA/G,G,FPTS,FPTS/G
Micah Simon (CAR),WR,0,,,0,,0,0.0,0.0
Simi Fehoko (DAL),WR,0,,,0,,0,0.0,0.0
C.J. Saunders (CAR),WR,0,,,0,,0,0.0,0.0
Michael Bandy (LAC),WR,0,,,0,,0,0.0,0.0
Landen Akers (LAR),WR,0,,,0,,0,0.0,0.0
Donte Sylencieux (BAL),WR,0,,,0,,0,0.0,0.0
Tim Jones (JAC),WR,0,,,0,,0,0.0,0.0
Dillon Stoner (LV),WR,0,,,0,,0,0.0,0.0
DJ Turner (LV),WR,0,,,0,,0,0.0,0.0
Connor Wedington (SF),WR,0,,,0,,0,0.0,0.0
Mike Strachan (IND),WR,0,,,0,,0,0.0,0.0
JoJo Ward (CLE),WR,0,,,0,,0,0.0,0.0
Seth Williams (DEN),WR,0,,,0,,0,0.0,0.0
T.J. Vasher (DAL),WR,0,,,0,,0,0.0,0.0
Ihmir Smith-Marsette (MIN),WR,0,,,0,,0,0.0,0.0
Elijah Moore (NYJ),WR,0,,,0,,0,0.0,0.0
Dyami Brown (WAS),WR,0,,,0,,0,0.0,0.0
Dez Fitzpatrick (TEN),WR,0,,,0,,0,0.0,0.0
Demetric Felton (CLE),WR,0,,,0,,0,0.0,0.0
Pooka Williams Jr. (CIN),WR,0,,,0,,0,0.0,0.0
Dan Chisena (MIN),WR,0,,,0,,0,0.0,0.0
Andre Baccellia (ARI),WR,0,,,0,,0,0.0,0.0
Maurice Ffrench (LAC),WR,0,,,0,,0,0.0,0.0
Jeff Cotton (JAC),WR,0,,,0,,0,0.0,0.0
J.J. Koski (LAR),WR,0,,,0,,0,0.0,0.0
Aleva Hifo (ARI),WR,0,,,0,,0,0.0,0.0
Josh Hammond (JAC),WR,0,,,0,,0,0.0,0.0
DeMichael Harris (IND),WR,0,,,0,,0,0.0,0.0
Matt Cole (CAR),WR,0,,,0,,0,0.0,0.0
Kadarius Toney (NYG),WR,0,,,0,,0,0.0,0.0
Dazz Newsome (CHI),WR,0,,,0,,0,0.0,0.0
Marquez Stevenson (BUF),WR,0,,,0,,0,0.0,0.0
Amari Rodgers (GB),WR,0,,,0,,0,0.0,0.0
Nico Collins (HOU),WR,0,,,0,,0,0.0,0.0
Shi Smith (CAR),WR,0,,,0,,0,0.0,0.0
Tutu Atwell (LAR),WR,0,,,0,,0,0.0,0.0
Anthony Schwartz (CLE),WR,0,,,0,,0,0.0,0.0
Josh Malone (FA),WR,0,0.0,,0,0.0,3,0.0,0.0
Brian Quick (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Patrick Edwards (DET),WR,0,,,0,,0,0.0,0.0
Kamar Aiken (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Eron Riley (NYJ),WR,0,,,0,,0,0.0,0.0
Michael Calvin (TEN),WR,0,,,0,,0,0.0,0.0
Andre Holmes (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Jeremy Ross (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Deonte Thompson (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Torrey Smith (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
A.J. Green (ARI),WR,0,0.0,,0,0.0,1,0.0,0.0
Andy Fantuz (CHI),WR,0,,,0,,0,0.0,0.0
Taj Smith (IND),WR,0,,,0,,0,0.0,0.0
Jeremy Kerley (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Demario Ballard (DET),WR,0,,,0,,0,0.0,0.0
Doug Baldwin (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Scotty McKnight (NYJ),WR,0,,,0,,0,0.0,0.0
Rod Streater (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Martavis Bryant (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Kelvin Benjamin (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Terrance Williams (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Justin Hunter (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Markus Wheaton (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
James Jones (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Lance Long (SF),WR,0,,,0,,0,0.0,0.0
Kenny McKinley (DEN),WR,0,,,0,,0,0.0,0.0
Juaquin Iglesias (MIN),WR,0,,,0,,0,0.0,0.0
Jordy Nelson (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
John Standeford (DET),WR,0,,,0,,0,0.0,0.0
Brandon Tate (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Brandon Marshall (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Bobby Wade (WAS),WR,0,,,0,,0,0.0,0.0
Darrius Heyward-Bey (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Chris Henry (CIN),WR,0,,,0,,0,0.0,0.0
Brandon LaFell (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Tyler Grisham (PIT),WR,0,,,0,,0,0.0,0.0
Todd Watkins (NYG),WR,0,,,0,,0,0.0,0.0
Dominique Edison (DAL),WR,0,,,0,,0,0.0,0.0
Jeremy Williams (LAC),WR,0,,,0,,0,0.0,0.0
Onrea Jones (CHI),WR,0,,,0,,0,0.0,0.0
Nate Hughes (JAC),WR,0,,,0,,0,0.0,0.0
Mike Wallace (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Mike Furrey (WAS),WR,0,,,0,,0,0.0,0.0
Maurice Purify (CIN),WR,0,,,0,,0,0.0,0.0
Matthew Slater (NE),WR,0,0.0,,0,0.0,16,0.0,0.0
Marko Mitchell (MIN),WR,0,,,0,,0,0.0,0.0
Sam Giguere (NYG),WR,0,,,0,,0,0.0,0.0
Pierre Garcon (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Rod Harper (PHI),WR,0,,,0,,0,0.0,0.0
Keenan Reynolds (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Alonzo Russell (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Max McCaffrey (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Mose Frazier (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Reece Horn (CIN),WR,0,,,0,,0,0.0,0.0
Tony Jones (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Charone Peake (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Leonte Carroo (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Josh Doctson (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Corey Coleman (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Jaydon Mickens (TB),WR,0,0.0,,0,0.0,1,0.0,0.0
Chad Williams (FA),WR,1,1.0,0.0,0,0.0,1,0.0,0.0
Jamal Agnew (JAC),WR,2,0.15,50.0,1,0.08,13,0.0,0.0
Tanner Gentry (BUF),WR,0,,,0,,0,0.0,0.0
Gehrig Dieter (KC),WR,0,0.0,,0,0.0,3,0.0,0.0
Bug Howard (BUF),WR,0,,,0,,0,0.0,0.0
Trent Taylor (CIN),WR,0,,,0,,0,0.0,0.0
Isaac Whitney (ARI),WR,0,,,0,,0,0.0,0.0
JoJo Natson (CLE),WR,0,0.0,,0,0.0,12,0.0,0.0
Marcus Kemp (KC),WR,0,0.0,,0,0.0,1,0.0,0.0
Riley McCarron (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Justin Hardee (NYJ),WR,1,0.06,0.0,0,0.0,16,0.0,0.0
Marken Michel (WAS),WR,0,,,0,,0,0.0,0.0
Tommylee Lewis (NO),WR,0,,,0,,0,0.0,0.0
Jake Lampman (NO),WR,0,,,0,,0,0.0,0.0
Andy Jones (NYG),WR,0,0.0,,0,0.0,1,0.0,0.0
Keon Hatcher (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Rodney Adams (CHI),WR,0,,,0,,0,0.0,0.0
Jehu Chesson (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Shelton Gibson (CAR),WR,0,,,0,,0,0.0,0.0
Noah Brown (DAL),WR,0,0.0,,0,0.0,1,0.0,0.0
Amara Darboh (DEN),WR,0,,,0,,0,0.0,0.0
Chad Hansen (DET),WR,0,,,0,,0,0.0,0.0
Taywan Taylor (FA),WR,1,0.25,0.0,0,0.0,4,0.0,0.0
Freddie Martino (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Kaelin Clay (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Bradley Marquez (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Eli Rogers (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Ty Montgomery (NO),WR,17,1.06,76.47,32,2.0,16,0.0,0.0
Rashad Greene (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Kevin White (NO),WR,0,,,0,,0,0.0,0.0
Michael Walker (FA),WR,3,0.43,66.67,0,0.0,7,-0.5,-0.1
Darrius Shepherd (FA),WR,2,0.33,50.0,0,0.0,6,-0.9,-0.2
Quincy Enunwa (FA),WR,3,3.0,33.33,0,0.0,1,-1.4,-1.4
Ray-Ray McCloud (PIT),WR,0,0.0,,0,0.0,6,-2.0,-0.3
Greg Dortch (ARI),WR,0,0.0,,0,0.0,2,-2.0,-1.0
Travis Kelce (KC),TE,136,8.5,71.32,1,0.06,16,254.3,15.9
George Kittle (SF),TE,107,7.64,79.44,5,0.36,14,222.5,15.9
Darren Waller (LV),TE,117,7.31,76.92,2,0.12,16,221.0,13.8
Zach Ertz (ARI),TE,135,9.0,65.19,0,0.0,15,215.6,14.4
Mark Andrews (BAL),TE,98,6.53,65.31,0,0.0,15,207.2,13.8
Austin Hooper (CLE),TE,97,7.46,77.32,0,0.0,13,191.7,14.7
Jared Cook (LAC),TE,65,4.64,66.15,0,0.0,14,167.5,12.0
Tyler Higbee (LAR),TE,89,5.93,77.53,0,0.0,15,160.4,10.7
Hunter Henry (NE),TE,76,6.33,72.37,0,0.0,12,150.2,12.5
Dallas Goedert (PHI),TE,87,5.8,66.67,0,0.0,15,144.7,9.6
Jason Witten (FA),TE,83,5.19,75.9,0,0.0,16,139.9,8.7
Mike Gesicki (MIA),TE,89,5.56,57.3,0,0.0,16,136.0,8.5
Greg Olsen (FA),TE,82,5.86,63.41,0,0.0,14,123.7,8.8
Kyle Rudolph (NYG),TE,48,3.0,81.25,0,0.0,16,113.7,7.1
Jack Doyle (IND),TE,72,4.5,59.72,0,0.0,16,111.8,7.0
Noah Fant (DEN),TE,66,4.12,60.61,3,0.19,16,111.0,6.9
Darren Fells (TB),TE,48,3.0,70.83,0,0.0,16,110.1,6.9
Evan Engram (NYG),TE,68,8.5,64.71,3,0.38,8,109.4,13.7
Tyler Eifert (FA),TE,63,3.94,68.25,0,0.0,16,106.6,6.7
Jonnu Smith (NE),TE,44,2.75,79.55,4,0.25,16,104.7,6.5
Jimmy Graham (CHI),TE,60,3.75,63.33,0,0.0,16,100.7,6.3
Ryan Griffin (NYJ),TE,41,3.15,82.93,0,0.0,13,98.0,7.5
Jacob Hollister (JAC),TE,59,5.36,69.49,0,0.0,11,93.9,8.5
Cameron Brate (TB),TE,55,3.44,65.45,0,0.0,16,91.1,5.7
Gerald Everett (SEA),TE,60,4.62,61.67,1,0.08,13,89.8,6.9
Jordan Akins (HOU),TE,55,3.44,65.45,0,0.0,16,89.8,5.6
Eric Ebron (PIT),TE,52,4.73,59.62,0,0.0,11,86.5,7.9
Blake Jarwin (DAL),TE,41,2.56,75.61,0,0.0,16,85.5,5.3
O.J. Howard (TB),TE,53,3.79,64.15,0,0.0,14,83.9,6.0
Vance McDonald (FA),TE,55,3.93,69.09,1,0.07,14,83.5,6.0
T.J. Hockenson (DET),TE,59,4.92,54.24,0,0.0,12,80.7,6.7
Dawson Knox (BUF),TE,50,3.33,56.0,1,0.07,15,79.7,5.3
Irv Smith Jr. (MIN),TE,47,2.94,76.6,0,0.0,16,79.1,4.9
Hayden Hurst (ATL),TE,39,2.44,76.92,0,0.0,16,76.9,4.8
Kaden Smith (NYG),TE,42,4.67,73.81,0,0.0,9,75.8,8.4
Nick Boyle (BAL),TE,43,2.69,72.09,0,0.0,16,75.1,4.7
Will Dissly (SEA),TE,27,4.5,85.19,1,0.17,6,73.9,12.3
Foster Moreau (LV),TE,25,1.92,84.0,0,0.0,13,68.4,5.3
Josh Hill (FA),TE,35,2.19,71.43,0,0.0,16,65.6,4.1
C.J. Uzomah (CIN),TE,40,2.5,67.5,0,0.0,16,63.2,4.0
Ricky Seals-Jones (WAS),TE,22,1.57,63.64,0,0.0,14,58.9,4.2
Jeremy Sprinkle (DAL),TE,40,2.5,65.0,0,0.0,16,56.1,3.5
Delanie Walker (FA),TE,31,4.43,67.74,0,0.0,7,54.5,7.8
Demetrius Harris (ARI),TE,27,1.8,55.56,0,0.0,15,49.9,3.3
Charles Clay (FA),TE,24,1.6,75.0,0,0.0,15,47.7,3.2
James O'Shaughnessy (JAC),TE,20,4.0,70.0,0,0.0,5,41.3,8.3
Maxx Williams (ARI),TE,19,1.19,78.95,0,0.0,16,41.2,2.6
Rhett Ellison (FA),TE,28,2.8,64.29,0,0.0,10,40.7,4.1
Anthony Firkser (TEN),TE,24,1.6,58.33,0,0.0,15,40.4,2.7
Logan Thomas (WAS),TE,28,1.75,57.14,0,0.0,16,39.3,2.5
Marcedes Lewis (GB),TE,19,1.19,78.95,0,0.0,16,36.6,2.3
Ross Dwelley (SF),TE,22,1.38,68.18,0,0.0,16,36.1,2.3
Ian Thomas (CAR),TE,30,1.88,53.33,0,0.0,16,35.6,2.2
Benjamin Watson (FA),TE,24,2.4,70.83,0,0.0,10,34.3,3.4
Nick Vannett (NO),TE,22,1.38,77.27,0,0.0,16,33.6,2.1
Dan Arnold (JAC),TE,14,2.33,57.14,0,0.0,6,32.7,5.5
Derek Carrier (LV),TE,19,1.19,68.42,1,0.06,16,32.5,2.0
Matt LaCosse (NE),TE,19,1.58,68.42,0,0.0,12,32.1,2.7
Jeff Heuerman (FA),TE,20,1.43,70.0,0,0.0,14,31.4,2.2
Jesse James (CHI),TE,27,1.69,59.26,0,0.0,16,30.2,1.9
Nick O'Leary (FA),TE,18,1.5,72.22,0,0.0,12,29.9,2.5
Jaeden Graham (ATL),TE,10,0.62,90.0,0,0.0,16,29.9,1.9
Vernon Davis (FA),TE,19,4.75,52.63,0,0.0,4,28.3,7.1
Robert Tonyan (GB),TE,15,1.36,66.67,0,0.0,11,26.0,2.4
Seth DeValve (FA),TE,18,1.5,66.67,0,0.0,12,26.0,2.2
Andrew Beck (DEN),TE,12,0.75,75.0,1,0.06,16,24.5,1.5
Hale Hentges (FA),TE,14,1.27,57.14,0,0.0,11,24.3,2.2
Joshua Perkins (SF),TE,13,2.6,69.23,0,0.0,5,23.7,4.7
Ryan Izzo (SEA),TE,9,1.5,66.67,0,0.0,6,23.4,3.9
Virgil Green (FA),TE,13,0.87,69.23,0,0.0,15,22.8,1.5
Trey Burton (FA),TE,24,2.67,58.33,0,0.0,9,22.4,2.5
MyCole Pruitt (TEN),TE,8,0.5,75.0,0,0.0,16,21.0,1.3
Jesper Horsted (CHI),TE,10,1.67,80.0,0,0.0,6,20.7,3.5
Daniel Brown (KC),TE,11,0.69,63.64,0,0.0,16,20.2,1.3
Geoff Swaim (TEN),TE,17,2.83,76.47,0,0.0,6,19.5,3.3
Tommy Sweeney (BUF),TE,13,2.17,61.54,0,0.0,6,19.4,3.2
Tyler Kroft (NYJ),TE,14,1.17,42.86,0,0.0,12,19.1,1.6
Ben Braunecker (FA),TE,11,1.0,54.55,0,0.0,11,17.9,1.6
Mo Alie-Cox (IND),TE,11,0.69,72.73,0,0.0,16,17.3,1.1
Adam Shaheen (MIA),TE,13,1.62,69.23,0,0.0,8,16.4,2.1
Stephen Carlson (CLE),TE,7,0.78,71.43,0,0.0,9,16.1,1.8
J.P. Holtz (CHI),TE,8,0.53,87.5,0,0.0,15,16.1,1.1
Luke Willson (SEA),TE,10,1.11,80.0,0,0.0,9,15.9,1.8
Troy Fumagalli (NE),TE,9,0.82,66.67,0,0.0,11,15.8,1.4
David Njoku (CLE),TE,10,2.5,50.0,0,0.0,4,15.1,3.8
Blake Bell (KC),TE,15,1.0,53.33,0,0.0,15,14.7,1.0
Tyler Conklin (MIN),TE,10,0.62,80.0,0,0.0,16,13.8,0.9
Durham Smythe (MIA),TE,14,0.88,50.0,0,0.0,16,13.5,0.8
Luke Stocker (MIN),TE,14,0.93,57.14,0,0.0,15,13.3,0.9
Lee Smith (ATL),TE,5,0.31,80.0,0,0.0,16,13.1,0.8
Clive Walford (FA),TE,8,1.0,50.0,0,0.0,8,10.1,1.3
Cethan Carter (MIA),TE,3,0.2,66.67,0,0.0,15,9.3,0.6
Deon Yelder (FA),TE,4,0.4,75.0,0,0.0,10,8.0,0.8
Drew Sample (CIN),TE,6,0.67,83.33,0,0.0,9,8.0,0.9
Lance Kendricks (FA),TE,7,0.58,42.86,0,0.0,12,8.0,0.7
Ross Travis (FA),TE,6,2.0,66.67,0,0.0,3,7.1,2.4
Trevon Wesco (NYJ),TE,3,0.19,66.67,1,0.06,16,6.9,0.4
Johnny Mundt (LAR),TE,7,0.5,57.14,0,0.0,14,6.6,0.5
Pharaoh Brown (HOU),TE,3,0.33,66.67,0,0.0,9,4.7,0.5
Tanner Hudson (SF),TE,5,0.56,40.0,0,0.0,9,4.6,0.5
Josh Oliver (BAL),TE,6,1.5,50.0,0,0.0,4,4.5,1.1
Eric Saubert (DEN),TE,3,1.5,66.67,0,0.0,2,4.1,2.1
Codey McElroy (TB),TE,1,1.0,100.0,0,0.0,1,4.0,4.0
Isaac Nauta (GB),TE,3,0.5,66.67,0,0.0,6,3.3,0.6
Scott Simonson (FA),TE,2,0.33,100.0,0,0.0,6,3.1,0.5
Levine Toilolo (NYG),TE,2,0.15,100.0,0,0.0,13,3.0,0.2
Sean Culkin (FA),TE,2,0.5,50.0,0,0.0,4,2.2,0.6
Antony Auclair (HOU),TE,3,0.38,33.33,0,0.0,8,2.1,0.3
Chris Manhertz (JAC),TE,1,0.07,100.0,0,0.0,15,2.1,0.1
Ben Koyack (FA),TE,3,0.25,33.33,0,0.0,12,1.9,0.2
Jordan Thomas (FA),TE,3,0.5,33.33,0,0.0,6,1.8,0.3
Chris Herndon IV (MIN),TE,2,1.0,50.0,0,0.0,2,1.7,0.9
Dalton Schultz (DAL),TE,2,0.12,50.0,0,0.0,16,1.6,0.1
Tyrone Swoopes (FA),TE,1,0.17,100.0,0,0.0,6,1.5,0.3
Charles Jones (FA),TE,1,0.25,100.0,0,0.0,4,1.5,0.4
Darrell Daniels (ARI),TE,3,0.27,33.33,0,0.0,11,1.4,0.1
Zach Gentry (PIT),TE,1,0.25,100.0,0,0.0,4,1.4,0.4
Xavier Grimble (BAL),TE,3,1.0,33.33,0,0.0,3,1.3,0.4
Eric Tomlinson (BAL),TE,1,0.12,100.0,0,0.0,8,1.1,0.1
Parker Hesse (ATL),TE,0,,,0,,0,0.0,0.0
Reggie Gilliam (BUF),TE,0,,,0,,0,0.0,0.0
Tommy Stevens (NYG),TE,0,,,0,,0,0.0,0.0
Tyler Davis (GB),TE,0,,,0,,0,0.0,0.0
Ian Bunting (DAL),TE,0,,,0,,0,0.0,0.0
Eli Wolf (IND),TE,0,,,0,,0,0.0,0.0
Matt Sokol (JAC),TE,0,,,0,,0,0.0,0.0
Justin Johnson (ARI),TE,0,,,0,,0,0.0,0.0
Chris Myarick (NYG),TE,0,,,0,,0,0.0,0.0
Matthew Orzech (LAR),TE,0,0.0,,0,0.0,16,0.0,0.0
Sean McKeon (DAL),TE,0,,,0,,0,0.0,0.0
Rysen John (NYG),TE,0,,,0,,0,0.0,0.0
Charlie Woerner (SF),TE,0,,,0,,0,0.0,0.0
Charlie Taumoepeau (DET),TE,0,,,0,,0,0.0,0.0
Luke Farrell (JAC),TE,0,,,0,,0,0.0,0.0
Stephen Sullivan (CAR),TE,0,,,0,,0,0.0,0.0
Mitchell Wilcox (CIN),TE,0,,,0,,0,0.0,0.0
Noah Gray (KC),TE,0,,,0,,0,0.0,0.0
Juwan Johnson (NO),TE,0,,,0,,0,0.0,0.0
Dalton Keene (NE),TE,0,,,0,,0,0.0,0.0
Thaddeus Moss (CIN),TE,0,,,0,,0,0.0,0.0
Rashod Berry (DET),TE,0,,,0,,0,0.0,0.0
Chase Harrell (SF),TE,0,,,0,,0,0.0,0.0
Hunter Bryant (DET),TE,0,,,0,,0,0.0,0.0
Giovanni Ricci (CAR),TE,0,,,0,,0,0.0,0.0
Cole Kmet (CHI),TE,0,,,0,,0,0.0,0.0
Tommy Hudson (TEN),TE,0,,,0,,0,0.0,0.0
Brycen Hopkins (LAR),TE,0,,,0,,0,0.0,0.0
Tyler Mabry (SEA),TE,0,,,0,,0,0.0,0.0
Devin Asiasi (NE),TE,0,,,0,,0,0.0,0.0
Ben Ellefson (MIN),TE,0,,,0,,0,0.0,0.0
Jared Pinkney (LAR),TE,0,,,0,,0,0.0,0.0
Jake Breeland (BAL),TE,0,,,0,,0,0.0,0.0
Noah Togiai (PHI),TE,0,,,0,,0,0.0,0.0
Colby Parkinson (SEA),TE,0,,,0,,0,0.0,0.0
Harrison Bryant (CLE),TE,0,,,0,,0,0.0,0.0
Adam Trautman (NO),TE,0,,,0,,0,0.0,0.0
Josiah Deguara (GB),TE,0,,,0,,0,0.0,0.0
Ethan Wolf (NO),TE,0,,,0,,0,0.0,0.0
Dylan Cantrell (WAS),TE,0,,,0,,0,0.0,0.0
James Looney (FA),TE,0,0.0,,0,0.0,1,0.0,0.0
Jordan Franks (CLE),TE,0,0.0,,0,0.0,1,0.0,0.0
Kevin Rader (PIT),TE,0,,,0,,0,0.0,0.0
Donnie Ernsberger (TEN),TE,0,0.0,,0,0.0,1,0.0,0.0
David Wells (ARI),TE,0,,,0,,0,0.0,0.0
Colin Thompson (CAR),TE,0,,,0,,0,0.0,0.0
Jody Fortson (KC),TE,0,,,0,,0,0.0,0.0
Dax Raymond (PIT),TE,0,,,0,,0,0.0,0.0
Kahale Warring (BUF),TE,0,,,0,,0,0.0,0.0
Carson Meier (MIA),TE,0,0.0,,0,0.0,1,0.0,0.0
Austin Fort (TEN),TE,0,,,0,,0,0.0,0.0
Donald Parham Jr. (LAC),TE,0,,,0,,0,0.0,0.0
Mitchell Fraboni (HOU),TE,0,,,0,,0,0.0,0.0
Jace Sternberger (FA),TE,1,0.17,0.0,0,0.0,6,0.0,0.0
Nick Bowers (LV),TE,0,,,0,,0,0.0,0.0
Tyree Jackson (PHI),TE,0,,,0,,0,0.0,0.0
Garrett Dickerson (FA),TE,0,0.0,,0,0.0,5,0.0,0.0
Hakeem Butler (PHI),TE,0,,,0,,0,0.0,0.0
Albert Okwuegbunam (DEN),TE,0,,,0,,0,0.0,0.0
Daniel Helm (LV),TE,0,,,0,,0,0.0,0.0
Brandon Dillon (MIN),TE,0,0.0,,0,0.0,1,0.0,0.0
Kendall Blanton (LAR),TE,0,0.0,,0,0.0,1,0.0,0.0
Farrod Green (IND),TE,0,,,0,,0,0.0,0.0
Jake Bargas (MIN),TE,0,,,0,,0,0.0,0.0
Hunter Long (MIA),TE,0,,,0,,0,0.0,0.0
Tommy Tremble (CAR),TE,0,,,0,,0,0.0,0.0
Tre' McKitty (LAC),TE,0,,,0,,0,0.0,0.0
Kenny Yeboah (NYJ),TE,0,,,0,,0,0.0,0.0
Quintin Morris (BUF),TE,0,,,0,,0,0.0,0.0
Nick Eubanks (DET),TE,0,,,0,,0,0.0,0.0
Pro Wells (CIN),TE,0,,,0,,0,0.0,0.0
Miller Forristall (CLE),TE,0,,,0,,0,0.0,0.0
John Bates (WAS),TE,0,,,0,,0,0.0,0.0
Tony Poljan (BAL),TE,0,,,0,,0,0.0,0.0
Kylen Granson (IND),TE,0,,,0,,0,0.0,0.0
Matt Bushman (LV),TE,0,,,0,,0,0.0,0.0
Hunter Thedford (DET),TE,0,,,0,,0,0.0,0.0
Dominique Dafney (GB),TE,0,,,0,,0,0.0,0.0
Jibri Blount (MIA),TE,0,,,0,,0,0.0,0.0
Brock Wright (DET),TE,0,,,0,,0,0.0,0.0
Dylan Soehner (NO),TE,0,,,0,,0,0.0,0.0
Hunter Kampmoyer (LAC),TE,0,,,0,,0,0.0,0.0
Zach Davidson (MIN),TE,0,,,0,,0,0.0,0.0
John Raine (ATL),TE,0,,,0,,0,0.0,0.0
Shaun Beyer (DEN),TE,0,,,0,,0,0.0,0.0
Bernhard Seikovits (ARI),TE,0,,,0,,0,0.0,0.0
Shane Zylstra (DET),TE,0,,,0,,0,0.0,0.0
Noah Grey (KC),TE,0,,,0,,0,0.0,0.0
Kalif Jackson (MIA),TE,0,,,0,,0,0.0,0.0
Sal Cannella (MIA),TE,0,,,0,,0,0.0,0.0
Michael Jacobson (IND),TE,0,,,0,,0,0.0,0.0
Mark Vital Jr. (KC),TE,0,,,0,,0,0.0,0.0
Briley Moore-McKinney (TEN),TE,0,,,0,,0,0.0,0.0
Jack Stoll (PHI),TE,0,,,0,,0,0.0,0.0
Sammis Reyes (WAS),TE,0,,,0,,0,0.0,0.0
Jacob Harris (LAR),TE,0,,,0,,0,0.0,0.0
Brevin Jordan (HOU),TE,0,,,0,,0,0.0,0.0
Pat Freiermuth (PIT),TE,0,,,0,,0,0.0,0.0
Kyle Pitts (ATL),TE,0,,,0,,0,0.0,0.0
Logan Paulsen (FA),TE,0,0.0,,0,0.0,1,0.0,0.0
Daniel Hardy (TB),TE,0,,,0,,0,0.0,0.0
Jermaine Gresham (FA),TE,0,0.0,,0,0.0,1,0.0,0.0
Ed Dickson (FA),TE,0,0.0,,0,0.0,1,0.0,0.0
Rob Gronkowski (TB),TE,0,0.0,,0,0.0,1,0.0,0.0
Marquez Branson (ATL),TE,0,,,0,,0,0.0,0.0
John Nalbone (CIN),TE,0,,,0,,0,0.0,0.0
James Dearth (NYJ),TE,0,,,0,,0,0.0,0.0
Garrett Celek (FA),TE,0,0.0,,0,0.0,6,0.0,0.0
Jordan Reed (FA),TE,0,0.0,,0,0.0,1,0.0,0.0
Dion Sims (FA),TE,0,0.0,,0,0.0,1,0.0,0.0
Dominique Curry (DET),TE,0,,,0,,0,0.0,0.0
Deangelo Peterson (WAS),TE,0,,,0,,0,0.0,0.0
Drake Dunsmore (TB),TE,0,,,0,,0,0.0,0.0
Darnell Dinkins (NO),TE,0,,,0,,0,0.0,0.0
Derek Fine (HOU),TE,0,,,0,,0,0.0,0.0
J.P. Foschi (CIN),TE,0,,,0,,0,0.0,0.0
Jake Nordin (DET),TE,0,,,0,,0,0.0,0.0
Antonio Gates (FA),TE,0,0.0,,0,0.0,1,0.0,0.0
Brad Cottam (KC),TE,0,,,0,,0,0.0,0.0
Clark Harris (CIN),TE,0,0.0,,0,0.0,16,0.0,0.0
Joey Haynos (MIA),TE,0,,,0,,0,0.0,0.0
Justin Snow (IND),TE,0,,,0,,0,0.0,0.0
Keith Zinger (ATL),TE,0,,,0,,0,0.0,0.0
Beau Brinkley (ARI),TE,0,0.0,,0,0.0,16,0.0,0.0
James Winchester (KC),TE,0,0.0,,0,0.0,16,0.0,0.0
Tyler Ott (SEA),TE,0,0.0,,0,0.0,16,0.0,0.0
Patrick Scales (CHI),TE,0,0.0,,0,0.0,16,0.0,0.0
Kevin McDermott (FA),TE,0,0.0,,0,0.0,1,0.0,0.0
Andrew DePaola (MIN),TE,0,0.0,,0,0.0,1,0.0,0.0
Bronson Kaufusi (GB),TE,0,0.0,,0,0.0,3,0.0,0.0
Stephen Anderson (LAC),TE,0,0.0,,0,0.0,1,0.0,0.0
Jerell Adams (FA),TE,0,0.0,,0,0.0,1,0.0,0.0
David Grinnage (FA),TE,0,0.0,,0,0.0,1,0.0,0.0
