Receiver,Team,Avg. Raw Fpts,Avg. Targets,Avg. Air Yards,Avg. Target Share,Avg. Air Yards Share,Redzone Looks,Avg. WOPR,total_fpts
A.Brown,PIT,23.49411764705882,12.294117647058824,129.58823529411765,33.59647058823529,38.79705882352942,15,77.55,399.4
J.Jones,ATL,23.19375,12.6875,128.8125,32.7825,42.409375000000004,5,78.86,371.1
B.Marshall,NYJ,21.45,10.8125,131.375,29.333124999999995,38.595625,22,71.02,343.20000000000005
D.Hopkins,HOU,20.129411764705882,12.0,166.76470588235293,32.03588235294118,46.34470588235295,26,80.5,342.20000000000005
L.Fitzgerald,ARI,17.950000000000003,9.11111111111111,78.77777777777777,26.647777777777772,21.341111111111115,13,54.91,323.1
O.Beckham Jr.,NYG,21.293333333333333,10.533333333333333,121.26666666666667,27.312,40.24933333333333,12,69.14,319.4
R.Gronkowski,NE,18.311764705882354,8.411764705882353,83.70588235294117,21.201176470588237,29.05235294117647,15,52.14,311.3
A.Robinson,JAX,19.000000000000004,9.4375,140.3125,25.121875,40.51375000000001,19,66.04,304.0
D.Baldwin,SEA,16.672222222222224,6.777777777777778,66.0,21.824444444444445,23.55666666666667,11,49.23,300.1
A.Green,CIN,17.28235294117647,8.235294117647058,108.23529411764706,26.068823529411766,38.37529411764706,15,65.97,293.8
D.Thomas,DEN,14.978947368421053,10.473684210526315,110.84210526315789,28.58421052631579,33.15315789473684,12,66.08,284.6
J.Reed,WAS,18.346666666666668,8.733333333333333,60.6,24.824666666666666,20.478666666666662,11,51.57,275.2
G.Olsen,CAR,14.447368421052632,7.7368421052631575,78.78947368421052,24.929999999999996,25.072105263157894,13,54.95,274.5
E.Sanders,DEN,14.694444444444445,8.944444444444445,123.44444444444444,24.490000000000002,36.16722222222223,8,62.05,264.5
C.Johnson,DET,16.462500000000002,9.3125,120.875,23.983749999999997,47.92125,18,69.52,263.4
E.Decker,NYJ,16.98,8.8,101.33333333333333,24.22933333333333,30.53066666666666,22,57.72,254.7
J.Maclin,KC,14.941176470588237,7.705882352941177,82.17647058823529,27.104705882352945,44.75352941176471,6,71.98,254.0
B.Cooks,NO,15.737500000000002,8.0625,99.8125,19.501875,30.5825,7,50.66,251.8
J.Landry,MIA,15.61875,10.4375,77.25,28.530624999999993,24.48625,11,59.94,249.9
D.Walker,TEN,15.933333333333335,8.933333333333334,77.6,26.41666666666667,26.964,7,58.5,239.0
G.Barnidge,CLE,14.83125,7.8125,75.0625,20.068749999999998,24.71125,19,47.4,237.3
J.Matthews,PHI,14.568750000000001,8.0,66.4375,21.410625,25.5925,8,50.03,233.10000000000002
M.Crabtree,LV,14.450000000000003,9.125,90.0,24.495,31.639374999999998,15,58.89,231.2
A.Hurns,JAX,15.139999999999997,7.066666666666666,81.06666666666666,18.362666666666666,22.85266666666667,12,43.54,227.10000000000002
JO.Brown,ARI,13.223529411764707,6.9411764705882355,104.29411764705883,19.75705882352941,26.32823529411765,15,48.07,224.8
T.Kelce,KC,12.16666666666667,6.888888888888889,38.611111111111114,23.760555555555555,20.821666666666662,6,50.22,219.0
S.Watkins,BUF,16.823076923076922,7.384615384615385,123.46153846153847,28.761538461538464,45.16769230769231,14,74.76,218.7
A.Cooper,LV,13.512500000000001,8.125,84.4375,21.60625,28.207500000000003,10,52.15,216.2
M.Evans,TB,14.206666666666669,9.866666666666667,147.2,29.412,42.778666666666666,15,74.06,213.10000000000002
T.Hilton,IND,13.2125,8.375,107.75,21.897499999999997,33.24375,11,56.12,211.4
R.Cobb,GB,11.705555555555556,7.666666666666667,61.44444444444444,22.18555555555556,22.555555555555554,13,49.07,210.7
G.Tate,DET,12.956250000000002,8.0625,47.375,20.843125,17.44875,6,43.48,207.3
J.Edelman,NE,18.590909090909093,10.727272727272727,77.81818181818181,25.338181818181816,26.345454545454547,5,56.45,204.5
T.Eifert,CIN,14.45,5.928571428571429,43.5,18.068571428571428,16.810714285714283,12,38.87,202.3
M.Bryant,PIT,15.446153846153846,8.692307692307692,105.38461538461539,22.524615384615384,26.716923076923077,18,52.49,200.8
J.Jones,GB,11.144444444444444,6.333333333333333,94.11111111111111,18.241666666666664,33.08111111111112,20,50.52,200.60000000000002
K.Aiken,BAL,12.525,8.0,97.75,19.068749999999998,31.20375,8,50.45,200.4
P.Garcon,WAS,11.629411764705884,7.0588235294117645,74.88235294117646,19.608823529411765,24.99588235294118,17,46.91,197.7
M.Floyd,ARI,11.599999999999998,6.117647058823529,95.94117647058823,17.125882352941176,25.511764705882353,11,43.55,197.2
T.Ginn,CAR,11.558823529411766,6.411764705882353,100.88235294117646,19.658235294117645,28.18999999999999,8,49.22,196.5
T.Benjamin,CLE,12.1625,7.9375,96.9375,20.63875,32.016875,12,53.37,194.60000000000002
B.Watson,NO,12.031250000000002,6.875,61.5625,16.37625,19.44375,7,38.17,192.5
D.Woodhead,LAC,11.96875,6.625,4.9375,16.073749999999997,1.244375,5,24.98,191.5
J.Kearse,SEA,10.350000000000001,4.888888888888889,56.27777777777778,15.367777777777775,21.142222222222227,10,37.85,186.3
W.Snead,NO,12.360000000000001,6.8,68.26666666666667,16.107333333333333,20.635333333333328,4,38.61,185.4
R.Randle,NYG,11.56875,5.625,61.5,15.173749999999998,22.549374999999998,5,38.55,185.10000000000002
M.Jones,CIN,10.458823529411765,6.470588235294118,82.88235294117646,20.741764705882353,29.16764705882353,9,51.53,177.8
T.Lockett,SEA,9.68888888888889,4.333333333333333,61.22222222222222,14.667222222222222,23.243888888888886,6,38.27,174.4
D.Moncrief,IND,10.83125,6.5625,67.3125,16.99,19.869375,7,39.39,173.3
Z.Ertz,PHI,11.486666666666668,7.466666666666667,63.2,18.211333333333336,23.81866666666667,7,43.99,172.3
A.Boldin,SF,12.278571428571428,8.0,63.857142857142854,24.654285714285713,27.27857142857143,7,56.08,171.9
R.Rodgers,GB,9.522222222222219,5.444444444444445,34.388888888888886,15.366666666666667,11.571111111111113,12,31.15,171.4
T.Riddick,DET,10.481250000000001,6.1875,4.625,15.360625,1.56,1,24.13,167.7
J.Witten,DAL,10.393749999999999,6.5,45.4375,20.443125000000002,19.295624999999998,6,44.17,166.3
K.Allen,LAC,20.437499999999996,11.25,85.125,25.481250000000003,30.009999999999998,3,59.23,163.5
M.Wheaton,PIT,8.966666666666667,5.222222222222222,73.38888888888889,13.544444444444444,20.58833333333334,8,34.73,161.4
D.Amendola,NE,10.031250000000002,6.125,40.1875,15.253124999999999,13.061874999999999,4,32.02,160.5
A.Jeffery,CHI,17.633333333333336,10.444444444444445,152.33333333333334,30.99555555555556,49.675555555555555,17,81.27,158.7
S.Diggs,MIN,11.042857142857144,6.428571428571429,68.78571428571429,21.98857142857143,34.097857142857144,9,56.85,154.60000000000002
T.Williams,DAL,9.625,5.8125,76.1875,17.9225,29.365625000000005,10,47.44,154.0
A.Gates,LAC,13.545454545454545,7.7272727272727275,63.27272727272727,18.296363636363637,19.39181818181818,10,41.02,149.0
D.Freeman,ATL,10.62857142857143,6.928571428571429,20.928571428571427,17.794999999999998,7.840714285714285,2,32.18,148.8
O.Daniels,DEN,7.305263157894737,4.473684210526316,30.894736842105264,12.33315789473684,9.215263157894737,6,24.95,138.8
N.Washington,HOU,9.864285714285714,7.142857142857143,82.5,19.032142857142855,23.625714285714285,10,45.09,138.10000000000002
C.Brown,CAR,8.575000000000003,4.5625,64.625,15.414375,21.550625000000004,10,38.21,137.2
J.Crowder,WAS,8.01764705882353,4.9411764705882355,28.058823529411764,13.66470588235294,9.857058823529414,5,27.4,136.3
C.Beasley,DAL,8.475000000000001,4.6875,21.9375,13.995624999999997,8.3275,5,26.82,135.6
R.Matthews,MIA,12.109090909090911,5.545454545454546,63.09090909090909,15.200909090909091,22.953636363636363,2,38.87,133.2
S.Vereen,NYG,8.826666666666664,5.4,8.666666666666666,13.687999999999997,2.481333333333333,1,22.27,132.4
K.Rudolph,MIN,7.758823529411765,4.352941176470588,36.23529411764706,16.07705882352941,21.22058823529412,12,38.97,131.9
D.Johnson,ARI,7.752941176470587,4.411764705882353,18.352941176470587,12.075294117647058,4.953529411764706,2,21.58,131.8
S.Smith,BAL,18.714285714285715,10.428571428571429,102.71428571428571,24.959999999999997,30.505714285714287,8,58.79,131.0
J.Tamme,ATL,8.713333333333335,5.4,42.666666666666664,13.460666666666667,13.590000000000002,3,29.7,130.7
E.Ebron,DET,9.335714285714289,5.0,26.785714285714285,13.719999999999999,13.128571428571428,4,29.77,130.7
C.Sims,TB,8.162500000000001,4.375,14.1875,13.611874999999998,3.81,2,23.08,130.6
T.Austin,LA,8.081249999999999,5.4375,41.75,19.735625,18.879374999999996,5,42.82,129.3
H.Miller,PIT,7.594117647058825,5.176470588235294,29.0,13.521764705882351,7.819411764705881,5,25.76,129.1
D.Funchess,CAR,6.663157894736843,3.789473684210526,49.21052631578947,12.224736842105264,14.95263157894737,9,28.8,126.6
D.Johnson,CLE,9.028571428571427,5.285714285714286,6.5,13.247857142857143,2.6085714285714294,2,21.7,126.4
T.Smith,SF,7.718750000000002,3.9375,54.0,11.824374999999998,21.94125,3,33.1,123.5
K.Britt,LA,7.631250000000001,4.5,72.0625,14.999374999999997,31.478749999999998,6,44.53,122.10000000000001
C.Clay,BUF,9.36923076923077,5.923076923076923,44.53846153846154,19.463076923076926,14.406923076923077,1,39.28,121.80000000000001
J.Thomas,JAX,10.125000000000002,6.833333333333333,56.5,17.96833333333333,15.840000000000002,7,38.04,121.5
C.Fleener,IND,8.086666666666666,5.666666666666667,44.733333333333334,14.979333333333333,14.92,5,32.91,121.30000000000001
M.Colston,NO,9.30769230769231,5.230769230769231,44.0,12.566923076923075,14.41230769230769,5,28.94,121.0
J.Graham,SEA,10.954545454545455,6.818181818181818,61.45454545454545,23.932727272727274,24.568181818181817,5,53.1,120.5
D.Adams,GB,8.607142857142858,7.142857142857143,69.78571428571429,18.449285714285715,21.67285714285714,9,42.84,120.5
J.White,NE,9.26153846153846,5.615384615384615,21.692307692307693,13.40076923076923,5.172307692307692,3,23.72,120.4
R.Woods,BUF,8.585714285714287,5.714285714285714,59.142857142857146,18.27214285714286,17.94928571428572,6,39.97,120.2
J.Cotchery,CAR,6.994117647058824,3.823529411764706,31.823529411764707,12.404117647058822,10.78705882352941,5,26.16,118.9
A.Johnson,IND,7.206250000000001,4.875,49.5,12.90875,15.10125,6,29.93,115.30000000000001
