RANK,PLAYER,RUSHING ATT,RUSHING YDS,RUSHING Y/A,RUSHING LG,RUSHING 20+,RUSHING TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,POS,IT,IT/G
19,Chris Thompson (FA),3,12,4.0,7,0,0,6,7,27,4.5,1,0,2,15.9,8.0,0.0%,RB,10,5.0
20,Adrian Peterson (TEN),21,75,3.6,17,0,0,2,3,18,9.0,0,0,1,11.3,11.3,59.8%,RB,24,24.0
21,James White (NE),9,38,4.2,11,0,0,5,5,23,4.6,0,0,3,11.1,3.7,9.4%,RB,14,4.666666666666667
22,Senorise Perry (FA),0,0,0.0,0,0,0,1,1,-1,-1.0,0,0,16,0.9,0.1,0.0%,RB,1,0.0625
23,Scottie Phillips (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
24,Patrick Taylor Jr. (GB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
25,Artavis Pierce (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
26,Larry Rountree III (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,RB,0,
27,DeeJay Dallas (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,RB,0,
28,Adrian Killins Jr. (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
29,Darius Bradwell (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
30,Sewo Olonilua (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
31,Malcolm Perry (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
32,Antonio Gibson (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,96.0%,RB,0,
33,Jason Huntley (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
34,Rico Dowdle (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
35,Ty'Son Williams (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,7.8%,RB,0,
36,James Robinson (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,97.7%,RB,0,
37,JaMycal Hasty (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,RB,0,
38,Tony Jones Jr. (NO),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.0%,RB,0,
39,Giovanni Ricci (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
40,D'Andre Swift (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,98.8%,RB,0,
41,Kylin Hill (GB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,RB,0,
42,Najee Harris (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.9%,RB,0,
43,Cam Akers (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,4.8%,RB,0,
44,Zack Moss (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,82.6%,RB,0,
45,J.K. Dobbins (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.6%,RB,0,
46,Travis Etienne Jr. (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,6.6%,RB,0,
47,Jonathan Taylor (IND),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.9%,RB,0,
48,La'Mical Perine (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,RB,0,
49,Derrick Gore (KC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,7.9%,RB,0,
50,D'Ernest Johnson (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,83.8%,RB,0,
51,Craig Reynolds (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
52,Clyde Edwards-Helaire (KC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,89.5%,RB,0,
53,LeVante Bellamy (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
54,Darius Anderson (IND),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
55,Salvon Ahmed (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,4.0%,RB,0,
56,Joshua Kelley (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,RB,0,
57,J.J. Taylor (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,4.7%,RB,0,
58,Javon Leake (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
59,Ke'Shawn Vaughn (TB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
60,Trey Sermon (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,18.3%,RB,0,
61,Darrynton Evans (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.9%,RB,0,
62,Michael Warren II (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
63,Caleb Huntley (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
64,Anthony McFarland Jr. (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,RB,0,
65,Eno Benjamin (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,12.5%,RB,0,
66,AJ Dillon (GB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,65.8%,RB,0,
67,Pete Guerriero (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
68,Antonio Williams (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
69,Chuba Hubbard (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,50.7%,RB,0,
70,Sandro Platzgummer (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
71,Trey Ragas (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
72,Jaret Patterson (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.5%,RB,0,
73,Mekhi Sargent (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
74,Josh Hokit (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
75,Jake Bargas (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
76,Gabe Nabers (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
77,Nathan Cottrell (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
78,Jonathan Ward (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
79,Cameron Scarlett (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
80,Reggie Gilliam (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
81,Jermar Jefferson (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,RB,0,
82,Demetric Felton (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.9%,RB,0,
83,Pooka Williams Jr. (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
84,Deon Jackson (IND),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
85,Mikey Daniel (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
86,Darrel Williams (KC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,85.2%,RB,0,
87,Buddy Howell (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
88,Boston Scott (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,34.0%,RB,0,
89,Nick Bawden (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
90,Trenton Cannon (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
91,Phillip Lindsay (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,10.8%,RB,0,
92,Gus Edwards (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,10.8%,RB,0,
93,Jordan Wilkins (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
94,Chase Edmonds (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,84.1%,RB,0,
95,Jason Cabinda (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
96,Godwin Igwebuike (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,RB,0,
97,Rashaad Penny (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,5.5%,RB,0,
98,Reggie Bonnafon (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
99,Donnie Ernsberger (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
100,Mike Boone (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
101,Ryan Nall (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
102,Sony Michel (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,30.0%,RB,0,
103,Patrick Ricard (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
104,Matt Breida (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,RB,0,
105,Trey Edmunds (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
106,John Kelly (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
107,Justin Jackson (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.3%,RB,0,
108,Bo Scarbrough (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
109,Nyheim Hines (IND),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,60.4%,RB,0,
110,Jaylen Samuels (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
111,Myles Gaskin (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,91.2%,RB,0,
112,Kalen Ballage (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,RB,0,
113,Josh Adams (NO),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
114,Nick Chubb (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.6%,RB,0,
115,Royce Freeman (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.9%,RB,0,
116,Ronald Jones II (TB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,20.9%,RB,0,
117,Saquon Barkley (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,98.1%,RB,0,
118,Austin Walter (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
119,Travis Homer (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
120,Alexander Mattison (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,49.4%,RB,0,
121,Darwin Thompson (TB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
122,Mike Weber (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
123,Damarea Crockett (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
124,Benny Snell Jr. (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,RB,0,
125,Devine Ozigbo (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
126,Trayveon Williams (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
127,Darrell Henderson Jr. (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,98.9%,RB,0,
128,Alec Ingold (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
129,Trevon Wesco (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
130,Aca'Cedric Ware (TB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
131,Khari Blasingame (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
132,Sutton Smith (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
133,Andrew Beck (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
134,Tony Pollard (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,66.2%,RB,0,
135,Cullen Gillaspia (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
136,Jakob Johnson (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
137,Ryquell Armstead (GB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
138,Dalyn Dawkins (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
139,Johnny Stanton (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
140,Dontrell Hilliard (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
141,Jeff Wilson Jr. (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,14.7%,RB,0,
142,Qadree Ollison (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,RB,0,
143,Patrick Laird (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
144,Dexter Williams (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
145,Ty Johnson (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,18.3%,RB,0,
146,Elijah Holyfield (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
147,Miles Sanders (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,72.6%,RB,0,
148,Devin Singletary (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,69.3%,RB,0,
149,Josh Jacobs (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,97.6%,RB,0,
150,David Montgomery (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,91.7%,RB,0,
151,Damien Harris (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,91.5%,RB,0,
152,Elijah Mitchell (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,86.3%,RB,0,
153,Chris Evans (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,RB,0,
154,Khalil Herbert (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,43.7%,RB,0,
155,Javian Hawkins (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
156,Javonte Williams (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,86.9%,RB,0,
157,Michael Carter (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,87.4%,RB,0,
158,Rhamondre Stevenson (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,21.0%,RB,0,
159,Kenneth Gainwell (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,26.9%,RB,0,
160,Gary Brightwell (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,RB,0,
161,Gerrid Doaks (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
162,Mason Stokke (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
163,Spencer Brown (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
164,Kene Nwangwu (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,RB,0,
165,Jake Funk (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,RB,0,
166,JaQuan Hardy (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
167,Tory Carter (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
168,A.J. Rose Jr. (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
169,Nate McCrary (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
170,Josh Johnson (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
171,Tre Harbison (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
172,Taiwan Jones (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,RB,0,0.0
173,Bruce Miller (FA),6,9,1.5,4,0,0,18,25,189,10.5,2,1,16,0.0,0.0,0.0%,RB,31,1.9375
174,Bilal Powell (FA),33,141,4.3,15,0,1,11,15,92,8.4,0,0,15,0.0,0.0,0.0%,RB,48,3.2
175,Shane Bannon (KC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
176,Roy Helu (FA),40,216,5.4,18,0,1,42,47,477,11.4,2,1,14,0.0,0.0,0.0%,RB,87,6.214285714285714
177,Stevan Ridley (FA),94,340,3.6,43,1,2,4,5,20,5.0,0,0,6,0.0,0.0,0.0%,RB,99,16.5
178,Shane Vereen (FA),96,391,4.1,19,0,2,52,77,447,8.6,3,0,16,0.0,0.0,0.0%,RB,173,10.8125
179,DeMarco Murray (FA),392,1845,4.7,51,15,13,57,64,416,7.3,0,5,16,0.0,0.0,0.1%,RB,456,28.5
180,Jacquizz Rodgers (FA),58,217,3.7,17,0,1,29,40,173,6.0,1,0,16,0.0,0.0,0.0%,RB,98,6.125
181,Henry Hynoski (FA),7,13,1.9,4,0,0,0,0,0,0.0,0,0,16,0.0,0.0,0.0%,RB,7,0.4375
182,Tyler Clutts (FA),0,0,0.0,0,0,0,1,1,1,1.0,0,0,16,0.0,0.0,0.0%,RB,1,0.0625
183,DuJuan Harris (FA),16,64,4.0,12,0,0,1,2,11,11.0,0,0,15,0.0,0.0,0.0%,RB,18,1.2
184,Phillip Tanner (FA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,2,0.0,0.0,0.0%,RB,0,0.0
185,Nick Bellore (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,16,0.0,0.0,0.0%,RB,0,0.0
186,Isaac Odim (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
187,Chad Spann (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
188,Jay Finley (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
189,Jordan Todman (FA),32,186,5.8,62,2,1,25,37,198,7.9,1,0,16,0.0,0.0,0.0%,RB,69,4.3125
190,Daniel Thomas (FA),44,168,3.8,15,0,2,13,19,121,9.3,0,1,12,0.0,0.0,0.0%,RB,63,5.25
191,LeGarrette Blount (FA),125,547,4.4,50,5,5,10,12,54,5.4,0,1,16,0.0,0.0,0.1%,RB,137,8.5625
192,Chris Ivory (FA),198,821,4.1,71,1,6,18,27,123,6.8,1,1,16,0.0,0.0,0.0%,RB,225,14.0625
193,Cedric Peerman (FA),15,43,2.9,21,1,0,3,5,27,9.0,0,0,16,0.0,0.0,0.0%,RB,20,1.25
194,Joe McKnight (FA),1,3,3.0,3,0,0,6,7,64,10.7,2,0,2,0.0,0.0,0.0%,RB,8,4.0
195,James Starks (FA),85,333,3.9,41,3,2,18,29,140,7.8,0,0,16,0.0,0.0,0.0%,RB,114,7.125
196,Anthony Dixon (FA),105,432,4.1,47,3,2,8,9,49,6.1,0,0,16,0.0,0.0,0.0%,RB,114,7.125
197,Toby Gerhart (FA),101,326,3.2,23,1,2,20,24,186,9.3,0,1,14,0.0,0.0,0.0%,RB,125,8.928571428571429
198,Ben Tate (FA),119,371,3.1,25,1,4,9,12,60,6.7,0,0,11,0.0,0.0,0.0%,RB,131,11.909090909090908
199,Darrel Young (FA),9,22,2.4,14,0,3,11,14,81,7.4,2,0,16,0.0,0.0,0.0%,RB,23,1.4375
200,Andre Anderson (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
201,Antone Smith (FA),23,144,6.3,48,2,2,13,15,222,17.1,3,1,10,0.0,0.0,0.0%,RB,38,3.8
202,Joique Bell (FA),223,860,3.9,57,5,7,34,53,322,9.5,1,1,15,0.0,0.0,0.2%,RB,276,18.4
203,John Conner (FA),6,20,3.3,13,0,0,2,3,35,17.5,1,0,12,0.0,0.0,0.0%,RB,9,0.75
204,Garrett Mills (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,RB,0,
205,Alfonso Smith (FA),7,19,2.7,12,0,0,3,4,11,3.7,0,0,6,0.0,0.0,0.0%,RB,11,1.8333333333333333
206,Ryan Mathews (FA),74,330,4.5,32,3,3,9,10,69,7.7,0,0,6,0.0,0.0,0.0%,RB,84,14.0
207,Jonathan Grimes (FA),39,153,3.9,11,0,0,6,8,86,14.3,0,0,16,0.0,0.0,0.0%,RB,47,2.9375
208,Will Johnson (FA),2,0,0.0,0,0,0,6,10,41,6.8,0,0,16,0.0,0.0,0.0%,RB,12,0.75
209,Marcus Thigpen (FA),0,0,0.0,0,0,0,0,1,0,0.0,0,1,9,0.0,0.0,0.0%,RB,1,0.1111111111111111
210,Matt Asiata (FA),164,570,3.5,19,0,9,44,63,312,7.1,1,1,15,0.0,0.0,0.0%,RB,227,15.133333333333333
211,Jamize Olawale (DAL),2,0,0.0,0,0,0,5,6,18,3.6,2,0,16,0.0,0.0,0.0%,RB,8,0.5
212,Travaris Cadet (FA),10,32,3.2,8,0,0,38,51,296,7.8,1,2,15,0.0,0.0,0.0%,RB,61,4.066666666666666
