Receiver,Team,Avg. Raw Fpts,Avg. Targets,Avg. Air Yards,Avg. Target Share,Avg. Air Yards Share,Redzone Looks,Avg. WOPR,total_fpts
A.Brown,PIT,23.394117647058827,11.588235294117647,118.3529411764706,30.65588235294118,36.10235294117647,25,71.26,397.70000000000005
D.Thomas,DEN,20.941176470588236,11.588235294117647,116.82352941176471,31.63823529411765,36.60823529411765,25,73.08,356.0
J.Nelson,GB,19.122222222222224,9.11111111111111,105.05555555555556,27.195,38.37166666666667,20,67.65,344.20000000000005
R.Cobb,GB,18.372222222222224,8.277777777777779,75.0,24.59888888888889,28.21888888888889,18,56.65,330.70000000000005
D.Bryant,DAL,18.366666666666667,8.0,98.0,28.095,38.79833333333333,15,69.3,330.6
R.Gronkowski,NE,17.822222222222226,9.0,87.55555555555556,23.23611111111111,27.87111111111111,15,54.36,320.8
E.Sanders,DEN,18.070588235294117,9.235294117647058,117.17647058823529,24.25588235294118,35.45588235294117,13,61.2,307.20000000000005
JulioJones,ATL,19.953333333333337,10.866666666666667,133.73333333333332,28.22266666666666,42.93266666666667,8,72.39,299.3
O.Beckham,NYG,24.458333333333332,10.833333333333334,124.66666666666667,27.58,37.204166666666666,18,67.41,293.5
T.Hilton,IND,16.144444444444446,8.833333333333334,123.61111111111111,21.81222222222222,33.59166666666667,14,56.23,290.6
G.Tate,DET,16.294117647058822,9.058823529411764,73.05882352941177,24.14823529411765,24.6035294117647,3,53.44,277.0
J.Maclin,PHI,17.3,8.9375,118.25,23.591875,32.774375,14,58.33,276.8
J.Edelman,NE,16.0764705882353,10.117647058823529,75.17647058823529,26.27352941176471,25.27529411764706,14,57.1,273.3
K.Benjamin,CAR,14.577777777777776,9.055555555555555,123.94444444444444,27.233333333333334,40.57,26,69.25,262.4
A.Jeffery,CHI,16.14375,9.0625,99.5,23.510624999999997,34.2875,18,59.27,258.3
S.Smith,BAL,13.888888888888888,8.055555555555555,87.27777777777777,23.990555555555556,30.797222222222224,19,57.54,250.0
B.LaFell,NE,13.788888888888888,7.722222222222222,82.05555555555556,19.70444444444444,26.745555555555555,12,48.28,248.2
M.Evans,TB,16.34,8.2,121.73333333333333,25.79533333333333,37.208,23,64.74,245.10000000000002
C.Johnson,DET,17.157142857142862,9.714285714285714,143.5,26.067857142857147,49.34714285714285,14,73.64,240.2
G.Olsen,CAR,13.188888888888888,7.444444444444445,67.5,21.602777777777778,19.84,8,46.29,237.4
J.Graham,NO,15.593333333333334,8.266666666666667,69.26666666666667,20.172666666666665,22.055333333333333,11,45.7,233.9
D.Hopkins,HOU,14.562499999999998,7.9375,102.625,26.868125,39.9175,8,68.24,233.0
A.Gates,LAC,13.943750000000001,6.125,57.0625,17.11125,18.396250000000002,19,38.54,223.10000000000002
A.Boldin,SF,13.700000000000001,8.1875,79.375,27.625625000000003,26.849375,6,60.23,219.2
M.Bennett,CHI,13.625,8.125,49.0,21.370625,19.319375,11,45.58,218.0
R.White,ATL,15.292857142857144,8.928571428571429,88.21428571428571,22.392857142857142,29.396428571428572,9,54.17,214.10000000000002
M.Wallace,MIA,13.325000000000003,7.1875,93.6875,19.921875,33.04625,15,53.02,213.2
T.Smith,BAL,12.452941176470588,6.117647058823529,98.0,18.27176470588235,32.66294117647058,22,50.27,211.7
A.Green,CIN,17.425,9.666666666666666,129.0,31.624166666666667,52.21833333333333,11,83.99,209.10000000000002
D.Jackson,WAS,13.926666666666668,6.333333333333333,92.0,19.33,35.245333333333335,5,53.67,208.9
M.Forte,CHI,12.937500000000002,8.1875,3.4375,21.61,0.7037500000000001,0,32.91,207.0
D.Baldwin,SEA,10.694736842105264,5.894736842105263,54.421052631578945,21.812631578947368,23.338947368421056,8,49.06,203.2
J.Matthews,PHI,12.6375,6.4375,56.5625,16.963125,16.735,10,37.16,202.2
E.Decker,NYJ,13.346666666666668,7.666666666666667,83.8,25.856666666666666,33.80733333333333,7,62.45,200.2
S.Watkins,BUF,12.45,8.0,106.375,23.228125000000002,41.985,11,64.23,199.2
