Receiver,Team,Avg. Raw Fpts,Avg. Targets,Avg. Air Yards,Avg. Target Share,Avg. Air Yards Share,Redzone Looks,Avg. WOPR,total_fpts
C.Johnson,DET,23.835294117647063,10.235294117647058,143.52941176470588,24.351176470588232,39.77117647058823,27,64.37,405.20000000000005
R.Gronkowski,NE,20.289473684210527,7.7368421052631575,75.0,20.52157894736842,24.184736842105263,21,47.71,385.5
W.Welker,NE,19.72105263157895,10.31578947368421,77.57894736842105,26.98578947368421,23.183684210526312,6,56.71,374.70000000000005
V.Cruz,NYG,17.175,8.1,96.7,21.33,27.574,8,51.3,343.5
J.Graham,NO,18.98888888888889,9.333333333333334,82.72222222222223,22.29888888888889,26.794444444444444,19,52.2,341.8
H.Nicks,NYG,17.557894736842105,9.263157894736842,120.0,25.052105263157895,34.29368421052632,18,61.58,333.6
J.Nelson,GB,17.129411764705882,6.0588235294117645,76.0,17.48823529411765,23.72,7,42.84,291.20000000000005
M.Colston,NO,18.11875,7.875,93.375,18.622500000000002,28.323750000000004,7,47.76,289.9
R.White,ATL,16.92941176470588,11.294117647058824,123.47058823529412,31.595882352941175,39.43529411764706,19,75.0,287.8
L.Fitzgerald,ARI,16.81875,9.625,128.375,29.0,43.766875000000006,9,74.14,269.1
A.Hernandez,NE,15.4,8.470588235294118,55.1764705882353,22.83470588235294,19.048235294117642,14,47.59,261.8
S.Smith,CAR,16.2875,8.125,111.25,25.54875,36.6475,10,63.98,260.6
V.Davis,SF,13.633333333333333,6.111111111111111,60.888888888888886,21.393333333333334,28.48333333333333,8,52.03,245.4
M.Wallace,PIT,14.405882352941177,7.235294117647059,95.05882352941177,21.787647058823527,28.713529411764704,13,52.78,244.9
D.Sproles,NO,13.31111111111111,7.611111111111111,6.722222222222222,17.426666666666666,0.34222222222222215,0,26.38,239.60000000000002
B.Marshall,MIA,14.9,8.9375,111.1875,30.758125,37.990624999999994,25,72.73,238.4
D.Bowe,KC,14.18125,8.8125,102.6875,28.753124999999994,40.16875,11,71.25,226.9
V.Jackson,LAC,14.0375,7.1875,124.875,20.75,39.364999999999995,14,58.68,224.60000000000002
