PLAYER,POS,TGT,TGT/G,COMPLETION %,RUSHING ATT,RA/G,G,FPTS,FPTS/G
Kabion Ento (GB),WR,0,,,0,,0,0.0,0.0
Trent Sherfield (SF),WR,0,,,0,,0,0.0,0.0
Jody Fortson (KC),WR,0,,,0,,0,0.0,0.0
Keith Kirkwood (CAR),WR,0,,,0,,0,0.0,0.0
Devin Ross (NE),WR,0,,,0,,0,0.0,0.0
Ka'Raun White (FA),WR,0,0.0,,0,0.0,4,0.0,0.0
Cameron Batson (TEN),WR,0,,,0,,0,0.0,0.0
Jordan Veasy (HOU),WR,0,,,0,,0,0.0,0.0
Rico Gafford (DEN),WR,0,,,0,,0,0.0,0.0
Trinity Benson (DET),WR,0,,,0,,0,0.0,0.0
Andre Baccellia (ARI),WR,0,,,0,,0,0.0,0.0
Dan Chisena (MIN),WR,0,,,0,,0,0.0,0.0
Cornell Powell (KC),WR,0,,,0,,0,0.0,0.0
Frank Darby (ATL),WR,0,,,0,,0,0.0,0.0
Warren Jackson (LAR),WR,0,,,0,,0,0.0,0.0
Joshua Palmer (LAC),WR,0,,,0,,0,0.0,0.0
Ben Skowronek (LAR),WR,0,,,0,,0,0.0,0.0
Damon Hazelton (HOU),WR,0,,,0,,0,0.0,0.0
Cade Johnson (SEA),WR,0,,,0,,0,0.0,0.0
Dax Milne (WAS),WR,0,,,0,,0,0.0,0.0
Austin Watkins Jr. (SF),WR,0,,,0,,0,0.0,0.0
Jaelon Darden (TB),WR,0,,,0,,0,0.0,0.0
D'Wayne Eskridge (SEA),WR,0,,,0,,0,0.0,0.0
Chris Blair (GB),WR,0,,,0,,0,0.0,0.0
Brandon Smith (DAL),WR,0,,,0,,0,0.0,0.0
Rico Bussey (PIT),WR,0,,,0,,0,0.0,0.0
Javon McKinley (DET),WR,0,,,0,,0,0.0,0.0
Osirus Mitchell (DAL),WR,0,,,0,,0,0.0,0.0
Kawaan Baker (NO),WR,0,,,0,,0,0.0,0.0
Tre Nixon (NE),WR,0,,,0,,0,0.0,0.0
Jalen Camp (HOU),WR,0,,,0,,0,0.0,0.0
Racey McMath (TEN),WR,0,,,0,,0,0.0,0.0
Austin Trammell (ATL),WR,0,,,0,,0,0.0,0.0
Jacob Harris (LAR),WR,0,,,0,,0,0.0,0.0
Terrace Marshall Jr. (CAR),WR,0,,,0,,0,0.0,0.0
Micah Simon (CAR),WR,0,,,0,,0,0.0,0.0
Simi Fehoko (DAL),WR,0,,,0,,0,0.0,0.0
Myron Mitchell (MIN),WR,0,,,0,,0,0.0,0.0
Landen Akers (LAR),WR,0,,,0,,0,0.0,0.0
C.J. Saunders (CAR),WR,0,,,0,,0,0.0,0.0
Michael Bandy (LAC),WR,0,,,0,,0,0.0,0.0
Mike Strachan (IND),WR,0,,,0,,0,0.0,0.0
Donte Sylencieux (BAL),WR,0,,,0,,0,0.0,0.0
Tim Jones (JAC),WR,0,,,0,,0,0.0,0.0
Dillon Stoner (LV),WR,0,,,0,,0,0.0,0.0
DJ Turner (LV),WR,0,,,0,,0,0.0,0.0
Connor Wedington (SF),WR,0,,,0,,0,0.0,0.0
Dazz Newsome (CHI),WR,0,,,0,,0,0.0,0.0
Marquez Stevenson (BUF),WR,0,,,0,,0,0.0,0.0
Amari Rodgers (GB),WR,0,,,0,,0,0.0,0.0
Nico Collins (HOU),WR,0,,,0,,0,0.0,0.0
Shi Smith (CAR),WR,0,,,0,,0,0.0,0.0
Tutu Atwell (LAR),WR,0,,,0,,0,0.0,0.0
Anthony Schwartz (CLE),WR,0,,,0,,0,0.0,0.0
Kadarius Toney (NYG),WR,0,,,0,,0,0.0,0.0
Seth Williams (DEN),WR,0,,,0,,0,0.0,0.0
T.J. Vasher (DAL),WR,0,,,0,,0,0.0,0.0
Ihmir Smith-Marsette (MIN),WR,0,,,0,,0,0.0,0.0
Elijah Moore (NYJ),WR,0,,,0,,0,0.0,0.0
Dyami Brown (WAS),WR,0,,,0,,0,0.0,0.0
Dez Fitzpatrick (TEN),WR,0,,,0,,0,0.0,0.0
Demetric Felton (CLE),WR,0,,,0,,0,0.0,0.0
Pooka Williams Jr. (CIN),WR,0,,,0,,0,0.0,0.0
Michael Calvin (TEN),WR,0,,,0,,0,0.0,0.0
Josh Gordon (KC),WR,0,,,0,,0,0.0,0.0
Demario Ballard (DET),WR,0,,,0,,0,0.0,0.0
Scotty McKnight (NYJ),WR,0,,,0,,0,0.0,0.0
Patrick Edwards (DET),WR,0,,,0,,0,0.0,0.0
Eron Riley (NYJ),WR,0,,,0,,0,0.0,0.0
Duke Williams (FA),WR,0,0.0,,0,0.0,10,0.0,0.0
De'Anthony Thomas (FA),WR,9,0.75,77.78,4,0.33,12,0.0,0.0
Ryan Davis (FA),WR,0,0.0,,0,0.0,9,0.0,0.0
John Standeford (DET),WR,0,,,0,,0,0.0,0.0
Eric Weems (FA),WR,0,0.0,,0,0.0,16,0.0,0.0
Lance Long (SF),WR,0,,,0,,0,0.0,0.0
Kenny McKinley (DEN),WR,0,,,0,,0,0.0,0.0
Juaquin Iglesias (MIN),WR,0,,,0,,0,0.0,0.0
Bobby Wade (WAS),WR,0,,,0,,0,0.0,0.0
Chris Henry (CIN),WR,0,,,0,,0,0.0,0.0
Jeremy Williams (LAC),WR,0,,,0,,0,0.0,0.0
Onrea Jones (CHI),WR,0,,,0,,0,0.0,0.0
Dominique Edison (DAL),WR,0,,,0,,0,0.0,0.0
Andy Fantuz (CHI),WR,0,,,0,,0,0.0,0.0
Taj Smith (IND),WR,0,,,0,,0,0.0,0.0
Kyle Williams (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Tyler Grisham (PIT),WR,0,,,0,,0,0.0,0.0
Nate Hughes (JAC),WR,0,,,0,,0,0.0,0.0
Mike Furrey (WAS),WR,0,,,0,,0,0.0,0.0
Maurice Purify (CIN),WR,0,,,0,,0,0.0,0.0
Marko Mitchell (MIN),WR,0,,,0,,0,0.0,0.0
Todd Watkins (NYG),WR,0,,,0,,0,0.0,0.0
Rod Harper (PHI),WR,0,,,0,,0,0.0,0.0
Sam Giguere (NYG),WR,0,,,0,,0,0.0,0.0
Tanner McEvoy (FA),WR,11,0.79,81.82,0,0.0,14,0.0,0.0
Jake Lampman (NO),WR,0,0.0,,0,0.0,6,0.0,0.0
Marken Michel (WAS),WR,0,,,0,,0,0.0,0.0
Amara Darboh (DEN),WR,0,,,0,,0,0.0,0.0
Kenny Golladay (NYG),WR,0,,,0,,0,0.0,0.0
Shelton Gibson (CAR),WR,0,,,0,,0,0.0,0.0
Noah Brown (DAL),WR,0,,,0,,0,0.0,0.0
Josh Reynolds (DET),WR,0,,,0,,0,0.0,0.0
Dede Westbrook (MIN),WR,0,,,0,,0,0.0,0.0
Curtis Samuel (WAS),WR,0,,,0,,0,0.0,0.0
Mike Williams (LAC),WR,0,,,0,,0,0.0,0.0
Cooper Kupp (LAR),WR,0,,,0,,0,0.0,0.0
Isaiah Ford (MIA),WR,0,,,0,,0,0.0,0.0
Zay Jones (LV),WR,0,,,0,,0,0.0,0.0
Chad Hansen (DET),WR,0,,,0,,0,0.0,0.0
JuJu Smith-Schuster (PIT),WR,0,,,0,,0,0.0,0.0
Chris Godwin (TB),WR,0,,,0,,0,0.0,0.0
John Ross (NYG),WR,0,,,0,,0,0.0,0.0
Corey Davis (NYJ),WR,0,,,0,,0,0.0,0.0
Tevaun Smith (FA),WR,0,0.0,,0,0.0,2,0.0,0.0
Daniel Braverman (FA),WR,2,0.67,0.0,0,0.0,3,0.0,0.0
Marcus Johnson (TEN),WR,0,,,0,,0,0.0,0.0
Reece Horn (CIN),WR,0,,,0,,0,0.0,0.0
Andy Jones (NYG),WR,0,,,0,,0,0.0,0.0
Jaydon Mickens (TB),WR,0,,,0,,0,0.0,0.0
Mack Hollins (MIA),WR,0,,,0,,0,0.0,0.0
Deante Burton (DAL),WR,0,,,0,,0,0.0,0.0
Zach Pascal (IND),WR,0,,,0,,0,0.0,0.0
Isaac Whitney (ARI),WR,0,,,0,,0,0.0,0.0
Marcus Kemp (KC),WR,0,,,0,,0,0.0,0.0
Greg Ward (PHI),WR,0,,,0,,0,0.0,0.0
Cyril Grayson Jr. (TB),WR,0,,,0,,0,0.0,0.0
Kendrick Bourne (NE),WR,0,,,0,,0,0.0,0.0
Jamal Agnew (JAC),WR,0,,,0,,0,0.0,0.0
Tanner Gentry (BUF),WR,0,,,0,,0,0.0,0.0
Ryan Switzer (CLE),WR,0,,,0,,0,0.0,0.0
Gehrig Dieter (KC),WR,0,,,0,,0,0.0,0.0
Isaiah McKenzie (BUF),WR,0,,,0,,0,0.0,0.0
Bug Howard (BUF),WR,0,,,0,,0,0.0,0.0
Tim Patrick (DEN),WR,0,,,0,,0,0.0,0.0
Trent Taylor (CIN),WR,0,,,0,,0,0.0,0.0
Robert Davis (LV),WR,0,,,0,,0,0.0,0.0
Rodney Adams (CHI),WR,0,,,0,,0,0.0,0.0
C.J. Board (NYG),WR,0,,,0,,0,0.0,0.0
Justin Hardee (NYJ),WR,0,,,0,,0,0.0,0.0
Keelan Cole Sr. (NYJ),WR,0,,,0,,0,0.0,0.0
JoJo Natson (CLE),WR,0,,,0,,0,0.0,0.0
Diontae Spencer (DEN),WR,0,,,0,,0,0.0,0.0
Tre McBride III (FA),WR,0,0.0,,0,0.0,2,0.0,0.0
Vince Mayle (FA),WR,0,0.0,,0,0.0,6,0.0,0.0
Anthony Johnson (FA),WR,0,0.0,,0,0.0,11,0.0,0.0
Isaiah Burse (FA),WR,4,0.44,0.0,0,0.0,9,0.0,0.0
Isaac Fruechte (FA),WR,1,1.0,0.0,0,0.0,1,0.0,0.0
Darius Jennings (DET),WR,0,,,0,,0,0.0,0.0
Rashawn Scott (FA),WR,0,0.0,,0,0.0,2,0.0,0.0
Demarcus Robinson (KC),WR,0,0.0,,0,0.0,16,0.0,0.0
Geremy Davis (FA),WR,2,0.67,0.0,0,0.0,3,0.0,0.0
DeAndre Carter (WAS),WR,0,,,0,,0,0.0,0.0
Jake Kumerow (BUF),WR,0,,,0,,0,0.0,0.0
Mario Alford (FA),WR,0,0.0,,0,0.0,3,0.0,0.0
Kasen Williams (FA),WR,1,1.0,0.0,0,0.0,1,0.0,0.0
Dezmin Lewis (FA),WR,1,1.0,0.0,0,0.0,1,0.0,0.0
Donteea Dye (FA),WR,0,0.0,,0,0.0,1,0.0,0.0
Matthew Slater (NE),WR,1,0.08,0.0,1,0.08,13,-1.5,-0.1
Jakeem Grant Sr. (CHI),WR,1,0.06,0.0,1,0.06,16,-1.9,-0.1
Devin Hester (FA),WR,0,0.0,,0,0.0,12,-2.0,-0.2
Keshawn Martin (FA),WR,0,0.0,,0,0.0,1,-2.0,-2.0
Kalif Raymond (DET),WR,2,0.5,0.0,0,0.0,4,-2.0,-0.5
Travis Kelce (KC),TE,117,7.31,72.65,1,0.06,16,223.0,13.9
Kyle Rudolph (NYG),TE,132,8.25,62.88,0,0.0,16,209.0,13.1
Greg Olsen (FA),TE,129,8.06,62.02,0,0.0,16,207.3,13.0
Jimmy Graham (CHI),TE,95,5.94,68.42,1,0.06,16,189.3,11.8
Delanie Walker (FA),TE,102,6.8,63.73,2,0.13,15,188.1,12.5
Zach Ertz (ARI),TE,106,7.57,73.58,0,0.0,14,183.6,13.1
Cameron Brate (TB),TE,81,5.4,70.37,0,0.0,15,171.0,11.4
Dennis Pitta (FA),TE,121,7.56,71.07,0,0.0,16,168.9,10.6
Jordan Reed (FA),TE,89,7.42,74.16,0,0.0,12,168.6,14.1
Martellus Bennett (FA),TE,73,4.56,75.34,2,0.12,16,168.1,10.5
Jason Witten (FA),TE,95,5.94,72.63,0,0.0,16,152.3,9.5
Antonio Gates (FA),TE,93,6.64,56.99,0,0.0,14,147.8,10.6
Jack Doyle (IND),TE,75,4.69,78.67,0,0.0,16,145.4,9.1
Eric Ebron (PIT),TE,85,6.54,71.76,1,0.08,13,144.2,11.1
Coby Fleener (FA),TE,81,5.06,61.73,1,0.06,16,137.3,8.6
Charles Clay (FA),TE,87,5.8,65.52,0,0.0,15,136.2,9.1
C.J. Fiedorowicz (FA),TE,89,5.93,60.67,0,0.0,15,133.9,8.9
Gary Barnidge (FA),TE,82,5.12,67.07,0,0.0,16,130.2,8.1
Hunter Henry (NE),TE,53,3.53,67.92,0,0.0,15,130.2,8.7
Zach Miller (FA),TE,64,6.4,73.44,0,0.0,10,119.6,12.0
Vernon Davis (FA),TE,59,3.69,74.58,0,0.0,16,114.3,7.1
Dwayne Allen (FA),TE,52,3.71,67.31,0,0.0,14,113.6,8.1
Lance Kendricks (FA),TE,87,5.44,57.47,0,0.0,16,109.9,6.9
Ryan Griffin (NYJ),TE,74,4.62,67.57,0,0.0,16,104.2,6.5
Tyler Eifert (FA),TE,47,5.88,61.7,0,0.0,8,98.4,12.3
Rob Gronkowski (TB),TE,38,4.75,65.79,0,0.0,8,97.0,12.1
Will Tye (FA),TE,70,4.38,68.57,0,0.0,16,93.5,5.8
Jesse James (CHI),TE,60,3.75,65.0,0,0.0,16,90.8,5.7
Jermaine Gresham (FA),TE,61,3.81,60.66,0,0.0,16,88.0,5.5
Vance McDonald (FA),TE,45,4.09,53.33,0,0.0,11,87.1,7.9
Clive Walford (FA),TE,52,3.47,63.46,0,0.0,15,86.9,5.8
Julius Thomas (FA),TE,51,5.67,58.82,0,0.0,9,82.1,9.1
Garrett Celek (FA),TE,50,3.12,58.0,0,0.0,16,80.0,5.0
Trey Burton (FA),TE,60,4.0,61.67,0,0.0,15,75.7,5.0
Dion Sims (FA),TE,35,2.5,74.29,0,0.0,14,75.6,5.4
Jared Cook (LAC),TE,51,5.1,58.82,0,0.0,10,71.7,7.2
Richard Rodgers (PHI),TE,47,2.94,63.83,0,0.0,16,69.1,4.3
Austin Hooper (CLE),TE,27,1.93,70.37,0,0.0,14,64.1,4.6
Jacob Tamme (FA),TE,31,3.88,70.97,0,0.0,8,61.0,7.6
C.J. Uzomah (CIN),TE,38,3.8,65.79,0,0.0,10,54.4,5.4
Ladarius Green (FA),TE,34,5.67,52.94,0,0.0,6,54.4,9.1
Virgil Green (FA),TE,37,3.08,59.46,0,0.0,12,51.7,4.3
Levine Toilolo (NYG),TE,19,1.19,68.42,0,0.0,16,51.4,3.2
Erik Swoope (FA),TE,22,1.38,68.18,0,0.0,16,50.7,3.2
Mychal Rivera (FA),TE,25,1.92,72.0,0,0.0,13,43.2,3.3
Marcedes Lewis (GB),TE,30,3.0,66.67,0,0.0,10,42.9,4.3
Ben Koyack (FA),TE,24,1.71,79.17,0,0.0,14,41.1,2.9
Luke Willson (SEA),TE,21,1.91,71.43,0,0.0,11,39.9,3.6
Demetrius Harris (ARI),TE,31,1.94,54.84,0,0.0,16,37.3,2.3
Josh Hill (FA),TE,22,2.44,68.18,0,0.0,9,35.9,4.0
Darren Fells (TB),TE,18,1.29,77.78,0,0.0,14,35.4,2.5
Xavier Grimble (BAL),TE,21,1.62,52.38,0,0.0,13,34.8,2.7
Seth DeValve (FA),TE,12,1.0,83.33,0,0.0,12,34.7,2.9
Austin Seferian-Jenkins (FA),TE,20,2.22,65.0,0,0.0,9,34.4,3.8
Daniel Brown (KC),TE,20,2.5,80.0,0,0.0,8,34.4,4.3
Jerell Adams (FA),TE,21,1.62,76.19,0,0.0,13,34.2,2.6
MarQueis Gray (FA),TE,17,1.06,82.35,0,0.0,16,31.4,2.0
Darren Waller (LV),TE,17,1.42,58.82,0,0.0,12,30.5,2.5
A.J. Derby (FA),TE,20,2.0,80.0,0,0.0,10,30.0,3.0
Brent Celek (FA),TE,19,1.19,73.68,0,0.0,16,29.5,1.8
Ed Dickson (FA),TE,19,1.19,52.63,0,0.0,16,29.4,1.8
Anthony Fasano (FA),TE,14,0.88,57.14,0,0.0,16,28.3,1.8
Larry Donnell (FA),TE,22,1.57,68.18,0,0.0,14,28.2,2.0
Stephen Anderson (LAC),TE,16,1.23,68.75,0,0.0,13,26.3,2.0
Tyler Higbee (LAR),TE,29,1.81,37.93,0,0.0,16,25.5,1.6
John Phillips (FA),TE,15,0.94,66.67,0,0.0,16,23.2,1.5
Jeff Heuerman (FA),TE,17,1.42,52.94,0,0.0,12,23.1,1.9
Nick O'Leary (FA),TE,14,0.88,64.29,0,0.0,16,22.4,1.4
Crockett Gillmore (FA),TE,14,2.0,57.14,0,0.0,7,21.1,3.0
Brandon Myers (FA),TE,14,0.88,50.0,0,0.0,16,20.9,1.3
Rhett Ellison (FA),TE,14,0.93,64.29,1,0.07,15,20.8,1.4
Jordan Cameron (FA),TE,11,3.67,72.73,0,0.0,3,20.0,6.7
Tyler Kroft (NYJ),TE,12,0.86,83.33,0,0.0,14,19.2,1.4
Dominique Jones (FA),TE,10,1.11,70.0,0,0.0,9,19.1,2.1
David Johnson (FA),TE,11,0.69,63.64,0,0.0,16,17.0,1.1
Brandon Bostick (FA),TE,11,0.69,72.73,0,0.0,16,14.3,0.9
Joshua Perkins (SF),TE,5,0.62,60.0,0,0.0,8,13.2,1.7
Gavin Escobar (FA),TE,7,0.44,57.14,0,0.0,16,13.0,0.8
Geoff Swaim (TEN),TE,8,0.89,75.0,0,0.0,9,12.9,1.4
Blake Bell (KC),TE,9,0.69,44.44,0,0.0,13,12.5,1.0
Nick Boyle (BAL),TE,6,1.0,100.0,0,0.0,6,10.4,1.7
Phillip Supernaw (FA),TE,5,0.33,80.0,0,0.0,15,10.2,0.7
Matt Lengel (FA),TE,3,0.5,66.67,0,0.0,6,10.2,1.7
Lee Smith (ATL),TE,6,1.5,100.0,0,0.0,4,8.9,2.2
Jace Amaro (FA),TE,4,1.33,75.0,0,0.0,3,8.9,3.0
Connor Hamlett (FA),TE,1,0.33,100.0,0,0.0,3,8.7,2.9
Ben Braunecker (FA),TE,6,0.46,66.67,0,0.0,13,8.1,0.6
Justin Perillo (FA),TE,5,0.56,80.0,0,0.0,9,7.5,0.8
Luke Stocker (MIN),TE,8,0.67,62.5,0,0.0,12,7.3,0.6
D.J. Tialavea (FA),TE,1,0.5,100.0,0,0.0,2,7.1,3.6
Ifeanyi Momah (FA),TE,4,0.8,50.0,0,0.0,5,7.0,1.4
Nick Vannett (NO),TE,4,0.44,75.0,0,0.0,9,6.2,0.7
Brandon Williams (FA),TE,3,0.19,66.67,0,0.0,16,5.6,0.4
Clay Harbor (FA),TE,3,0.2,100.0,0,0.0,15,4.9,0.3
Niles Paul (FA),TE,2,0.25,100.0,0,0.0,8,4.7,0.6
Sean McGrath (FA),TE,2,0.12,100.0,0,0.0,16,4.5,0.3
Ross Travis (FA),TE,6,1.0,50.0,0,0.0,6,4.5,0.8
Logan Paulsen (FA),TE,10,0.62,30.0,0,0.0,16,4.5,0.3
Alex Ellis (ARI),TE,4,0.67,75.0,0,0.0,6,4.1,0.7
Cole Wick (FA),TE,3,0.5,66.67,0,0.0,6,3.8,0.6
Ryan Hewitt (FA),TE,3,0.19,66.67,0,0.0,16,3.3,0.2
MyCole Pruitt (TEN),TE,2,0.5,100.0,0,0.0,4,3.3,0.8
Je'Ron Hamm (FA),TE,4,0.8,50.0,0,0.0,5,3.3,0.7
Derek Carrier (LV),TE,2,0.25,100.0,0,0.0,8,3.0,0.4
Randall Telfer (FA),TE,7,0.5,28.57,0,0.0,14,2.4,0.2
Gerald Christian (FA),TE,2,0.67,50.0,0,0.0,3,2.4,0.8
Henry Krieger-Coble (FA),TE,1,0.5,100.0,0,0.0,2,2.3,1.2
Chris Manhertz (JAC),TE,1,0.14,100.0,0,0.0,7,2.0,0.3
James O'Shaughnessy (JAC),TE,3,0.19,66.67,0,0.0,16,1.9,0.1
Matthew Mulligan (FA),TE,1,0.12,100.0,0,0.0,8,1.8,0.2
David Morgan II (FA),TE,1,0.08,100.0,0,0.0,12,1.4,0.1
Troy Niklas (FA),TE,2,0.67,50.0,0,0.0,3,1.0,0.3
Harrison Bryant (CLE),TE,0,,,0,,0,0.0,0.0
Hunter Bryant (DET),TE,0,,,0,,0,0.0,0.0
Luke Farrell (JAC),TE,0,,,0,,0,0.0,0.0
Jared Pinkney (LAR),TE,0,,,0,,0,0.0,0.0
Jake Breeland (BAL),TE,0,,,0,,0,0.0,0.0
Jake Bargas (MIN),TE,0,,,0,,0,0.0,0.0
Colby Parkinson (SEA),TE,0,,,0,,0,0.0,0.0
Adam Trautman (NO),TE,0,,,0,,0,0.0,0.0
Devin Asiasi (NE),TE,0,,,0,,0,0.0,0.0
Brevin Jordan (HOU),TE,0,,,0,,0,0.0,0.0
Pat Freiermuth (PIT),TE,0,,,0,,0,0.0,0.0
Josiah Deguara (GB),TE,0,,,0,,0,0.0,0.0
Kyle Pitts (ATL),TE,0,,,0,,0,0.0,0.0
Farrod Green (IND),TE,0,,,0,,0,0.0,0.0
Nick Bowers (LV),TE,0,,,0,,0,0.0,0.0
Noah Gray (KC),TE,0,,,0,,0,0.0,0.0
Mitchell Wilcox (CIN),TE,0,,,0,,0,0.0,0.0
Cole Kmet (CHI),TE,0,,,0,,0,0.0,0.0
Ben Ellefson (MIN),TE,0,,,0,,0,0.0,0.0
Noah Togiai (PHI),TE,0,,,0,,0,0.0,0.0
Tyler Mabry (SEA),TE,0,,,0,,0,0.0,0.0
Charlie Woerner (SF),TE,0,,,0,,0,0.0,0.0
Charlie Taumoepeau (DET),TE,0,,,0,,0,0.0,0.0
Sean McKeon (DAL),TE,0,,,0,,0,0.0,0.0
Stephen Sullivan (CAR),TE,0,,,0,,0,0.0,0.0
Giovanni Ricci (CAR),TE,0,,,0,,0,0.0,0.0
Tyler Davis (GB),TE,0,,,0,,0,0.0,0.0
Tommy Stevens (NYG),TE,0,,,0,,0,0.0,0.0
Reggie Gilliam (BUF),TE,0,,,0,,0,0.0,0.0
Rashod Berry (DET),TE,0,,,0,,0,0.0,0.0
Chase Harrell (SF),TE,0,,,0,,0,0.0,0.0
Juwan Johnson (NO),TE,0,,,0,,0,0.0,0.0
Dalton Keene (NE),TE,0,,,0,,0,0.0,0.0
Thaddeus Moss (CIN),TE,0,,,0,,0,0.0,0.0
Rysen John (NYG),TE,0,,,0,,0,0.0,0.0
Tommy Hudson (TEN),TE,0,,,0,,0,0.0,0.0
Eli Wolf (IND),TE,0,,,0,,0,0.0,0.0
Brycen Hopkins (LAR),TE,0,,,0,,0,0.0,0.0
Kevin Rader (PIT),TE,0,,,0,,0,0.0,0.0
Donnie Ernsberger (TEN),TE,0,,,0,,0,0.0,0.0
Tanner Hudson (SF),TE,0,,,0,,0,0.0,0.0
Ross Dwelley (SF),TE,0,,,0,,0,0.0,0.0
Codey McElroy (TB),TE,0,,,0,,0,0.0,0.0
Will Dissly (SEA),TE,0,,,0,,0,0.0,0.0
Jordan Franks (CLE),TE,0,,,0,,0,0.0,0.0
Tyler Conklin (MIN),TE,0,,,0,,0,0.0,0.0
Mark Andrews (BAL),TE,0,,,0,,0,0.0,0.0
Dallas Goedert (PHI),TE,0,,,0,,0,0.0,0.0
Mike Gesicki (MIA),TE,0,,,0,,0,0.0,0.0
Troy Fumagalli (NE),TE,0,,,0,,0,0.0,0.0
Hayden Hurst (ATL),TE,0,,,0,,0,0.0,0.0
Dalton Schultz (DAL),TE,0,,,0,,0,0.0,0.0
Ian Thomas (CAR),TE,0,,,0,,0,0.0,0.0
Jordan Akins (HOU),TE,0,,,0,,0,0.0,0.0
David Wells (ARI),TE,0,,,0,,0,0.0,0.0
Ethan Wolf (NO),TE,0,,,0,,0,0.0,0.0
Durham Smythe (MIA),TE,0,,,0,,0,0.0,0.0
Noah Fant (DEN),TE,0,,,0,,0,0.0,0.0
Chris Herndon IV (MIN),TE,0,,,0,,0,0.0,0.0
Ryan Izzo (SEA),TE,0,,,0,,0,0.0,0.0
Dylan Cantrell (WAS),TE,0,,,0,,0,0.0,0.0
Jaeden Graham (ATL),TE,0,,,0,,0,0.0,0.0
Austin Fort (TEN),TE,0,,,0,,0,0.0,0.0
Jody Fortson (KC),TE,0,,,0,,0,0.0,0.0
Donald Parham Jr. (LAC),TE,0,,,0,,0,0.0,0.0
Mitchell Fraboni (HOU),TE,0,,,0,,0,0.0,0.0
Matthew Orzech (LAR),TE,0,,,0,,0,0.0,0.0
Justin Johnson (ARI),TE,0,,,0,,0,0.0,0.0
Ian Bunting (DAL),TE,0,,,0,,0,0.0,0.0
Parker Hesse (ATL),TE,0,,,0,,0,0.0,0.0
Chris Myarick (NYG),TE,0,,,0,,0,0.0,0.0
Drew Sample (CIN),TE,0,,,0,,0,0.0,0.0
Hakeem Butler (PHI),TE,0,,,0,,0,0.0,0.0
Albert Okwuegbunam (DEN),TE,0,,,0,,0,0.0,0.0
T.J. Hockenson (DET),TE,0,,,0,,0,0.0,0.0
Kaden Smith (NYG),TE,0,,,0,,0,0.0,0.0
Tommy Sweeney (BUF),TE,0,,,0,,0,0.0,0.0
Daniel Helm (LV),TE,0,,,0,,0,0.0,0.0
Foster Moreau (LV),TE,0,,,0,,0,0.0,0.0
Brandon Dillon (MIN),TE,0,,,0,,0,0.0,0.0
Kendall Blanton (LAR),TE,0,,,0,,0,0.0,0.0
Jesper Horsted (CHI),TE,0,,,0,,0,0.0,0.0
Josh Oliver (BAL),TE,0,,,0,,0,0.0,0.0
Trevon Wesco (NYJ),TE,0,,,0,,0,0.0,0.0
Carson Meier (MIA),TE,0,,,0,,0,0.0,0.0
Tyree Jackson (PHI),TE,0,,,0,,0,0.0,0.0
Isaac Nauta (GB),TE,0,,,0,,0,0.0,0.0
Irv Smith Jr. (MIN),TE,0,,,0,,0,0.0,0.0
Dawson Knox (BUF),TE,0,,,0,,0,0.0,0.0
Dax Raymond (PIT),TE,0,,,0,,0,0.0,0.0
Kahale Warring (BUF),TE,0,,,0,,0,0.0,0.0
Zach Gentry (PIT),TE,0,,,0,,0,0.0,0.0
Andrew Beck (DEN),TE,0,,,0,,0,0.0,0.0
Stephen Carlson (CLE),TE,0,,,0,,0,0.0,0.0
Matt Sokol (JAC),TE,0,,,0,,0,0.0,0.0
Kenny Yeboah (NYJ),TE,0,,,0,,0,0.0,0.0
Quintin Morris (BUF),TE,0,,,0,,0,0.0,0.0
Nick Eubanks (DET),TE,0,,,0,,0,0.0,0.0
Pro Wells (CIN),TE,0,,,0,,0,0.0,0.0
Miller Forristall (CLE),TE,0,,,0,,0,0.0,0.0
John Bates (WAS),TE,0,,,0,,0,0.0,0.0
Tony Poljan (BAL),TE,0,,,0,,0,0.0,0.0
Kylen Granson (IND),TE,0,,,0,,0,0.0,0.0
Matt Bushman (LV),TE,0,,,0,,0,0.0,0.0
Tommy Tremble (CAR),TE,0,,,0,,0,0.0,0.0
Tre' McKitty (LAC),TE,0,,,0,,0,0.0,0.0
Hunter Long (MIA),TE,0,,,0,,0,0.0,0.0
Dominique Dafney (GB),TE,0,,,0,,0,0.0,0.0
Hunter Thedford (DET),TE,0,,,0,,0,0.0,0.0
Jibri Blount (MIA),TE,0,,,0,,0,0.0,0.0
Dylan Soehner (NO),TE,0,,,0,,0,0.0,0.0
Hunter Kampmoyer (LAC),TE,0,,,0,,0,0.0,0.0
Zach Davidson (MIN),TE,0,,,0,,0,0.0,0.0
John Raine (ATL),TE,0,,,0,,0,0.0,0.0
Shaun Beyer (DEN),TE,0,,,0,,0,0.0,0.0
Bernhard Seikovits (ARI),TE,0,,,0,,0,0.0,0.0
Shane Zylstra (DET),TE,0,,,0,,0,0.0,0.0
Briley Moore-McKinney (TEN),TE,0,,,0,,0,0.0,0.0
Noah Grey (KC),TE,0,,,0,,0,0.0,0.0
Kalif Jackson (MIA),TE,0,,,0,,0,0.0,0.0
Sal Cannella (MIA),TE,0,,,0,,0,0.0,0.0
Michael Jacobson (IND),TE,0,,,0,,0,0.0,0.0
Mark Vital Jr. (KC),TE,0,,,0,,0,0.0,0.0
