RANK,PLAYER,REC,TGT,YDS,Y/R,LG,20+,TD,RUSHING ATT,RUSHING YDS,RUSHING TD,FL,G,FPTS,FPTS/G,ROST,POS
244,Landen Akers (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
245,Donte Sylencieux (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
246,Tim Jones (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
247,Dillon Stoner (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
248,DJ Turner (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
249,Connor Wedington (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
250,Mike Strachan (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
251,J.J. Koski (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
252,Elijah Moore (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,43.7%,WR
253,Shi Smith (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
254,Tutu Atwell (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%,WR
255,Anthony Schwartz (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4%,WR
256,Dazz Newsome (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
257,Kadarius Toney (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,45.2%,WR
258,Seth Williams (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
259,T.J. Vasher (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
260,Ihmir Smith-Marsette (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
261,Dyami Brown (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6%,WR
262,Dez Fitzpatrick (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
263,Demetric Felton (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.9%,WR
264,Pooka Williams Jr. (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
265,Andre Baccellia (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
266,Maurice Ffrench (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
267,Jeff Cotton (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
268,Nico Collins (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.2%,WR
269,Marquez Stevenson (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
270,Amari Rodgers (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4%,WR
271,Gehrig Dieter (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
272,Isaiah McKenzie (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,WR
273,Marvin Jones Jr. (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,75.7%,WR
274,Travis Benjamin (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
275,Patrick Edwards (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
276,T.Y. Hilton (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,34.2%,WR
277,Cole Beasley (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,76.4%,WR
278,Josh Gordon (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.1%,WR
279,Kevin Cone (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
280,Michael Calvin (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
281,Terrelle Pryor Sr. (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
282,Dane Sanzenbacher (FA),27,54,276,10.2,22,0,3,1,-4,0,0,16,0.0,0.0,0.0%,WR
283,Ricardo Lockette (FA),2,4,105,52.5,61,0,1,0,0,0,0,2,0.0,0.0,0.0%,WR
284,DeMarco Sampson (FA),3,8,36,12.0,15,0,0,0,0,0,0,12,0.0,0.0,0.0%,WR
285,Stephen Burton (FA),2,3,38,19.0,21,0,0,0,0,0,0,3,0.0,0.0,0.0%,WR
286,Scotty McKnight (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
287,Dwayne Harris (FA),0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%,WR
288,Ryan Whalen (FA),4,5,27,6.8,13,0,0,0,0,0,0,4,0.0,0.0,0.0%,WR
289,Jeremy Kerley (FA),29,47,314,10.8,38,0,1,5,28,0,1,14,0.0,0.0,0.0%,WR
290,Denarius Moore (FA),33,76,618,18.7,78,0,5,5,61,1,0,13,0.0,0.0,0.0%,WR
291,Kealoha Pilares (FA),0,0,0,0.0,0,0,0,0,0,0,0,12,0.0,0.0,0.0%,WR
292,Cecil Shorts (FA),2,12,30,15.0,25,0,1,0,0,0,0,10,0.0,0.0,0.0%,WR
293,Greg Salas (FA),27,38,264,9.8,21,0,0,1,8,0,1,6,0.0,0.0,0.0%,WR
294,Edmond Gates (FA),2,12,19,9.5,11,0,0,1,4,0,0,15,0.0,0.0,0.0%,WR
295,Kris Durham (FA),3,4,30,10.0,12,0,0,0,0,0,0,3,0.0,0.0,0.0%,WR
296,Vincent Brown (FA),19,40,329,17.3,31,0,2,0,0,0,0,14,0.0,0.0,0.0%,WR
297,Greg Little (FA),61,121,709,11.6,76,0,2,3,15,0,0,16,0.0,0.0,0.0%,WR
298,Austin Pettis (FA),27,48,256,9.5,35,0,0,1,-6,0,0,12,0.0,0.0,0.0%,WR
299,Tandon Doss (FA),0,2,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%,WR
300,Demario Ballard (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
301,Mohamed Sanu Sr. (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
302,Joe Hastings (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
303,Trindon Holliday (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
304,Kamar Aiken (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
305,Eron Riley (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
306,Terrence Austin (FA),12,26,137,11.4,32,0,0,0,0,0,1,13,0.0,0.0,0.0%,WR
307,Andrew Hawkins (FA),23,34,263,11.4,26,0,0,5,25,0,0,13,0.0,0.0,0.0%,WR
308,Jamar Newsome (FA),0,1,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
309,LaQuan Williams (FA),4,12,46,11.5,15,0,0,0,0,0,0,12,0.0,0.0,0.0%,WR
310,Doug Baldwin (FA),51,87,788,15.5,55,0,4,1,-2,0,0,16,0.0,0.0,0.0%,WR
311,Bryan Walters (FA),3,4,27,9.0,13,0,0,0,0,0,0,4,0.0,0.0,0.0%,WR
312,Dezmon Briscoe (FA),35,51,387,11.1,46,0,6,0,0,0,0,16,0.0,0.0,0.0%,WR
313,Jeff Maehl (FA),0,1,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,WR
314,Leonard Hankerson (FA),13,20,163,12.5,23,0,0,0,0,0,0,4,0.0,0.0,0.0%,WR
315,Sammy Watkins (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,9.4%,WR
316,Mike Evans (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.0%,WR
317,Jarvis Landry (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,76.9%,WR
318,Odell Beckham Jr. (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,85.2%,WR
319,Allen Robinson II (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,74.5%,WR
320,Donte Moncrief (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
321,Jordan Matthews (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
322,Davante Adams (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,100.0%,WR
323,Brandin Cooks (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,92.8%,WR
324,Jaron Brown (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
325,DeAndre Hopkins (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.4%,WR
326,Marquise Goodwin (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,WR
327,Kenny Stills (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
328,Robert Woods (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,60.6%,WR
329,Cordarrelle Patterson (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,95.1%,WR
330,Tavon Austin (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
331,Keenan Allen (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.0%,WR
332,Torrey Smith (FA),50,96,841,16.8,74,0,7,4,39,0,0,16,0.0,0.0,0.0%,WR
333,John Standeford (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
334,Jerricho Cotchery (FA),16,30,237,14.8,36,0,2,1,3,0,0,13,0.0,0.0,0.0%,WR
335,Jerome Simpson (FA),50,105,725,14.5,84,0,4,0,0,0,0,16,0.0,0.0,0.0%,WR
336,Jeremy Maclin (FA),63,97,859,13.6,59,0,5,1,1,0,1,13,0.0,0.0,0.0%,WR
337,Jason Avant (FA),52,81,679,13.1,35,0,1,0,0,0,2,16,0.0,0.0,0.0%,WR
338,Jarett Dillard (FA),29,50,292,10.1,25,0,1,0,0,0,1,14,0.0,0.0,0.0%,WR
339,James Jones (FA),38,55,635,16.7,70,0,7,0,0,0,0,16,0.0,0.0,0.0%,WR
340,Jacoby Jones (FA),31,65,512,16.5,80,0,2,4,17,0,0,16,0.0,0.0,0.0%,WR
341,Hakeem Nicks (FA),76,133,1192,15.7,68,0,7,0,0,0,0,15,0.0,0.0,0.0%,WR
342,Greg Jennings (FA),67,101,949,14.2,79,0,9,0,0,0,0,13,0.0,0.0,0.0%,WR
343,Eric Weems (FA),11,14,90,8.2,18,0,0,0,0,0,0,16,0.0,0.0,0.0%,WR
344,Eddie Royal (FA),19,50,155,8.2,26,0,1,7,48,0,0,12,0.0,0.0,0.0%,WR
345,Malcom Floyd (FA),43,70,856,19.9,52,0,5,0,0,0,0,12,0.0,0.0,0.0%,WR
346,Louis Murphy (FA),15,33,241,16.1,47,0,0,6,69,1,0,11,0.0,0.0,0.0%,WR
347,Lavelle Hawkins (FA),47,77,470,10.0,32,0,1,0,0,0,0,16,0.0,0.0,0.0%,WR
348,Lance Moore (FA),52,73,627,12.1,47,0,8,0,0,0,0,14,0.0,0.0,0.0%,WR
349,Lance Long (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
350,Kevin Walter (FA),39,59,474,12.2,41,0,3,0,0,0,0,15,0.0,0.0,0.0%,WR
351,Kevin Ogletree (FA),15,26,164,10.9,33,0,0,2,3,0,1,14,0.0,0.0,0.0%,WR
352,Kenny McKinley (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
353,Kenny Britt (FA),17,26,289,17.0,80,2,3,0,0,0,1,3,0.0,0.0,0.0%,WR
354,Kassim Osgood (FA),5,11,42,8.4,19,0,0,0,0,0,0,12,0.0,0.0,0.0%,WR
355,Juaquin Iglesias (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
356,Josh Morgan (FA),15,20,220,14.7,30,0,1,0,0,0,0,5,0.0,0.0,0.0%,WR
357,Josh Cribbs (FA),41,67,518,12.6,45,0,4,7,25,0,1,16,0.0,0.0,0.0%,WR
358,Jordy Nelson (FA),68,96,1263,18.6,93,0,15,0,0,0,0,16,0.0,0.0,0.1%,WR
359,Earl Bennett (FA),24,43,381,15.9,49,0,1,0,0,0,1,11,0.0,0.0,0.0%,WR
360,Dwayne Bowe (FA),81,141,1159,14.3,52,0,5,1,12,0,0,16,0.0,0.0,0.0%,WR
361,Brandon Gibson (FA),36,71,431,12.0,34,0,1,2,16,0,0,15,0.0,0.0,0.0%,WR
362,Brian Robiskie (FA),3,9,25,8.3,14,0,0,0,0,0,0,6,0.0,0.0,0.0%,WR
363,Brian Hartline (FA),35,66,549,15.7,41,0,1,1,9,0,0,16,0.0,0.0,0.0%,WR
364,Brett Swain (FA),2,7,15,7.5,9,0,0,0,0,0,0,5,0.0,0.0,0.0%,WR
365,Braylon Edwards (FA),15,34,181,12.1,24,0,0,0,0,0,0,9,0.0,0.0,0.0%,WR
366,Brandon Tate (FA),0,0,0,0.0,0,0,0,0,0,0,1,16,0.0,0.0,0.0%,WR
367,Brandon Stokley (FA),1,3,7,7.0,7,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
368,Brandon Marshall (FA),81,142,1214,15.0,65,3,6,1,13,0,1,16,0.0,0.0,2.6%,WR
369,Brandon Lloyd (FA),70,148,966,13.8,44,0,5,0,0,0,0,15,0.0,0.0,0.0%,WR
370,Brad Smith (FA),23,42,240,10.4,36,0,1,20,87,1,0,15,0.0,0.0,0.0%,WR
371,Bobby Wade (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
372,Ben Obomanu (FA),37,61,436,11.8,55,0,2,1,13,0,0,16,0.0,0.0,0.0%,WR
373,Austin Collie (FA),54,97,514,9.5,27,0,1,0,0,0,0,16,0.0,0.0,0.0%,WR
374,Anquan Boldin (FA),57,106,887,15.6,56,0,3,0,0,0,0,14,0.0,0.0,0.1%,WR
375,Andre Johnson (FA),33,51,492,14.9,50,0,2,1,8,0,0,7,0.0,0.0,0.0%,WR
376,Calvin Johnson (FA),96,158,1681,17.5,73,0,16,1,11,0,1,16,0.0,0.0,0.1%,WR
377,Donnie Avery (FA),3,11,45,15.0,23,0,1,0,0,0,0,8,0.0,0.0,0.0%,WR
378,Donald Driver (FA),37,56,445,12.0,35,0,6,0,0,0,0,16,0.0,0.0,0.0%,WR
379,Domenik Hixon (FA),4,6,50,12.5,22,0,1,0,0,0,0,2,0.0,0.0,0.0%,WR
380,Devin Thomas (FA),3,3,37,12.3,14,0,0,0,0,0,0,16,0.0,0.0,0.0%,WR
381,Devin Hester (FA),26,56,369,14.2,53,0,1,1,-6,0,0,16,0.0,0.0,0.4%,WR
382,Devin Aromashodu (FA),26,84,468,18.0,60,1,1,0,0,0,0,16,0.0,0.0,0.0%,WR
383,Devery Henderson (FA),32,50,503,15.7,79,0,2,1,9,0,0,16,0.0,0.0,0.0%,WR
384,Derek Hagan (FA),24,42,252,10.5,29,0,1,0,0,0,0,10,0.0,0.0,0.0%,WR
385,Deon Butler (FA),6,7,51,8.5,15,0,0,0,0,0,0,5,0.0,0.0,0.0%,WR
386,Davone Bess (FA),51,86,537,10.5,41,0,3,2,9,0,2,16,0.0,0.0,0.0%,WR
387,Darrius Heyward-Bey (FA),64,115,975,15.2,58,0,4,0,0,0,1,15,0.0,0.0,0.0%,WR
388,Danny Amendola (HOU),5,6,45,9.0,18,0,0,0,0,0,0,1,0.0,0.0,0.2%,WR
389,Courtney Roby (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,WR
390,Chris Henry (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
391,Chaz Schilens (FA),23,34,271,11.8,30,2,2,0,0,0,0,15,0.0,0.0,0.0%,WR
392,Mario Manningham (FA),39,77,523,13.4,47,0,4,0,0,0,0,12,0.0,0.0,0.0%,WR
393,Jerrel Jernigan (FA),0,2,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%,WR
394,Onrea Jones (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
395,Anthony Armstrong (FA),7,27,103,14.7,50,0,2,2,19,0,0,14,0.0,0.0,0.0%,WR
396,David Reed (FA),0,2,0,0.0,0,0,0,1,16,0,2,11,0.0,0.0,0.0%,WR
397,Jacoby Ford (FA),19,33,279,14.7,41,0,1,4,31,0,1,8,0.0,0.0,0.0%,WR
398,Jordan Norwood (FA),23,34,268,11.7,51,0,1,0,0,0,0,14,0.0,0.0,0.0%,WR
399,Dominique Edison (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
400,Taylor Price (FA),2,4,39,19.5,21,0,0,0,0,0,0,5,0.0,0.0,0.0%,WR
401,Riley Cooper (FA),16,35,315,19.7,58,0,1,0,0,0,0,16,0.0,0.0,0.0%,WR
402,Jeremy Williams (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
403,Jordan Shipley (FA),4,5,14,3.5,5,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
404,Eric Decker (FA),44,97,612,13.9,56,0,8,1,1,0,1,16,0.0,0.0,0.6%,WR
405,Damian Williams (FA),45,94,592,13.2,54,0,5,0,0,0,0,15,0.0,0.0,0.0%,WR
406,Carlton Mitchell (FA),3,4,31,10.3,19,0,0,0,0,0,0,11,0.0,0.0,0.0%,WR
407,Brandon LaFell (FA),36,56,613,17.0,91,0,3,0,0,0,0,16,0.0,0.0,0.0%,WR
408,Armanti Edwards (FA),0,0,0,0.0,0,0,0,1,5,0,0,16,0.0,0.0,0.0%,WR
409,Mike Williams (FA),65,124,771,11.9,42,0,3,1,3,0,2,16,0.0,0.0,0.0%,WR
410,Demaryius Thomas (FA),32,70,551,17.2,47,0,4,1,5,0,0,11,0.0,0.0,0.1%,WR
411,Arrelious Benn (FA),30,51,441,14.7,65,0,3,6,-7,0,0,14,0.0,0.0,0.0%,WR
412,David Nelson (FA),61,98,658,10.8,35,0,5,0,0,0,0,16,0.0,0.0,0.0%,WR
413,Plaxico Burress (FA),45,96,612,13.6,30,0,8,0,0,0,0,16,0.0,0.0,0.0%,WR
414,Donald Jones (FA),23,46,231,10.0,48,0,1,1,2,0,0,8,0.0,0.0,0.0%,WR
415,Jon Baldwin (FA),21,53,254,12.1,39,0,1,0,0,0,0,11,0.0,0.0,0.0%,WR
416,Andy Fantuz (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
417,Naaman Roosevelt (FA),16,26,257,16.1,60,0,1,0,0,0,0,10,0.0,0.0,0.0%,WR
418,Taj Smith (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
419,Kyle Williams (FA),20,31,241,12.1,56,0,3,2,32,0,0,13,0.0,0.0,0.0%,WR
420,Preston Parker (FA),40,64,554,13.9,51,0,3,1,-3,0,3,16,0.0,0.0,0.0%,WR
421,Nick Miller (FA),1,1,8,8.0,8,0,0,0,0,0,0,8,0.0,0.0,0.0%,WR
422,Seyi Ajirotutu (FA),1,2,4,4.0,4,0,0,0,0,0,0,14,0.0,0.0,0.0%,WR
423,Richard Goodman (FA),0,2,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,WR
424,Marlon Moore (FA),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%,WR
425,Harry Douglas (FA),39,62,498,12.8,49,0,1,1,3,0,0,16,0.0,0.0,0.0%,WR
426,Jeremy Horne (FA),0,2,0,0.0,0,0,0,1,5,0,0,9,0.0,0.0,0.0%,WR
427,Chad Hall (FA),3,9,20,6.7,16,0,1,3,13,0,0,7,0.0,0.0,0.0%,WR
428,Roberto Wallace (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
429,Danario Alexander (FA),26,60,431,16.6,68,0,2,0,0,0,0,10,0.0,0.0,0.0%,WR
430,Marc Mariani (FA),5,12,24,4.8,6,0,0,1,4,0,0,16,0.0,0.0,0.0%,WR
431,Brody Eldridge (FA),9,10,45,5.0,8,0,0,0,0,0,0,13,0.0,0.0,0.0%,WR
432,Victor Cruz (FA),82,131,1536,18.7,99,0,9,1,3,0,1,16,0.0,0.0,0.1%,WR
433,Stephen Williams (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
434,Wes Welker (FA),122,173,1569,12.9,99,0,9,4,30,0,0,16,0.0,0.0,0.0%,WR
435,Vincent Jackson (FA),60,115,1106,18.4,58,0,9,3,51,0,0,16,0.0,0.0,0.0%,WR
436,Mike Wallace (FA),72,113,1193,16.6,95,2,8,5,57,0,1,16,0.0,0.0,0.0%,WR
437,Ramses Barden (FA),9,19,94,10.4,26,0,0,0,0,0,0,8,0.0,0.0,0.0%,WR
438,Pierre Garcon (FA),70,134,947,13.5,87,0,6,4,28,0,2,16,0.0,0.0,0.0%,WR
439,Percy Harvin (FA),87,122,967,11.1,52,0,6,52,345,2,2,16,0.0,0.0,0.1%,WR
440,Nate Washington (FA),74,121,1023,13.8,57,0,7,2,5,1,0,16,0.0,0.0,0.0%,WR
441,Nate Hughes (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
442,Nate Burleson (FA),73,110,757,10.4,47,0,3,11,85,0,1,16,0.0,0.0,0.0%,WR
443,Mohamed Massaquoi (FA),31,74,384,12.4,56,1,2,0,0,0,0,14,0.0,0.0,0.0%,WR
444,Miles Austin (FA),43,73,579,13.5,53,0,7,2,3,0,0,10,0.0,0.0,0.0%,WR
445,Mike Thomas (FA),44,91,415,9.4,47,1,1,3,11,0,0,15,0.0,0.0,0.0%,WR
446,Reggie Wayne (FA),75,131,960,12.8,56,0,4,0,0,0,0,16,0.0,0.0,0.0%,WR
447,Mike Furrey (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
448,Micheal Spurlock (FA),2,6,13,6.5,7,0,0,0,0,0,0,12,0.0,0.0,0.0%,WR
449,Michael Jenkins (FA),38,55,466,12.3,72,0,3,0,0,0,2,11,0.0,0.0,0.0%,WR
450,Michael Crabtree (FA),72,114,874,12.1,52,1,4,1,6,0,0,15,0.0,0.0,0.1%,WR
451,Maurice Purify (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
452,Matt Willis (FA),18,36,267,14.8,42,0,1,0,0,0,0,16,0.0,0.0,0.0%,WR
453,Marques Colston (FA),80,107,1143,14.3,50,0,8,0,0,0,1,14,0.0,0.0,0.0%,WR
454,Marko Mitchell (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
455,Tyler Grisham (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
456,Todd Watkins (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
457,Tiquan Underwood (FA),3,6,30,10.0,13,0,0,0,0,0,0,6,0.0,0.0,0.0%,WR
458,Terrance Copper (FA),8,12,114,14.3,43,1,0,0,0,0,0,16,0.0,0.0,0.0%,WR
459,Steve Smith (FA),79,129,1394,17.6,77,0,7,6,56,0,2,16,0.0,0.0,0.0%,WR
460,Steve Johnson (FA),76,134,1004,13.2,55,0,7,0,0,0,0,16,0.0,0.0,0.0%,WR
461,Sidney Rice (FA),32,57,484,15.1,52,0,2,2,3,0,0,9,0.0,0.0,0.0%,WR
462,Robert Meachem (FA),40,60,620,15.5,67,0,6,4,18,0,0,16,0.0,0.0,0.0%,WR
463,Santonio Holmes (FA),51,101,654,12.8,38,0,8,3,27,0,1,16,0.0,0.0,0.0%,WR
464,Santana Moss (FA),46,96,584,12.7,49,0,4,0,0,0,0,12,0.0,0.0,0.0%,WR
465,Sammie Stroughter (FA),4,7,52,13.0,29,0,0,0,0,0,1,6,0.0,0.0,0.0%,WR
466,Sam Giguere (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
467,Ruvell Martin (FA),7,16,82,11.7,28,0,0,0,0,0,0,14,0.0,0.0,0.0%,WR
468,Roscoe Parrish (FA),1,4,16,16.0,16,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
469,Roddy White (FA),100,180,1296,13.0,43,0,8,0,0,0,0,16,0.0,0.0,0.0%,WR
470,Rod Harper (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
471,Robby Anderson (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,45.6%,WR
472,Jakeem Grant Sr. (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
473,Demarcus Robinson (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,WR
474,Chris Moore (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
475,Will Fuller V (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,30.1%,WR
476,Tajae Sharpe (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.5%,WR
477,Rashard Higgins (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,WR
478,Sterling Shepard (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,42.0%,WR
479,Pharoh Cooper (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
480,Tyler Boyd (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,69.5%,WR
481,Michael Thomas (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,27.0%,WR
482,Alex Erickson (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
483,Johnny Holton (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
484,Geronimo Allison (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
485,Marcus Johnson (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
486,Tyreek Hill (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,100.0%,WR
487,Laquon Treadwell (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
488,Darius Jennings (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
489,Adam Humphries (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,WR
490,Cooper Kupp (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.9%,WR
491,Isaiah Ford (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
