Receiver,Team,Avg. Raw Fpts,Avg. Targets,Avg. Air Yards,Avg. Target Share,Avg. Air Yards Share,Redzone Looks,Avg. WOPR,total_fpts
G.Jennings,GB,16.89,7.9,112.05,24.547999999999995,36.6855,15,62.5,337.8
R.White,ATL,19.52941176470588,11.235294117647058,108.82352941176471,31.205294117647068,35.73058823529412,8,71.82,332.0
B.Lloyd,DEN,17.9875,9.5625,162.6875,26.854375,46.3925,25,72.76,287.8
R.Wayne,IND,16.68235294117647,10.352941176470589,113.0,24.383529411764712,31.057647058823523,9,58.32,283.6
D.Bowe,KC,17.387500000000003,8.4375,110.1875,28.291875000000005,46.73625,20,75.15,278.2
M.Wallace,PIT,14.536842105263156,6.526315789473684,97.15789473684211,21.88368421052632,34.98315789473684,15,57.31,276.20000000000005
C.Johnson,DET,17.413333333333338,9.2,128.66666666666666,24.014,45.504000000000005,24,67.87,261.2
A.Johnson,HOU,19.661538461538463,10.615384615384615,119.84615384615384,29.04384615384615,42.98230769230769,10,73.65,255.60000000000002
H.Nicks,NYG,19.24615384615385,9.846153846153847,118.23076923076923,28.14923076923077,36.57769230769231,14,67.83,250.2
St. Johnson,BUF,15.58125,8.9375,89.5,28.445,35.12,11,67.25,249.3
J.Witten,DAL,15.525,8.0625,56.5625,22.548750000000005,24.548124999999995,6,51.01,248.4
S.Moss,WAS,15.031250000000002,9.0625,86.5625,23.617499999999996,27.983124999999998,14,55.01,240.5
L.Fitzgerald,ARI,14.993749999999999,10.875,134.8125,31.271250000000006,41.939375,17,76.26,239.9
M.Colston,NO,14.93125,8.75,91.25,21.055,28.72625,11,51.69,238.9
J.Maclin,PHI,13.923529411764706,7.176470588235294,94.3529411764706,20.871764705882356,30.47,9,52.64,236.7
M.Williams,TB,14.2125,8.125,107.375,26.75875,38.5775,20,67.14,227.4
W.Welker,NE,14.09375,8.25,45.3125,25.841249999999995,19.223125,4,52.22,225.5
T.Owens,CIN,17.253846153846155,10.692307692307692,141.84615384615384,27.902307692307694,43.00846153846153,22,71.96,224.3
B.Edwards,NYJ,11.421052631578945,6.157894736842105,97.47368421052632,19.399473684210523,33.33210526315789,9,52.43,217.0
M.Austin,DAL,13.443749999999998,7.4375,75.9375,19.974375000000002,32.551874999999995,16,52.75,215.10000000000002
M.Manningham,NYG,13.024999999999999,5.75,74.0,17.026249999999997,23.904375,3,42.27,208.4
A.Boldin,BAL,11.55,6.722222222222222,75.0,21.337222222222223,26.742777777777775,19,50.73,207.9
P.Garcon,IND,13.853333333333333,8.466666666666667,104.86666666666666,20.770666666666664,29.959333333333333,14,52.13,207.8
B.Marshall,MIA,14.671428571428573,10.428571428571429,110.92857142857143,30.697142857142858,40.92357142857143,11,74.69,205.4
H.Ward,PIT,10.53684210526316,5.842105263157895,54.10526315789474,20.947894736842102,19.710526315789473,14,45.22,200.2
L.Moore,NO,12.45,6.4375,56.875,15.559375,17.310000000000002,8,35.46,199.2
D.Jackson,PHI,13.113333333333333,6.666666666666667,108.33333333333333,19.812,34.20533333333333,7,53.66,196.7
S.Holmes,NYJ,13.086666666666664,7.533333333333333,92.6,22.031333333333336,27.828000000000007,14,52.53,196.3
D.Branch,SEA,12.23125,6.375,71.75,19.303750000000004,28.228749999999998,9,48.72,195.7
J.Knox,CHI,10.744444444444447,6.277777777777778,91.27777777777777,21.399999999999995,34.09166666666667,13,55.96,193.4
D.Bess,MIA,11.981250000000001,7.875,62.0625,22.740000000000002,21.049374999999998,4,48.84,191.7
V.Davis,SF,11.850000000000001,5.875,61.75,18.81875,22.195625,6,43.77,189.60000000000002
A.Gates,LAC,18.82,6.5,63.2,19.109,23.943999999999996,8,45.42,188.2
P.Harvin,MIN,13.428571428571427,7.857142857142857,71.85714285714286,24.937857142857148,27.472857142857144,7,56.64,188.0
M.Lewis,JAX,11.749999999999998,5.5625,41.4375,18.92625,16.803124999999998,8,40.15,188.0
M.Williams,SEA,12.493333333333332,8.733333333333333,92.06666666666666,25.21733333333333,34.949333333333335,13,62.29,187.4
J.Jones,GB,9.265,5.0,57.55,14.633500000000003,19.410000000000004,8,35.54,185.3
D.Mason,BAL,10.294444444444444,5.944444444444445,78.5,19.264444444444443,30.64277777777778,11,50.35,185.3
C.Cooley,WAS,11.256250000000001,7.9375,49.5625,21.61375,16.278125,3,43.82,180.10000000000002
D.Keller,NYJ,9.988888888888889,6.888888888888889,59.388888888888886,21.27166666666667,20.47222222222222,12,46.24,179.8
J.Nelson,GB,8.84,4.65,50.0,13.555499999999999,15.630500000000003,4,31.27,176.8
C.Ochocinco,CIN,12.435714285714287,9.142857142857142,105.07142857142857,23.761428571428574,32.63214285714285,13,58.48,174.10000000000002
K.Britt,TEN,15.79090909090909,6.7272727272727275,111.18181818181819,22.94363636363636,35.05818181818182,11,58.96,173.7
T.Gonzalez,ATL,10.194117647058823,6.411764705882353,50.05882352941177,18.18235294117647,17.294705882352943,12,39.38,173.3
D.Amendola,LA,10.74375,7.6875,39.375,20.750000000000004,15.571875000000002,5,42.03,171.9
M.Thomas,JAX,10.725,6.3125,69.125,22.100624999999997,29.068125000000002,4,53.5,171.60000000000002
K.Winslow,TB,10.5625,6.125,53.5625,20.12875,19.86875,7,44.1,169.0
B.Pettigrew,DET,10.450000000000001,7.0625,39.0625,18.441249999999997,13.948125000000003,6,37.43,167.2
R.Gronkowski,NE,9.829411764705883,3.823529411764706,35.11764705882353,11.957058823529414,13.89,7,27.66,167.1
A.Collie,IND,18.522222222222226,7.777777777777778,64.77777777777777,18.174444444444443,16.357777777777777,7,38.71,166.7
M.Crabtree,SF,10.31875,6.3125,65.1875,20.901875,26.7475,6,50.08,165.10000000000002
J.Gaffney,DEN,10.28125,7.0625,81.625,19.36875,24.400624999999998,8,46.13,164.5
T.Heap,BAL,10.933333333333335,5.6,55.06666666666667,17.404666666666667,20.912,7,40.75,164.0
J.Tamme,IND,14.881818181818177,9.181818181818182,59.09090909090909,22.777272727272727,16.75818181818182,4,45.9,163.7
D.Driver,GB,8.547368421052632,5.526315789473684,52.68421052631579,17.01105263157895,17.60631578947368,9,37.84,162.4
B.Watson,CLE,10.14375,6.4375,57.625,21.14375,24.6525,7,48.97,162.3
Z.Miller,LV,10.566666666666665,6.133333333333334,44.6,19.912,17.982000000000003,5,42.46,158.5
L.McCoy,PHI,9.70625,6.125,-7.9375,17.43125,-2.69875,0,24.26,155.3
N.Burleson,DET,10.964285714285714,6.214285714285714,49.857142857142854,16.037142857142857,18.624285714285715,6,37.09,153.5
M.Forte,CHI,8.405555555555557,4.944444444444445,19.444444444444443,16.244444444444444,6.656666666666667,4,29.03,151.3
R.Rice,BAL,8.333333333333332,5.333333333333333,2.1666666666666665,17.448333333333334,1.0038888888888888,2,26.88,150.0
A.Armstrong,WAS,9.940000000000001,5.733333333333333,98.73333333333333,15.089999999999998,31.816666666666666,7,44.91,149.10000000000002
N.Washington,TEN,9.168750000000003,5.875,96.5,20.618124999999996,33.519375,11,54.39,146.7
M.Floyd,LAC,13.154545454545454,7.0,122.0909090909091,20.52272727272727,38.2590909090909,14,57.57,144.7
R.Meachem,NO,8.452941176470588,4.0588235294117645,57.588235294117645,9.733529411764705,18.0,4,27.2,143.7
K.Walter,HOU,10.221428571428572,5.714285714285714,59.214285714285715,15.689285714285717,21.142142857142858,6,38.33,143.1
M.Sims-Walker,JAX,10.12142857142857,5.714285714285714,64.71428571428571,19.474285714285713,25.25857142857143,14,46.89,141.7
E.Royal,DEN,8.73125,6.5625,47.0625,18.55625,13.697500000000002,5,37.42,139.7
A.Hernandez,NE,9.246666666666668,4.333333333333333,30.333333333333332,13.867999999999997,11.643333333333333,5,28.95,138.7
A.Foster,HOU,8.65,5.25,1.8125,14.786875,1.1731250000000002,2,23.0,138.4
G.Olsen,CHI,7.6499999999999995,4.666666666666667,42.55555555555556,15.895555555555555,16.54722222222222,9,35.43,137.7
D.Bryant,DAL,11.425000000000002,6.0,65.75,17.058333333333334,28.985,8,45.88,137.1
J.Avant,PHI,8.052941176470588,5.0588235294117645,49.0,14.475294117647058,15.501764705882351,11,32.56,136.9
E.Bennett,CHI,8.493750000000002,4.9375,40.9375,17.7575,16.43625,10,38.14,135.9
J.Shipley,CIN,8.666666666666666,4.933333333333334,38.0,13.412,11.801333333333332,4,28.38,130.0
H.Miller,PIT,7.594117647058823,4.823529411764706,44.05882352941177,17.12529411764706,16.418235294117643,4,37.18,129.1
J.Cotchery,NYJ,8.056250000000002,6.5,63.8125,21.290625000000002,22.740625,6,47.85,128.9
B.Gibson,LA,9.071428571428573,6.5,67.64285714285714,18.42785714285714,28.85,6,47.84,127.0
J.Morgan,SF,7.8625000000000025,5.0,62.9375,16.67875,25.696875,4,43.01,125.8
J.Jones,HOU,8.360000000000001,5.266666666666667,43.2,15.574000000000003,16.982666666666667,7,35.25,125.4
S.Breaston,ARI,10.4,7.25,98.41666666666667,20.08666666666667,26.255,6,48.51,124.8
B.Obomanu,SEA,8.85,5.0,50.07142857142857,14.555000000000001,17.01285714285714,3,33.74,123.9
T.Moeaki,KC,7.7375,4.8125,41.3125,17.528125,18.531250000000004,6,39.26,123.80000000000001
