Receiver,Team,Avg. Raw Fpts,Avg. Targets,Avg. Air Yards,Avg. Target Share,Avg. Air Yards Share,Redzone Looks,Avg. WOPR,total_fpts
D.Henderson,NO,9.926315789473685,5.315789473684211,68.94736842105263,15.796315789473685,24.29526315789474,7,40.7,188.60000000000002
T.Houshmandzadeh,SEA,11.75625,8.4375,82.5,22.277500000000003,30.374375,15,54.68,188.10000000000002
P.Harvin,MIN,10.876470588235295,6.0588235294117645,56.76470588235294,17.25470588235294,19.144117647058824,4,39.28,184.9
J.Maclin,PHI,13.057142857142862,7.285714285714286,83.71428571428571,22.12571428571429,28.47928571428571,7,53.12,182.8
S.Breaston,ARI,11.181250000000002,6.125,69.125,16.806250000000002,24.69875,7,42.5,178.9
S.Moss,WAS,11.18125,7.5,69.375,22.635624999999997,29.793125000000007,4,54.81,178.9
R.Meachem,NO,9.872222222222224,3.9444444444444446,57.611111111111114,11.712222222222222,27.736111111111114,6,36.98,177.7
J.Finley,GB,13.423076923076925,6.153846153846154,52.53846153846154,16.74692307692308,16.54076923076923,7,36.7,174.5
M.Manningham,NYG,12.085714285714285,7.071428571428571,83.78571428571429,20.657142857142855,26.865,10,49.79,169.2
R.Rice,BAL,9.4,6.333333333333333,1.0555555555555556,20.787222222222223,0.3155555555555555,0,31.4,169.2
G.Olsen,CHI,10.575,6.75,66.0,19.568125000000002,23.753750000000004,19,45.98,169.2
T.Owens,BUF,10.49375,6.8125,100.375,25.380000000000003,43.855000000000004,8,68.77,167.9
B.Berrian,MIN,9.233333333333334,6.111111111111111,66.5,18.177777777777774,24.046666666666667,6,44.1,166.2
B.Edwards,CLE,8.673684210526316,5.842105263157895,85.57894736842105,24.180526315789475,37.42315789473684,14,62.47,164.8
Z.Miller,LV,10.966666666666667,6.666666666666667,55.733333333333334,22.518666666666668,23.041333333333338,3,49.91,164.5
D.Bess,MIA,10.2375,7.0625,53.125,20.953125,18.131249999999998,1,44.12,163.8
N.Burleson,SEA,12.476923076923075,7.923076923076923,85.61538461538461,21.326923076923077,33.61692307692308,7,55.52,162.2
H.Nicks,NYG,11.571428571428571,5.285714285714286,55.357142857142854,15.642142857142858,18.527142857142856,2,36.43,162.0
D.Keller,NYJ,8.289473684210526,5.315789473684211,47.94736842105263,20.983157894736845,21.627368421052633,5,46.61,157.5
T.Heap,BAL,8.655555555555555,4.611111111111111,38.27777777777778,15.137222222222224,16.481666666666666,8,34.24,155.8
D.Hester,CHI,11.592307692307692,7.0,76.0,19.03538461538462,26.286153846153844,9,46.95,150.7
M.Wallace,PIT,9.412500000000001,4.5,82.25,13.948125,27.951875,9,40.49,150.60000000000002
R.Williams,DAL,8.85294117647059,5.588235294117647,62.05882352941177,16.478235294117646,24.577058823529413,10,41.92,150.5
J.Carlson,SEA,9.400000000000002,5.25,37.6875,13.790000000000001,13.85125,6,30.38,150.4
C.Chambers,LAC,9.250000000000002,5.75,83.25,16.725625,25.600624999999997,11,43.01,148.0
J.Shockey,NO,9.231250000000003,4.75,44.5,14.3875,16.880000000000003,6,33.4,147.7
L.Evans,BUF,9.200000000000001,5.9375,72.5,22.250625,33.98875,13,57.17,147.2
L.Coles,CIN,8.825000000000001,5.4375,43.1875,18.375625000000003,18.199999999999996,4,40.3,141.2
N.Washington,TEN,8.743750000000002,5.9375,83.9375,19.921249999999997,31.580624999999998,10,51.99,139.9
P.Crayton,DAL,7.738888888888888,4.166666666666667,37.55555555555556,12.484444444444442,15.492777777777775,4,29.57,139.3
J.Gaffney,DEN,8.700000000000001,5.4375,52.6875,14.958750000000004,20.681249999999995,5,36.92,139.2
E.Bennett,CHI,8.61875,5.5625,47.8125,16.212500000000002,15.667499999999999,5,35.29,137.9
D.Avery,LA,8.493750000000002,6.0625,67.1875,18.032500000000002,29.288125,6,47.55,135.9
F.Davis,WAS,8.993333333333334,5.066666666666666,31.8,14.847999999999997,14.665333333333335,7,32.54,134.9
M.Floyd,LAC,7.917647058823531,4.764705882352941,79.0,14.751764705882353,24.9564705882353,8,39.6,134.60000000000002
K.Britt,TEN,8.673333333333334,5.0,66.46666666666667,16.333999999999996,23.60466666666666,5,41.02,130.10000000000002
D.Bowe,KC,11.809090909090907,7.909090909090909,79.63636363636364,23.227272727272723,29.76181818181818,11,55.67,129.9
K.Boss,NYG,8.580000000000002,4.6,37.93333333333333,13.346000000000005,13.117333333333336,12,29.2,128.7
J.Knox,CHI,8.513333333333334,5.333333333333333,58.2,15.680666666666665,21.28666666666667,6,38.42,127.7
K.Walter,HOU,9.007142857142856,5.0,46.857142857142854,13.674999999999999,16.759285714285713,2,32.24,126.1
D.Sproles,LAC,7.335294117647059,3.6470588235294117,1.2352941176470589,11.444705882352944,0.7635294117647059,1,17.7,124.7
R.Bush,NO,7.294117647058823,4.823529411764706,10.470588235294118,13.90764705882353,2.0764705882352943,2,22.32,124.0
T.Holt,JAX,8.213333333333335,6.866666666666666,85.0,21.56,31.828666666666663,3,54.62,123.2
J.Avant,PHI,7.241176470588236,3.6470588235294117,37.529411764705884,10.245882352941177,12.15470588235294,4,23.88,123.1
A.Bryant,TB,9.461538461538463,6.615384615384615,86.84615384615384,20.826923076923077,32.00846153846153,10,53.65,123.0
J.Morgan,SF,8.18,5.4,35.06666666666667,16.254,16.580666666666666,6,35.99,122.7
M.Crabtree,SF,11.136363636363637,7.818181818181818,81.81818181818181,23.061818181818182,36.769090909090906,2,60.33,122.5
J.Addai,IND,7.182352941176471,4.352941176470588,7.235294117647059,10.676470588235293,2.1547058823529412,2,17.52,122.1
O.Daniels,HOU,15.237499999999999,7.25,52.625,21.0675,20.354999999999997,4,45.85,121.9
J.Jones,GB,7.0588235294117645,4.0,40.88235294117647,11.034117647058824,12.420588235294119,4,25.25,120.0
M.Muhammad,CAR,8.564285714285715,6.357142857142857,67.92857142857143,23.28714285714286,29.152142857142852,7,55.34,119.9
M.Jenkins,ATL,7.966666666666667,6.0,74.46666666666667,17.384666666666664,25.95733333333333,6,44.25,119.5
A.Caldwell,CIN,6.8647058823529425,5.235294117647059,44.588235294117645,17.46352941176471,18.713529411764707,4,39.29,116.7
T.Hightower,ARI,6.477777777777778,4.833333333333333,-0.5555555555555556,12.803888888888887,-0.3038888888888888,0,18.99,116.6
P.Thomas,NO,8.307142857142857,4.285714285714286,-6.928571428571429,12.305714285714284,-2.7150000000000003,0,16.56,116.30000000000001
M.Massaquoi,CLE,7.15,5.9375,102.5,22.875624999999992,44.095625000000005,5,65.18,114.4
C.Johnson,TEN,7.018750000000001,4.4375,-0.3125,15.565000000000001,-0.8,0,22.79,112.30000000000001
F.Gore,SF,7.8999999999999995,5.357142857142857,0.7142857142857143,15.872142857142856,0.07714285714285733,3,23.86,110.6
L.Murphy,LV,6.8812500000000005,6.0,83.125,20.447499999999998,27.347499999999997,12,49.81,110.1
S.Slaton,HOU,9.972727272727273,5.0,5.909090909090909,13.7,1.331818181818182,2,21.48,109.7
J.Jones,HOU,8.207692307692307,3.076923076923077,38.15384615384615,8.286923076923076,13.760769230769228,5,22.06,106.7
G.Camarillo,MIA,6.575000000000001,4.5,48.1875,13.1025,16.1625,3,30.97,105.2
M.Forte,CHI,6.518750000000001,4.5625,1.4375,12.723749999999999,0.4506250000000003,0,19.4,104.30000000000001
A.Randle El,WAS,6.449999999999999,4.75,30.8125,14.568124999999998,16.104375,3,33.13,103.2
J.Edelman,NE,9.209090909090907,5.636363636363637,21.363636363636363,13.899090909090908,6.975454545454546,3,25.73,101.30000000000001
D.Branch,SEA,7.192857142857143,5.642857142857143,53.642857142857146,15.362857142857143,20.287857142857142,4,37.25,100.7
B.Watson,NE,7.746153846153847,3.5384615384615383,42.23076923076923,8.942307692307692,14.712307692307691,5,23.71,100.7
B.Hartline,MIA,6.6400000000000015,3.7333333333333334,47.86666666666667,10.762,15.543333333333335,7,27.02,99.6
M.Thomas,JAX,7.0928571428571425,4.428571428571429,24.5,13.844999999999999,10.016428571428573,2,27.78,99.30000000000001
C.Taylor,MIN,5.405555555555556,3.7777777777777777,0.9444444444444444,11.355,0.09388888888888892,0,17.1,97.30000000000001
M.Clayton,BAL,6.446666666666666,5.266666666666667,83.13333333333334,16.454666666666665,30.72266666666667,8,46.19,96.7
B.Johnson,DET,6.0375000000000005,5.5625,71.0,15.712500000000002,23.681874999999998,10,40.15,96.6
M.Jones-Drew,JAX,6.025,4.4375,3.5,13.801875,0.33624999999999994,1,20.94,96.4
M.Lewis,JAX,6.386666666666667,3.933333333333333,42.8,12.23333333333333,16.055333333333337,4,29.59,95.80000000000001
B.Scaife,TEN,7.307692307692308,5.384615384615385,35.38461538461539,19.296153846153846,13.136923076923075,5,38.14,95.0
F.Jackson,BUF,6.771428571428572,4.285714285714286,-0.7142857142857143,15.608571428571429,-1.249285714285714,1,22.54,94.80000000000001
A.Peterson,MIN,5.161111111111111,3.388888888888889,2.5,10.042222222222225,0.24833333333333346,1,15.24,92.9
K.Washington,BAL,6.08,3.3333333333333335,31.466666666666665,10.42,12.247333333333334,2,24.2,91.2
T.Ginn,MIA,5.5875,4.875,76.1875,15.088750000000001,28.3,5,42.44,89.4
Kv.Smith,DET,6.684615384615386,4.3076923076923075,4.0,11.653076923076922,0.8938461538461537,0,18.11,86.9
B.Wade,KC,7.141666666666667,6.25,54.583333333333336,19.170833333333338,19.1925,3,42.19,85.7
E.Doucet,ARI,7.718181818181818,3.727272727272727,25.181818181818183,11.302727272727275,9.74909090909091,0,23.78,84.9
D.Thomas,NO,6.05,4.0,21.785714285714285,11.870714285714287,8.245714285714287,1,23.58,84.7
T.Scheffler,DEN,5.640000000000001,3.3333333333333335,31.0,10.424666666666667,15.125333333333332,7,26.22,84.6
J.Gage,TEN,7.025000000000001,5.583333333333333,80.0,20.566666666666666,34.85333333333333,7,55.25,84.30000000000001
K.Faulk,NE,5.5200000000000005,4.066666666666666,5.8,10.492666666666668,1.9606666666666663,0,17.11,82.80000000000001
J.Forsett,SEA,5.8571428571428585,4.071428571428571,-3.7857142857142856,10.649285714285714,-1.2607142857142855,0,15.09,82.0
D.Amendola,LA,5.828571428571428,4.5,22.071428571428573,13.174285714285714,8.764285714285714,3,25.9,81.6
S.Jackson,LA,5.426666666666667,4.933333333333334,-0.2,14.712666666666667,0.032000000000000174,0,22.09,81.4
B.Pettigrew,DET,7.820000000000002,5.5,42.3,14.453,12.504999999999999,3,30.43,78.2
D.Aromashodu,CHI,11.114285714285714,6.142857142857143,77.14285714285714,18.704285714285714,25.02142857142857,4,45.57,77.8
C.Schilens,LV,9.6875,6.5,73.25,18.564999999999998,22.67125,2,43.72,77.5
A.Fasano,MIA,5.492857142857142,3.9285714285714284,36.785714285714285,11.832857142857142,13.575000000000003,8,27.25,76.9
W.Heller,DET,4.7875000000000005,3.125,23.1875,8.877500000000001,8.061874999999999,3,18.96,76.6
J.Charles,KC,5.421428571428571,4.071428571428571,13.285714285714286,12.566428571428572,6.033571428571428,3,23.07,75.9
B.Stokley,DEN,6.881818181818182,3.0,21.181818181818183,8.19090909090909,8.161818181818182,2,18.0,75.7
D.Thomas,WAS,6.291666666666667,3.9166666666666665,42.25,12.066666666666668,19.13,4,31.49,75.5
D.Anderson,HOU,4.687500000000001,3.3125,20.625,9.120625,7.48,2,18.92,75.0
D.Northcutt,DET,5.342857142857143,4.428571428571429,39.785714285714285,12.634285714285712,13.979285714285714,3,28.74,74.80000000000001
B.Gibson,LA,8.31111111111111,7.666666666666667,75.22222222222223,21.56888888888889,31.42333333333333,4,54.35,74.80000000000001
C.Cooley,WAS,12.366666666666667,7.5,40.666666666666664,25.675,20.26,3,52.69,74.2
J.Nelson,GB,5.6923076923076925,2.5384615384615383,30.46153846153846,7.415384615384616,9.737692307692306,0,17.94,74.0
C.Stuckey,NYJ,5.271428571428571,4.642857142857143,40.0,18.472142857142853,18.226428571428574,4,40.47,73.8
R.Williams,MIA,4.5875,3.3125,5.375,9.853750000000002,2.155,2,16.29,73.4
R.McMichael,LA,4.575000000000001,3.875,27.0,11.941249999999995,11.7825,3,26.16,73.2
L.McCoy,PHI,4.288235294117648,3.411764705882353,-4.705882352941177,10.673529411764704,-2.1170588235294114,0,14.53,72.9
E.Royal,DEN,5.500000000000001,6.076923076923077,50.15384615384615,17.72692307692308,20.36923076923077,3,40.85,71.5
J.Jones,SEA,5.8500000000000005,3.5833333333333335,-10.333333333333334,9.0825,-4.190833333333333,0,10.69,70.2
D.Rosario,CAR,4.95,3.4285714285714284,28.857142857142858,11.715714285714284,9.929285714285715,3,24.52,69.3
C.Williams,TB,5.300000000000001,3.076923076923077,5.769230769230769,9.21923076923077,2.3676923076923075,2,15.49,68.9
S.Stroughter,TB,5.300000000000001,4.461538461538462,35.76923076923077,14.49230769230769,12.033076923076921,5,30.16,68.9
M.Bradley,KC,5.666666666666667,4.75,46.25,15.115833333333335,18.847500000000004,6,35.87,68.0
J.Harrison,CLE,6.181818181818182,4.545454545454546,-2.3636363636363638,16.155454545454543,-1.9845454545454544,0,22.84,68.0
D.Lee,GB,4.20625,3.4375,21.125,10.270624999999999,7.030000000000001,3,20.33,67.3
M.Stovall,TB,6.630000000000001,4.8,59.9,13.862,17.686999999999998,6,33.17,66.30000000000001
D.Fells,LA,5.525000000000001,3.0,25.5,8.660833333333334,10.980833333333331,5,20.68,66.3
S.Aiken,NE,6.00909090909091,4.2727272727272725,60.63636363636363,11.840000000000002,21.079090909090908,4,32.52,66.1
J.Foschi,CIN,4.642857142857144,2.642857142857143,13.571428571428571,8.611428571428572,5.4071428571428575,4,16.7,65.0
J.Dreessen,HOU,4.923076923076923,3.0,20.384615384615383,8.273076923076925,6.772307692307693,2,17.15,64.0
J.King,CAR,4.200000000000001,2.2,13.4,8.226666666666667,4.966,3,15.82,63.0
D.Graham,DEN,4.193333333333333,2.8666666666666667,8.0,8.225333333333333,2.116666666666667,3,13.82,62.900000000000006
J.Reed,BUF,4.776923076923078,3.5384615384615383,28.384615384615383,12.703846153846152,13.270769230769229,3,28.35,62.1
J.Snelling,ATL,4.421428571428573,2.857142857142857,4.857142857142857,8.224285714285713,1.8635714285714287,0,13.64,61.900000000000006
K.Moreno,DEN,4.7153846153846155,3.1538461538461537,0.7692307692307693,8.744615384615384,-0.020769230769230755,0,13.1,61.3
L.Naanee,LAC,5.0166666666666675,2.5,13.0,7.6741666666666655,4.844166666666667,3,14.9,60.2
M.Kelly,WAS,3.98,2.7333333333333334,33.93333333333333,8.128666666666666,14.216,2,22.14,59.7
R.Cartwright,WAS,5.72,3.2,1.4,8.992,0.835,1,14.07,57.2
R.Mendenhall,PIT,4.392307692307693,2.4615384615384617,7.076923076923077,7.190769230769233,2.2592307692307694,1,12.37,57.1
M.Tolbert,LAC,4.650000000000001,1.9166666666666667,1.5,6.094166666666666,0.5475,1,9.52,55.8
A.Crumpler,TEN,3.9428571428571426,2.7142857142857144,12.214285714285714,9.004999999999999,4.740714285714285,2,16.83,55.2
C.Buckhalter,DEN,4.230769230769231,2.923076923076923,-0.15384615384615385,8.943846153846154,-0.014615384615384577,0,13.41,55.0
B.Leonard,CIN,3.6400000000000006,2.6,3.6666666666666665,8.345333333333333,1.4886666666666664,0,13.56,54.6
D.Williams,CAR,4.516666666666667,3.4166666666666665,10.583333333333334,10.569999999999999,3.6316666666666664,1,18.4,54.2
Z.Miller,JAX,5.42,2.7,10.1,8.274000000000001,5.05,3,15.95,54.2
B.Westbrook,PHI,6.6000000000000005,4.5,7.75,11.67375,1.9412500000000004,0,18.87,52.8
S.Havner,GB,6.4750000000000005,1.625,12.125,4.81,3.69125,3,9.8,51.8
K.Burton,LA,5.588888888888889,4.888888888888889,48.77777777777778,15.197777777777775,21.35666666666667,2,37.75,50.3
L.Moore,NO,5.522222222222222,2.888888888888889,18.11111111111111,8.525555555555554,5.283333333333333,2,16.49,49.7
R.Grant,GB,4.041666666666667,2.8333333333333335,0.5833333333333334,7.885833333333333,-0.04749999999999999,0,11.8,48.5
M.Moore,PIT,4.0249999999999995,2.5833333333333335,4.0,7.330833333333334,0.9766666666666665,1,11.68,48.3
M.Barber,DAL,3.4357142857142864,2.5714285714285716,0.9285714285714286,7.267142857142858,0.32,1,11.12,48.1
L.Hilliard,MIA,6.828571428571428,2.857142857142857,4.857142857142857,6.735714285714286,1.4628571428571429,0,11.13,47.8
C.Henry,CIN,5.95,2.875,49.75,9.302499999999998,18.731250000000003,5,27.07,47.6
M.Lynch,BUF,4.318181818181818,3.3636363636363638,-0.6363636363636364,12.549090909090909,-0.7263636363636364,0,18.32,47.5
I.Bruce,SF,5.266666666666667,5.444444444444445,57.77777777777778,18.332222222222224,24.404444444444447,3,44.58,47.400000000000006
J.Haynos,MIA,3.3714285714285723,2.642857142857143,14.571428571428571,8.064285714285713,5.3500000000000005,4,15.84,47.2
M.Morris,DET,3.9333333333333336,3.25,0.75,9.025833333333333,0.5058333333333332,0,13.89,47.2
D.Ward,TB,3.9166666666666665,2.0,2.4166666666666665,6.227499999999999,0.2758333333333333,0,9.53,47.0
B.Jackson,GB,4.68,2.8,0.2,7.837999999999999,-0.131,1,11.67,46.8
M.Sellers,WAS,3.328571428571429,1.8571428571428572,8.285714285714286,5.4399999999999995,4.111428571428571,0,11.04,46.6
B.Patrick,ARI,5.08888888888889,2.111111111111111,16.11111111111111,5.926666666666666,5.863333333333333,3,12.99,45.8
D.Clark,CHI,4.55,3.4,18.6,9.362,5.309000000000001,5,17.76,45.5
D.McFadden,LV,4.136363636363637,3.272727272727273,12.727272727272727,10.35909090909091,3.4109090909090907,1,17.93,45.5
J.Higgins,LV,4.53,4.5,58.2,14.413,18.14,0,34.32,45.3
M.Clayton,TB,3.766666666666667,4.083333333333333,50.25,12.178333333333335,16.9975,6,30.17,45.2
J.Urban,ARI,4.027272727272727,2.909090909090909,25.545454545454547,7.586363636363637,9.979999999999999,0,18.37,44.3
D.Walker,SF,3.691666666666667,2.75,19.0,7.9075,7.796666666666667,2,17.32,44.3
L.Weaver,PHI,2.7562499999999996,1.8125,2.9375,5.508125000000001,1.0293750000000002,2,8.98,44.1
J.Norwood,ATL,5.45,2.75,7.375,7.6537500000000005,2.3112500000000002,1,13.1,43.6
L.Pope,KC,3.6166666666666667,2.5,12.916666666666666,7.269166666666667,3.9783333333333335,2,13.69,43.400000000000006
D.Jarrett,CAR,4.26,3.1,34.5,10.672999999999998,13.303,1,25.32,42.6
B.Jacobs,NYG,3.0285714285714285,2.2142857142857144,-3.0714285714285716,6.542857142857144,-1.3564285714285713,0,8.86,42.400000000000006
A.Bradshaw,NYG,3.475,2.5,-4.25,7.666666666666667,-1.82,0,10.23,41.7
V.Leach,HOU,3.192307692307693,2.0,5.6923076923076925,5.238461538461539,2.0700000000000003,0,9.31,41.5
S.Morris,NE,3.1923076923076916,2.5384615384615383,3.6153846153846154,7.061538461538461,0.9984615384615385,0,11.29,41.5
C.Baker,NE,3.4499999999999993,1.6666666666666667,10.916666666666666,4.5858333333333325,4.2275,1,9.84,41.4
M.Booker,ATL,3.341666666666667,2.6666666666666665,24.25,8.166666666666666,10.080833333333333,1,19.31,40.1
F.Jones,DAL,3.0846153846153848,2.1538461538461537,-1.0769230769230769,6.210769230769231,-0.74,0,8.8,40.1
M.Furrey,CLE,3.999999999999999,3.9,19.3,12.475,8.776,2,24.86,40.0
J.Cribbs,CLE,2.6599999999999997,2.466666666666667,20.8,8.766666666666667,8.985333333333335,1,19.44,39.9
D.Hixon,NYG,3.6090909090909093,2.5454545454545454,32.18181818181818,7.169090909090909,9.163636363636364,1,17.17,39.7
S.Nelson,BUF,3.6090909090909093,2.727272727272727,17.545454545454547,9.898181818181818,9.715454545454545,1,21.65,39.7
W.McGahee,BAL,3.0384615384615383,1.8461538461538463,-1.0,5.879230769230769,-0.5576923076923076,1,8.43,39.5
S.Ryan,KC,4.9375,3.375,22.875,11.718749999999998,12.365000000000002,1,26.23,39.5
D.Clowney,NYJ,3.91,2.4,31.4,10.805000000000001,13.589999999999998,3,25.72,39.1
L.Tomlinson,LAC,2.9538461538461545,2.6153846153846154,0.9230769230769231,7.886923076923077,0.3938461538461538,0,12.11,38.4
J.Stewart,CAR,2.9153846153846152,2.0,3.6153846153846154,6.556923076923076,1.896923076923077,1,11.16,37.9
L.Long,ARI,4.7250000000000005,4.75,37.5,13.48,12.549999999999999,4,29.0,37.8
J.Griffith,SEA,3.3454545454545452,2.4545454545454546,5.545454545454546,6.61090909090909,2.185454545454545,0,11.45,36.8
M.Bennett,DAL,2.6142857142857143,2.4285714285714284,15.928571428571429,7.346428571428571,6.160000000000001,1,15.33,36.6
G.Barnidge,CAR,4.5249999999999995,2.625,39.375,9.508750000000001,15.812499999999998,0,25.33,36.2
L.McClain,BAL,2.23125,1.8125,-2.4375,6.444999999999999,-0.8843749999999999,0,9.05,35.7
L.Robinson,LA,11.9,7.666666666666667,98.33333333333333,24.046666666666667,36.306666666666665,3,61.48,35.7
J.Peelle,ATL,5.071428571428571,2.142857142857143,13.857142857142858,5.722857142857142,4.4557142857142855,3,11.7,35.5
K.Davis,CHI,6.9,2.8,23.8,7.406000000000001,9.592,3,17.82,34.5
L.Betts,WAS,3.7777777777777786,2.2222222222222223,-1.6666666666666667,7.463333333333334,-0.9877777777777779,0,10.5,34.0
J.Stevens,TB,2.4285714285714284,2.2857142857142856,17.428571428571427,6.252142857142856,5.423571428571427,2,13.17,34.0
D.Brown,IND,3.35,1.8,5.5,4.694999999999999,1.75,0,8.27,33.5
D.Butler,SEA,2.5,3.230769230769231,42.46153846153846,8.268461538461539,14.976153846153846,4,22.89,32.5
C.Benson,CIN,2.936363636363636,2.4545454545454546,-0.18181818181818182,7.457272727272727,-0.6018181818181818,1,10.76,32.3
D.Coats,CIN,2.3846153846153846,2.4615384615384617,11.538461538461538,8.069999999999999,4.550000000000001,2,15.29,31.0
C.Fitzsimmons,DET,4.4,3.857142857142857,22.285714285714285,9.977142857142857,6.805714285714287,0,19.73,30.8
D.Williams,BAL,3.8,2.5,41.125,9.452499999999999,17.49,5,26.42,30.4
R.Royal,CLE,3.0,2.6,22.4,9.600999999999999,10.362999999999998,0,21.66,30.0
J.Hill,SF,3.0,1.7,13.2,4.887,5.795,6,11.39,30.0
T.Choice,DAL,2.98,2.5,1.0,7.225,0.31300000000000006,0,11.06,29.8
R.Moats,HOU,4.933333333333334,2.5,1.3333333333333333,6.978333333333333,0.555,1,10.86,29.6
E.Wilford,JAX,2.6636363636363636,1.9090909090909092,17.09090909090909,5.94,6.328181818181818,2,13.34,29.3
L.Stephens-Howling,ARI,2.6545454545454543,2.0,8.818181818181818,5.743636363636364,2.772727272727273,0,10.56,29.200000000000003
H.Evans,NO,4.833333333333333,2.1666666666666665,-2.1666666666666665,6.456666666666667,-0.5583333333333332,0,9.29,29.0
J.Fargas,LV,2.5727272727272728,1.9090909090909092,0.2727272727272727,7.079999999999999,-0.23909090909090913,0,10.45,28.3
L.Washington,NYJ,4.683333333333334,4.333333333333333,8.666666666666666,15.656666666666668,3.9066666666666667,0,26.22,28.1
E.Moore,CLE,5.56,4.6,43.4,19.546,21.165999999999997,2,44.14,27.8
K.Darby,LA,2.123076923076923,1.8461538461538463,2.0,5.381538461538461,0.7453846153846152,0,8.59,27.6
M.Bush,LV,2.2916666666666665,1.5833333333333333,-1.4166666666666667,6.243333333333333,-0.6666666666666666,0,8.9,27.5
D.Heyward-Bey,LV,2.490909090909091,3.6363636363636362,66.0909090909091,13.285454545454543,24.053636363636368,5,36.77,27.4
C.Wells,ARI,2.63,1.6,3.6,4.538,1.3510000000000002,0,7.75,26.3
J.Wright,ARI,2.63,1.1,0.6,3.181,0.22300000000000003,0,4.93,26.3
J.Felton,DET,2.63,1.7,5.4,4.640000000000001,1.7120000000000002,0,8.16,26.3
