Rusher,Team,Avg. Raw Fpts,Avg. Rushing Attempt,Avg. Rushing Yards,Avg. Rushing Share,Avg. Rushing Yards Share,Redzone Looks,yards_gained,touchdown,total_fpts
P. Holmes,KC,20.53571428571429,22.357142857142858,115.35714285714286,74.06714285714284,69.705,21,1615.0,21.0,287.5
R.Williams,MIA,17.58125,23.9375,115.8125,73.46750000000002,74.83687500000002,16,1853.0,16.0,281.3
L.Tomlinson,LAC,15.768749999999999,23.25,105.1875,80.37187499999999,78.651875,14,1683.0,14.0,252.3
C.Portis,DEN,15.05,17.0625,94.25,60.019375000000004,66.72812499999999,15,1508.0,15.0,240.8
T.Henry,BUF,14.6125,20.3125,89.875,83.45375000000001,89.39749999999998,13,1438.0,15.0,233.8
T.Barber,NYG,13.07058823529412,19.41176470588235,88.3529411764706,65.02823529411765,75.40352941176471,12,1502.0,12.0,222.20000000000002
D.McAllister,NO,14.453333333333335,21.933333333333334,92.53333333333333,78.83599999999998,81.10333333333332,13,1388.0,13.0,216.8
S.Alexander,SEA,13.343750000000002,18.4375,73.4375,70.1125,68.19999999999999,16,1175.0,16.0,213.5
E.George,TEN,11.372222222222222,20.833333333333332,70.27777777777777,64.97222222222223,58.47222222222222,13,1267.0,13.0,204.7
F.Taylor,JAX,11.225000000000003,18.0,82.125,61.703124999999986,61.385,8,1316.0,8.0,179.6
J.Lewis,BAL,10.918750000000001,19.25,82.9375,72.071875,74.31812500000001,6,1327.0,7.0,174.70000000000002
C.Dillon,CIN,10.818750000000001,19.6875,81.9375,75.48,77.24562499999999,7,1311.0,7.0,173.1
A.Green,GB,11.293333333333331,19.8,84.93333333333334,73.612,74.154,7,1274.0,7.0,169.4
C.Martin,NYJ,9.205555555555556,16.27777777777778,68.61111111111111,63.171111111111095,65.14444444444445,7,1237.0,7.0,165.7
M.Bennett,MIN,9.975,15.9375,81.0,54.05875000000001,50.818125,5,1296.0,5.0,159.6
G.Hearst,SF,8.455555555555556,12.833333333333334,57.888888888888886,44.62555555555555,43.52944444444445,8,1042.0,8.0,152.2
C.Garner,LV,8.00526315789474,11.421052631578947,57.94736842105263,47.73684210526316,53.50526315789475,7,1101.0,7.0,152.10000000000002
D.Staley,PHI,8.400000000000002,16.72222222222222,63.888888888888886,55.06333333333333,47.550000000000004,6,1152.0,6.0,151.2
W.Dunn,ATL,8.564705882352941,15.235294117647058,60.94117647058823,45.842352941176465,38.94,7,1036.0,7.0,145.60000000000002
M. Faulk,LA,10.235714285714286,15.142857142857142,68.07142857142857,68.10214285714287,70.63,8,953.0,8.0,143.3
M.Vick,ATL,7.947058823529411,7.588235294117647,51.23529411764706,23.120588235294115,30.482352941176465,8,871.0,8.0,135.10000000000002
A.Smith,NE,8.399999999999999,15.8125,61.375,64.50375,67.4475,6,984.0,6.0,134.4
W.Green,CLE,7.864705882352941,15.764705882352942,53.94117647058823,56.72823529411765,49.15411764705882,7,917.0,7.0,133.7
E.Smith,DAL,7.968750000000001,15.875,60.9375,59.45375,54.881875,6,975.0,5.0,127.5
J.Stewart,DET,9.007142857142858,16.5,72.92857142857143,73.87714285714286,79.31285714285715,4,1021.0,4.0,126.10000000000001
S.Davis,WAS,10.333333333333334,17.25,68.33333333333333,66.94333333333334,68.43833333333333,7,820.0,7.0,124.0
D.Culpepper,MIN,7.5687500000000005,6.75,38.0625,22.779375,26.16125,10,611.0,10.0,121.1
J.Bettis,PIT,8.64285714285714,13.642857142857142,47.857142857142854,44.48785714285714,37.85928571428571,9,670.0,9.0,121.0
M.Shipp,ARI,9.184615384615384,14.461538461538462,64.15384615384616,57.527692307692305,60.077692307692296,6,834.0,6.0,119.4
M.Alstott,TB,6.252631578947368,10.0,34.10526315789474,35.7021052631579,31.86210526315789,9,648.0,9.0,118.8
A.Zereoue,PIT,6.96470588235294,13.0,52.0,42.45882352941177,41.974117647058826,5,884.0,5.0,118.4
L.Smith,CAR,10.518181818181818,19.0,67.0,67.61454545454546,64.21363636363635,7,737.0,7.0,115.7
E.James,IND,7.5,19.133333333333333,66.86666666666666,73.27399999999999,68.886,2,1005.0,2.0,112.5
A.Thomas,CHI,9.008333333333333,17.833333333333332,60.083333333333336,72.73916666666666,71.50416666666668,6,721.0,6.0,108.10000000000001
M.Williams,MIN,6.712500000000001,5.25,25.875,17.393125,15.957500000000003,11,414.0,11.0,107.4
K.Barlow,SF,6.212500000000001,9.5,43.375,32.26437500000001,31.675625,5,694.0,5.0,99.4
S.Mack,JAX,6.506666666666666,6.533333333333333,29.066666666666666,23.80733333333333,22.283333333333335,9,436.0,9.0,97.6
M.Pittman,TB,5.052631578947369,13.578947368421053,47.36842105263158,49.172105263157896,51.15052631578946,1,900.0,1.0,96.0
S.McNair,TEN,4.9111111111111105,5.388888888888889,29.0,16.60333333333334,24.55611111111111,6,524.0,6.0,88.4
D.McNabb,PHI,7.827272727272728,6.363636363636363,45.54545454545455,21.89909090909091,31.05,6,501.0,6.0,86.1
T.Duckett,ATL,6.121428571428573,10.642857142857142,39.785714285714285,33.57071428571428,34.18928571428572,5,557.0,5.0,85.7
J.Mungro,IND,8.52,10.3,37.2,38.261,38.852000000000004,8,372.0,8.0,85.2
Z.Crockett,LV,4.92,3.0,9.2,10.574666666666667,8.372666666666667,10,138.0,10.0,73.8
L.Jordan,NYJ,4.8066666666666675,7.066666666666666,28.066666666666666,25.18733333333333,22.042000000000005,5,421.0,5.0,72.1
J.Wells,HOU,4.4312499999999995,12.3125,33.0625,46.38187500000001,35.814375000000005,3,529.0,3.0,70.9
J.Garcia,SF,3.8529411764705883,4.764705882352941,24.294117647058822,16.669999999999998,19.488823529411764,4,415.0,4.0,65.5
J.White,CLE,4.642857142857144,7.714285714285714,33.57142857142857,35.68285714285714,42.816428571428574,3,470.0,3.0,65.0
T.Jones,ARI,7.01111111111111,15.333333333333334,56.77777777777778,58.2911111111111,44.11666666666667,2,511.0,2.0,63.1
R.Dayne,NYG,3.6000000000000005,7.529411764705882,25.41176470588235,24.201176470588234,21.62235294117647,3,432.0,3.0,61.2
D.Brown,CAR,5.000000000000001,8.5,30.0,28.995,30.358333333333334,4,360.0,4.0,60.0
K.Watson,WAS,4.242857142857143,8.285714285714286,38.142857142857146,28.335714285714285,27.385714285714283,1,534.0,1.0,59.400000000000006
T.Wheatley,LV,3.5875,7.0625,28.375,23.838749999999997,23.849375000000002,2,454.0,2.0,57.400000000000006
J.Allen,HOU,3.2437500000000004,9.6875,32.4375,37.065625,42.863125,0,519.0,0.0,51.900000000000006
M.Anderson,DEN,3.3733333333333335,5.6,25.733333333333334,19.223333333333333,17.052,2,386.0,2.0,50.6
D.Levens,PHI,2.6166666666666663,4.388888888888889,22.833333333333332,15.067222222222224,17.73166666666667,1,411.0,1.0,47.1
D.Carr,HOU,2.8875,3.6875,17.625,13.565000000000001,20.208125000000003,3,282.0,3.0,46.2
R.Gannon,LV,2.5705882352941174,3.7058823529411766,11.588235294117647,16.798823529411763,15.558823529411764,4,197.0,4.0,43.7
T.Fisher,GB,3.872727272727272,6.909090909090909,27.818181818181817,23.732727272727274,22.676363636363636,2,306.0,2.0,42.6
