Rusher,Team,Avg. Raw Fpts,Avg. Rushing Attempt,Avg. Rushing Yards,Avg. Rushing Share,Avg. Rushing Yards Share,Redzone Looks,yards_gained,touchdown,total_fpts
T.Tebow,DEN,8.385714285714286,6.142857142857143,32.42857142857143,20.257142857142856,25.785714285714285,6,227.0,6.0,58.7
B.Westbrook,SF,5.8,7.7,34.0,29.383999999999997,28.031,4,340.0,4.0,58.0
D.Garrard,JAX,4.453846153846154,5.076923076923077,21.46153846153846,15.381538461538465,14.621538461538462,5,279.0,5.0,57.900000000000006
C.Williams,TB,3.48125,7.8125,27.3125,28.83125,22.986250000000005,2,437.0,2.0,55.7
D.Ward,HOU,3.9642857142857144,3.5714285714285716,22.5,13.471428571428572,16.439999999999998,4,315.0,4.0,55.5
C.Wells,ARI,3.9769230769230766,8.923076923076923,30.53846153846154,42.74307692307692,42.19461538461539,2,397.0,2.0,51.7
J.Starks,GB,6.8,15.714285714285714,59.42857142857143,58.65428571428572,60.38285714285714,1,416.0,1.0,47.6
J.James,IND,5.8999999999999995,5.75,14.0,25.021250000000002,20.356250000000003,6,112.0,6.0,47.2
J.Cutler,CHI,2.90625,3.75,17.8125,14.23125,18.668125,3,285.0,3.0,46.5
J.Snelling,ATL,2.9666666666666677,5.866666666666666,21.666666666666668,17.267333333333333,15.426666666666666,2,325.0,2.0,44.5
K.Williams,WAS,3.6749999999999994,5.416666666666667,21.75,24.620833333333334,23.370833333333334,3,261.0,3.0,44.1
T.Choice,DAL,3.8454545454545452,6.0,22.09090909090909,19.779090909090908,15.377272727272727,3,243.0,3.0,42.3
D.Williams,CAR,7.016666666666667,14.5,60.166666666666664,53.376666666666665,63.22833333333333,1,361.0,1.0,42.1
B.Roethlisberger,PIT,2.7933333333333334,3.6666666666666665,15.933333333333334,11.870000000000001,12.439333333333336,3,239.0,3.0,41.900000000000006
J.Jones,SEA,3.092307692307692,5.769230769230769,21.692307692307693,25.167692307692302,26.25692307692308,2,282.0,2.0,40.2
J.Harrison,CLE,3.5727272727272723,6.545454545454546,30.272727272727273,24.470909090909092,23.549090909090907,1,333.0,1.0,39.300000000000004
P.Thomas,NO,6.483333333333334,13.833333333333334,44.833333333333336,61.77666666666667,73.79333333333334,2,269.0,2.0,38.900000000000006
T.Gerhart,MIN,2.546666666666667,5.4,21.466666666666665,18.18133333333333,17.514000000000003,1,322.0,1.0,38.2
B.Smith,NYJ,2.312500000000001,2.5,19.375,7.312500000000001,12.024375,1,310.0,1.0,37.0
J.Freeman,TB,2.2874999999999996,4.375,22.75,16.896875,18.9575,0,366.0,0.0,36.6
B.Scott,CIN,2.564285714285714,4.357142857142857,21.357142857142858,15.750714285714285,23.213571428571434,1,299.0,1.0,35.900000000000006
J.Ringer,TEN,2.564285714285714,3.642857142857143,17.071428571428573,13.652142857142858,19.46857142857143,2,239.0,2.0,35.900000000000006
A.Dixon,SF,2.9749999999999996,5.833333333333333,19.75,22.2375,18.782499999999995,2,237.0,2.0,35.7
C.Portis,WAS,6.94,10.8,45.4,48.498000000000005,70.9,2,227.0,2.0,34.7
L.Betts,NO,6.6,9.0,30.0,32.788,29.098000000000003,2,150.0,3.0,33.0
D.Sproles,LAC,2.2,3.4,18.0,10.954000000000002,13.580666666666666,0,270.0,1.0,33.0
I.Redman,PIT,1.7470588235294118,3.4705882352941178,17.470588235294116,11.146470588235294,14.02235294117647,0,297.0,0.0,29.700000000000003
M.Sanchez,NYJ,1.85,2.1875,7.25,7.3075,6.665624999999999,3,116.0,3.0,29.6
C.Spiller,BUF,2.021428571428572,5.285714285714286,20.214285714285715,21.98857142857143,20.220714285714287,0,283.0,0.0,28.3
J.Campbell,LV,2.563636363636364,4.2727272727272725,20.09090909090909,12.947272727272729,11.48818181818182,1,222.0,1.0,28.200000000000003
J.Ford,LV,3.4375000000000004,1.25,19.375,4.063750000000001,17.3475,2,155.0,2.0,27.5
R.Fitzpatrick,BUF,2.069230769230769,3.076923076923077,20.692307692307693,12.901538461538463,17.696923076923074,0,269.0,0.0,26.900000000000002
C.Buckhalter,DEN,2.6700000000000004,5.9,14.7,22.726000000000003,18.624000000000002,2,147.0,2.0,26.700000000000003
M.Hart,IND,4.083333333333334,7.166666666666667,30.833333333333332,26.81,28.49,1,185.0,1.0,24.5
J.Webb,MIN,6.0,4.5,30.0,17.4325,31.5275,2,120.0,2.0,24.0
M.Hasselbeck,SEA,1.5933333333333333,1.6666666666666667,3.933333333333333,7.769999999999999,4.153333333333333,3,59.0,3.0,23.9
K.Darby,LA,2.27,3.4,10.7,10.882,9.122000000000002,2,107.0,2.0,22.700000000000003
J.Kitna,DAL,2.5875,3.875,18.375,13.322500000000002,14.90375,1,147.0,1.0,20.700000000000003
D.Rhodes,IND,5.125000000000001,12.75,51.25,44.235,37.769999999999996,0,205.0,0.0,20.5
C.McCoy,CLE,2.8000000000000003,4.0,19.428571428571427,16.288571428571426,23.54,1,136.0,1.0,19.6
J.McKnight,NYJ,4.7749999999999995,10.0,47.75,21.3225,18.955000000000002,0,191.0,0.0,19.1
M.Reece,LV,1.3,2.142857142857143,8.714285714285714,6.895000000000001,3.632142857142857,1,122.0,1.0,18.200000000000003
T.Smith,SF,3.016666666666667,3.8333333333333335,20.166666666666668,15.444999999999999,23.521666666666665,1,121.0,1.0,18.1
D.Stanton,DET,2.883333333333334,3.0,18.833333333333332,10.803333333333333,16.096666666666668,1,113.0,1.0,17.3
L.Stephens-Howling,ARI,2.4714285714285715,3.2857142857142856,16.142857142857142,15.234285714285715,16.195714285714285,1,113.0,1.0,17.3
L.Washington,SEA,1.4083333333333332,2.3333333333333335,9.083333333333334,10.9475,13.594166666666666,1,109.0,1.0,16.9
J.Flacco,BAL,0.9941176470588234,3.0588235294117645,6.411764705882353,10.270588235294115,5.82764705882353,1,109.0,1.0,16.9
P.Harvin,MIN,1.8555555555555563,2.0,11.88888888888889,7.16,8.464444444444446,1,107.0,1.0,16.700000000000003
D.Jackson,PHI,1.3666666666666665,1.3333333333333333,8.666666666666666,4.774166666666667,5.6674999999999995,1,104.0,1.0,16.4
R.Bush,NO,1.8000000000000003,4.555555555555555,18.0,20.304444444444446,15.68,0,162.0,0.0,16.2
D.Karim,JAX,2.6666666666666674,5.833333333333333,26.666666666666668,17.891666666666666,17.166666666666668,0,160.0,0.0,16.0
E.Graham,TB,1.9874999999999998,2.5,12.375,8.715,10.721250000000001,1,99.0,1.0,15.9
L.Ball,DEN,2.257142857142857,5.857142857142857,22.571428571428573,20.34857142857143,17.96,0,158.0,0.0,15.8
F.Taylor,NE,2.2142857142857144,6.142857142857143,22.142857142857142,21.467142857142854,18.44142857142857,0,155.0,0.0,15.5
M.Austin,DAL,2.1857142857142855,1.0,13.285714285714286,3.322857142857143,9.790000000000001,1,93.0,1.0,15.3
D.McNabb,WAS,1.3727272727272728,2.6363636363636362,13.727272727272727,12.105454545454545,15.769090909090908,0,151.0,0.0,15.100000000000001
K.Smith,DET,2.216666666666667,5.666666666666667,22.166666666666668,22.94333333333333,25.185,0,133.0,0.0,13.3
M.Cassel,KC,1.0076923076923077,2.769230769230769,10.076923076923077,8.068461538461538,6.020769230769232,0,131.0,0.0,13.100000000000001
V.Young,TEN,1.388888888888889,2.7777777777777777,13.88888888888889,9.645555555555555,11.276666666666667,0,125.0,0.0,12.5
M.Moore,PIT,0.78125,2.5625,7.5625,9.568125,7.444374999999999,0,125.0,0.0,12.5
Sh.Hill,DET,1.3666666666666667,2.4444444444444446,13.333333333333334,10.436666666666666,8.515555555555556,0,123.0,0.0,12.3
S.Bradford,LA,1.1181818181818182,2.4545454545454546,5.7272727272727275,8.742727272727272,6.1881818181818184,1,63.0,1.0,12.3
M.Ryan,ATL,0.7625,2.9375,7.625,9.386875000000002,7.135624999999999,0,122.0,0.0,12.200000000000001
L.Polite,MIA,0.9384615384615386,2.0,4.769230769230769,6.565384615384615,4.456153846153845,1,62.0,1.0,12.2
M.Thomas,JAX,1.425,1.5,14.25,4.50375,7.85125,0,114.0,0.0,11.4
J.Battle,KC,1.3750000000000002,2.5,6.25,8.544999999999998,5.45875,1,50.0,1.0,11.0
J.Conner,NYJ,10.4,8.0,44.0,16.0,15.94,1,44.0,1.0,10.4
C.Whitehurst,SEA,2.06,4.0,8.6,15.01,7.654000000000001,1,43.0,1.0,10.3
M.Bell,PHI,0.8250000000000001,3.9166666666666665,8.25,15.321666666666665,8.920833333333333,0,99.0,0.0,9.9
K.Orton,DEN,0.9800000000000002,2.2,9.8,9.587,17.025,0,98.0,0.0,9.8
S.Logan,DET,1.3571428571428572,2.142857142857143,13.571428571428571,7.517142857142857,11.954285714285714,0,95.0,0.0,9.5
D.Nance,GB,1.3571428571428574,5.142857142857143,13.571428571428571,16.384285714285713,13.072857142857144,0,95.0,0.0,9.5
S.Slaton,HOU,1.86,3.8,18.6,13.530000000000001,11.48,0,93.0,0.0,9.3
T.Brady,NE,0.7666666666666666,2.75,2.6666666666666665,9.395000000000001,1.9308333333333332,1,32.0,1.0,9.2
L.McClain,BAL,0.6615384615384616,2.230769230769231,6.615384615384615,6.616153846153848,5.795384615384616,0,86.0,0.0,8.6
N.Burleson,DET,1.1571428571428573,1.0,11.571428571428571,4.011428571428572,11.615714285714287,0,81.0,0.0,8.1
D.Amendola,LA,2.0250000000000004,1.75,20.25,5.7,15.9,0,81.0,0.0,8.1
M.Robinson,SEA,0.78,1.3,7.8,5.441999999999999,8.04,0,78.0,0.0,7.800000000000001
J.Felton,DET,0.6909090909090909,2.0,6.909090909090909,7.871818181818182,10.455454545454545,0,76.0,0.0,7.6000000000000005
D.McCluster,KC,0.76,2.0,7.6,5.825000000000001,3.932000000000001,0,76.0,0.0,7.6000000000000005
L.Maroney,DEN,1.85,9.0,18.5,46.685,39.755,0,74.0,0.0,7.4
S.McGee,DAL,3.7,6.5,37.0,19.115,22.485000000000003,0,74.0,0.0,7.4
D.Ware,NYG,1.8250000000000002,5.0,18.25,12.9825,10.54,0,73.0,0.0,7.300000000000001
B.Tate,NE,1.2166666666666666,1.0,12.166666666666666,3.3699999999999997,9.436666666666667,0,73.0,0.0,7.300000000000001
T.Thigpen,MIA,1.4600000000000002,2.6,14.0,15.677999999999997,27.401999999999997,0,73.0,0.0,7.300000000000001
T.Sutton,CAR,2.3666666666666667,4.333333333333333,23.666666666666668,17.676666666666666,18.250000000000004,0,71.0,0.0,7.1000000000000005
M.Stafford,DET,7.1,4.0,11.0,14.29,14.1,1,11.0,1.0,7.1
E.Manning,NYG,0.5000000000000001,2.2857142857142856,5.0,7.770714285714286,6.260714285714286,0,70.0,0.0,7.0
K.Clemens,NYJ,6.9,2.0,9.0,4.0,3.26,1,9.0,1.0,6.9
C.Stuckey,CLE,2.3,1.0,3.0,3.3833333333333333,1.6833333333333336,1,9.0,1.0,6.9
R.Hodges,CLE,6.800000000000001,1.0,68.0,3.57,54.4,0,68.0,0.0,6.800000000000001
J.Vaughan,CAR,6.7,3.0,7.0,9.68,5.93,1,7.0,1.0,6.7
E.Buckley,PHI,1.34,4.2,13.4,12.026,8.584,0,67.0,0.0,6.7
J.Cribbs,CLE,0.6000000000000001,1.8181818181818181,6.0,7.09090909090909,6.086363636363637,0,66.0,0.0,6.6000000000000005
K.Kolb,PHI,1.0833333333333333,2.5,10.833333333333334,8.965,9.763333333333334,0,65.0,0.0,6.5
C.McIntyre,BUF,1.6249999999999998,1.0,1.25,4.0425,1.3399999999999999,1,5.0,1.0,6.5
J.Feely,ARI,6.5,1.0,5.0,2.94,2.37,1,5.0,1.0,6.5
T.Jackson,MIN,2.1,2.3333333333333335,21.0,8.916666666666666,16.66333333333333,0,63.0,0.0,6.300000000000001
B.Leonard,CIN,1.0166666666666668,1.5,10.166666666666666,4.988333333333333,12.641666666666667,0,61.0,0.0,6.1000000000000005
E.Royal,DEN,1.525,1.5,15.25,5.29,11.227500000000001,0,61.0,0.0,6.1000000000000005
S.Smith,KC,6.1,1.0,1.0,2.08,0.37,1,1.0,1.0,6.1
J.Davis,CLE,2.0,6.333333333333333,20.0,38.73,32.39333333333333,0,60.0,0.0,6.0
J.Hester,LAC,0.5454545454545455,2.3636363636363638,5.454545454545454,7.75909090909091,4.865454545454545,0,60.0,0.0,6.0
B.LaFell,CAR,6.0,1.0,60.0,5.26,43.8,0,60.0,0.0,6.0
A.Smith,SF,0.8571428571428573,2.5714285714285716,8.571428571428571,10.250000000000002,8.967142857142857,0,60.0,0.0,6.0
T.Edwards,BUF,1.45,3.5,14.5,13.1425,15.955000000000002,0,58.0,0.0,5.800000000000001
A.Brown,DET,1.9333333333333336,5.666666666666667,19.333333333333332,21.563333333333333,17.07,0,58.0,0.0,5.800000000000001
S.Morris,NE,0.5800000000000001,2.1,5.6,6.226000000000001,3.6459999999999995,0,58.0,0.0,5.800000000000001
J.Clausen,CAR,0.7125000000000001,2.875,7.125,9.93375,5.8375,0,57.0,0.0,5.7
K.Toston,LA,1.35,4.75,13.5,15.094999999999999,10.12,0,54.0,0.0,5.4
C.Henne,MIA,0.4727272727272727,3.1818181818181817,4.7272727272727275,11.010000000000002,4.665454545454545,0,52.0,0.0,5.2
P.Rivers,LAC,0.43333333333333335,2.4166666666666665,4.333333333333333,9.625,6.516666666666667,0,52.0,0.0,5.2
C.Palmer,CIN,0.41666666666666674,2.6666666666666665,4.166666666666667,9.459999999999999,4.3275,0,50.0,0.0,5.0
J.Skelton,ARI,1.225,2.5,12.25,10.8275,15.412500000000001,0,49.0,0.0,4.9
D.Heyward-Bey,LV,1.2000000000000002,1.0,12.0,3.8775,7.897500000000001,0,48.0,0.0,4.800000000000001
A.Hernandez,NE,1.5666666666666667,1.0,15.666666666666666,4.243333333333333,11.61,0,47.0,0.0,4.7
D.Stallworth,BAL,0.9199999999999999,1.2,9.2,4.79,5.348000000000001,0,46.0,0.0,4.6000000000000005
R.Grant,GB,4.5,8.0,45.0,24.24,34.09,0,45.0,0.0,4.5
K.Faulk,NE,2.25,4.0,22.5,19.02,30.9,0,45.0,0.0,4.5
L.Murphy,LV,4.3,1.0,43.0,3.33,39.09,0,43.0,0.0,4.3
B.Gradkowski,LV,1.0250000000000001,3.0,10.25,10.0925,10.75,0,41.0,0.0,4.1000000000000005
G.Johnson,ATL,0.8000000000000002,2.2,8.0,7.218000000000001,7.061999999999999,0,40.0,0.0,4.0
J.Johnson,TB,0.9750000000000001,1.0,9.75,4.0075,11.842500000000001,0,39.0,0.0,3.9000000000000004
T.Romo,DAL,0.95,1.5,9.5,5.9399999999999995,8.897499999999999,0,38.0,0.0,3.8000000000000003
O.Mughelli,ATL,0.5285714285714287,2.0,5.285714285714286,6.587142857142857,4.497142857142856,0,37.0,0.0,3.7
M.Wallace,PIT,0.6166666666666667,1.1666666666666667,6.166666666666667,4.0,4.14,0,37.0,0.0,3.7
J.Maclin,PHI,1.2000000000000002,1.0,12.0,3.9333333333333336,8.583333333333334,0,36.0,0.0,3.6
S.Breaston,ARI,1.1666666666666667,1.0,11.666666666666666,3.7133333333333334,8.473333333333334,0,35.0,0.0,3.5
A.Benn,TB,0.7,1.2,7.0,4.638,7.361999999999999,0,35.0,0.0,3.5
D.Dixon,PIT,1.6,2.5,16.0,7.77,14.610000000000001,0,32.0,0.0,3.2
C.Johnson,DET,0.8,1.0,8.0,4.04,5.8175,0,32.0,0.0,3.2
C.Batch,PIT,1.0,2.3333333333333335,10.0,7.449999999999999,5.8999999999999995,0,30.0,0.0,3.0
D.Hester,CHI,0.5,1.1666666666666667,5.0,5.25,5.708333333333333,0,30.0,0.0,3.0
C.Hall,PHI,0.7250000000000001,2.25,7.25,8.3025,6.675000000000001,0,29.0,0.0,2.9000000000000004
A.Young,MIN,1.4500000000000002,6.5,14.5,19.02,7.529999999999999,0,29.0,0.0,2.9000000000000004
B.Gibson,LA,1.4,1.5,14.0,5.654999999999999,17.28,0,28.0,0.0,2.8000000000000003
J.Dwyer,PIT,2.8000000000000003,9.0,28.0,30.0,28.0,0,28.0,0.0,2.8000000000000003
J.Wright,ARI,0.9333333333333335,2.0,9.333333333333334,11.26,11.393333333333333,0,28.0,0.0,2.8000000000000003
M.Schaub,HOU,0.21538461538461537,1.6923076923076923,2.1538461538461537,6.16,2.2576923076923077,0,28.0,0.0,2.8000000000000003
B.Hartline,MIA,1.35,1.0,13.5,2.895,9.95,0,27.0,0.0,2.7
J.Edelman,NE,0.8333333333333334,1.0,8.333333333333334,2.766666666666667,5.803333333333334,0,25.0,0.0,2.5
M.Moore,CAR,0.625,1.25,6.25,5.045,10.620000000000001,0,25.0,0.0,2.5
M.Flynn,GB,0.5,2.0,5.0,7.066,5.444,0,25.0,0.0,2.5
D.Anderson,ARI,0.8333333333333334,1.6666666666666667,8.333333333333334,9.379999999999999,12.743333333333334,0,25.0,0.0,2.5
R.Parrish,BUF,0.7666666666666666,1.0,7.666666666666667,3.0033333333333334,5.756666666666667,0,23.0,0.0,2.3000000000000003
R.Cartwright,LV,0.55,2.25,5.5,5.5525,1.7775,0,22.0,0.0,2.2
T.Fiammetta,CAR,0.44000000000000006,1.4,4.4,4.24,3.46,0,22.0,0.0,2.2
D.Young,WAS,0.9500000000000001,2.0,9.5,7.324999999999999,9.02,0,19.0,0.0,1.9000000000000001
P.Manning,IND,0.225,2.25,2.25,7.79,0.45124999999999993,0,18.0,0.0,1.8
Q.Ganther,BUF,0.45000000000000007,2.25,4.5,9.8325,1.9450000000000003,0,18.0,0.0,1.8
S.Larsen,DEN,0.9000000000000001,1.5,9.0,4.575,5.8999999999999995,0,18.0,0.0,1.8
K.Boller,LV,0.9000000000000001,3.5,9.0,7.77,3.965,0,18.0,0.0,1.8
Del.Walker,SF,0.6,1.0,6.0,5.123333333333332,9.930000000000001,0,18.0,0.0,1.8
T.Clayton,CLE,0.8500000000000001,3.5,8.5,8.665,4.695,0,17.0,0.0,1.7000000000000002
C.Gronkowski,DAL,0.5666666666666668,1.6666666666666667,5.666666666666667,5.646666666666666,4.476666666666667,0,17.0,0.0,1.7000000000000002
B.Obomanu,SEA,1.7000000000000002,2.0,17.0,6.45,15.45,0,17.0,0.0,1.7000000000000002
G.Tate,SEA,0.5666666666666668,1.0,5.666666666666667,5.12,13.976666666666668,0,17.0,0.0,1.7000000000000002
S.Holmes,NYJ,0.8500000000000001,1.0,8.5,3.33,6.635,0,17.0,0.0,1.7000000000000002
J.Morgan,SF,0.8500000000000001,1.0,8.5,3.34,4.51,0,17.0,0.0,1.7000000000000002
S.Weatherford,NYJ,1.7000000000000002,1.0,17.0,3.45,14.29,0,17.0,0.0,1.7000000000000002
C.Daniel,NO,0.8,1.0,8.0,3.835,4.85,0,16.0,0.0,1.6
M.Moore,MIA,1.6,1.0,16.0,2.7,10.39,0,16.0,0.0,1.6
E.Bennett,CHI,0.4,1.0,4.0,3.08,2.635,0,16.0,0.0,1.6
D.Reed,BAL,1.5,1.0,15.0,2.56,10.27,0,15.0,0.0,1.5
V.Jackson,LAC,1.4000000000000001,1.0,14.0,2.33,6.76,0,14.0,0.0,1.4000000000000001
R.Meachem,NO,0.35000000000000003,1.0,3.5,4.2525,3.3874999999999997,0,14.0,0.0,1.4000000000000001
J.Parmele,BAL,1.3,4.0,13.0,10.0,9.15,0,13.0,0.0,1.3
T.Richardson,NYJ,0.43333333333333335,1.6666666666666667,4.333333333333333,4.633333333333334,2.7133333333333334,0,13.0,0.0,1.3
M.Karney,LA,0.24000000000000005,1.2,2.4,5.378,3.386,0,12.0,0.0,1.2000000000000002
L.Vickers,CLE,0.3666666666666667,1.6666666666666667,3.6666666666666665,5.223333333333334,3.606666666666667,0,11.0,0.0,1.1
K.Huggins,TB,0.55,2.0,5.5,10.610000000000001,9.935,0,11.0,0.0,1.1
C.Brinkley,LAC,0.55,1.0,5.5,2.785,3.835,0,11.0,0.0,1.1
M.Bennett,LV,0.55,1.0,5.5,3.2750000000000004,3.415,0,11.0,0.0,1.1
T.Ginn,SF,0.55,1.0,5.5,2.8049999999999997,3.7800000000000002,0,11.0,0.0,1.1
A.Johnson,HOU,1.0,2.0,10.0,7.69,9.26,0,10.0,0.0,1.0
C.Mitchell,CLE,0.9,1.0,9.0,3.12,5.92,0,9.0,0.0,0.9
S.Wallace,CLE,0.3,2.3333333333333335,3.0,7.196666666666666,3.263333333333333,0,9.0,0.0,0.9
S.Smith,CAR,0.9,1.0,9.0,3.57,4.25,0,9.0,0.0,0.9
Z.Miller,JAX,0.9,2.0,9.0,3.77,3.49,0,9.0,0.0,0.9
B.Favre,MIN,0.1,2.125,1.0,8.043750000000001,0.7925,0,8.0,0.0,0.8
D.Henderson,NO,0.26666666666666666,1.0,2.6666666666666665,3.69,3.9133333333333336,0,8.0,0.0,0.8
G.Wolfe,CHI,0.8,4.0,8.0,12.12,7.69,0,8.0,0.0,0.8
J.Norwood,ATL,0.8,2.0,8.0,8.0,13.79,0,8.0,0.0,0.8
T.Bouman,JAX,0.8,2.0,8.0,8.7,9.52,0,8.0,0.0,0.8
J.Jones,HOU,0.35,1.0,3.5,4.2,3.5050000000000003,0,7.0,0.0,0.7000000000000001
A.Edwards,CAR,0.7000000000000001,1.0,7.0,4.0,8.24,0,7.0,0.0,0.7000000000000001
P.Parker,TB,0.7000000000000001,1.0,7.0,3.7,7.29,0,7.0,0.0,0.7000000000000001
B.Banks,WAS,0.6000000000000001,2.0,6.0,15.38,20.69,0,6.0,0.0,0.6000000000000001
K.Curtis,MIA,0.6000000000000001,1.0,6.0,5.26,9.23,0,6.0,0.0,0.6000000000000001
M.Clayton,LA,0.6000000000000001,1.0,6.0,3.57,6.82,0,6.0,0.0,0.6000000000000001
